InstrumentName, I25 Denver,,
StartTime, 2018-03-01 00:00:00,,
EndTime, 2018-03-31 23:59:59,,
Date,Carbon monoxide,Nitrogen dioxide,PM2.5 Total Atmospheric
03/01/2018 00:00:00.000000,0.240241,16.804996,7.7
03/01/2018 00:01:00.000000,0.218417,17.955875,7.516667
03/01/2018 00:02:00.000000,0.217933,17.260836,6.583333
03/01/2018 00:03:00.000000,0.208493,16.309555,6.408333
03/01/2018 00:04:00.000000,0.219748,16.182152,6.216667
03/01/2018 00:05:00.000000,0.248598,16.550418,7.483333
03/01/2018 00:06:00.000000,0.236478,16.600067,6.591667
03/01/2018 00:07:00.000000,0.22343,16.332542,8.7
03/01/2018 00:08:00.000000,0.21534,15.25713,7.066667
03/01/2018 00:09:00.000000,0.221471,15.327946,8.733333
03/01/2018 00:10:00.000000,0.216452,15.618628,6.791667
03/01/2018 00:11:00.000000,0.218088,15.2934,6.325
03/01/2018 00:12:00.000000,0.20987,14.597589,7.308333
03/01/2018 00:13:00.000000,0.203964,13.848488,6.025
03/01/2018 00:14:00.000000,0.196032,13.179261,6.266667
03/01/2018 00:15:00.000000,0.193324,12.788164,6.208333
03/01/2018 00:16:00.000000,0.210006,12.129929,6.291667
03/01/2018 00:17:00.000000,0.218319,11.933481,5.75
03/01/2018 00:18:00.000000,0.249571,11.595951,6.525
03/01/2018 00:19:00.000000,0.255987,11.541591,7.608333
03/01/2018 00:20:00.000000,0.253285,11.676725,6.966667
03/01/2018 00:21:00.000000,0.222998,11.51924,8.0
03/01/2018 00:22:00.000000,0.241472,11.516246,8.375
03/01/2018 00:23:00.000000,0.221441,11.333691,7.3
03/01/2018 00:24:00.000000,0.172225,10.906816,5.55
03/01/2018 00:25:00.000000,0.169494,10.608577,8.241667
03/01/2018 00:26:00.000000,0.196192,10.049631,5.933333
03/01/2018 00:27:00.000000,0.193438,10.114913,5.608333
03/01/2018 00:28:00.000000,0.229969,10.794392,8.166667
03/01/2018 00:29:00.000000,0.257665,11.097679,9.041667
03/01/2018 00:30:00.000000,0.216595,11.188966,6.258333
03/01/2018 00:31:00.000000,0.183195,11.74748,6.916667
03/01/2018 00:32:00.000000,0.178035,12.342751,5.991667
03/01/2018 00:33:00.000000,0.194251,13.206145,5.533333
03/01/2018 00:34:00.000000,0.228196,13.384244,5.683333
03/01/2018 00:35:00.000000,0.212692,13.26285,5.15
03/01/2018 00:36:00.000000,0.231052,13.273552,6.2
03/01/2018 00:37:00.000000,0.224638,12.878117,5.291667
03/01/2018 00:38:00.000000,0.225283,12.997746,7.308333
03/01/2018 00:39:00.000000,0.234485,13.677396,6.125
03/01/2018 00:40:00.000000,0.252633,14.436253,5.358333
03/01/2018 00:41:00.000000,0.204306,15.132176,6.125
03/01/2018 00:42:00.000000,0.20137,16.098583,6.383333
03/01/2018 00:43:00.000000,0.211221,16.271705,5.758333
03/01/2018 00:44:00.000000,0.200253,16.79647,6.8
