InstrumentName, Woods Park B,,
StartTime, 2020-01-01 00:00:00,,
EndTime, 2020-01-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
01/01/2020 00:01:58.000000,2.46,3.97,3.39
01/01/2020 00:03:58.000000,3.17,5.41,4.45
01/01/2020 00:05:58.000000,3.13,4.61,4.36
01/01/2020 00:07:58.000000,3.06,4.81,4.33
01/01/2020 00:09:58.000000,2.15,3.58,2.88
01/01/2020 00:11:58.000000,1.99,3.36,3.27
01/01/2020 00:13:58.000000,2.94,4.85,4.07
01/01/2020 00:15:58.000000,4.04,5.03,4.85
01/01/2020 00:17:58.000000,3.35,4.82,4.22
01/01/2020 00:19:58.000000,2.81,4.63,4.06
01/01/2020 00:21:58.000000,2.69,4.14,3.54
01/01/2020 00:23:58.000000,2.68,4.22,3.78
01/01/2020 00:25:58.000000,3.16,4.96,4.35
01/01/2020 00:27:58.000000,3.85,6.54,5.76
01/01/2020 00:29:58.000000,3.69,6.11,5.41
01/01/2020 00:31:58.000000,3.51,4.45,4.36
01/01/2020 00:33:58.000000,4.09,6.53,5.83
01/01/2020 00:35:58.000000,3.98,5.86,5.08
01/01/2020 00:37:58.000000,3.07,5.12,4.64
01/01/2020 00:39:58.000000,3.61,4.61,4.58
01/01/2020 00:41:58.000000,4.58,5.96,5.75
01/01/2020 00:43:58.000000,4.86,7.09,6.77
01/01/2020 00:45:58.000000,2.93,4.04,3.83
01/01/2020 00:47:58.000000,2.49,3.91,3.49
01/01/2020 00:49:58.000000,2.68,3.94,3.49
01/01/2020 00:51:58.000000,2.24,3.26,2.78
01/01/2020 00:53:58.000000,2.16,2.93,2.72
01/01/2020 00:55:58.000000,1.6,2.71,2.51
01/01/2020 00:57:58.000000,1.64,2.67,2.32
01/01/2020 00:59:58.000000,1.63,2.42,2.21
01/01/2020 01:01:58.000000,1.51,2.4,2.06
01/01/2020 01:03:58.000000,1.44,2.52,2.14
01/01/2020 01:05:58.000000,1.83,2.97,2.41
01/01/2020 01:07:58.000000,1.51,2.19,2.0
01/01/2020 01:09:58.000000,1.31,1.93,1.93
01/01/2020 01:11:58.000000,1.85,2.58,2.45
01/01/2020 01:13:58.000000,2.09,2.84,2.49
01/01/2020 01:15:58.000000,2.29,3.59,3.09
01/01/2020 01:17:58.000000,2.19,3.25,2.75
01/01/2020 01:19:58.000000,2.17,3.26,2.91
01/01/2020 01:21:58.000000,2.87,4.21,3.94
01/01/2020 01:23:58.000000,2.32,3.63,3.21
01/01/2020 01:25:58.000000,2.94,4.43,3.99
01/01/2020 01:27:58.000000,3.09,4.6,4.21
01/01/2020 01:29:58.000000,2.76,4.86,3.93
01/01/2020 01:31:58.000000,3.19,4.37,4.06
01/01/2020 01:33:58.000000,3.54,4.97,4.76
01/01/2020 01:35:58.000000,3.13,4.62,4.4
01/01/2020 01:37:58.000000,3.33,5.21,4.63
01/01/2020 01:39:58.000000,3.45,4.86,4.38
01/01/2020 01:41:58.000000,3.38,4.46,4.23
01/01/2020 01:43:58.000000,2.81,4.21,4.13
01/01/2020 01:45:58.000000,2.63,4.46,3.68
01/01/2020 01:47:58.000000,3.0,4.01,3.85
01/01/2020 01:49:58.000000,3.01,4.04,3.75
01/01/2020 01:51:58.000000,2.88,4.61,3.66
01/01/2020 01:53:58.000000,2.62,4.44,3.59
01/01/2020 01:55:58.000000,2.57,4.16,3.41
01/01/2020 01:57:58.000000,2.43,3.63,3.22
01/01/2020 02:01:58.000000,2.33,3.96,3.67
01/01/2020 02:03:58.000000,3.01,4.27,4.1
01/01/2020 02:05:58.000000,2.17,3.31,3.03
01/01/2020 02:07:58.000000,1.91,3.17,2.71
01/01/2020 02:09:58.000000,1.54,3.03,2.39
01/01/2020 02:11:58.000000,2.26,3.06,2.89
01/01/2020 02:13:58.000000,2.31,3.1,2.99
01/01/2020 02:15:58.000000,2.3,3.7,3.39
01/01/2020 02:17:58.000000,2.32,3.51,3.1
01/01/2020 02:19:58.000000,2.3,3.51,3.51
01/01/2020 02:21:58.000000,2.55,4.16,3.62
01/01/2020 02:23:58.000000,3.06,4.24,3.94
01/01/2020 02:25:58.000000,2.91,4.15,3.99
01/01/2020 02:27:58.000000,3.37,4.66,4.35
01/01/2020 02:29:58.000000,3.23,4.19,3.84
01/01/2020 02:31:58.000000,3.73,4.9,4.52
01/01/2020 02:33:58.000000,3.52,4.57,4.54
01/01/2020 02:35:58.000000,3.53,4.62,4.22
01/01/2020 02:37:58.000000,3.43,5.2,4.58
01/01/2020 02:39:58.000000,3.8,5.41,4.94
01/01/2020 02:41:58.000000,3.53,4.63,4.44
01/01/2020 02:43:58.000000,3.45,4.81,4.67
01/01/2020 02:45:58.000000,3.27,4.38,4.11
01/01/2020 02:47:58.000000,3.32,4.87,4.26
01/01/2020 02:49:58.000000,2.82,4.06,3.61
01/01/2020 02:51:58.000000,2.91,4.01,3.81
01/01/2020 02:53:58.000000,3.14,4.37,4.13
01/01/2020 02:55:58.000000,3.04,4.21,3.73
01/01/2020 02:57:58.000000,3.0,4.08,4.03
01/01/2020 02:59:58.000000,3.24,4.19,3.87
01/01/2020 03:01:58.000000,2.76,4.21,3.87
01/01/2020 03:03:58.000000,2.87,4.0,3.74
01/01/2020 03:05:58.000000,2.61,3.76,3.33
01/01/2020 03:07:58.000000,2.82,4.22,3.75
01/01/2020 03:09:58.000000,2.4,3.64,3.36
01/01/2020 03:11:58.000000,2.64,3.91,3.39
01/01/2020 03:13:58.000000,2.71,3.9,3.9
01/01/2020 03:15:58.000000,3.3,4.52,4.24
01/01/2020 03:17:58.000000,3.52,4.87,4.54
01/01/2020 03:19:58.000000,2.99,4.13,3.75
01/01/2020 03:21:58.000000,2.86,3.9,3.57
01/01/2020 03:23:58.000000,2.69,3.94,3.31
01/01/2020 03:25:58.000000,2.58,3.72,3.49
01/01/2020 03:27:58.000000,3.11,3.99,3.79
01/01/2020 03:29:58.000000,2.54,3.79,3.32
01/01/2020 03:31:58.000000,2.89,3.92,3.71
01/01/2020 03:33:58.000000,2.73,3.29,3.2
01/01/2020 03:35:58.000000,2.87,3.97,3.64
01/01/2020 03:37:58.000000,2.34,3.54,3.25
01/01/2020 03:39:58.000000,2.51,3.83,3.38
