InstrumentName, Woods Park,,
StartTime, 2019-01-01 00:00:00,,
EndTime, 2019-01-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
01/01/2019 00:00:03.000000,4.78,6.22,5.7
01/01/2019 00:02:51.000000,4.13,5.66,5.02
01/01/2019 00:04:12.000000,4.34,5.51,4.91
01/01/2019 00:05:33.000000,4.17,5.09,5.07
01/01/2019 00:08:12.000000,3.3,4.21,4.21
01/01/2019 00:09:30.000000,2.91,3.63,3.63
01/01/2019 00:12:10.000000,2.11,2.57,2.57
01/01/2019 00:13:35.000000,2.07,3.27,2.78
01/01/2019 00:16:21.000000,2.24,3.37,3.37
01/01/2019 00:17:39.000000,1.74,2.74,2.55
01/01/2019 00:22:23.000000,2.8,4.02,3.87
01/01/2019 00:23:46.000000,2.11,2.85,2.85
01/01/2019 00:26:23.000000,2.28,3.56,2.91
01/01/2019 00:37:50.000000,2.71,3.69,3.49
01/01/2019 00:52:00.000000,3.95,5.28,5.02
01/01/2019 00:53:22.000000,3.91,4.3,4.3
01/01/2019 00:56:02.000000,3.52,5.02,4.7
01/01/2019 00:58:40.000000,4.16,5.24,5.24
01/01/2019 01:06:00.000000,4.43,5.68,5.45
01/01/2019 01:08:40.000000,4.98,6.3,6.07
01/01/2019 01:10:00.000000,4.27,5.32,5.32
01/01/2019 01:11:20.000000,4.43,6.46,5.85
01/01/2019 01:12:40.000000,4.23,5.91,5.91
01/01/2019 01:15:48.000000,4.87,6.71,6.04
01/01/2019 01:18:30.000000,4.85,6.48,6.17
01/01/2019 01:23:22.000000,5.45,7.17,6.55
01/01/2019 01:25:00.000000,5.83,7.48,7.26
01/01/2019 01:27:40.000000,6.23,7.85,7.4
01/01/2019 01:32:40.000000,7.31,8.95,8.76
01/01/2019 01:38:10.000000,10.2,13.78,13.07
01/01/2019 02:07:30.000000,7.06,8.56,8.25
01/01/2019 02:29:31.000000,10.41,13.13,12.46
01/01/2019 02:50:55.000000,13.32,16.54,16.28
01/01/2019 02:53:40.000000,14.21,18.25,17.43
01/01/2019 02:57:20.000000,13.41,17.23,16.75
01/01/2019 03:00:50.000000,13.13,16.96,16.29
01/01/2019 03:06:42.000000,13.41,18.11,17.3
01/01/2019 03:10:40.000000,12.47,15.83,15.32
01/01/2019 03:31:50.000000,12.15,16.56,15.7
01/01/2019 03:46:00.000000,13.63,17.74,17.26
01/01/2019 03:50:00.000000,15.4,20.18,19.62
01/01/2019 03:51:34.000000,15.93,22.6,21.82
01/01/2019 03:53:13.000000,17.42,23.66,22.62
01/01/2019 03:55:30.000000,18.67,25.04,24.23
01/01/2019 04:03:00.000000,16.83,22.34,21.91
01/01/2019 04:05:14.000000,17.43,23.49,22.01
01/01/2019 04:08:20.000000,19.0,25.76,25.04
01/01/2019 04:16:20.000000,18.89,25.28,24.39
01/01/2019 04:21:40.000000,16.87,23.2,21.98
01/01/2019 04:24:20.000000,17.28,24.26,22.98
01/01/2019 04:25:40.000000,17.33,23.11,22.37
01/01/2019 04:28:20.000000,16.8,23.27,22.33
01/01/2019 04:29:41.000000,17.98,23.3,22.67
01/01/2019 04:32:20.000000,17.45,22.47,21.74
01/01/2019 04:33:40.000000,16.65,22.72,21.13
01/01/2019 04:36:20.000000,16.73,22.27,21.34
01/01/2019 04:37:40.000000,16.09,21.51,20.73
01/01/2019 04:40:20.000000,17.46,22.85,22.04
01/01/2019 04:41:40.000000,16.31,21.62,20.82
01/01/2019 04:44:20.000000,16.57,21.36,21.02
01/01/2019 04:45:40.000000,16.02,21.41,19.96
01/01/2019 04:48:20.000000,15.98,21.0,19.8
01/01/2019 04:49:40.000000,16.11,20.67,19.87
01/01/2019 04:52:20.000000,16.13,19.85,19.36
01/01/2019 04:53:40.000000,15.96,20.02,19.85
01/01/2019 04:56:20.000000,17.07,22.54,21.24
01/01/2019 04:57:40.000000,16.96,22.09,21.7
01/01/2019 05:00:20.000000,16.58,21.14,20.51
01/01/2019 05:01:40.000000,16.96,21.02,20.54
01/01/2019 05:04:20.000000,16.64,20.96,20.62
01/01/2019 05:05:40.000000,16.45,21.11,20.64
01/01/2019 05:08:20.000000,16.7,22.09,21.78
01/01/2019 05:09:40.000000,17.59,22.86,22.25
01/01/2019 05:12:21.000000,17.11,21.89,21.25
01/01/2019 05:13:40.000000,16.66,21.36,20.87
01/01/2019 05:16:20.000000,17.24,21.83,21.04
01/01/2019 05:17:40.000000,17.89,24.15,22.66
01/01/2019 05:20:20.000000,19.0,23.05,22.93
01/01/2019 05:21:40.000000,19.61,24.27,23.93
01/01/2019 05:24:20.000000,20.35,26.2,25.37
01/01/2019 05:25:40.000000,17.64,22.62,22.0
01/01/2019 05:28:20.000000,16.47,21.07,20.42
01/01/2019 05:29:40.000000,16.59,20.32,20.14
01/01/2019 05:32:20.000000,15.41,19.24,19.02
01/01/2019 05:33:40.000000,14.53,18.84,18.47
01/01/2019 05:36:20.000000,14.36,18.17,17.66
01/01/2019 05:37:40.000000,14.0,18.67,17.87
01/01/2019 05:40:20.000000,13.64,17.98,17.22
01/01/2019 05:41:40.000000,14.45,18.95,18.39
01/01/2019 05:44:20.000000,13.3,17.68,17.11
01/01/2019 05:45:40.000000,13.7,18.61,17.07
01/01/2019 05:48:20.000000,12.87,17.23,16.45
01/01/2019 05:49:40.000000,12.11,15.74,15.23
01/01/2019 05:52:20.000000,13.6,17.28,16.4
01/01/2019 05:53:40.000000,14.36,18.43,18.23
01/01/2019 05:56:20.000000,14.95,18.74,18.09
01/01/2019 05:57:40.000000,13.87,17.2,16.64
01/01/2019 06:00:20.000000,13.09,16.32,15.91
01/01/2019 06:01:40.000000,13.3,17.32,16.57
01/01/2019 06:04:20.000000,12.0,15.32,14.64
01/01/2019 06:05:40.000000,12.3,16.24,14.54
01/01/2019 06:08:20.000000,13.23,17.0,16.5
01/01/2019 06:09:40.000000,12.28,16.28,15.74
01/01/2019 06:12:21.000000,13.64,16.87,16.43
01/01/2019 06:13:40.000000,12.7,16.89,15.93
01/01/2019 06:16:20.000000,12.91,16.45,16.0
01/01/2019 06:17:40.000000,12.89,17.09,16.63
