InstrumentName, Woods Park B,,
StartTime, 2019-09-01 00:00:00,,
EndTime, 2019-09-30 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
09/01/2019 00:00:22.000000,2.25,3.31,3.24
09/01/2019 00:04:22.000000,1.99,3.42,3.01
09/01/2019 00:08:22.000000,1.75,3.31,2.84
09/01/2019 00:12:22.000000,1.97,2.75,2.58
09/01/2019 00:16:22.000000,1.36,2.91,2.58
09/01/2019 00:20:22.000000,2.07,3.29,2.96
09/01/2019 00:24:22.000000,2.22,3.4,3.13
09/01/2019 00:28:22.000000,1.84,2.87,2.72
09/01/2019 00:32:22.000000,1.29,2.42,2.22
09/01/2019 00:36:22.000000,1.66,2.51,2.11
09/01/2019 00:40:22.000000,1.26,2.16,2.04
09/01/2019 00:44:22.000000,1.9,2.33,2.29
09/01/2019 00:48:22.000000,1.12,2.06,1.97
09/01/2019 00:52:22.000000,1.35,2.16,1.97
09/01/2019 00:56:22.000000,1.36,2.61,2.03
09/01/2019 01:00:22.000000,1.7,2.65,2.43
09/01/2019 01:04:22.000000,1.69,3.1,2.56
09/01/2019 01:08:22.000000,1.6,2.4,2.4
09/01/2019 01:12:22.000000,1.55,2.56,2.27
09/01/2019 01:16:22.000000,1.4,2.48,2.12
09/01/2019 01:20:22.000000,1.86,2.63,2.38
09/01/2019 01:24:22.000000,1.9,2.73,2.57
09/01/2019 01:28:22.000000,1.9,3.06,2.61
09/01/2019 01:32:22.000000,1.21,2.3,2.21
09/01/2019 01:36:22.000000,1.86,2.75,2.48
09/01/2019 01:40:22.000000,1.72,2.74,2.56
09/01/2019 01:44:22.000000,1.74,2.99,2.61
09/01/2019 01:48:22.000000,1.49,2.26,2.09
09/01/2019 01:52:22.000000,2.21,3.04,2.79
09/01/2019 01:56:22.000000,2.0,3.26,2.8
09/01/2019 02:00:22.000000,2.24,3.57,3.24
09/01/2019 02:04:22.000000,3.06,3.99,3.61
09/01/2019 02:08:21.000000,2.82,4.15,3.84
09/01/2019 02:12:21.000000,2.26,3.46,3.35
