"date","ID","Site","SensorType","Lat","Long","parameter","val","flag","parameter_units"
2018-02-05 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-05 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-05 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-05 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-05 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-05 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-05 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-05 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-05 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-06 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-07 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-08 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-09 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-10 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-10 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-10 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-10 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-10 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-10 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-10 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-10 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-10 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-10 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-10 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-10 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-10 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-10 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-10 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-10 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",NA,"missing","ug/m3"
2018-02-10 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.3166666666667,"","ug/m3"
2018-02-10 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.042,"","ug/m3"
2018-02-10 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.7475,"","ug/m3"
2018-02-10 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.8205,"","ug/m3"
2018-02-10 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.0505,"","ug/m3"
2018-02-10 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.8385,"","ug/m3"
2018-02-10 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.3842105263158,"","ug/m3"
2018-02-10 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.37,"","ug/m3"
2018-02-11 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.2535,"","ug/m3"
2018-02-11 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.605,"","ug/m3"
2018-02-11 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.7765,"","ug/m3"
2018-02-11 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.431,"","ug/m3"
2018-02-11 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.4845,"","ug/m3"
2018-02-11 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.31,"","ug/m3"
2018-02-11 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.138,"","ug/m3"
2018-02-11 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.7335,"","ug/m3"
2018-02-11 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.5085,"","ug/m3"
2018-02-11 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.5315,"","ug/m3"
2018-02-11 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.153,"","ug/m3"
2018-02-11 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.197,"","ug/m3"
2018-02-11 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",23.193,"","ug/m3"
2018-02-11 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",23.713,"","ug/m3"
2018-02-11 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",37.59,"","ug/m3"
2018-02-11 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",38.712,"","ug/m3"
2018-02-11 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",35.7585,"","ug/m3"
2018-02-11 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",33.0245,"","ug/m3"
2018-02-11 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.7655,"","ug/m3"
2018-02-11 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",30.01,"","ug/m3"
2018-02-11 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.1995,"","ug/m3"
2018-02-11 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.7345,"","ug/m3"
2018-02-11 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.826,"","ug/m3"
2018-02-11 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",29.333,"","ug/m3"
