InstrumentName, Woods Park B,,
StartTime, 2019-03-01 00:00:00,,
EndTime, 2019-03-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
03/01/2019 00:00:08.000000,1.96,2.65,2.65
03/01/2019 00:01:28.000000,1.98,2.78,2.64
03/01/2019 00:04:07.000000,2.65,4.39,3.67
03/01/2019 00:05:27.000000,2.89,4.78,3.82
03/01/2019 00:08:07.000000,2.0,3.55,3.51
03/01/2019 00:09:27.000000,2.11,2.93,2.8
03/01/2019 00:12:07.000000,2.74,4.2,3.35
03/01/2019 00:13:27.000000,2.48,4.04,3.67
03/01/2019 00:16:07.000000,2.27,3.44,3.13
03/01/2019 00:17:27.000000,2.19,3.57,3.49
03/01/2019 00:20:07.000000,2.58,4.07,3.62
03/01/2019 00:21:27.000000,2.64,3.81,3.49
03/01/2019 00:24:08.000000,2.78,3.89,3.74
03/01/2019 00:25:27.000000,2.93,3.78,3.48
03/01/2019 00:28:09.000000,2.53,4.06,3.49
03/01/2019 00:29:27.000000,2.33,3.62,3.49
03/01/2019 00:32:07.000000,2.13,3.22,2.83
03/01/2019 00:33:27.000000,2.46,3.57,3.57
03/01/2019 00:36:10.000000,3.09,4.33,3.87
03/01/2019 00:37:27.000000,2.98,4.05,3.89
03/01/2019 00:40:07.000000,3.39,4.96,4.43
03/01/2019 00:41:30.000000,4.74,8.61,6.7
03/01/2019 00:44:07.000000,3.76,6.13,5.52
03/01/2019 00:45:27.000000,3.22,5.51,5.02
03/01/2019 00:48:07.000000,3.59,5.07,4.67
03/01/2019 00:49:29.000000,3.76,6.13,5.58
03/01/2019 00:50:47.000000,4.33,5.96,5.54
03/01/2019 00:53:57.000000,3.83,5.38,5.21
03/01/2019 00:55:17.000000,3.85,5.83,5.61
03/01/2019 00:57:57.000000,3.85,5.61,5.2
03/01/2019 00:59:17.000000,3.76,5.58,4.96
03/01/2019 01:02:00.000000,4.22,6.93,6.02
03/01/2019 01:03:22.000000,5.04,7.31,6.71
03/01/2019 01:05:57.000000,5.89,8.81,8.26
03/01/2019 01:07:17.000000,5.69,9.58,7.91
03/01/2019 01:09:57.000000,6.57,9.83,8.67
03/01/2019 01:11:20.000000,5.78,8.73,8.24
03/01/2019 01:14:00.000000,6.07,9.61,8.35
03/01/2019 01:15:17.000000,6.53,11.13,9.91
03/01/2019 01:17:57.000000,7.02,10.32,9.3
03/01/2019 01:19:17.000000,6.82,10.18,9.51
03/01/2019 01:22:00.000000,8.89,14.51,13.04
03/01/2019 01:23:17.000000,8.58,13.02,11.84
03/01/2019 01:26:02.000000,10.11,15.0,13.93
03/01/2019 01:27:17.000000,9.84,13.42,12.36
03/01/2019 01:29:57.000000,8.26,12.85,11.79
03/01/2019 01:31:17.000000,8.54,14.61,11.91
03/01/2019 01:33:57.000000,8.83,13.0,11.7
03/01/2019 01:35:19.000000,8.85,15.15,12.04
03/01/2019 01:37:57.000000,8.67,12.57,11.87
03/01/2019 01:39:17.000000,8.93,12.89,11.96
03/01/2019 01:41:57.000000,9.76,13.61,12.59
03/01/2019 01:43:17.000000,9.83,16.0,14.0
03/01/2019 01:45:57.000000,13.77,21.19,18.83
03/01/2019 01:47:17.000000,13.24,22.33,19.33
03/01/2019 01:49:57.000000,12.46,17.98,16.91
03/01/2019 01:51:19.000000,9.58,14.6,13.29
03/01/2019 01:53:57.000000,12.43,18.87,17.28
03/01/2019 01:55:17.000000,9.52,14.89,13.46
03/01/2019 01:57:57.000000,8.22,11.8,11.09
03/01/2019 02:00:37.000000,9.18,13.22,12.58
03/01/2019 02:01:59.000000,9.26,14.96,13.22
03/01/2019 02:04:37.000000,9.27,16.67,14.64
03/01/2019 02:05:58.000000,8.76,15.22,13.76
03/01/2019 02:07:17.000000,8.87,15.59,13.74
03/01/2019 02:09:57.000000,9.19,13.68,12.45
03/01/2019 02:12:40.000000,8.17,11.96,11.28
03/01/2019 02:13:57.000000,8.3,13.74,12.11
03/01/2019 02:15:17.000000,7.44,13.0,11.4
03/01/2019 02:18:00.000000,9.06,12.06,10.98
03/01/2019 02:19:17.000000,8.8,13.04,12.3
03/01/2019 02:22:00.000000,20.67,30.02,28.2
03/01/2019 02:23:17.000000,9.26,13.37,12.61
03/01/2019 02:25:57.000000,8.11,12.44,11.2
03/01/2019 02:27:17.000000,9.22,14.57,12.35
