InstrumentName, I-25 Glo Collo (CS3),,,,,,,,,,,,,,,,,,
StartTime, 2019-03-01 00:00:00,,,,,,,,,,,,,,,,,,
EndTime, 2019-03-31 23:59:59,,,,,,,,,,,,,,,,,,
Date,Latitude,Longitude,PM10,PM1_0,RPM10,RPM102,RPM1_0,RPM1_02,RPM2_5,RPM2_52,Uncertainty,flag1,flag3,flag4,flag5,humidity,pm25_r,sig,tempf
03/01/2019 00:00:04.156000,39.786247,-104.982047,10.65,7.05,11.77,9.53,8.0,6.1,11.73,9.12,571.0,0.0,0.0,0.0,0.0,67.4,10.43,31.0,53.6
03/01/2019 00:01:04.162000,39.786247,-104.982047,10.45,6.89,12.45,8.45,7.83,5.95,11.67,8.3,571.0,0.0,0.0,0.0,0.0,67.7,9.98,31.0,53.42
03/01/2019 00:02:04.125000,39.786247,-104.982047,11.75,7.57,12.4,11.1,7.55,7.6,11.13,10.7,571.0,0.0,0.0,0.0,0.0,68.0,10.92,31.0,53.24
03/01/2019 00:03:03.932000,39.786247,-104.982047,12.52,7.83,14.45,10.58,8.97,6.7,12.23,8.57,571.0,0.0,0.0,0.0,0.0,68.6,10.4,31.0,53.24
03/01/2019 00:04:11.785000,39.786247,-104.982047,33.95,24.25,37.48,30.42,26.77,21.73,34.88,26.93,571.0,0.0,0.0,0.0,0.0,69.3,30.91,31.0,53.24
03/01/2019 00:05:04.038000,39.786247,-104.982047,27.12,17.28,27.77,26.48,18.4,16.17,25.18,23.23,571.0,0.0,0.0,0.0,0.0,69.5,24.21,31.0,53.06
03/01/2019 00:06:12.171000,39.786247,-104.982047,12.63,8.17,14.78,10.48,8.97,7.38,13.8,9.78,571.0,0.0,0.0,0.0,0.0,69.9,11.79,31.0,53.06
03/01/2019 00:07:05.573000,39.786247,-104.982047,11.5,7.68,13.47,9.53,8.3,7.07,12.73,9.17,571.0,0.0,0.0,0.0,0.0,70.3,10.95,31.0,53.06
03/01/2019 00:08:06.497000,39.786247,-104.982047,12.56,8.2,14.78,10.33,8.68,7.72,13.33,9.97,571.0,0.0,0.0,0.0,0.0,70.6,11.65,31.0,53.06
03/01/2019 00:09:13.604000,39.786247,-104.982047,12.14,8.01,12.73,11.55,8.83,7.18,12.17,10.2,571.0,0.0,0.0,0.0,0.0,71.0,11.18,31.0,52.7
03/01/2019 00:10:05.874000,39.786247,-104.982047,11.13,7.77,12.45,9.82,8.57,6.97,11.83,8.48,571.0,0.0,0.0,0.0,0.0,71.8,10.16,31.0,52.52
03/01/2019 00:11:04.886000,39.786247,-104.982047,11.23,8.08,11.7,10.77,9.1,7.05,11.7,9.23,571.0,0.0,0.0,0.0,0.0,72.4,10.47,31.0,52.52
03/01/2019 00:12:05.910000,39.786247,-104.982047,11.52,7.73,12.77,10.28,8.32,7.15,11.8,9.43,571.0,0.0,0.0,0.0,0.0,73.2,10.62,31.0,52.16
03/01/2019 00:13:04.776000,39.786247,-104.982047,12.02,7.7,13.75,10.28,8.45,6.95,12.78,9.58,571.0,0.0,0.0,0.0,0.0,73.9,11.18,31.0,51.8
03/01/2019 00:14:05.447000,39.786247,-104.982047,12.64,8.31,13.58,11.7,8.67,7.95,12.95,9.95,571.0,0.0,0.0,0.0,0.0,74.7,11.45,31.0,51.62
03/01/2019 00:15:05.676000,39.786247,-104.982047,10.52,7.16,11.07,9.97,7.67,6.65,10.75,8.45,571.0,0.0,0.0,0.0,0.0,75.7,9.6,31.0,51.44
03/01/2019 00:16:05.625000,39.786247,-104.982047,10.57,6.84,11.32,9.83,7.43,6.25,10.97,8.55,571.0,0.0,0.0,0.0,0.0,76.5,9.76,31.0,51.26
03/01/2019 00:17:04.824000,39.786247,-104.982047,10.32,6.63,12.35,8.28,7.67,5.6,11.6,7.78,571.0,0.0,0.0,0.0,0.0,77.1,9.69,31.0,51.08
03/01/2019 00:18:08.464000,39.779416,-104.989394,11.12,7.56,12.67,9.57,8.45,6.67,12.15,8.9,1635.0,0.0,0.0,0.0,0.0,77.9,10.52,31.0,51.08
03/01/2019 00:19:04.742000,39.779416,-104.989394,12.25,7.71,12.4,12.1,7.72,7.7,12.05,11.22,1635.0,0.0,0.0,0.0,0.0,78.4,11.63,31.0,51.08
03/01/2019 00:20:06.069000,39.779416,-104.989394,11.63,7.87,12.97,10.3,8.35,7.4,11.8,9.65,1635.0,0.0,0.0,0.0,0.0,78.4,10.73,31.0,51.26
03/01/2019 00:21:06.070000,39.779416,-104.989394,11.98,8.18,12.32,11.65,8.8,7.57,11.43,10.78,1635.0,0.0,0.0,0.0,0.0,78.6,11.11,31.0,51.26
03/01/2019 00:22:05.813000,39.779416,-104.989394,11.8,7.03,12.18,11.42,7.9,6.17,10.88,9.43,1635.0,0.0,0.0,0.0,0.0,78.6,10.16,31.0,51.26
03/01/2019 00:23:04.581000,39.779416,-104.989394,10.77,6.92,13.5,8.05,7.52,6.32,12.05,7.63,1635.0,0.0,0.0,0.0,0.0,78.8,9.84,31.0,51.26
03/01/2019 00:24:05.249000,39.779416,-104.989394,12.03,7.23,13.55,10.52,7.8,6.65,11.78,9.9,1635.0,0.0,0.0,0.0,0.0,79.1,10.84,31.0,51.26
03/01/2019 00:25:05.803000,39.779416,-104.989394,12.96,7.77,14.4,11.52,8.93,6.6,13.42,10.2,1635.0,0.0,0.0,0.0,0.0,78.4,11.81,31.0,51.26
03/01/2019 00:26:05.034000,39.779416,-104.989394,11.06,7.17,12.87,9.25,7.97,6.37,12.35,8.37,1635.0,0.0,0.0,0.0,0.0,78.4,10.36,31.0,51.08
03/01/2019 00:27:05.583000,39.779416,-104.989394,9.83,6.94,10.53,9.13,7.4,6.48,9.75,8.32,1635.0,0.0,0.0,0.0,0.0,78.7,9.03,31.0,51.08
