InstrumentName, Melody-Catalpa,,
StartTime, 2018-11-01 00:00:00,,
EndTime, 2018-11-30 23:59:59,,
Date,PM2.5,humidity,temp_f
11/01/2018 00:01:24.696666,0.0,43.0,52.0
11/01/2018 00:02:44.680000,0.0,43.0,52.0
11/01/2018 00:05:09.620000,1.0,44.0,52.0
11/01/2018 00:07:49.583333,1.0,44.0,52.0
11/01/2018 00:09:09.596666,1.0,44.0,52.0
11/01/2018 00:11:49.586666,1.0,45.0,51.0
11/01/2018 00:13:09.586666,1.0,45.0,51.0
11/01/2018 00:15:49.586666,1.0,46.0,51.0
11/01/2018 00:17:09.586666,1.0,46.0,51.0
11/01/2018 00:19:49.576666,1.0,46.0,51.0
11/01/2018 00:21:09.770000,1.0,46.0,51.0
11/01/2018 00:23:49.590000,1.0,46.0,50.0
11/01/2018 00:25:09.576666,1.0,47.0,50.0
11/01/2018 00:27:49.603333,1.0,47.0,50.0
11/01/2018 00:29:09.580000,1.0,47.0,50.0
11/01/2018 00:31:49.583333,1.0,48.0,50.0
11/01/2018 00:33:09.583333,1.0,48.0,50.0
11/01/2018 00:35:49.576666,1.0,48.0,49.0
11/01/2018 00:37:09.596666,1.0,48.0,49.0
11/01/2018 00:39:49.593333,1.0,49.0,49.0
11/01/2018 00:41:09.603333,1.0,49.0,49.0
11/01/2018 00:43:49.683333,1.0,49.0,49.0
11/01/2018 00:45:09.586666,1.0,49.0,49.0
11/01/2018 00:47:49.586666,1.0,49.0,48.0
11/01/2018 00:49:09.583333,1.0,49.0,48.0
11/01/2018 00:51:49.590000,1.0,50.0,48.0
11/01/2018 00:53:09.593333,1.0,50.0,48.0
11/01/2018 00:55:49.603333,1.0,50.0,48.0
11/01/2018 00:57:09.616666,1.0,50.0,48.0
11/01/2018 00:59:49.600000,1.0,50.0,48.0
11/01/2018 01:01:09.610000,1.0,51.0,48.0
11/01/2018 01:03:49.600000,1.0,51.0,47.0
11/01/2018 01:05:09.770000,1.0,51.0,47.0
11/01/2018 01:07:49.646666,1.0,51.0,47.0
11/01/2018 01:09:09.700000,1.0,51.0,47.0
11/01/2018 01:11:49.603333,1.0,51.0,47.0
11/01/2018 01:13:09.610000,1.0,51.0,47.0
11/01/2018 01:15:49.636666,1.0,51.0,47.0
11/01/2018 01:17:09.610000,1.0,51.0,47.0
11/01/2018 01:19:49.706666,1.0,51.0,47.0
11/01/2018 01:21:09.613333,1.0,51.0,47.0
11/01/2018 01:23:49.633333,1.0,52.0,47.0
11/01/2018 01:25:09.646666,1.0,52.0,47.0
11/01/2018 01:27:49.656666,1.0,51.0,46.0
11/01/2018 01:29:09.626666,1.0,51.0,46.0
11/01/2018 01:31:49.656666,1.0,52.0,46.0
11/01/2018 01:33:09.630000,1.0,52.0,46.0
11/01/2018 01:35:49.636666,1.0,53.0,45.0
11/01/2018 01:37:09.683333,1.0,53.0,45.0
11/01/2018 01:39:49.633333,1.0,53.0,46.0
11/01/2018 01:41:09.626666,1.0,53.0,46.0
11/01/2018 01:43:49.633333,1.0,53.0,45.0
11/01/2018 01:45:09.650000,1.0,54.0,45.0
11/01/2018 01:47:49.696666,1.0,53.0,45.0
11/01/2018 01:49:09.653333,1.0,53.0,45.0
11/01/2018 01:51:49.636666,1.0,54.0,45.0
11/01/2018 01:53:09.640000,1.0,54.0,44.0
11/01/2018 01:55:49.633333,1.0,55.0,44.0
11/01/2018 01:57:09.696666,1.0,55.0,44.0
11/01/2018 01:59:49.633333,1.0,55.0,45.0
11/01/2018 02:01:09.630000,1.0,54.0,45.0
11/01/2018 02:03:49.660000,1.0,54.0,45.0
11/01/2018 02:05:09.643333,1.0,54.0,45.0
11/01/2018 02:07:49.626666,1.0,55.0,44.0
11/01/2018 02:09:09.876666,1.0,55.0,44.0
11/01/2018 02:11:49.626666,1.0,55.0,44.0
11/01/2018 02:13:09.636666,1.0,55.0,44.0
11/01/2018 02:15:49.633333,1.0,55.0,44.0
11/01/2018 02:17:09.636666,1.0,55.0,44.0
11/01/2018 02:19:49.643333,1.0,55.0,44.0
11/01/2018 02:21:09.630000,1.0,55.0,44.0
11/01/2018 02:23:49.776666,1.0,55.0,44.0
11/01/2018 02:25:09.623333,1.0,55.0,44.0
11/01/2018 02:27:49.616666,1.0,55.0,44.0
11/01/2018 02:29:09.626666,1.0,55.0,44.0
11/01/2018 02:31:49.633333,1.0,55.0,44.0
11/01/2018 02:33:09.630000,1.0,55.0,44.0
11/01/2018 02:35:49.636666,1.0,55.0,44.0
11/01/2018 02:37:09.660000,1.0,55.0,44.0
11/01/2018 02:39:49.696666,1.0,55.0,43.0
11/01/2018 02:41:09.620000,1.0,56.0,43.0
11/01/2018 02:43:49.630000,1.0,55.0,44.0
11/01/2018 02:45:09.620000,1.0,55.0,44.0
11/01/2018 02:47:49.630000,1.0,55.0,44.0
11/01/2018 02:49:09.626666,1.0,55.0,43.0
11/01/2018 02:51:49.630000,1.0,55.0,43.0
11/01/2018 02:53:09.626666,1.0,56.0,43.0
11/01/2018 02:55:49.636666,1.0,55.0,43.0
11/01/2018 02:57:09.623333,1.0,55.0,43.0
11/01/2018 02:59:49.626666,1.0,55.0,43.0
11/01/2018 03:01:09.610000,1.0,55.0,43.0
11/01/2018 03:03:49.696666,1.0,55.0,43.0
11/01/2018 03:05:09.633333,1.0,55.0,43.0
11/01/2018 03:07:49.616666,1.0,56.0,43.0
11/01/2018 03:09:09.636666,1.0,56.0,43.0
11/01/2018 03:11:49.630000,1.0,56.0,43.0
11/01/2018 03:13:09.783333,1.0,56.0,43.0
11/01/2018 03:15:49.626666,1.0,55.0,43.0
11/01/2018 03:17:09.626666,1.0,56.0,43.0
11/01/2018 03:19:49.623333,1.0,55.0,43.0
11/01/2018 03:21:09.616666,1.0,56.0,43.0
11/01/2018 03:23:49.623333,1.0,57.0,43.0
11/01/2018 03:25:09.683333,1.0,56.0,43.0
11/01/2018 03:27:49.643333,1.0,56.0,42.0
11/01/2018 03:31:49.623333,1.0,57.0,42.0
11/01/2018 03:33:09.633333,1.0,57.0,42.0
11/01/2018 03:35:49.636666,1.0,57.0,42.0
11/01/2018 03:37:09.616666,1.0,57.0,42.0
11/01/2018 03:39:49.616666,1.0,57.0,42.0
11/01/2018 03:41:09.616666,1.0,57.0,42.0
11/01/2018 03:43:49.616666,1.0,56.0,42.0
11/01/2018 03:45:09.623333,1.0,57.0,43.0
11/01/2018 03:47:49.610000,1.0,56.0,43.0
11/01/2018 03:49:09.610000,1.0,56.0,43.0
11/01/2018 03:51:49.620000,1.0,56.0,43.0
11/01/2018 03:53:09.616666,1.0,56.0,43.0
11/01/2018 03:55:49.610000,1.0,56.0,43.0
11/01/2018 03:57:09.620000,1.0,56.0,43.0
11/01/2018 03:59:49.613333,1.0,56.0,42.0
11/01/2018 04:00:55.856666,1.0,56.0,42.0
11/01/2018 04:03:35.886666,1.0,57.0,42.0
11/01/2018 04:04:55.866666,1.0,57.0,42.0
11/01/2018 04:07:35.903333,1.0,58.0,42.0
11/01/2018 04:08:55.863333,1.0,58.0,42.0
11/01/2018 04:11:35.866666,1.0,58.0,42.0
11/01/2018 04:12:55.873333,1.0,59.0,42.0
11/01/2018 04:15:35.870000,1.0,58.0,42.0
11/01/2018 04:16:56.236666,1.0,58.0,43.0
