InstrumentName, I25 Denver,,
StartTime, 2018-11-01 00:00:00,,
EndTime, 2018-11-30 23:59:59,,
Date,Carbon monoxide,Nitrogen dioxide,PM2.5 Total Atmospheric
11/01/2018 00:00:00.000000,0.186246,17.243508,1.997959
11/01/2018 00:01:00.000000,0.217512,15.611389,2.301
11/01/2018 00:02:00.000000,0.14657,13.622554,2.105
11/01/2018 00:03:00.000000,0.109945,12.470531,3.165
11/01/2018 00:04:00.000000,0.088856,11.5671,2.483
11/01/2018 00:05:00.000000,0.107251,10.732364,3.075
11/01/2018 00:06:00.000000,0.121382,10.678903,2.658
11/01/2018 00:07:00.000000,0.097362,10.692734,3.469
11/01/2018 00:08:00.000000,0.139683,12.122999,3.692
11/01/2018 00:09:00.000000,0.158347,13.309181,2.884
11/01/2018 00:10:00.000000,0.163727,13.813719,3.266
11/01/2018 00:11:00.000000,0.189694,14.559058,3.81
11/01/2018 00:12:00.000000,0.18712,15.390689,3.619
11/01/2018 00:13:00.000000,0.167504,15.947174,4.293
11/01/2018 00:14:00.000000,0.25235,16.2557,3.706
11/01/2018 00:15:00.000000,0.286172,16.115751,3.36
11/01/2018 00:16:00.000000,0.246612,16.475053,3.733
11/01/2018 00:17:00.000000,0.202781,17.025065,4.366
11/01/2018 00:18:00.000000,0.179898,16.835305,5.327
11/01/2018 00:19:00.000000,0.182829,16.252611,4.534
11/01/2018 00:20:00.000000,0.167527,15.813872,4.261616
11/01/2018 00:21:00.000000,0.180457,15.930731,4.968
11/01/2018 00:22:00.000000,0.227173,16.295644,5.707
11/01/2018 00:23:00.000000,0.450961,16.756911,4.846
11/01/2018 00:24:00.000000,0.384384,17.454012,5.327
11/01/2018 00:25:00.000000,0.241458,18.041421,5.087
11/01/2018 00:26:00.000000,0.209638,18.352312,5.704
11/01/2018 00:27:00.000000,0.247565,18.243488,4.616
11/01/2018 00:28:00.000000,0.202329,17.653569,5.025
11/01/2018 00:29:00.000000,0.227333,16.959701,4.692
11/01/2018 00:30:00.000000,0.266011,15.916595,4.717
11/01/2018 00:31:00.000000,0.165288,14.968574,4.578
11/01/2018 00:32:00.000000,0.153427,14.576864,4.941
11/01/2018 00:33:00.000000,0.205833,14.454405,5.642
11/01/2018 00:34:00.000000,0.195328,14.669059,5.754
11/01/2018 00:35:00.000000,0.160442,14.649433,4.304
11/01/2018 00:36:00.000000,0.195396,14.461291,4.819
11/01/2018 00:37:00.000000,0.176284,14.677742,5.218
11/01/2018 00:38:00.000000,0.174586,14.791954,5.934
11/01/2018 00:39:00.000000,0.171824,15.041882,5.76
11/01/2018 00:40:00.000000,0.159854,15.240054,5.892
11/01/2018 00:41:00.000000,0.158301,15.614335,6.147
11/01/2018 00:42:00.000000,0.167097,16.218162,5.716
11/01/2018 00:43:00.000000,0.209117,16.569192,6.505
11/01/2018 00:44:00.000000,0.229663,17.319762,7.268
11/01/2018 00:45:00.000000,0.212866,18.3268,7.255
11/01/2018 00:46:00.000000,0.260408,19.251489,6.676
11/01/2018 00:47:00.000000,0.300692,19.675679,7.069
11/01/2018 00:48:00.000000,0.345221,20.338682,6.535
11/01/2018 00:49:00.000000,0.310365,20.795429,7.921
11/01/2018 00:50:00.000000,0.2629,21.294151,6.662
11/01/2018 00:51:00.000000,0.24023,21.096767,6.175
11/01/2018 00:52:00.000000,0.242342,20.745133,6.944
11/01/2018 00:53:00.000000,0.23403,20.693992,6.64
11/01/2018 00:54:00.000000,0.212901,20.614137,6.646
11/01/2018 00:55:00.000000,0.250183,20.394327,6.91
11/01/2018 00:56:00.000000,0.240316,20.743402,7.191
11/01/2018 00:57:00.000000,0.262603,21.307183,6.825
11/01/2018 00:58:00.000000,0.259643,22.241175,6.209
11/01/2018 00:59:00.000000,0.253749,22.397063,6.69
11/01/2018 01:00:00.000000,0.272578,22.726186,7.621348
11/01/2018 01:01:00.000000,0.286985,23.303558,6.572449
11/01/2018 01:02:00.000000,0.246669,23.490738,7.071
11/01/2018 01:03:00.000000,0.26149,23.449903,7.848
11/01/2018 01:04:00.000000,0.315155,23.575396,6.925
11/01/2018 01:05:00.000000,0.415709,23.916383,7.704
11/01/2018 01:06:00.000000,0.347298,24.523126,6.422449
11/01/2018 01:07:00.000000,0.275134,24.754043,11.138
11/01/2018 01:08:00.000000,0.277551,25.069301,9.904
11/01/2018 01:09:00.000000,0.336802,25.528705,
11/01/2018 01:10:00.000000,0.341841,25.736404,16.817021
11/01/2018 01:11:00.000000,0.290703,25.720357,27.091
11/01/2018 01:12:00.000000,0.368179,25.895021,35.465979
11/01/2018 01:13:00.000000,0.424972,26.06523,38.477778
11/01/2018 01:14:00.000000,0.434846,26.505597,45.513
11/01/2018 01:15:00.000000,0.446606,26.87582,40.269
11/01/2018 01:16:00.000000,0.347161,27.114441,23.253
11/01/2018 01:17:00.000000,0.321834,27.231214,16.616
11/01/2018 01:18:00.000000,0.323308,27.179487,12.718
11/01/2018 01:19:00.000000,0.327777,27.325629,10.240816
11/01/2018 01:20:00.000000,0.332945,27.582881,9.294
11/01/2018 01:21:00.000000,0.34398,27.776362,8.555
11/01/2018 01:22:00.000000,0.373855,28.156075,8.226263
11/01/2018 01:23:00.000000,0.371451,28.612909,9.025556
11/01/2018 01:24:00.000000,0.347803,29.256253,8.946
11/01/2018 01:25:00.000000,0.325069,29.721433,9.387
11/01/2018 01:26:00.000000,0.344568,29.696811,10.142
11/01/2018 01:27:00.000000,0.348435,29.79049,11.567
11/01/2018 01:28:00.000000,0.356815,29.633714,18.833
11/01/2018 01:29:00.000000,0.339268,29.683801,26.545
11/01/2018 01:30:00.000000,0.398803,29.981624,47.967
11/01/2018 01:31:00.000000,0.458784,30.064719,27.133
11/01/2018 01:32:00.000000,0.463716,30.577569,25.463
11/01/2018 01:33:00.000000,0.403358,30.897057,24.983838
11/01/2018 01:34:00.000000,0.447703,31.113031,25.612
11/01/2018 01:35:00.000000,0.588223,31.574104,24.641414
11/01/2018 01:36:00.000000,0.496086,37.440081,19.719192
11/01/2018 01:37:00.000000,0.5494,34.702682,27.455102
11/01/2018 01:38:00.000000,0.597672,33.233601,31.364
11/01/2018 01:39:00.000000,0.522542,33.190277,19.714
11/01/2018 01:40:00.000000,0.552868,33.326434,9.462
11/01/2018 01:41:00.000000,0.541464,33.558909,11.07
11/01/2018 01:42:00.000000,0.455116,33.324095,13.056701
11/01/2018 01:43:00.000000,0.43243,32.919459,9.415957
11/01/2018 01:44:00.000000,0.450631,33.243918,9.933333
11/01/2018 01:45:00.000000,0.461328,33.794623,9.614141
11/01/2018 01:46:00.000000,0.4442,33.539639,8.687
11/01/2018 01:47:00.000000,0.485438,33.002716,9.211
11/01/2018 01:48:00.000000,0.594681,32.951825,8.808
11/01/2018 01:49:00.000000,0.543804,31.975949,8.93
11/01/2018 01:50:00.000000,0.540014,38.17952,8.933333
11/01/2018 01:51:00.000000,0.548576,32.049638,9.638095
11/01/2018 01:52:00.000000,0.565953,33.490893,8.741667
11/01/2018 01:53:00.000000,0.625663,37.817634,9.607143
11/01/2018 01:54:00.000000,0.635246,24.345366,8.993548
11/01/2018 01:55:00.000000,0.570981,26.853479,9.074194
11/01/2018 01:56:00.000000,0.608238,27.615481,8.731765
11/01/2018 01:57:00.000000,0.559959,27.704928,11.386207
