InstrumentName, I-25 Glo Collo (CS3),,,,,,,,,,,,,,,,,,
StartTime, 2018-07-01 00:00:00,,,,,,,,,,,,,,,,,,
EndTime, 2018-07-31 23:59:59,,,,,,,,,,,,,,,,,,
Date,Latitude,Longitude,PM10,PM1_0,RPM10,RPM102,RPM1_0,RPM1_02,RPM2_5,RPM2_52,Uncertainty,flag1,flag3,flag4,flag5,humidity,pm25_r,sig,tempf
07/11/2018 21:08:04.023333,,,7.0,4.0,7.0,6.0,4.0,4.0,5.0,6.0,7768.0,0.0,0.0,0.0,0.0,22.3,6.0,22.0,87.62
07/11/2018 21:09:03.283333,39.794445,-104.955754,7.0,5.0,7.0,7.0,4.0,5.0,6.0,6.0,900.0,0.0,0.0,0.0,0.0,21.6,6.0,20.0,88.16
07/11/2018 21:10:03.543333,39.794445,-104.955754,6.0,4.0,6.0,6.0,4.0,4.0,6.0,6.0,900.0,0.0,0.0,0.0,0.0,22.3,6.0,23.0,88.52
07/11/2018 21:11:03.546666,39.794445,-104.955754,5.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,900.0,0.0,0.0,0.0,0.0,22.5,5.0,24.0,89.24
07/12/2018 13:20:03.463333,,,8.0,6.0,9.0,7.0,6.0,5.0,8.0,7.0,7768.0,0.0,0.0,0.0,0.0,60.4,8.0,20.0,71.96
07/12/2018 13:21:04.600000,39.823678,-105.005325,11.0,9.0,12.0,10.0,9.0,8.0,11.0,10.0,3263.0,0.0,0.0,0.0,0.0,60.9,11.0,19.0,71.96
07/12/2018 13:22:04.440000,39.823678,-105.005325,11.0,7.0,11.0,11.0,7.0,7.0,10.0,10.0,3263.0,0.0,0.0,0.0,0.0,61.2,10.0,16.0,71.96
07/12/2018 13:23:07.863333,39.823678,-105.005325,8.0,6.0,8.0,7.0,5.0,6.0,7.0,7.0,3263.0,0.0,0.0,0.0,0.0,59.0,7.0,18.0,71.96
07/12/2018 13:24:05.983333,39.823678,-105.005325,6.0,5.0,6.0,6.0,4.0,5.0,5.0,6.0,3263.0,0.0,0.0,0.0,0.0,59.5,6.0,18.0,71.96
07/12/2018 13:25:04.520000,39.823678,-105.005325,8.0,6.0,8.0,8.0,5.0,6.0,7.0,8.0,3263.0,0.0,0.0,0.0,0.0,59.0,8.0,19.0,72.14
07/12/2018 15:29:03.806666,,,16.0,12.0,19.0,13.0,12.0,11.0,16.0,13.0,7768.0,0.0,0.0,0.0,0.0,54.8,15.0,21.0,75.2
07/12/2018 15:37:04.766666,,,11.0,8.0,11.0,10.0,8.0,7.0,10.0,10.0,7768.0,0.0,0.0,0.0,0.0,51.6,10.0,21.0,76.82
07/12/2018 15:38:05.380000,39.794477,-104.988095,11.0,7.0,12.0,9.0,7.0,7.0,10.0,9.0,1806.0,0.0,0.0,0.0,0.0,51.4,10.0,21.0,76.82
07/12/2018 15:39:04.580000,39.794477,-104.988095,10.0,8.0,10.0,9.0,8.0,8.0,10.0,9.0,1806.0,0.0,0.0,0.0,0.0,51.5,10.0,20.0,76.82
07/12/2018 15:40:04.700000,39.794477,-104.988095,13.0,10.0,13.0,13.0,10.0,10.0,13.0,13.0,1806.0,0.0,0.0,0.0,0.0,51.5,13.0,20.0,76.82
07/12/2018 15:41:05.160000,39.794477,-104.988095,10.0,7.0,10.0,9.0,7.0,7.0,9.0,9.0,1806.0,0.0,0.0,0.0,0.0,52.1,9.0,20.0,77.0
07/12/2018 15:42:04.880000,39.794477,-104.988095,8.0,6.0,8.0,7.0,6.0,5.0,8.0,7.0,1806.0,0.0,0.0,0.0,0.0,51.7,8.0,21.0,77.0
07/12/2018 15:43:04.180000,39.794477,-104.988095,9.0,6.0,8.0,9.0,6.0,6.0,8.0,8.0,1806.0,0.0,0.0,0.0,0.0,51.4,8.0,21.0,77.0
07/12/2018 15:44:04.123333,39.794477,-104.988095,10.0,7.0,10.0,9.0,7.0,6.0,9.0,8.0,1806.0,0.0,0.0,0.0,0.0,51.3,9.0,21.0,77.18
07/12/2018 15:45:04.460000,39.794477,-104.988095,8.0,6.0,8.0,8.0,6.0,6.0,8.0,7.0,1806.0,0.0,0.0,0.0,0.0,51.3,8.0,20.0,77.18
07/12/2018 15:46:04.903333,39.794477,-104.988095,9.0,6.0,9.0,9.0,6.0,6.0,8.0,8.0,1806.0,0.0,0.0,0.0,0.0,51.4,8.0,21.0,77.36
07/12/2018 15:47:04.023333,39.794477,-104.988095,10.0,7.0,9.0,10.0,6.0,7.0,9.0,9.0,1806.0,0.0,0.0,0.0,0.0,50.9,9.0,20.0,77.18
07/12/2018 15:48:04.380000,39.794477,-104.988095,12.0,9.0,12.0,12.0,9.0,9.0,12.0,11.0,1806.0,0.0,0.0,0.0,0.0,51.0,12.0,20.0,77.36
07/12/2018 15:49:04.940000,39.794477,-104.988095,10.0,7.0,10.0,9.0,7.0,7.0,9.0,8.0,1806.0,0.0,0.0,0.0,0.0,50.9,9.0,20.0,77.54
07/12/2018 15:50:04.440000,39.794477,-104.988095,8.0,6.0,8.0,8.0,6.0,6.0,8.0,8.0,1806.0,0.0,0.0,0.0,0.0,50.6,8.0,21.0,77.72
07/12/2018 15:51:03.703333,39.794477,-104.988095,8.0,6.0,8.0,8.0,6.0,5.0,7.0,7.0,1806.0,0.0,0.0,0.0,0.0,50.5,7.0,20.0,77.9
07/12/2018 15:52:04.126666,39.794477,-104.988095,9.0,7.0,8.0,9.0,6.0,7.0,8.0,8.0,1806.0,0.0,0.0,0.0,0.0,50.3,8.0,21.0,78.08
07/12/2018 15:57:04.543333,0.0,0.0,14.0,11.0,14.0,14.0,11.0,11.0,13.0,13.0,20000000.0,0.0,0.0,0.0,0.0,50.0,13.0,20.0,77.72
07/12/2018 15:58:04.623333,0.0,0.0,14.0,11.0,14.0,13.0,10.0,11.0,13.0,13.0,20000000.0,0.0,0.0,0.0,0.0,49.8,13.0,20.0,78.08
07/12/2018 15:59:04.583333,0.0,0.0,13.0,9.0,12.0,13.0,8.0,10.0,11.0,12.0,20000000.0,0.0,0.0,0.0,0.0,49.5,12.0,21.0,78.26
07/12/2018 16:00:04.960000,0.0,0.0,9.0,6.0,8.0,9.0,6.0,6.0,8.0,8.0,20000000.0,0.0,0.0,0.0,0.0,49.7,8.0,21.0,78.26
07/12/2018 16:01:04.163333,0.0,0.0,9.0,7.0,9.0,9.0,7.0,7.0,9.0,9.0,20000000.0,0.0,0.0,0.0,0.0,49.7,9.0,20.0,78.26
07/12/2018 16:02:04.460000,0.0,0.0,9.0,7.0,9.0,9.0,7.0,7.0,8.0,9.0,20000000.0,0.0,0.0,0.0,0.0,49.7,9.0,19.0,78.26
07/12/2018 16:03:05.506666,0.0,0.0,10.0,7.0,9.0,10.0,7.0,7.0,9.0,10.0,20000000.0,0.0,0.0,0.0,0.0,49.8,10.0,20.0,77.9
07/12/2018 16:04:07.520000,0.0,0.0,11.0,8.0,12.0,10.0,8.0,8.0,11.0,10.0,20000000.0,0.0,0.0,0.0,0.0,50.0,11.0,21.0,77.72
07/12/2018 16:05:05.220000,0.0,0.0,10.0,8.0,9.0,11.0,7.0,8.0,9.0,11.0,20000000.0,0.0,0.0,0.0,0.0,50.4,10.0,20.0,77.72
07/12/2018 16:06:04.456666,0.0,0.0,9.0,7.0,9.0,9.0,7.0,7.0,9.0,8.0,20000000.0,0.0,0.0,0.0,0.0,50.2,9.0,21.0,77.72
07/12/2018 16:07:04.043333,0.0,0.0,9.0,7.0,9.0,9.0,7.0,6.0,9.0,8.0,20000000.0,0.0,0.0,0.0,0.0,50.1,9.0,19.0,77.9
07/12/2018 16:08:04.280000,0.0,0.0,9.0,7.0,10.0,7.0,7.0,6.0,9.0,7.0,20000000.0,0.0,0.0,0.0,0.0,49.9,8.0,20.0,78.08
