InstrumentName, Northeast Early (CS10),,,,,,,,,,,,,,,,,,
StartTime, 2018-06-01 00:00:00,,,,,,,,,,,,,,,,,,
EndTime, 2018-06-30 23:59:59,,,,,,,,,,,,,,,,,,
Date,Latitude,Longitude,PM10,PM1_0,RPM10,RPM102,RPM1_0,RPM1_02,RPM2_5,RPM2_52,Uncertainty,flag1,flag3,flag4,flag5,humidity,pm25_r,sig,tempf
06/02/2018 06:16:05.046666,39.792146,-104.98045,3.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,900.0,0.0,0.0,0.0,0.0,31.4,3.0,18.0,66.02
06/02/2018 06:17:05.286666,39.792146,-104.98045,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,900.0,0.0,0.0,0.0,0.0,31.6,2.0,18.0,66.2
06/02/2018 06:18:05.360000,39.792146,-104.98045,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,900.0,0.0,0.0,0.0,0.0,31.6,2.0,18.0,66.2
06/02/2018 06:19:05.746666,39.792146,-104.98045,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,900.0,0.0,0.0,0.0,0.0,31.5,2.0,18.0,66.2
06/02/2018 06:20:05.120000,39.792146,-104.98045,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,900.0,0.0,0.0,0.0,0.0,31.5,3.0,18.0,66.02
06/02/2018 06:21:04.716666,39.792146,-104.98045,3.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,900.0,0.0,0.0,0.0,0.0,31.7,2.0,18.0,66.02
06/02/2018 06:22:05.730000,39.792146,-104.98045,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,900.0,0.0,0.0,0.0,0.0,31.7,2.0,18.0,66.2
06/02/2018 06:23:04.886666,39.792146,-104.98045,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,900.0,0.0,0.0,0.0,0.0,31.7,2.0,18.0,66.02
06/02/2018 06:24:05.140000,39.792146,-104.98045,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,900.0,0.0,0.0,0.0,0.0,31.7,2.0,18.0,66.02
06/02/2018 06:25:05.153333,39.792146,-104.98045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,900.0,0.0,0.0,0.0,0.0,31.5,1.0,18.0,66.02
