InstrumentName, Woods Park B,,
StartTime, 2019-04-01 00:00:00,,
EndTime, 2019-04-30 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
04/01/2019 00:02:41.000000,1.78,2.42,2.38
04/01/2019 00:05:20.000000,2.53,3.16,3.16
04/01/2019 00:09:20.000000,2.22,3.37,3.09
04/01/2019 00:13:30.000000,1.98,3.09,2.83
04/01/2019 00:17:50.000000,2.46,3.54,3.3
04/01/2019 00:21:53.000000,2.57,3.63,3.37
04/01/2019 00:25:50.000000,2.38,3.09,2.78
04/01/2019 00:29:50.000000,2.48,3.07,2.98
04/01/2019 00:33:50.000000,1.8,2.33,2.33
04/01/2019 00:37:50.000000,2.37,3.17,3.09
04/01/2019 00:41:50.000000,2.58,3.27,3.27
04/01/2019 00:45:53.000000,1.65,2.0,1.96
04/01/2019 00:49:55.000000,2.13,2.91,2.78
04/01/2019 00:53:50.000000,2.22,2.46,2.46
04/01/2019 00:57:50.000000,1.91,2.74,2.74
04/01/2019 01:01:50.000000,1.91,3.13,2.8
04/01/2019 01:05:50.000000,0.87,1.56,1.53
04/01/2019 01:09:50.000000,1.72,2.19,2.19
04/01/2019 01:13:50.000000,1.04,1.37,1.37
04/01/2019 01:17:50.000000,1.38,2.24,2.11
04/01/2019 01:21:50.000000,1.26,2.0,2.0
04/01/2019 01:25:50.000000,0.98,1.77,1.38
04/01/2019 01:29:50.000000,1.47,2.47,2.47
04/01/2019 01:33:50.000000,1.18,1.8,1.8
04/01/2019 01:37:50.000000,1.51,2.04,2.04
04/01/2019 01:41:50.000000,1.26,1.46,1.46
04/01/2019 01:45:50.000000,1.07,1.76,1.63
04/01/2019 01:49:53.000000,1.09,2.02,1.64
04/01/2019 01:53:50.000000,1.63,2.0,2.0
04/01/2019 01:57:50.000000,1.18,1.4,1.4
04/01/2019 02:01:50.000000,1.23,2.06,1.81
04/01/2019 02:04:30.000000,0.83,1.43,1.28
04/01/2019 02:07:13.000000,0.91,1.87,1.56
04/01/2019 02:08:30.000000,1.39,2.0,1.74
04/01/2019 02:09:50.000000,1.24,1.8,1.8
04/01/2019 02:12:30.000000,1.36,2.2,2.02
04/01/2019 02:13:50.000000,1.0,1.64,1.64
04/01/2019 02:16:30.000000,1.13,1.71,1.51
04/01/2019 02:17:50.000000,0.83,1.87,1.74
04/01/2019 02:20:30.000000,0.96,1.43,1.43
04/01/2019 02:21:50.000000,0.96,1.41,1.41
04/01/2019 02:24:30.000000,0.57,1.24,1.15
04/01/2019 02:25:50.000000,0.71,0.91,0.91
04/01/2019 02:28:30.000000,0.98,1.4,1.4
04/01/2019 02:29:51.000000,1.15,1.57,1.57
04/01/2019 02:32:30.000000,0.98,1.41,1.37
04/01/2019 02:33:50.000000,0.91,1.67,1.63
04/01/2019 02:36:31.000000,1.43,1.74,1.74
04/01/2019 02:37:53.000000,1.09,1.47,1.47
04/01/2019 02:40:31.000000,1.65,1.98,1.98
04/01/2019 02:41:50.000000,1.35,2.04,1.87
04/01/2019 02:44:31.000000,1.38,2.09,1.53
04/01/2019 02:45:50.000000,2.13,2.85,2.8
04/01/2019 02:48:30.000000,2.7,3.39,3.39
04/01/2019 02:49:50.000000,2.72,3.43,3.41
04/01/2019 02:52:30.000000,4.2,5.15,5.0
04/01/2019 02:53:50.000000,4.72,5.63,5.3
04/01/2019 02:56:30.000000,5.0,6.41,6.0
04/01/2019 02:57:50.000000,4.89,7.09,5.93
04/01/2019 03:00:31.000000,5.02,6.96,6.63
04/01/2019 03:01:50.000000,4.38,5.6,5.42
04/01/2019 03:04:30.000000,3.29,4.76,4.53
04/01/2019 03:05:50.000000,2.8,4.33,4.02
