InstrumentName, CCD_Jaspe_007,,,,,,,,,,,,,,
StartTime, 2022-08-01 00:00:00,,,,,,,,,,,,,,
EndTime, 2022-08-31 23:59:59,,,,,,,,,,,,,,
Date,*Lat,*Lon,F1,F3,F4,Hmdty,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,Sig,Temp,Uncertainty
08/01/2022 00:00:06.587000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.35,2.07,1.13,1.12,2.35,2.07,,-1.0,4100000.0
08/01/2022 00:01:04.663000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.9,2.1,1.7,1.12,2.9,2.1,,-1.0,4100000.0
08/01/2022 00:02:05.488000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.72,2.42,1.75,1.53,2.72,2.42,,-1.0,4100000.0
08/01/2022 00:03:05.182000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.92,1.97,1.63,1.22,2.92,1.97,,-1.0,4100000.0
08/01/2022 00:04:04.862000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.38,1.17,0.78,0.92,2.38,1.17,,-1.0,4100000.0
08/01/2022 00:05:06.219000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.37,1.85,1.05,1.43,2.23,1.83,,-1.0,4100000.0
08/01/2022 00:06:04.822000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.75,2.02,1.5,1.47,2.47,1.98,,-1.0,4100000.0
08/01/2022 00:07:05.143000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.02,1.77,1.28,1.17,1.9,1.77,,-1.0,4100000.0
08/01/2022 00:08:04.584000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.3,2.27,1.32,1.42,2.3,2.17,,-1.0,4100000.0
08/01/2022 00:09:05.772000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.75,2.23,1.78,1.38,2.75,2.02,,-1.0,4100000.0
08/01/2022 00:10:05.143000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.6,2.0,2.02,1.27,2.6,1.88,,-1.0,4100000.0
08/01/2022 00:11:05.121000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.22,1.88,1.27,1.3,2.05,1.85,,-1.0,4100000.0
08/01/2022 00:12:04.882000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.27,1.63,1.03,1.03,2.17,1.6,,-1.0,4100000.0
08/01/2022 00:13:05.805000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.43,1.78,1.47,0.95,2.23,1.7,,-1.0,4100000.0
08/01/2022 00:14:05.745000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.27,1.45,1.33,1.05,2.07,1.45,,-1.0,4100000.0
08/01/2022 00:15:05.363000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.67,1.72,0.73,1.12,1.67,1.72,,-1.0,4100000.0
08/01/2022 00:16:04.846000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.88,1.9,0.67,1.12,1.88,1.9,,-1.0,4100000.0
08/01/2022 00:17:04.461000,38.0,-97.0,1.0,0.0,0.0,-1.0,3.53,1.2,1.95,0.53,3.23,1.2,,-1.0,4100000.0
08/01/2022 00:18:05.163000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.5,1.47,1.67,0.83,2.45,1.47,,-1.0,4100000.0
08/01/2022 00:19:05.840000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.48,1.63,1.37,0.78,2.48,1.63,,-1.0,4100000.0
08/01/2022 00:20:05.642000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.5,1.15,1.18,0.52,2.5,1.15,,-1.0,4100000.0
08/01/2022 00:21:06.103000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.2,1.32,0.92,0.55,1.93,1.2,,-1.0,4100000.0
08/01/2022 00:22:04.120000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.38,1.62,0.85,0.88,2.12,1.5,,-1.0,4100000.0
08/01/2022 00:23:05.038000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.58,1.73,1.0,1.1,2.33,1.7,,-1.0,4100000.0
08/01/2022 00:24:04.247000,38.0,-97.0,1.0,0.0,0.0,-1.0,3.38,2.12,1.43,1.27,3.13,1.83,,-1.0,4100000.0
08/01/2022 00:25:04.460000,38.0,-97.0,1.0,1.0,0.0,-1.0,1.58,1.62,0.7,0.87,1.58,1.38,,-1.0,4100000.0
08/01/2022 00:26:03.902000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.23,1.4,0.63,0.87,1.23,1.4,,-1.0,4100000.0
08/01/2022 00:27:05.763000,38.0,-97.0,1.0,0.0,0.0,-1.0,0.9,0.9,0.37,0.37,0.9,0.9,,-1.0,4100000.0
08/01/2022 00:28:03.752000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.48,0.72,0.73,0.6,2.48,0.72,,-1.0,4100000.0
08/01/2022 00:29:04.454000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.13,1.33,0.38,0.93,1.93,1.28,,-1.0,4100000.0
08/01/2022 00:30:03.484000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.88,1.42,0.7,0.63,1.68,1.27,,-1.0,4100000.0
08/01/2022 00:31:05.205000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.07,1.32,1.25,0.73,2.07,1.17,,-1.0,4100000.0
08/01/2022 00:32:05.122000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.05,1.1,1.22,0.87,2.05,1.1,,-1.0,4100000.0
08/01/2022 00:33:04.080000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.2,1.22,0.93,0.72,2.2,1.22,,-1.0,4100000.0
08/01/2022 00:34:05.021000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.72,1.4,1.1,0.93,2.72,1.4,,-1.0,4100000.0
08/01/2022 00:35:05.149000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.3,0.82,1.05,0.62,2.13,0.82,,-1.0,4100000.0
08/01/2022 00:36:04.924000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.38,0.73,1.12,0.5,2.12,0.72,,-1.0,4100000.0
08/01/2022 00:37:03.621000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.67,0.98,1.43,0.65,2.67,0.98,,-1.0,4100000.0
08/01/2022 00:38:04.445000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.37,1.23,1.02,0.5,1.93,0.97,,-1.0,4100000.0
08/01/2022 00:39:04.259000,38.0,-97.0,1.0,0.0,0.0,-1.0,3.15,1.3,1.05,0.42,2.75,1.13,,-1.0,4100000.0
08/01/2022 00:40:05.548000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.05,1.17,0.68,0.53,2.05,1.17,,-1.0,4100000.0
08/01/2022 00:41:05.891000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.85,1.15,0.82,0.77,1.85,1.15,,-1.0,4100000.0
08/01/2022 00:42:03.989000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.85,0.93,1.07,0.6,1.85,0.93,,-1.0,4100000.0
08/01/2022 00:43:04.562000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.55,1.02,0.98,0.77,1.55,1.02,,-1.0,4100000.0
08/01/2022 00:44:04.843000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.88,1.05,1.08,0.93,1.88,1.05,,-1.0,4100000.0
08/01/2022 00:45:04.540000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.2,1.1,1.18,0.68,2.2,1.1,,-1.0,4100000.0
08/01/2022 00:46:05.981000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.73,0.63,0.88,0.37,1.73,0.63,,-1.0,4100000.0
08/01/2022 00:47:04.826000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.97,1.35,1.3,0.67,2.85,1.33,,-1.0,4100000.0
08/01/2022 00:48:04.560000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.2,1.33,0.8,0.67,2.15,1.33,,-1.0,4100000.0
08/01/2022 00:49:04.922000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.18,0.78,0.88,0.45,2.07,0.78,,-1.0,4100000.0
08/01/2022 00:50:03.503000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.7,0.95,0.3,0.5,1.7,0.95,,-1.0,4100000.0
08/01/2022 00:51:05.041000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.2,1.05,0.7,0.7,1.2,1.05,,-1.0,4100000.0
08/01/2022 00:52:06.462000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.47,1.28,0.88,0.62,1.32,1.18,,-1.0,4100000.0
08/01/2022 00:53:05.272000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.8,1.4,0.88,0.7,2.6,1.32,,-1.0,4100000.0
08/01/2022 00:54:02.941000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.12,1.32,0.92,0.87,1.92,1.32,,-1.0,4100000.0
08/01/2022 00:55:05.763000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.63,1.33,0.4,0.78,1.32,1.3,,-1.0,4100000.0
08/01/2022 00:56:03.732000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.8,1.35,0.43,0.53,1.57,1.2,,-1.0,4100000.0
08/01/2022 00:57:05.401000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.5,1.12,0.48,0.57,1.5,0.95,,-1.0,4100000.0
08/01/2022 00:58:04.762000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.67,1.0,0.8,0.72,1.67,1.0,,-1.0,4100000.0
08/01/2022 00:59:04.838000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.12,1.2,0.42,0.67,1.12,1.2,,-1.0,4100000.0
08/01/2022 01:00:04.602000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.27,1.12,0.38,0.47,1.27,1.12,,-1.0,4100000.0
08/01/2022 01:01:05.683000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.77,1.17,0.83,0.63,1.77,1.17,,-1.0,4100000.0
08/01/2022 01:02:04.641000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.13,1.23,1.3,0.78,2.13,1.23,,-1.0,4100000.0
08/01/2022 01:03:05.322000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.95,1.05,0.93,0.62,1.95,1.0,,-1.0,4100000.0
08/01/2022 01:04:03.983000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.93,1.2,1.22,0.73,2.93,1.12,,-1.0,4100000.0
08/01/2022 01:05:04.589000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.78,0.97,0.92,0.83,1.78,0.97,,-1.0,4100000.0
08/01/2022 01:06:04.806000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.6,1.17,0.75,0.97,1.6,1.17,,-1.0,4100000.0
08/01/2022 01:07:05.713000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.57,1.48,0.77,0.97,1.57,1.48,,-1.0,4100000.0
08/01/2022 01:08:05.505000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.95,1.48,1.2,0.72,1.95,1.48,,-1.0,4100000.0
08/01/2022 01:09:05.286000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.1,0.85,0.98,0.6,1.95,0.85,,-1.0,4100000.0
08/01/2022 01:10:04.543000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.55,0.95,0.88,0.67,1.4,0.95,,-1.0,4100000.0
08/01/2022 01:11:03.805000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.42,1.02,0.78,0.65,1.42,1.02,,-1.0,4100000.0
08/01/2022 01:12:05.422000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.67,1.17,0.93,0.9,1.67,1.17,,-1.0,4100000.0
08/01/2022 01:13:06.326000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.73,1.07,0.85,0.63,1.73,1.07,,-1.0,4100000.0
08/01/2022 01:14:04.741000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.87,0.88,0.98,0.77,2.87,0.88,,-1.0,4100000.0
08/01/2022 01:15:05.262000,38.0,-97.0,1.0,0.0,0.0,-1.0,3.37,1.28,1.17,0.8,3.37,1.28,,-1.0,4100000.0
08/01/2022 01:16:04.690000,38.0,-97.0,1.0,0.0,0.0,-1.0,3.63,1.55,1.22,0.5,3.48,1.53,,-1.0,4100000.0
08/01/2022 01:17:05.104000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.92,0.93,0.73,0.62,1.7,0.9,,-1.0,4100000.0
08/01/2022 01:18:04.543000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.88,1.2,0.78,0.78,1.67,1.13,,-1.0,4100000.0
08/01/2022 01:19:05.360000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.27,1.18,0.37,0.65,1.27,1.15,,-1.0,4100000.0
08/01/2022 01:20:06.275000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.1,1.3,0.47,0.63,1.1,1.3,,-1.0,4100000.0
08/01/2022 01:21:04.924000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.32,1.4,1.13,0.8,2.32,1.4,,-1.0,4100000.0
08/01/2022 01:22:06.120000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.32,1.05,0.83,0.73,2.32,1.05,,-1.0,4100000.0
08/01/2022 01:23:03.722000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.12,0.58,0.22,0.3,1.12,0.58,,-1.0,4100000.0
08/01/2022 01:24:06.299000,38.0,-97.0,1.0,0.0,0.0,-1.0,0.9,0.92,0.53,0.7,0.9,0.92,,-1.0,4100000.0
08/01/2022 01:25:04.941000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.03,1.42,0.58,0.9,0.9,1.32,,-1.0,4100000.0
08/01/2022 01:26:04.933000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.27,1.42,0.35,0.9,0.82,1.28,,-1.0,4100000.0
08/01/2022 01:27:05.492000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.38,0.97,0.7,0.7,1.38,0.97,,-1.0,4100000.0
08/01/2022 01:28:05.245000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.4,0.88,0.48,0.37,1.4,0.88,,-1.0,4100000.0
08/01/2022 01:29:04.102000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.35,0.95,0.6,0.23,1.22,0.95,,-1.0,4100000.0
08/01/2022 01:30:05.360000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.13,1.05,0.55,0.62,1.73,1.05,,-1.0,4100000.0
08/01/2022 01:31:03.565000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.58,1.02,0.75,0.68,2.32,1.02,,-1.0,4100000.0
08/01/2022 01:32:04.942000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.88,1.05,1.07,0.53,1.88,1.05,,-1.0,4100000.0
08/01/2022 01:33:04.970000,38.0,-97.0,1.0,0.0,0.0,-1.0,3.02,1.2,1.37,0.62,3.02,1.2,,-1.0,4100000.0
08/01/2022 01:34:03.638000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.12,1.13,1.2,0.75,2.12,1.13,,-1.0,4100000.0
08/01/2022 01:35:05.743000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.85,1.45,1.0,0.87,1.8,1.45,,-1.0,4100000.0
08/01/2022 01:36:04.384000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.08,1.33,1.13,0.93,1.9,1.33,,-1.0,4100000.0
08/01/2022 01:37:05.963000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.15,0.8,0.6,0.55,1.15,0.8,,-1.0,4100000.0
08/01/2022 01:38:04.383000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.72,0.52,0.77,0.18,1.72,0.52,,-1.0,4100000.0
08/01/2022 01:39:05.678000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.3,0.28,0.65,0.1,1.3,0.28,,-1.0,4100000.0
08/01/2022 01:40:04.402000,38.0,-97.0,1.0,0.0,0.0,-1.0,2.27,0.72,0.73,0.38,2.27,0.72,,-1.0,4100000.0
08/01/2022 01:41:04.483000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.88,1.0,0.28,0.42,1.88,0.9,,-1.0,4100000.0
08/01/2022 01:42:04.901000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.35,1.13,0.38,0.53,1.35,1.03,,-1.0,4100000.0
08/01/2022 01:43:03.702000,38.0,-97.0,1.0,0.0,0.0,-1.0,0.77,0.88,0.25,0.58,0.77,0.88,,-1.0,4100000.0
08/01/2022 01:44:05.893000,38.0,-97.0,1.0,0.0,0.0,-1.0,0.85,0.52,0.38,0.22,0.83,0.52,,-1.0,4100000.0
08/01/2022 01:45:04.057000,38.0,-97.0,1.0,0.0,0.0,-1.0,1.7,0.78,0.73,0.52,1.37,0.75,,-1.0,4100000.0
