InstrumentName, Woods Park B
StartTime, 2021-02-01 00:00:00
EndTime, 2021-02-28 00:00:00
Date,PM1.0,PM10.0,PM2.5
02/01/2021 00:01:17,1.2,1.66,1.66
02/01/2021 00:03:17,0.93,1.4,1.31
02/01/2021 00:05:17,0.93,1.47,1.38
02/01/2021 00:07:17,0.49,1.1,1.1
02/01/2021 00:09:18,1.11,1.86,1.59
02/01/2021 00:11:17,0.88,1.53,1.38
02/01/2021 00:13:17,1.15,1.75,1.72
02/01/2021 00:15:17,1.24,2.25,1.92
02/01/2021 00:17:17,0.91,1.59,1.59
02/01/2021 00:19:17,1.11,1.88,1.62
02/01/2021 00:21:17,1.03,1.69,1.54
02/01/2021 00:23:17,1.55,2.24,2.07
02/01/2021 00:25:17,1.42,2.42,1.98
02/01/2021 00:27:17,1.45,2.2,1.86
02/01/2021 00:29:17,1.47,1.97,1.88
02/01/2021 00:31:17,1.07,2.1,2.0
02/01/2021 00:33:17,1.57,2.28,1.98
02/01/2021 00:35:17,1.32,2.11,1.68
02/01/2021 00:37:17,1.47,2.19,2.05
02/01/2021 00:39:17,1.22,2.27,2.0
02/01/2021 00:41:17,1.07,1.76,1.59
02/01/2021 00:43:18,1.0,1.45,1.36
02/01/2021 00:45:17,0.79,1.14,0.98
02/01/2021 00:47:17,1.0,2.14,1.66
02/01/2021 00:49:17,1.4,2.07,1.9
02/01/2021 00:51:17,1.04,2.02,1.75
02/01/2021 00:53:17,1.32,2.11,1.8
02/01/2021 00:55:17,1.49,2.56,2.29
02/01/2021 00:57:17,1.55,2.09,2.09
02/01/2021 00:59:17,1.28,2.12,1.77
02/01/2021 01:01:17,1.41,1.98,1.84
02/01/2021 01:03:17,1.34,2.26,2.05
02/01/2021 01:05:17,2.64,3.68,3.61
02/01/2021 01:07:17,3.77,5.33,5.16
02/01/2021 01:09:17,3.41,5.41,4.91
02/01/2021 01:11:17,3.69,5.03,4.6
02/01/2021 01:13:17,2.5,4.14,3.88
02/01/2021 01:15:17,2.34,3.31,2.95
02/01/2021 01:17:17,2.25,3.37,3.25
02/01/2021 01:19:17,2.61,3.47,3.35
