InstrumentName, Canary-CDPHE-7
StartTime, 2021-02-01 00:00:00
EndTime, 2021-02-28 00:00:00
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,Sig,Temp,Time,Uncertainty,datetime,source_device
02/01/2021 00:00:08,0.0,0.0,0.0,21.0,40.565845,-105.118118,7.35,5.68,4.28,3.7,6.33,5.22,16.0,44.78,,65452.0,,
02/01/2021 00:01:08,0.0,0.0,0.0,21.1,40.565845,-105.118118,6.8,6.12,3.8,4.0,5.65,5.8,16.0,44.42,,65452.0,,
02/01/2021 00:02:06,0.0,0.0,0.0,21.1,40.565845,-105.118118,7.23,5.97,4.37,4.28,6.15,5.65,16.0,44.42,,65452.0,,
02/01/2021 00:02:06,0.0,0.0,0.0,21.1,40.565845,-105.118118,7.18,5.93,4.33,4.28,6.1,5.62,16.0,44.42,,65452.0,,
02/01/2021 00:03:08,0.0,0.0,0.0,21.2,40.565845,-105.118118,6.78,5.73,4.28,3.93,5.18,5.22,16.0,44.24,,65452.0,,
02/01/2021 00:04:07,0.0,1.0,1.0,21.3,40.565845,-105.118118,6.05,6.33,4.52,4.48,5.32,6.0,15.0,44.24,,65452.0,,
02/01/2021 00:05:08,0.0,0.0,0.0,21.2,40.565845,-105.118118,6.05,6.43,4.22,4.4,5.72,6.12,16.0,44.24,,65452.0,,
02/01/2021 00:06:07,0.0,1.0,1.0,21.3,40.565845,-105.118118,6.87,6.7,3.9,4.22,6.42,6.22,16.0,44.06,,65452.0,,
02/01/2021 00:07:08,0.0,0.0,0.0,21.4,40.565845,-105.118118,6.43,6.75,4.48,5.02,6.43,6.58,16.0,44.06,,65452.0,,
02/01/2021 00:08:05,0.0,0.0,0.0,21.5,40.565845,-105.118118,6.33,6.98,5.03,5.48,6.33,6.57,16.0,43.88,,65452.0,,
02/01/2021 00:08:05,0.0,0.0,0.0,21.5,40.565845,-105.118118,6.37,7.0,5.05,5.48,6.37,6.57,16.0,43.88,,65452.0,,
02/01/2021 00:09:07,0.0,0.0,0.0,21.6,40.565845,-105.118118,7.13,7.55,5.3,5.8,6.67,6.82,16.0,43.7,,65452.0,,
02/01/2021 00:10:07,0.0,1.0,0.0,21.7,40.565845,-105.118118,8.13,7.92,5.05,5.8,6.65,7.05,16.0,43.52,,65452.0,,
02/01/2021 00:11:07,0.0,0.0,0.0,21.7,40.565845,-105.118118,7.97,7.5,5.1,5.68,6.85,6.83,16.0,43.34,,65452.0,,
02/01/2021 00:12:08,0.0,0.0,0.0,22.0,40.565845,-105.118118,7.47,7.0,4.92,5.5,6.65,6.53,16.0,43.16,,65452.0,,
02/01/2021 00:13:06,0.0,0.0,0.0,22.0,40.565845,-105.118118,9.63,7.47,5.18,5.83,6.88,7.0,16.0,42.98,,65452.0,,
02/01/2021 00:14:06,0.0,0.0,0.0,22.1,40.565845,-105.118118,10.73,9.6,5.98,6.62,7.45,8.55,16.0,42.8,,65452.0,,
02/01/2021 00:14:06,0.0,1.0,0.0,22.1,40.565845,-105.118118,10.73,9.67,5.98,6.62,7.45,8.57,16.0,42.8,,65452.0,,
02/01/2021 00:15:08,0.0,0.0,0.0,21.9,40.565845,-105.118118,9.07,10.1,5.85,6.43,7.42,8.7,16.0,42.8,,65452.0,,
02/01/2021 00:16:07,0.0,0.0,0.0,21.9,40.565845,-105.118118,10.03,9.68,5.77,6.25,8.02,8.42,15.0,42.62,,65452.0,,
02/01/2021 00:17:08,0.0,0.0,0.0,21.9,40.565845,-105.118118,9.73,8.72,4.6,6.12,7.18,7.88,15.0,42.44,,65452.0,,
02/01/2021 00:18:08,0.0,0.0,0.0,22.0,40.565845,-105.118118,7.98,8.08,4.73,5.75,6.8,7.35,16.0,42.26,,65452.0,,
02/01/2021 00:19:08,0.0,0.0,1.0,22.1,40.565845,-105.118118,8.27,8.0,5.0,5.77,7.08,7.18,15.0,42.08,,65452.0,,
