"","X.2","X.1","X","date","age_days.x","age_weeks.x","val.humidity","val.temperature","val.pm25_r","val.pm25_p.y","flag"
"1",1,1,1,2018-07-13 06:00:00,0,0,45.3,71.2,4.05,4.9,0
"2",2,2,2,2018-07-14 20:00:00,1,0,35.4,84,4.25,3.8,0
"3",3,3,3,2018-07-14 21:00:00,1,0,39,82,4.8,4.1,0
"4",4,4,4,2018-07-14 22:00:00,1,0,37.1,81,4.24,4,0
"5",5,5,5,2018-07-14 23:00:00,1,0,36.9,80.1,4.01,3.8,0
"6",6,6,6,2018-07-15 00:00:00,2,0,37.4,79.4,3.95,3.8,0
"7",7,7,7,2018-07-15 01:00:00,2,0,39.9,78.1,4.28,3.9,0
"8",8,8,8,2018-07-15 02:00:00,2,0,44.3,75.3,4.72,4.1,0
"9",9,9,9,2018-07-15 03:00:00,2,0,48.3,72.8,4.58,4.4,0
"10",10,10,10,2018-07-15 04:00:00,2,0,59.6,69.9,6.4,5.8,0
"11",11,11,11,2018-07-15 05:00:00,2,0,62.3,69.3,5.45,6.4,0
"12",12,12,12,2018-07-20 09:00:00,7,1,33.2,88.9,13.2,10.8,0
"13",13,13,13,2018-07-20 10:00:00,7,1,23.5,98.7,12.5,10.2,0
"14",14,14,14,2018-07-20 11:00:00,7,1,16.4,105,8.41,8.4,0
"15",15,15,15,2018-07-20 12:00:00,7,1,11.8,103,5.54,6.5,0
"16",16,16,16,2018-07-20 13:00:00,7,1,13,104,7.98,6.1,0
"17",17,17,17,2018-07-20 14:00:00,7,1,14.4,100,8.55,6,0
"18",18,18,18,2018-07-20 15:00:00,7,1,14.9,98.4,11.3,6.3,0
"19",19,19,19,2018-07-20 16:00:00,7,1,18.1,95.8,8.47,6.2,0
"20",20,20,20,2018-07-20 17:00:00,7,1,19.1,93.1,8.55,6,0
"21",21,21,21,2018-07-21 08:00:00,8,1,37.3,89.9,11.4,11.9,0
"22",22,22,22,2018-07-21 09:00:00,8,1,31.6,92.4,13.2,11.3,0
"23",23,23,23,2018-07-21 10:00:00,8,1,26.1,97.9,15.6,11.1,0
"24",24,24,24,2018-07-21 11:00:00,8,1,21.7,103,16.1,10.4,0
"25",25,25,25,2018-07-21 12:00:00,8,1,19.9,105,17.2,9.9,0
"26",26,26,26,2018-07-21 13:00:00,8,1,24.2,97.3,16.1,9.2,0
"27",27,27,27,2018-07-21 14:00:00,8,1,27.4,91.2,15.4,8.8,0
"28",28,28,28,2018-07-21 15:00:00,8,1,38.4,82,14.8,8.5,0
"29",29,29,29,2018-07-21 16:00:00,8,1,41.8,80.8,14.2,8.1,0
"30",30,30,30,2018-07-21 17:00:00,8,1,41.5,80.8,23.9,9.4,0
"31",31,31,31,2018-07-21 18:00:00,8,1,39.3,81.8,33,12.1,0
"32",32,32,32,2018-07-21 19:00:00,8,1,39.5,81.6,31.5,13.9,0
"33",33,33,33,2018-07-21 20:00:00,8,1,43.9,79.4,26.2,14.2,0
"34",34,34,34,2018-07-21 21:00:00,8,1,48.5,77.5,9.7,11.6,0
"35",35,35,35,2018-07-21 22:00:00,8,1,48.1,77,9,9.3,0
"36",36,36,36,2018-07-21 23:00:00,8,1,50.5,76.1,9.77,8.8,0
"37",37,37,37,2018-07-22 00:00:00,9,1,56.2,73.8,15,9.5,0
"38",38,38,38,2018-07-22 01:00:00,9,1,54.4,73.8,15.1,9.85,0
"39",39,39,39,2018-07-22 02:00:00,9,1,57.5,72.1,16.4,10.7,0
"40",40,40,40,2018-07-22 03:00:00,9,1,63.3,70.3,19.4,11.9,0
"41",41,41,41,2018-07-22 04:00:00,9,1,67,68.9,23.5,13.6,0
"42",42,42,42,2018-07-22 05:00:00,9,1,61.8,71,23.4,14.3,0
"43",43,43,43,2018-07-22 06:00:00,9,1,55,74.6,23.7,13.6,0
"44",44,44,44,2018-07-22 07:00:00,9,1,44.7,79.2,23.5,12.2,0
"45",45,45,45,2018-07-22 08:00:00,9,1,34.9,87.3,27.7,12.2,0
"46",46,46,46,2018-07-22 09:00:00,9,1,23.1,99.4,24.8,11,0
"47",47,47,47,2018-07-22 10:00:00,9,1,19.8,103,15.8,8.9,0
"48",48,48,48,2018-07-22 11:00:00,9,1,21.6,98.4,13.8,7.5,0
"49",49,49,49,2018-07-22 12:00:00,9,1,20,103,11.6,6.5,0
"50",50,50,50,2018-07-22 13:00:00,9,1,25.1,94.3,9,5.9,0
"51",51,51,51,2018-07-22 14:00:00,9,1,34.1,87.3,6.55,6.9,0
"52",52,52,52,2018-07-22 15:00:00,9,1,39.4,85.6,6.42,6.7,0
"53",53,53,53,2018-07-22 16:00:00,9,1,48.7,79.5,6.24,6.1,0
"54",54,54,54,2018-07-22 17:00:00,9,1,50.9,78.9,5.98,5.3,0
"55",55,55,55,2018-07-22 18:00:00,9,1,51.1,78.4,6.61,5.2,0
"56",56,56,56,2018-07-22 19:00:00,9,1,76,72.2,9.04,6.5,0
"57",57,57,57,2018-07-22 20:00:00,9,1,86.5,68.7,9.03,6.9,0
"58",58,58,58,2018-07-22 21:00:00,9,1,76.9,70.3,8.6,6.4,0
"59",59,59,59,2018-07-22 22:00:00,9,1,83.8,68.9,10.8,7.3,0
"60",60,60,60,2018-07-22 23:00:00,9,1,92.3,66,13.5,8.8,0
"61",61,61,61,2018-07-23 00:00:00,10,1,93.4,66.2,14.1,9.4,0
"62",62,62,62,2018-07-23 01:00:00,10,1,93.2,66.5,14,9.65,0
"63",63,63,63,2018-07-23 02:00:00,10,1,93.3,67,14.2,10.2,0
"64",64,64,64,2018-07-23 03:00:00,10,1,92.8,67.2,15.1,10.6,0
"65",65,65,65,2018-07-23 04:00:00,10,1,88.7,66.6,13.2,10.8,0
"66",66,66,66,2018-07-23 05:00:00,10,1,81.3,67.9,14.3,11.2,0
"67",67,67,67,2018-07-23 06:00:00,10,1,73,70.8,13.1,11,0
"68",68,68,68,2018-07-23 07:00:00,10,1,60.9,76.1,13.2,10.7,0
"69",69,69,69,2018-07-23 08:00:00,10,1,50.5,81.8,15.1,11.2,0
"70",70,70,70,2018-07-23 09:00:00,10,1,43.5,86.9,17.5,11.7,0
"71",71,71,71,2018-07-23 10:00:00,10,1,39.8,90.1,17.8,11.6,0
"72",72,72,72,2018-07-23 11:00:00,10,1,48.9,84.3,17.7,11.7,0
"73",73,73,73,2018-07-23 12:00:00,10,1,57.9,80.7,18.3,11.6,0
"74",74,74,74,2018-07-23 13:00:00,10,1,65.2,77.1,16.7,11.4,0
"75",75,75,75,2018-07-23 14:00:00,10,1,71.7,76.2,16.3,10.9,0
"76",76,76,76,2018-07-23 15:00:00,10,1,85.3,72,6.56,7.9,0
"77",77,77,77,2018-07-23 16:00:00,10,1,88.2,68.2,3.74,5.7,0
"78",78,78,78,2018-07-23 17:00:00,10,1,89.8,68.1,5.84,5.3,0
"79",79,79,79,2018-07-23 18:00:00,10,1,94.4,66.8,8.48,6.6,0
"80",80,80,80,2018-07-23 19:00:00,10,1,92.1,67.4,5.2,5.6,0
"81",81,81,81,2018-07-23 20:00:00,10,1,95.8,65,3.56,4.5,0
"82",82,82,82,2018-07-23 21:00:00,10,1,95.9,65.4,6.59,5.3,0
"83",83,83,83,2018-07-23 22:00:00,10,1,96.3,65.4,10.5,6.6,0
"84",84,84,84,2018-07-23 23:00:00,10,1,97.3,66.2,28.5,11.9,0
"85",85,85,85,2018-07-24 00:00:00,11,1,98.1,65.5,28.3,14.7,0
"86",86,86,86,2018-07-24 01:00:00,11,1,99.5,65,30.6,15.6,0
"87",87,87,87,2018-07-24 02:00:00,11,1,98.8,65.1,29,18.3,0
"88",88,88,88,2018-07-24 03:00:00,11,1,99,64.8,29.9,18.3,0
"89",89,89,89,2018-07-24 04:00:00,11,1,97.8,65.5,19.7,15.7,0
"90",90,90,90,2018-07-24 05:00:00,11,1,96.7,65.5,19.9,14.2,0
"91",91,91,91,2018-07-24 06:00:00,11,1,92.9,67.3,13.9,12,0
"92",92,92,92,2018-07-24 07:00:00,11,1,84.9,72.3,20.8,12.2,0
"93",93,93,93,2018-07-24 08:00:00,11,1,65.1,80.1,22.5,12.6,0
"94",94,94,94,2018-07-24 09:00:00,11,1,52.5,87.3,24.9,13.1,0
"95",95,95,95,2018-07-24 10:00:00,11,1,50.2,87.5,26.4,14,0
"96",96,96,96,2018-07-24 11:00:00,11,1,45.1,90.9,23.2,13.4,0
"97",97,97,97,2018-07-24 12:00:00,11,1,38.7,96,22.9,13.3,0
"98",98,98,98,2018-07-24 13:00:00,11,1,34.2,98.6,18.6,12.1,0
"99",99,99,99,2018-07-24 14:00:00,11,1,34.8,96.6,15.4,10.3,0
"100",100,100,100,2018-07-24 15:00:00,11,1,38.3,93.9,14.9,9.4,0
"101",101,101,101,2018-07-24 16:00:00,11,1,33.1,92.9,9.54,7.3,0
"102",102,102,102,2018-07-24 17:00:00,11,1,54.6,78.6,5.97,6.2,0
"103",103,103,103,2018-07-24 18:00:00,11,1,67,73,8.27,5.7,0
"104",104,104,104,2018-07-24 19:00:00,11,1,76.9,72,12.5,6.7,0
"105",105,105,105,2018-07-24 20:00:00,11,1,79.4,71.6,12.3,7.3,0
"106",106,106,106,2018-07-24 21:00:00,11,1,63.9,73.5,9.69,6.6,0
"107",107,107,107,2018-07-24 22:00:00,11,1,60.7,73.5,9.45,6.3,0
"108",108,108,108,2018-07-24 23:00:00,11,1,60.6,72.4,8.14,6,0
"109",109,109,109,2018-07-25 00:00:00,12,1,66.3,69.8,8.18,5.8,0
"110",110,110,110,2018-07-25 01:00:00,12,1,84.7,67.4,14.9,6.9,0
"111",111,111,111,2018-07-25 02:00:00,12,1,88.3,67,16.4,9.6,0
"112",112,112,112,2018-07-25 03:00:00,12,1,85.6,66.1,16.1,10.5,0
"113",113,113,113,2018-07-25 04:00:00,12,1,87.5,63.7,14.1,10.5,0
"114",114,114,114,2018-07-25 05:00:00,12,1,88.5,63.6,13.9,10.5,0
"115",115,115,115,2018-07-25 06:00:00,12,1,72.6,69.4,16.6,10.2,0
"116",116,116,116,2018-07-25 07:00:00,12,1,61.2,76.6,14.7,9.9,0
"117",117,117,117,2018-07-25 08:00:00,12,1,53.9,80.9,11.3,8.8,0
"118",118,118,118,2018-07-25 09:00:00,12,1,48.1,85.7,12.1,8.6,0
"119",119,119,119,2018-07-25 10:00:00,12,1,41.3,90.8,11.7,8.6,0
"120",120,120,120,2018-07-25 11:00:00,12,1,43.9,89.7,17.8,9.6,0
"121",121,121,121,2018-07-25 12:00:00,12,1,42.3,88.7,16.8,9.7,0
"122",122,122,122,2018-07-25 13:00:00,12,1,43.3,87.5,16.7,9.9,0
"123",123,123,123,2018-07-25 14:00:00,12,1,50,82.1,13.7,9.8,0
"124",124,124,124,2018-07-25 16:00:00,12,1,55.5,80.6,14.7,9.9,0
"125",125,125,125,2018-07-25 17:00:00,12,1,42.7,84,9.55,8.2,0
"126",126,126,126,2018-07-25 18:00:00,12,1,69.9,72.8,7.02,7.6,0
"127",127,127,127,2018-07-25 19:00:00,12,1,85.6,66,5.82,6.4,0
"128",128,128,128,2018-07-25 20:00:00,12,1,89.1,64.4,6.03,5.7,0
"129",129,129,129,2018-07-25 21:00:00,12,1,91.4,63.7,10,6.1,0
"130",130,130,130,2018-07-25 22:00:00,12,1,95.3,62.2,8.39,5.8,0
"131",131,131,131,2018-07-25 23:00:00,12,1,94.9,62.4,6.31,5,0
"132",132,132,132,2018-07-26 00:00:00,13,1,94.7,62.7,6.51,4.8,0
"133",133,133,133,2018-07-26 01:00:00,13,1,95.3,62.8,6.13,4.95,0
"134",134,134,134,2018-07-26 02:00:00,13,1,97.9,61.4,7.31,5.5,0
"135",135,135,135,2018-07-26 03:00:00,13,1,99.1,61.2,9.33,6.1,0
"136",136,136,136,2018-07-26 04:00:00,13,1,98.1,61.4,8.58,6.1,0
"137",137,137,137,2018-07-26 05:00:00,13,1,98,61.7,7.5,6,0
"138",138,138,138,2018-07-26 06:00:00,13,1,93.5,66.1,8.71,6.3,0
"139",139,139,139,2018-07-26 07:00:00,13,1,90.1,67.6,8.77,6.5,0
"140",140,140,140,2018-07-26 08:00:00,13,1,82.8,70.3,10.5,7.3,0
"141",141,141,141,2018-07-26 09:00:00,13,1,67.7,76,14.3,8.6,0
"142",142,142,142,2018-07-26 10:00:00,13,1,53.6,82.4,16.3,9.3,0
"143",143,143,143,2018-07-26 11:00:00,13,1,48,86.2,14.1,9.2,0
"144",144,144,144,2018-07-26 12:00:00,13,1,42.5,88.7,8.41,7.4,0
"145",145,145,145,2018-07-26 13:00:00,13,1,45.3,85.4,7.32,6.7,0
"146",146,146,146,2018-07-26 14:00:00,13,1,38.3,88.9,6.53,5.4,0
"147",147,147,147,2018-07-26 15:00:00,13,1,36.8,87.9,5.73,4.5,0
"148",148,148,148,2018-07-26 16:00:00,13,1,29.7,92.4,5.57,4,0
"149",149,149,149,2018-07-26 17:00:00,13,1,30.9,88.4,5.59,3.6,0
"150",150,150,150,2018-07-26 18:00:00,13,1,42.2,80.8,6.86,3.9,0
"151",151,151,151,2018-07-26 19:00:00,13,1,49,76.2,6.62,4.2,0
"152",152,152,152,2018-07-26 20:00:00,13,1,63.1,72.6,6.8,5.5,0
"153",153,153,153,2018-07-26 21:00:00,13,1,86,64.6,3,4.4,0
"154",154,154,154,2018-07-26 22:00:00,13,1,92.4,62.2,3.84,4.1,0
"155",155,155,155,2018-07-26 23:00:00,13,1,92.1,62.1,4.85,4.5,0
"156",156,156,156,2018-07-27 00:00:00,14,2,92.5,61.7,5.45,5.1,0
"157",157,157,157,2018-07-27 01:00:00,14,2,91.9,63.3,8.58,5.55,0
"158",158,158,158,2018-07-27 02:00:00,14,2,90.6,64.2,6.37,5.6,0
"159",159,159,159,2018-07-27 03:00:00,14,2,91.3,63.4,7.44,5.7,0
"160",160,160,160,2018-07-27 04:00:00,14,2,94.5,61.6,15.9,7.9,0
"161",161,161,161,2018-07-27 05:00:00,14,2,93.9,62.3,20.1,10.1,0
"162",162,162,162,2018-07-27 06:00:00,14,2,88.1,65.3,17.7,11,0
"163",163,163,163,2018-07-27 07:00:00,14,2,81.3,67.8,14.6,10.8,0
"164",164,164,164,2018-07-27 08:00:00,14,2,69.7,73.2,13,10.3,0
"165",165,165,165,2018-07-27 09:00:00,14,2,54.4,79.7,12.7,9.5,0
"166",166,166,166,2018-07-27 10:00:00,14,2,44.6,85.2,14,9.3,0
"167",167,167,167,2018-07-27 11:00:00,14,2,33.3,93.9,14.6,9.1,0
"168",168,168,168,2018-07-27 12:00:00,14,2,31.5,95,16.6,9.4,0
"169",169,169,169,2018-07-27 13:00:00,14,2,39.1,89.9,16.4,9.7,0
"170",170,170,170,2018-07-27 14:00:00,14,2,49.7,84.4,21.8,11.2,0
"171",171,171,171,2018-07-27 15:00:00,14,2,53.6,81.6,17.6,10.4,0
"172",172,172,172,2018-07-27 16:00:00,14,2,63.4,76.8,10.7,9,0
"173",173,173,173,2018-07-27 17:00:00,14,2,70.7,74,9.25,7.8,0
"174",174,174,174,2018-07-27 18:00:00,14,2,69.9,74.9,7.95,6.7,0
"175",175,175,175,2018-07-27 19:00:00,14,2,77.8,71.4,6.52,6.1,0
"176",176,176,176,2018-07-27 20:00:00,14,2,86.4,68.1,7.71,6.3,0
"177",177,177,177,2018-07-27 21:00:00,14,2,91.2,66.5,10.6,7.4,0
"178",178,178,178,2018-07-27 22:00:00,14,2,89.9,66.3,15.1,9,0
"179",179,179,179,2018-07-27 23:00:00,14,2,85.3,64.5,16.1,10.4,0
"180",180,180,180,2018-07-28 00:00:00,15,2,89.1,61.8,17.3,11.1,0
"181",181,181,181,2018-07-28 01:00:00,15,2,94.5,60.8,17.5,11.35,0
"182",182,182,182,2018-07-28 02:00:00,15,2,98.8,60.7,20.2,11.8,0
"183",183,183,183,2018-07-28 03:00:00,15,2,97.9,62.3,28.3,14,0
"184",184,184,184,2018-07-28 04:00:00,15,2,95.6,63.7,30.2,15.9,0
"185",185,185,185,2018-07-28 05:00:00,15,2,94.6,63.8,30.2,17.1,0
"186",186,186,186,2018-07-28 06:00:00,15,2,92.9,65.2,27.3,17.3,0
"187",187,187,187,2018-07-28 07:00:00,15,2,89.7,67.1,22.3,16,0
"188",188,188,188,2018-07-28 08:00:00,15,2,66.6,76.6,19.6,14.8,0
"189",189,189,189,2018-07-28 09:00:00,15,2,53.5,81.7,23.7,14.7,0
"190",190,190,190,2018-07-28 10:00:00,15,2,51.4,82.9,31.3,16.2,0
"191",191,191,191,2018-07-28 11:00:00,15,2,48.7,83.9,27.5,15.9,0
"192",192,192,192,2018-07-28 12:00:00,15,2,53.8,81,24.3,15,0
"193",193,193,193,2018-07-28 13:00:00,15,2,53.6,81.1,27.2,14.4,0
"194",194,194,194,2018-07-28 14:00:00,15,2,56.8,79,28.3,14.5,0
"195",195,195,195,2018-07-28 15:00:00,15,2,53.5,80.6,24.5,13.9,0
"196",196,196,196,2018-07-28 16:00:00,15,2,50.9,80.9,18.7,11.8,0
"197",197,197,197,2018-07-28 17:00:00,15,2,63.4,76.9,21,12,0
"198",198,198,198,2018-07-28 18:00:00,15,2,70.9,70.9,18.8,11.9,0
"199",199,199,199,2018-07-28 19:00:00,15,2,74.9,68.7,20.4,12.4,0
"200",200,200,200,2018-07-28 20:00:00,15,2,77.3,68.1,20.7,13.4,0
"201",201,201,201,2018-07-28 21:00:00,15,2,81.3,66.7,25.2,14.9,0
"202",202,202,202,2018-07-28 22:00:00,15,2,81.4,65.5,26.6,16,0
"203",203,203,203,2018-07-28 23:00:00,15,2,82.8,65.6,23.4,15.6,0
"204",204,204,204,2018-07-29 00:00:00,16,2,88.1,63.3,17.9,14.1,0
"205",205,205,205,2018-07-29 01:00:00,16,2,93.2,61.2,21.3,13.9,0
"206",206,206,206,2018-07-29 02:00:00,16,2,94,60.4,22.9,14.2,0
"207",207,207,207,2018-07-29 03:00:00,16,2,94.5,59.7,23.9,14.8,0
"208",208,208,208,2018-07-29 04:00:00,16,2,95.2,60.2,33.1,16.9,0
"209",209,209,209,2018-07-29 05:00:00,16,2,95.6,61,34.5,19.1,0
"210",210,210,210,2018-07-29 06:00:00,16,2,95.7,60.6,30.7,18.8,0
"211",211,211,211,2018-07-29 07:00:00,16,2,93,62.4,27.4,18.2,0
"212",212,212,212,2018-07-29 08:00:00,16,2,84.6,66.6,31.6,19.3,0
"213",213,213,213,2018-07-29 09:00:00,16,2,67.7,72.8,32.7,20.6,0
"214",214,214,214,2018-07-29 10:00:00,16,2,60.4,75.8,34,21.5,0
"215",215,215,215,2018-07-29 11:00:00,16,2,52.5,80.7,30,19.6,0
"216",216,216,216,2018-07-29 12:00:00,16,2,43.8,86.4,26.6,18,0
"217",217,217,217,2018-07-29 13:00:00,16,2,43.4,86.9,27,16.8,0
"218",218,218,218,2018-07-29 14:00:00,16,2,41.4,88.8,27,15.7,0
"219",219,219,219,2018-07-29 15:00:00,16,2,42,88.5,24.5,13.8,0
"220",220,220,220,2018-07-29 16:00:00,16,2,41.8,88.5,22.5,12.8,0
"221",221,221,221,2018-07-29 17:00:00,16,2,50.6,79.9,11.9,10.7,0
"222",222,222,222,2018-07-29 18:00:00,16,2,62.2,70.4,8.93,9.1,0
"223",223,223,223,2018-07-29 19:00:00,16,2,60.2,68.8,10.7,8.8,0
"224",224,224,224,2018-07-29 20:00:00,16,2,64.1,67.6,12.8,9.1,0
"225",225,225,225,2018-07-29 21:00:00,16,2,71.5,65.4,12.2,9.3,0
"226",226,226,226,2018-07-29 22:00:00,16,2,75.4,64.2,12,9.9,0
"227",227,227,227,2018-07-29 23:00:00,16,2,86,63.2,12.8,9.6,0
"228",228,228,228,2018-07-30 00:00:00,17,2,86.8,63,12.3,9.2,0
"229",229,229,229,2018-07-30 01:00:00,17,2,86.3,63,12.7,9.15,0
"230",230,230,230,2018-07-30 02:00:00,17,2,83.8,63.7,12.1,9.1,0
"231",231,231,231,2018-07-30 03:00:00,17,2,88.2,61.7,11.9,9,0
"232",232,232,232,2018-07-30 04:00:00,17,2,91.4,60.3,13.2,9.2,0
"233",233,233,233,2018-07-30 05:00:00,17,2,91.9,60.4,14.9,9.6,0
"234",234,234,234,2018-07-30 06:00:00,17,2,83.7,64.2,14.6,10,0
"235",235,235,235,2018-07-30 07:00:00,17,2,60.3,70,11.3,9.6,0
"236",236,236,236,2018-07-30 08:00:00,17,2,42,75.8,7.19,7.7,0
"237",237,237,237,2018-07-30 09:00:00,17,2,31.6,80.6,6.58,6.5,0
"238",238,238,238,2018-07-30 10:00:00,17,2,29.4,82.3,8.26,6.2,0
"239",239,239,239,2018-07-30 11:00:00,17,2,28.6,83.2,8.89,6.4,0
"240",240,240,240,2018-07-30 12:00:00,17,2,27.5,84.2,8.81,6.2,0
"241",241,241,241,2018-07-30 13:00:00,17,2,27.8,83.2,9.09,6.1,0
"242",242,242,242,2018-07-30 14:00:00,17,2,24.8,87.8,9.18,5.9,0
"243",243,243,243,2018-07-30 15:00:00,17,2,25,87,9.39,5.9,0
"244",244,244,244,2018-07-30 16:00:00,17,2,24.6,86.8,9.26,5.8,0
"245",245,245,245,2018-07-30 17:00:00,17,2,24.3,85.7,9.25,5.7,0
"246",246,246,246,2018-07-30 18:00:00,17,2,29.3,78.1,9.52,5.8,0
"247",247,247,247,2018-07-30 19:00:00,17,2,33.5,73.3,9.38,6,0
"248",248,248,248,2018-07-30 20:00:00,17,2,40,70.9,9.34,6.5,0
"249",249,249,249,2018-07-30 21:00:00,17,2,48.2,68.1,8.93,6.8,0
"250",250,250,250,2018-07-30 22:00:00,17,2,53.1,66.2,9.18,7,0
"251",251,251,251,2018-07-30 23:00:00,17,2,57.1,64.5,9.32,7.3,0
"252",252,252,252,2018-07-31 00:00:00,18,2,61.4,62.4,9.62,7.4,0
"253",253,253,253,2018-07-31 01:00:00,18,2,70,59.6,9.63,7.4,0
"254",254,254,254,2018-07-31 02:00:00,18,2,80,57.2,10.9,7.7,0
"255",255,255,255,2018-07-31 03:00:00,18,2,85,55.6,11.4,7.9,0
"256",256,256,256,2018-07-31 04:00:00,18,2,89.3,54,12.5,8.6,0
"257",257,257,257,2018-07-31 05:00:00,18,2,87,54.8,14.7,9.6,0
"258",258,258,258,2018-07-31 06:00:00,18,2,70.8,61,14.2,10,0
"259",259,259,259,2018-07-31 07:00:00,18,2,53.7,68.4,13.1,9.6,0
"260",260,260,260,2018-07-31 08:00:00,18,2,37.4,79.5,15.3,10.1,0
"261",261,261,261,2018-07-31 09:00:00,18,2,31.5,84.9,16.3,10.6,0
"262",262,262,262,2018-07-31 10:00:00,18,2,24.6,90.8,12.3,9.6,0
"263",263,263,263,2018-07-31 11:00:00,18,2,18.8,94,9.35,8.2,0
"264",264,264,264,2018-07-31 12:00:00,18,2,17.2,94.7,8.13,7,0
"265",265,265,265,2018-07-31 13:00:00,18,2,17,94.1,6.89,5.7,0
"266",266,266,266,2018-07-31 14:00:00,18,2,18,95.3,8.05,5.3,0
"267",267,267,267,2018-07-31 15:00:00,18,2,17.4,93.5,7.32,4.8,0
"268",268,268,268,2018-07-31 16:00:00,18,2,15.9,97.2,7.24,4.4,0
"269",269,269,269,2018-07-31 17:00:00,18,2,17.1,94.7,7.15,4.2,0
"270",270,270,270,2018-07-31 18:00:00,18,2,20.2,88.2,7.36,4.4,0
"271",271,271,271,2018-07-31 19:00:00,18,2,22.9,80.8,6.78,4.9,0
"272",272,272,272,2018-07-31 20:00:00,18,2,26.5,76.7,6.97,5.6,0
"273",273,273,273,2018-07-31 21:00:00,18,2,35,71.2,7.96,5.9,0
"274",274,274,274,2018-07-31 22:00:00,18,2,46.1,67.6,10.8,7.4,0
"275",275,275,275,2018-07-31 23:00:00,18,2,48.1,67.4,12.5,8.6,0
"276",276,276,276,2018-08-01 00:00:00,19,2,52.7,65.2,13.2,9.5,0
"277",277,277,277,2018-08-01 01:00:00,19,2,56.1,63.6,10.8,9.35,0
"278",278,278,278,2018-08-01 02:00:00,19,2,62.7,60.9,10.1,8.9,0
"279",279,279,279,2018-08-01 03:00:00,19,2,70.4,58.3,11.4,8.9,0
"280",280,280,280,2018-08-01 04:00:00,19,2,75.2,57.4,13.1,9.4,0
"281",281,281,281,2018-08-01 05:00:00,19,2,74.9,57.8,11.4,9.6,0
"282",282,282,282,2018-08-01 06:00:00,19,2,63.3,63.2,13.9,10.7,0
"283",283,283,283,2018-08-01 07:00:00,19,2,46,72.5,11.1,9.5,0
"284",284,284,284,2018-08-01 08:00:00,19,2,28.4,84.8,9.32,8.9,0
"285",285,285,285,2018-08-01 09:00:00,19,2,30.4,81.8,9.05,8.5,0
"286",286,286,286,2018-08-01 10:00:00,19,2,27,86.2,9.2,7.6,0
"287",287,287,287,2018-08-01 11:00:00,19,2,28.5,85,10.6,7.8,0
"288",288,288,288,2018-08-01 12:00:00,19,2,27.5,86.7,11.5,8.2,0
"289",289,289,289,2018-08-01 13:00:00,19,2,26.6,87.4,11.3,8,0
"290",290,290,290,2018-08-01 14:00:00,19,2,31.2,81.5,11.6,7.5,0
"291",291,291,291,2018-08-01 17:00:00,19,2,29.9,83.7,32.5,10,0
"292",292,292,292,2018-08-01 18:00:00,19,2,32.6,81.1,46.4,19.1,0
"293",293,293,293,2018-08-01 19:00:00,19,2,38.4,77.1,12.4,14.3,0
"294",294,294,294,2018-08-01 20:00:00,19,2,53.7,70.5,15.9,13,0
"295",295,295,295,2018-08-01 21:00:00,19,2,57.5,68,18.5,12.6,0
"296",296,296,296,2018-08-01 22:00:00,19,2,62.6,65.8,17.1,12.6,0
"297",297,297,297,2018-08-01 23:00:00,19,2,69.5,63.7,16.3,12.6,0
"298",298,298,298,2018-08-02 00:00:00,20,2,72.9,62.8,17.2,12.7,0
"299",299,299,299,2018-08-02 01:00:00,20,2,71.2,63.4,15.1,12.45,0
"300",300,300,300,2018-08-02 02:00:00,20,2,71.1,62.9,18.5,12.9,0
"301",301,301,301,2018-08-02 03:00:00,20,2,77.4,60.6,22.9,14.4,0
"302",302,302,302,2018-08-02 04:00:00,20,2,80.9,59.1,28.1,16.7,0
"303",303,303,303,2018-08-02 05:00:00,20,2,82.9,58.3,32.4,20.4,0
"304",304,304,304,2018-08-02 06:00:00,20,2,70.3,63.1,38.9,24.3,0
"305",305,305,305,2018-08-02 07:00:00,20,2,47.9,73.9,38.9,24.4,0
"306",306,306,306,2018-08-02 08:00:00,20,2,34.2,82.5,41.9,25,0
"307",307,307,307,2018-08-02 09:00:00,20,2,26.6,90.4,41.3,23.9,0
"308",308,308,308,2018-08-02 10:00:00,20,2,23.1,93.9,42.8,22.4,0
"309",309,309,309,2018-08-02 11:00:00,20,2,20,97.5,40.6,19.8,0
"310",310,310,310,2018-08-02 12:00:00,20,2,18.9,97.7,37.4,20.2,0
"311",311,311,311,2018-08-02 13:00:00,20,2,17.8,100,36,17.2,0
"312",312,312,312,2018-08-02 14:00:00,20,2,17.5,100,35,15.3,0
"313",313,313,313,2018-08-02 15:00:00,20,2,18.4,97.6,34.2,14.4,0
"314",314,314,314,2018-08-02 16:00:00,20,2,20.3,93.8,35,14.3,0
"315",315,315,315,2018-08-02 17:00:00,20,2,21,91.9,35.8,14.5,0
"316",316,316,316,2018-08-02 18:00:00,20,2,23.3,88.2,35,15,0
"317",317,317,317,2018-08-02 19:00:00,20,2,29.4,83.3,36.4,16.9,0
"318",318,318,318,2018-08-02 20:00:00,20,2,32.4,81.5,32.7,16,0
"319",319,319,319,2018-08-02 21:00:00,20,2,35.4,79.1,27.8,14.9,0
"320",320,320,320,2018-08-02 22:00:00,20,2,38.5,76.7,27.1,14.3,0
"321",321,321,321,2018-08-02 23:00:00,20,2,42.5,74.4,24.1,13.6,0
"322",322,322,322,2018-08-03 00:00:00,21,3,41,75.2,19.2,11.7,0
