InstrumentName, La Casa Collo (CS5),,,,,,,,,,,,,,
StartTime, 2019-06-01 00:00:00,,,,,,,,,,,,,,
EndTime, 2019-06-30 23:59:59,,,,,,,,,,,,,,
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,Sig,Temp,Uncertainty,pm25_r,pm25_r2
06/08/2019 17:37:10.300000,0.0,0.0,0.0,45.3,39.740646,-105.201355,3.05,3.25,2.05,1.7,6.0,73.76,397.0,3.05,2.97
06/08/2019 17:38:08.377000,0.0,0.0,0.0,45.3,39.740646,-105.201355,3.15,3.93,2.13,2.08,6.0,73.94,397.0,2.83,3.23
06/08/2019 17:39:08.207000,0.0,0.0,0.0,45.2,39.740646,-105.201355,3.95,2.68,1.92,1.37,6.0,73.76,397.0,2.62,2.1
06/08/2019 17:40:08.137000,0.0,0.0,0.0,45.2,39.740646,-105.201355,3.58,2.73,1.65,1.67,6.0,73.94,397.0,2.13,2.15
06/08/2019 17:41:07.843000,0.0,0.0,0.0,45.2,39.740646,-105.201355,2.75,3.1,1.58,2.2,6.0,73.94,397.0,2.37,2.72
06/08/2019 17:42:09.230000,0.0,0.0,0.0,45.1,39.740646,-105.201355,3.27,3.58,1.63,2.12,6.0,73.94,397.0,3.18,2.67
06/08/2019 17:43:11.373000,0.0,0.0,0.0,45.2,39.740646,-105.201355,3.43,3.57,1.5,1.62,6.0,74.12,397.0,3.18,2.68
06/08/2019 17:44:08.687000,0.0,0.0,0.0,45.2,39.740646,-105.201355,3.4,3.2,1.57,1.62,6.0,73.94,397.0,3.02,2.72
06/08/2019 17:45:09.350000,0.0,0.0,0.0,45.2,39.740646,-105.201355,3.87,2.8,1.78,1.28,6.0,73.94,397.0,3.37,2.12
06/08/2019 17:46:10.800000,0.0,0.0,0.0,45.2,39.740646,-105.201355,3.93,3.87,1.28,1.63,5.0,74.12,397.0,2.82,2.67
06/08/2019 17:47:09.490000,0.0,0.0,0.0,45.1,39.740646,-105.201355,3.52,3.67,1.17,1.72,5.0,74.12,397.0,2.08,2.85
06/08/2019 17:48:10.493000,0.0,0.0,0.0,44.9,39.740646,-105.201355,3.25,3.22,1.9,1.62,6.0,74.12,397.0,2.62,2.73
06/08/2019 17:49:08.267000,0.0,0.0,0.0,44.9,39.740646,-105.201355,3.07,2.82,1.73,1.7,6.0,74.12,397.0,2.38,2.52
06/08/2019 17:50:10.660000,0.0,0.0,0.0,44.8,39.740646,-105.201355,3.73,2.83,1.8,1.38,6.0,74.12,397.0,2.8,1.97
06/08/2019 17:51:09.690000,0.0,0.0,0.0,44.7,39.740646,-105.201355,4.6,3.18,1.95,1.43,6.0,74.12,397.0,3.12,2.17
06/08/2019 17:52:10.270000,0.0,0.0,0.0,44.6,39.740646,-105.201355,3.7,2.48,1.45,1.32,7.0,74.3,397.0,2.5,2.12
06/08/2019 17:53:09.940000,0.0,0.0,0.0,44.6,39.740646,-105.201355,3.3,2.58,1.18,1.53,6.0,74.3,397.0,2.1,2.05
06/08/2019 17:54:11.050000,0.0,0.0,0.0,44.6,39.740646,-105.201355,2.95,3.37,1.5,1.68,7.0,74.3,397.0,2.08,2.55
06/08/2019 17:55:10.930000,0.0,0.0,0.0,44.4,39.740646,-105.201355,2.75,3.0,1.53,1.4,6.0,74.3,397.0,2.3,2.18
06/08/2019 17:56:11.070000,0.0,0.0,0.0,44.3,39.740646,-105.201355,3.93,3.2,1.83,1.48,5.0,74.3,397.0,2.7,2.53
06/08/2019 17:57:10.750000,0.0,0.0,0.0,44.3,39.740646,-105.201355,3.65,3.53,1.97,1.6,6.0,74.48,397.0,2.85,3.05
06/08/2019 17:58:08.850000,0.0,0.0,0.0,44.2,39.740646,-105.201355,3.25,3.68,2.17,1.93,6.0,74.48,397.0,2.87,2.67
06/08/2019 17:59:07.570000,0.0,0.0,0.0,44.2,39.740646,-105.201355,2.95,2.83,1.53,1.35,6.0,74.48,397.0,2.72,2.12
06/08/2019 18:00:09.087000,0.0,0.0,0.0,44.2,39.740646,-105.201355,4.23,2.3,1.92,1.6,7.0,74.48,397.0,2.52,2.0
06/08/2019 18:01:09.713000,0.0,0.0,0.0,44.1,39.740646,-105.201355,3.43,3.55,1.9,2.02,7.0,74.48,397.0,2.52,2.93
06/10/2019 21:00:09.517000,0.0,0.0,0.0,32.1,39.787212,-104.989792,1.38,0.69,0.23,0.12,24.0,84.56,1144.0,0.62,0.35
06/10/2019 21:01:09.807000,0.0,0.0,0.0,33.5,39.787212,-104.989792,1.91,1.07,0.55,0.37,23.0,84.2,1144.0,1.06,0.6
06/10/2019 21:02:09.447000,0.0,0.0,0.0,30.7,39.787212,-104.989792,1.75,1.03,0.6,0.67,23.0,84.38,1144.0,0.95,0.72
06/10/2019 21:03:12.413000,0.0,0.0,0.0,31.5,39.787212,-104.989792,0.92,0.87,0.42,0.6,23.0,84.38,1144.0,0.55,0.78
06/10/2019 21:04:10.253000,0.0,0.0,0.0,31.0,39.787212,-104.989792,0.87,1.38,0.35,0.77,23.0,84.56,1144.0,0.58,1.3
06/10/2019 21:05:11.773000,0.0,0.0,0.0,32.7,39.787212,-104.989792,1.73,2.0,0.95,1.02,23.0,84.74,1144.0,1.63,1.65
06/10/2019 21:06:10.900000,0.0,0.0,0.0,30.5,39.787212,-104.989792,1.53,1.58,0.7,0.8,23.0,84.92,1144.0,1.28,1.25
06/10/2019 21:07:09.613000,0.0,0.0,0.0,30.9,39.787212,-104.989792,1.93,1.23,0.8,0.73,23.0,85.1,1144.0,1.13,1.15
06/10/2019 21:08:10.650000,0.0,0.0,0.0,30.7,39.787212,-104.989792,2.03,1.7,0.8,1.07,23.0,85.46,1144.0,1.42,1.62
06/10/2019 21:09:11.567000,0.0,0.0,0.0,31.3,39.787212,-104.989792,1.55,2.37,0.83,1.12,23.0,85.46,1144.0,1.55,1.88
06/10/2019 21:10:11.980000,0.0,0.0,0.0,29.7,39.787212,-104.989792,1.8,1.88,1.03,1.02,23.0,85.64,1144.0,1.62,1.38
06/10/2019 21:11:09.087000,0.0,0.0,0.0,29.9,39.787212,-104.989792,1.68,1.23,1.0,0.93,23.0,85.64,1144.0,1.65,1.23
06/10/2019 21:12:10.230000,0.0,0.0,0.0,29.3,39.787212,-104.989792,1.27,1.6,0.9,1.03,23.0,85.28,1144.0,1.15,1.07
06/10/2019 21:13:15.107000,0.0,0.0,0.0,29.6,39.787212,-104.989792,1.33,1.52,0.9,0.92,23.0,85.28,1144.0,1.33,0.98
06/10/2019 21:14:08.700000,0.0,0.0,0.0,29.6,39.787212,-104.989792,2.08,1.07,0.97,0.73,23.0,85.46,1144.0,1.48,1.0
06/10/2019 21:15:11.967000,0.0,0.0,0.0,28.8,39.787212,-104.989792,2.45,1.65,0.9,1.15,23.0,85.28,1144.0,1.68,1.58
06/10/2019 21:16:12.223000,0.0,0.0,0.0,29.8,39.787212,-104.989792,1.73,1.45,0.78,0.97,24.0,85.1,1144.0,1.57,1.17
06/10/2019 21:17:11.640000,0.0,0.0,0.0,31.0,39.787212,-104.989792,1.53,1.25,0.98,0.73,23.0,84.92,1144.0,1.53,0.83
