InstrumentName, Canary-CDPHE-5
StartTime, 2021-06-01 00:00:00
EndTime, 2021-06-30 00:00:00
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,Sig,Temp,Time,Uncertainty,datetime,source_device
06/01/2021 00:00:20,0.0,0.0,0.0,40.12,,,3.5,3.15,2.73,2.55,3.33,3.05,-71.0,69.1,,1812.0,,
06/01/2021 00:01:05,0.0,0.0,0.0,40.52,,,2.88,4.03,2.23,2.67,2.88,3.45,-73.0,69.01,,1812.0,,
06/01/2021 00:02:04,0.0,0.0,0.0,40.94,,,3.6,3.98,2.48,2.58,3.1,3.98,-71.0,69.08,,1812.0,,
06/01/2021 00:03:05,0.0,0.0,0.0,40.88,,,3.73,3.98,2.23,2.83,3.23,3.83,-71.0,69.08,,1812.0,,
06/01/2021 00:04:06,0.0,0.0,0.0,40.89,,,3.83,3.5,2.23,3.0,3.68,3.5,-71.0,69.06,,1812.0,,
06/01/2021 00:05:05,0.0,0.0,0.0,40.9,,,3.55,3.52,2.45,2.6,2.85,3.52,-71.0,69.08,,1812.0,,
06/01/2021 00:06:05,0.0,0.0,0.0,40.58,,,3.4,3.45,2.3,2.6,3.4,3.45,-71.0,69.03,,1812.0,,
06/01/2021 00:07:15,0.0,0.0,0.0,40.4,,,3.18,4.13,2.33,3.08,3.18,3.93,-71.0,68.97,,1812.0,,
06/01/2021 00:08:06,0.0,0.0,0.0,40.08,,,2.78,4.52,1.98,2.62,2.78,3.52,-71.0,68.95,,1812.0,,
06/01/2021 00:09:05,0.0,0.0,0.0,39.42,,,3.52,4.25,2.67,2.85,3.33,4.25,-71.0,68.94,,1812.0,,
06/01/2021 00:10:05,0.0,0.0,0.0,39.97,,,2.92,4.1,2.0,2.58,2.45,3.9,-71.0,68.92,,1812.0,,
06/01/2021 00:11:04,0.0,0.0,0.0,40.38,,,3.3,2.85,2.5,1.85,3.3,2.85,-71.0,68.92,,1812.0,,
06/01/2021 00:12:04,0.0,0.0,0.0,40.61,,,2.78,2.62,1.98,2.12,2.78,2.62,-71.0,68.85,,1812.0,,
06/01/2021 00:13:05,0.0,0.0,0.0,40.75,,,3.27,3.03,2.18,2.58,3.27,3.03,-71.0,68.77,,1812.0,,
06/01/2021 00:14:05,0.0,0.0,0.0,41.11,,,3.37,3.2,2.05,2.32,3.37,3.0,-71.0,68.68,,1812.0,,
06/01/2021 00:15:05,0.0,0.0,0.0,40.92,,,3.87,3.7,3.22,2.85,3.87,3.7,-71.0,68.59,,1812.0,,
06/01/2021 00:16:04,0.0,0.0,0.0,41.0,,,3.7,3.93,3.05,2.53,3.7,3.5,-71.0,68.56,,1812.0,,
06/01/2021 00:17:05,0.0,0.0,0.0,41.36,,,2.47,3.65,2.12,2.4,2.47,3.65,-71.0,68.49,,1812.0,,
06/01/2021 00:18:05,0.0,0.0,0.0,41.76,,,2.53,2.98,2.13,2.43,2.53,2.98,-71.0,68.38,,1812.0,,
06/01/2021 00:19:05,0.0,0.0,0.0,41.66,,,2.82,3.35,1.82,2.5,2.82,3.35,-71.0,68.31,,1812.0,,
06/01/2021 00:20:06,0.0,0.0,0.0,41.74,,,3.18,3.45,2.57,2.37,3.18,3.45,-71.0,68.22,,1812.0,,
06/01/2021 00:21:05,0.0,0.0,0.0,41.65,,,2.83,4.38,2.0,2.85,2.83,4.13,-71.0,68.14,,1812.0,,
06/01/2021 00:22:05,0.0,0.0,0.0,42.2,,,3.7,3.85,2.35,2.47,3.2,3.53,-71.0,68.07,,1812.0,,
06/01/2021 00:23:05,0.0,0.0,0.0,42.08,,,3.28,2.93,2.48,2.28,3.28,2.93,-71.0,68.0,,1812.0,,
06/01/2021 00:24:04,0.0,0.0,0.0,41.41,,,2.13,4.1,1.45,3.0,2.13,4.1,-71.0,67.91,,1812.0,,
06/01/2021 00:25:06,0.0,0.0,0.0,42.16,,,2.95,3.0,2.23,2.45,2.95,3.0,-71.0,67.86,,1812.0,,
06/01/2021 00:26:06,0.0,0.0,0.0,43.07,,,2.83,3.95,2.08,2.58,2.83,3.68,-71.0,67.8,,1812.0,,
06/01/2021 00:27:05,0.0,0.0,0.0,43.04,,,2.73,2.88,1.88,2.13,2.73,2.88,-71.0,67.78,,1828.0,,
06/01/2021 00:28:06,0.0,0.0,0.0,42.5,,,2.73,3.43,1.83,2.58,2.73,3.1,-71.0,67.86,,1828.0,,
06/01/2021 00:29:07,0.0,0.0,0.0,42.87,,,2.92,2.7,1.67,2.0,2.68,2.7,-71.0,67.87,,1828.0,,
06/01/2021 00:30:06,0.0,0.0,0.0,43.3,,,2.47,2.55,1.75,2.0,2.45,2.55,-71.0,67.8,,1828.0,,
06/01/2021 00:31:05,0.0,0.0,0.0,43.79,,,2.6,2.3,1.7,1.6,2.6,2.05,-71.0,67.78,,1828.0,,
06/01/2021 00:32:05,0.0,0.0,0.0,43.0,,,2.63,2.77,1.98,1.95,2.23,2.4,-71.0,67.71,,1828.0,,
06/01/2021 00:33:06,0.0,0.0,0.0,43.49,,,2.35,2.22,1.65,1.53,2.35,2.18,-71.0,67.64,,1828.0,,
06/01/2021 00:34:07,0.0,0.0,0.0,43.04,,,2.03,2.6,0.98,2.25,2.03,2.6,-71.0,67.62,,1828.0,,
06/01/2021 00:35:05,0.0,0.0,0.0,43.35,,,2.18,3.0,1.78,2.1,2.18,3.0,-71.0,67.6,,1828.0,,
06/01/2021 00:36:05,0.0,0.0,0.0,42.42,,,2.35,2.63,1.6,1.83,2.35,2.58,-71.0,67.57,,1828.0,,
06/01/2021 00:37:05,0.0,0.0,0.0,42.68,,,2.78,2.57,1.93,1.92,2.78,2.47,-71.0,67.57,,1828.0,,
06/01/2021 00:38:04,0.0,0.0,0.0,43.01,,,1.93,2.42,1.43,1.72,1.93,2.42,-71.0,67.57,,1828.0,,
