InstrumentName, Canary-CDPHE-4
StartTime, 2021-06-01 00:00:00
EndTime, 2021-06-30 00:00:00
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,Sig,Temp,Time,Uncertainty,datetime,source_device
06/01/2021 00:00:06,0.0,0.0,0.0,20.64,,,0.7,0.37,0.2,0.0,0.7,0.0,-65.0,70.75,,1389.0,,
06/01/2021 00:01:06,0.0,0.0,0.0,20.85,,,1.02,2.43,0.5,0.1,1.02,0.93,-67.0,70.68,,1389.0,,
06/01/2021 00:02:07,0.0,0.0,0.0,20.87,,,0.78,0.75,0.2,0.0,0.78,0.75,-67.0,70.63,,1389.0,,
06/01/2021 00:03:06,0.0,0.0,0.0,20.66,,,0.85,1.3,0.73,0.15,0.85,0.8,-67.0,70.57,,1389.0,,
06/01/2021 00:04:05,0.0,0.0,0.0,20.67,,,0.18,0.6,0.1,0.3,0.18,0.6,-67.0,70.56,,1389.0,,
06/01/2021 00:05:06,0.0,0.0,0.0,20.91,,,0.63,0.78,0.08,0.0,0.63,0.1,-67.0,70.5,,1389.0,,
06/01/2021 00:06:06,0.0,0.0,0.0,20.87,,,0.53,1.05,0.48,0.0,0.53,0.55,-67.0,70.59,,1389.0,,
06/01/2021 00:07:05,0.0,0.0,0.0,20.91,,,0.52,0.72,0.0,0.2,0.52,0.72,-65.0,70.63,,1389.0,,
06/01/2021 00:08:06,0.0,0.0,0.0,21.2,,,0.55,0.95,0.27,0.2,0.55,0.95,-65.0,70.59,,1389.0,,
06/01/2021 00:09:06,0.0,0.0,0.0,21.1,,,1.15,0.92,0.35,0.4,1.15,0.92,-65.0,70.79,,1389.0,,
06/01/2021 00:10:05,0.0,0.0,0.0,20.76,,,1.13,0.52,0.7,0.2,1.13,0.52,-67.0,70.63,,1389.0,,
06/01/2021 00:11:04,0.0,0.0,0.0,20.92,,,1.0,0.35,0.35,0.0,1.0,0.35,-67.0,70.54,,1389.0,,
06/01/2021 00:12:06,0.0,0.0,0.0,21.04,,,0.37,0.1,0.0,0.0,0.3,0.1,-67.0,70.68,,1389.0,,
