InstrumentName, CAMP Collo (CS13),,,,,,,,,,,,,,
StartTime, 2020-12-01 00:00:00,,,,,,,,,,,,,,
EndTime, 2020-12-31 23:59:59,,,,,,,,,,,,,,
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,Sig,Temp,Uncertainty,pm25_r,pm25_r2
12/01/2020 00:00:06.762000,0.0,0.0,0.0,27.9,39.752068,-104.988365,2.55,2.25,1.57,1.55,24.0,47.12,367095.0,2.55,2.07
12/01/2020 00:01:04.810000,0.0,0.0,0.0,27.7,39.752068,-104.988365,2.13,2.15,1.3,1.32,23.0,47.12,367095.0,2.07,1.92
12/01/2020 00:02:06.500000,0.0,0.0,1.0,27.8,39.752068,-104.988365,2.2,1.8,1.63,1.3,22.0,47.3,367095.0,2.13,1.78
12/01/2020 00:03:07.578000,0.0,0.0,0.0,27.8,39.752068,-104.988365,2.83,2.28,1.68,1.32,23.0,47.3,367095.0,2.47,2.23
12/01/2020 00:04:05.919000,0.0,0.0,0.0,27.8,39.752068,-104.988365,3.08,2.88,1.77,1.78,24.0,46.94,367095.0,2.55,2.82
12/01/2020 00:05:06.153000,0.0,0.0,0.0,28.1,39.752068,-104.988365,4.05,3.3,2.72,2.37,22.0,46.94,367095.0,3.85,3.28
12/01/2020 00:06:07.265000,0.0,1.0,0.0,29.0,39.752068,-104.988365,5.2,4.58,3.62,3.37,23.0,46.58,367095.0,5.2,4.52
12/01/2020 00:07:06.019000,0.0,0.0,0.0,30.2,39.752068,-104.988365,6.35,6.23,3.97,4.22,23.0,46.76,1089.0,5.95,5.83
12/01/2020 00:08:06.061000,0.0,0.0,0.0,31.2,39.752068,-104.988365,7.3,7.28,4.6,5.12,23.0,46.76,1089.0,6.82,6.63
12/01/2020 00:09:05.600000,0.0,0.0,0.0,31.7,39.752068,-104.988365,7.17,6.95,4.8,5.0,23.0,46.76,1089.0,6.78,6.73
12/01/2020 00:10:43.253000,0.0,0.0,0.0,31.0,39.752068,-104.988365,7.48,6.48,4.73,4.5,23.0,46.58,1089.0,6.42,6.13
12/01/2020 00:11:04.338000,0.0,0.0,0.0,30.6,39.752068,-104.988365,7.7,6.42,4.45,4.45,23.0,46.4,1089.0,6.63,6.27
12/01/2020 00:12:05.219000,0.0,0.0,0.0,30.5,39.752068,-104.988365,8.63,7.07,5.13,5.02,23.0,46.22,1089.0,7.88,6.57
12/01/2020 00:13:08.386000,0.0,0.0,0.0,30.4,39.752068,-104.988365,8.22,6.57,5.2,4.8,22.0,46.22,1089.0,7.52,6.18
12/01/2020 00:14:08.012000,0.0,0.0,0.0,30.4,39.752068,-104.988365,9.28,7.77,5.3,5.37,23.0,46.58,1089.0,7.97,7.37
12/01/2020 00:15:07.054000,0.0,0.0,1.0,30.4,39.752068,-104.988365,8.35,7.37,4.6,4.95,23.0,46.58,1089.0,7.4,6.9
12/01/2020 00:16:06.540000,0.0,0.0,0.0,30.2,39.752068,-104.988365,6.4,5.82,3.65,3.6,22.0,46.22,1089.0,6.07,5.4
12/01/2020 00:17:07.052000,0.0,0.0,0.0,30.0,39.752068,-104.988365,5.55,4.68,3.25,3.07,22.0,46.22,1089.0,5.2,4.5
