InstrumentName, Canary-CDPHE-5
StartTime, 2021-11-01 00:00:00
EndTime, 2021-11-30 00:00:00
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,Sig,Temp,Time,Uncertainty,datetime,source_device
11/01/2021 14:13:29,0.0,0.0,0.0,78.6,,,17.2,13.68,7.91,6.98,14.39,11.75,-1.0,37.31,,1867.0,,
11/01/2021 14:14:28,0.0,0.0,0.0,75.58,,,17.35,14.62,9.75,8.6,14.85,13.23,-69.0,38.19,,1867.0,,
11/02/2021 14:14:25,0.0,1.0,1.0,78.87,,,7.0,1.0,4.0,1.0,7.0,1.0,-1.0,35.53,,20000000.0,,
11/02/2021 14:14:27,0.0,0.0,0.0,78.72,,,15.5,6.5,8.0,4.0,14.0,6.5,-69.0,35.6,,1852.0,,
11/02/2021 14:14:28,0.0,0.0,0.0,78.71,,,19.33,9.67,9.67,5.67,16.33,8.67,-69.0,35.6,,1852.0,,
11/02/2021 19:03:04,0.0,0.0,0.0,59.63,,,35.5,41.5,19.25,21.25,34.0,37.5,-69.0,47.52,,185202.0,,
11/02/2021 19:08:10,0.0,0.0,0.0,56.88,,,37.23,39.5,19.55,20.64,34.5,35.23,-69.0,48.43,,185202.0,,
11/02/2021 19:11:30,0.0,0.0,0.0,54.99,,,38.44,39.62,20.12,22.94,33.5,35.81,-69.0,49.6,,1852.0,,
11/02/2021 19:17:07,0.0,0.0,0.0,56.04,,,38.69,40.06,20.12,20.25,34.88,36.44,-69.0,49.24,,1872.0,,
11/03/2021 14:24:25,0.0,0.0,0.0,93.93,,,24.85,30.26,14.21,16.0,23.41,26.5,-1.0,41.36,,1836.0,,
11/03/2021 14:25:23,0.0,0.0,0.0,89.21,,,27.1,23.75,13.53,13.7,24.22,22.0,-69.0,42.39,,1836.0,,
11/03/2021 14:26:22,0.0,0.0,0.0,87.33,,,24.95,25.57,13.0,13.97,22.95,23.15,-69.0,43.11,,1836.0,,
11/03/2021 14:27:23,0.0,0.0,0.0,85.72,,,26.37,28.32,13.47,13.28,22.75,20.65,-69.0,43.61,,1836.0,,
11/03/2021 14:28:23,0.0,0.0,0.0,85.32,,,24.38,21.1,12.33,13.62,23.05,19.52,-69.0,43.99,,1836.0,,
11/03/2021 14:29:22,0.0,0.0,0.0,83.88,,,23.15,22.63,12.05,12.75,21.58,20.35,-69.0,44.29,,1836.0,,
11/03/2021 14:30:24,0.0,0.0,0.0,82.09,,,21.92,19.15,12.78,11.9,21.55,18.1,-69.0,44.62,,1836.0,,
11/03/2021 14:31:22,0.0,0.0,0.0,82.19,,,18.18,19.4,9.9,11.85,17.63,17.6,-71.0,44.96,,1836.0,,
