InstrumentName, Canary-CDPHE-1
StartTime, 2021-11-01 00:00:00
EndTime, 2021-11-30 00:00:00
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,Sig,Temp,Time,Uncertainty,datetime,source_device
11/01/2021 00:00:06,0.0,0.0,0.0,45.07,,,0.0,4.5,0.0,3.0,0.0,4.15,-71.0,48.47,,3146.0,,
11/01/2021 00:01:06,0.0,0.0,0.0,44.81,,,0.0,5.52,0.0,2.23,0.0,4.27,-71.0,48.6,,3146.0,,
11/01/2021 00:02:04,0.0,0.0,0.0,44.6,,,0.0,4.87,0.0,2.97,0.0,4.37,-73.0,48.67,,3146.0,,
11/01/2021 00:03:04,0.0,0.0,0.0,44.54,,,0.0,4.15,0.0,2.65,0.0,3.77,-73.0,48.69,,3146.0,,
11/01/2021 00:04:05,0.0,0.0,0.0,44.41,,,0.0,4.75,0.0,3.25,0.0,4.47,-73.0,48.74,,3146.0,,
11/01/2021 00:05:06,0.0,0.0,0.0,44.33,,,0.0,4.22,0.0,3.03,0.0,3.77,-73.0,48.76,,3146.0,,
11/01/2021 00:06:04,0.0,0.0,0.0,44.25,,,0.0,5.02,0.0,3.18,0.0,4.25,-71.0,48.76,,3146.0,,
11/01/2021 00:07:06,0.0,0.0,0.0,44.19,,,0.0,4.52,0.0,3.0,0.0,4.17,-71.0,48.78,,3146.0,,
11/01/2021 00:08:06,0.0,0.0,0.0,44.45,,,0.0,5.5,0.0,3.3,0.0,4.55,-71.0,48.65,,3146.0,,
11/01/2021 00:09:05,0.0,0.0,0.0,44.55,,,0.0,5.55,0.0,3.8,0.0,4.9,-71.0,48.52,,3146.0,,
11/01/2021 00:10:06,0.0,0.0,0.0,44.63,,,0.0,7.7,0.0,3.9,0.0,5.95,-71.0,48.49,,3146.0,,
11/01/2021 00:11:05,0.0,0.0,0.0,44.43,,,0.0,4.45,0.0,2.35,0.0,3.95,-71.0,48.56,,3146.0,,
11/01/2021 00:12:06,0.0,0.0,0.0,44.32,,,0.0,4.22,0.0,3.05,0.0,4.15,-71.0,48.6,,3146.0,,
11/01/2021 00:13:04,0.0,0.0,0.0,44.45,,,0.0,5.75,0.0,2.65,0.0,4.4,-73.0,48.58,,3146.0,,
11/01/2021 00:14:05,0.0,0.0,0.0,44.58,,,0.0,4.52,0.0,2.85,0.0,4.17,-73.0,48.51,,3146.0,,
11/01/2021 00:15:06,0.0,0.0,0.0,44.71,,,0.0,5.15,0.0,3.5,0.0,4.75,-73.0,48.49,,3146.0,,
11/01/2021 00:16:06,0.0,0.0,0.0,44.62,,,0.0,5.5,0.0,3.55,0.0,5.13,-73.0,48.51,,3146.0,,
