InstrumentName, Woods Park,,
StartTime, 2019-12-01 00:00:00,,
EndTime, 2019-12-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
12/01/2019 00:00:18.000000,5.62,7.2,6.97
12/01/2019 00:02:18.000000,5.94,7.74,7.53
12/01/2019 00:04:18.000000,6.17,7.71,7.59
12/01/2019 00:06:18.000000,5.46,7.23,6.83
12/01/2019 00:08:18.000000,5.96,8.23,7.77
12/01/2019 00:10:18.000000,6.0,7.74,7.74
12/01/2019 00:12:18.000000,6.19,7.76,7.66
12/01/2019 00:14:18.000000,6.14,8.09,7.8
12/01/2019 00:16:18.000000,6.26,8.14,7.99
12/01/2019 00:18:18.000000,6.54,8.24,7.79
12/01/2019 00:20:18.000000,6.79,8.32,8.25
12/01/2019 00:22:18.000000,6.75,8.88,8.35
12/01/2019 00:24:18.000000,6.3,7.82,7.61
12/01/2019 00:26:18.000000,6.93,8.37,8.37
12/01/2019 00:28:18.000000,6.46,8.15,7.88
12/01/2019 00:30:18.000000,5.93,7.81,7.7
12/01/2019 00:32:18.000000,6.26,7.71,7.67
12/01/2019 00:34:18.000000,5.92,7.52,7.44
12/01/2019 00:36:18.000000,6.12,8.7,8.15
12/01/2019 00:38:18.000000,6.22,7.64,7.49
12/01/2019 00:40:18.000000,5.62,7.31,6.92
12/01/2019 00:42:18.000000,5.85,7.25,7.06
12/01/2019 00:44:18.000000,6.36,8.21,7.94
12/01/2019 00:46:18.000000,6.16,7.75,7.46
12/01/2019 00:48:18.000000,6.38,8.41,7.99
12/01/2019 00:50:18.000000,6.39,7.67,7.47
12/01/2019 00:52:18.000000,6.25,7.82,7.63
12/01/2019 00:54:18.000000,6.52,7.64,7.64
12/01/2019 00:56:18.000000,6.0,7.33,7.19
12/01/2019 00:58:18.000000,6.35,8.23,7.83
12/01/2019 01:00:18.000000,6.23,8.37,7.69
12/01/2019 01:02:18.000000,6.18,8.33,7.65
12/01/2019 01:04:18.000000,7.0,8.53,8.3
12/01/2019 01:06:18.000000,7.23,9.61,9.3
12/01/2019 01:08:18.000000,6.6,8.22,8.15
12/01/2019 01:10:18.000000,6.43,8.28,7.68
12/01/2019 01:12:18.000000,6.85,8.12,8.12
12/01/2019 01:14:18.000000,6.97,9.42,9.07
12/01/2019 01:16:18.000000,6.34,8.31,8.03
12/01/2019 01:18:18.000000,6.76,8.53,8.5
12/01/2019 01:20:18.000000,6.9,8.51,8.25
12/01/2019 01:22:18.000000,6.8,9.0,8.59
12/01/2019 01:24:18.000000,6.96,9.61,8.83
12/01/2019 01:26:18.000000,6.93,8.39,8.17
12/01/2019 01:28:18.000000,6.46,8.25,7.85
12/01/2019 01:30:18.000000,6.88,8.57,8.34
12/01/2019 01:32:18.000000,6.73,9.23,8.47
12/01/2019 01:34:18.000000,7.33,9.56,9.17
12/01/2019 01:36:18.000000,6.97,9.59,9.21
12/01/2019 01:38:18.000000,7.09,9.53,9.21
12/01/2019 01:40:18.000000,7.01,9.4,8.76
12/01/2019 01:42:18.000000,6.65,8.55,8.22
12/01/2019 01:44:18.000000,7.94,9.97,9.97
12/01/2019 01:46:18.000000,6.97,8.61,8.28
12/01/2019 01:48:18.000000,6.71,8.58,8.57
12/01/2019 01:50:18.000000,7.01,9.01,8.61
12/01/2019 01:52:18.000000,6.57,8.39,8.04
12/01/2019 01:54:18.000000,7.22,9.09,8.73
12/01/2019 01:56:18.000000,7.39,8.68,8.68
12/01/2019 01:58:18.000000,6.61,8.47,8.19
12/01/2019 02:00:18.000000,6.87,8.87,8.38
12/01/2019 02:02:18.000000,6.94,9.84,9.27
12/01/2019 02:04:18.000000,7.18,9.13,9.0
12/01/2019 02:06:18.000000,6.45,9.3,8.87
12/01/2019 02:08:18.000000,7.61,9.51,9.14
12/01/2019 02:10:18.000000,7.33,9.09,8.76
12/01/2019 02:12:18.000000,7.78,10.4,10.06
12/01/2019 02:14:18.000000,7.66,9.13,9.13
12/01/2019 02:16:18.000000,7.74,9.83,9.4
12/01/2019 02:18:18.000000,7.82,10.21,9.74
12/01/2019 02:20:18.000000,7.6,9.72,9.63
12/01/2019 02:22:18.000000,9.68,12.56,12.13
12/01/2019 02:24:18.000000,9.32,12.93,12.12
12/01/2019 02:26:18.000000,8.75,11.06,10.79
12/01/2019 02:28:18.000000,8.38,11.14,10.74
12/01/2019 02:30:18.000000,8.68,11.31,10.99
12/01/2019 02:32:18.000000,8.96,11.71,11.53
12/01/2019 02:34:18.000000,7.37,9.49,9.19
12/01/2019 02:36:18.000000,7.72,10.53,10.21
12/01/2019 02:38:18.000000,8.17,10.59,10.35
12/01/2019 02:40:18.000000,8.12,10.62,10.25
12/01/2019 02:42:18.000000,8.44,10.99,10.74
12/01/2019 02:44:18.000000,8.33,10.88,10.72
12/01/2019 02:46:18.000000,8.04,10.35,10.19
12/01/2019 02:48:18.000000,8.19,10.22,9.9
12/01/2019 02:50:18.000000,7.58,10.72,9.96
12/01/2019 02:52:18.000000,7.81,9.97,9.57
12/01/2019 02:54:18.000000,8.1,10.57,10.35
12/01/2019 02:56:18.000000,7.63,10.42,9.87
12/01/2019 02:58:18.000000,7.62,9.8,9.51
12/01/2019 03:00:18.000000,7.94,9.57,9.41
12/01/2019 03:02:18.000000,7.64,10.19,9.73
12/01/2019 03:04:18.000000,7.66,9.86,9.47
12/01/2019 03:06:18.000000,7.58,9.65,9.55
12/01/2019 03:08:18.000000,7.66,9.63,9.63
12/01/2019 03:10:18.000000,8.4,10.96,10.79
12/01/2019 03:12:18.000000,7.96,10.22,9.91
12/01/2019 03:14:18.000000,8.28,11.47,11.01
12/01/2019 03:16:18.000000,7.84,10.43,9.55
12/01/2019 03:18:18.000000,7.99,10.51,9.9
12/01/2019 03:20:18.000000,7.57,10.07,9.91
12/01/2019 03:22:18.000000,8.36,11.27,10.9
12/01/2019 03:24:18.000000,9.16,12.47,12.06
12/01/2019 03:26:18.000000,9.68,13.67,12.61
12/01/2019 03:28:18.000000,10.19,13.62,13.28
12/01/2019 03:30:18.000000,9.74,14.21,13.51
12/01/2019 03:32:18.000000,9.87,13.82,12.92
12/01/2019 03:34:18.000000,8.85,11.79,11.38
12/01/2019 03:36:18.000000,7.97,10.79,10.51
12/01/2019 03:38:19.000000,8.23,10.67,10.47
12/01/2019 03:40:18.000000,8.17,10.79,10.36
12/01/2019 03:42:18.000000,8.2,10.64,10.29
12/01/2019 03:44:18.000000,8.41,10.88,10.49
12/01/2019 03:46:18.000000,8.23,10.67,10.26
12/01/2019 03:48:18.000000,8.23,10.5,10.0
12/01/2019 03:50:18.000000,8.23,10.77,10.3
12/01/2019 03:52:18.000000,8.52,11.7,10.97
12/01/2019 03:54:18.000000,7.99,10.9,10.4
12/01/2019 03:56:18.000000,7.92,10.21,10.06
12/01/2019 03:58:18.000000,7.76,10.11,9.81
12/01/2019 04:00:18.000000,8.18,10.81,10.65
12/01/2019 04:02:18.000000,8.49,11.57,11.07
12/01/2019 04:04:18.000000,8.17,10.42,9.92
12/01/2019 04:06:18.000000,8.32,10.3,10.04
12/01/2019 04:08:18.000000,8.87,11.32,10.81
12/01/2019 04:12:18.000000,8.71,11.04,10.86
12/01/2019 04:14:18.000000,8.41,10.93,10.71
12/01/2019 04:16:18.000000,8.71,11.46,10.9
12/01/2019 04:18:18.000000,8.76,11.88,11.51
12/01/2019 04:20:18.000000,8.87,11.34,10.97
12/01/2019 04:22:18.000000,9.77,12.63,12.21
12/01/2019 04:24:18.000000,9.64,13.07,12.17
12/01/2019 04:26:18.000000,8.84,11.88,11.78
12/01/2019 04:28:18.000000,9.42,12.22,11.93
12/01/2019 04:30:18.000000,9.74,13.1,12.41
12/01/2019 04:32:18.000000,9.41,13.13,11.89
12/01/2019 04:34:18.000000,9.34,12.51,12.01
12/01/2019 04:36:18.000000,9.12,11.27,11.27
12/01/2019 04:38:18.000000,8.96,11.74,11.22
12/01/2019 04:40:18.000000,9.1,11.74,11.46
12/01/2019 04:42:18.000000,9.1,11.81,11.49
12/01/2019 04:44:18.000000,8.9,11.75,10.91
12/01/2019 04:46:18.000000,8.73,11.26,11.21
12/01/2019 04:48:18.000000,8.61,11.1,10.94
12/01/2019 04:50:24.000000,8.78,10.9,10.85
12/01/2019 04:52:18.000000,9.15,12.3,11.55
12/01/2019 04:54:18.000000,8.71,11.59,10.68
12/01/2019 04:56:18.000000,9.5,12.64,12.33
12/01/2019 04:58:18.000000,8.69,11.36,10.86
12/01/2019 05:00:17.000000,9.91,13.1,12.37
12/01/2019 05:02:18.000000,9.49,12.31,11.61
12/01/2019 05:04:18.000000,9.07,12.17,11.63
12/01/2019 05:06:18.000000,9.14,12.3,11.84
12/01/2019 05:08:18.000000,10.06,13.0,12.88
12/01/2019 05:12:18.000000,10.27,13.73,13.37
12/01/2019 05:14:17.000000,10.07,12.94,12.7
12/01/2019 05:16:18.000000,10.12,13.13,12.47
12/01/2019 05:18:18.000000,9.33,12.58,12.27
12/01/2019 05:20:21.000000,9.43,12.49,12.38
12/01/2019 05:22:18.000000,9.06,12.11,11.69
12/01/2019 05:24:18.000000,8.87,11.41,11.19
12/01/2019 05:26:18.000000,9.18,11.65,11.32
12/01/2019 05:28:17.000000,9.45,12.01,11.64
12/01/2019 05:30:17.000000,8.92,11.77,11.27
12/01/2019 05:32:18.000000,9.64,12.59,12.04
12/01/2019 05:34:18.000000,9.28,12.09,11.99
12/01/2019 05:36:18.000000,9.33,12.36,11.76
12/01/2019 05:38:17.000000,9.54,12.67,11.97
12/01/2019 05:40:18.000000,9.76,12.59,11.94
12/01/2019 05:42:18.000000,9.39,13.24,12.48
12/01/2019 05:44:17.000000,9.93,13.16,12.45
12/01/2019 05:46:17.000000,10.48,13.44,13.37
12/01/2019 05:48:17.000000,9.61,13.35,12.65
12/01/2019 05:50:17.000000,10.16,14.22,13.28
12/01/2019 05:52:17.000000,9.6,12.76,12.25
12/01/2019 05:54:17.000000,9.46,12.75,12.3
12/01/2019 05:56:18.000000,10.54,13.43,13.04
12/01/2019 05:58:18.000000,10.44,13.59,13.25
12/01/2019 06:00:18.000000,10.24,12.69,12.43
12/01/2019 06:02:18.000000,9.61,12.61,12.17
12/01/2019 06:04:18.000000,9.96,13.44,12.89
12/01/2019 06:06:17.000000,10.64,13.61,13.24
12/01/2019 06:08:18.000000,10.55,13.24,12.63
12/01/2019 06:10:17.000000,10.12,13.31,13.09
12/01/2019 06:12:17.000000,10.1,13.46,13.19
12/01/2019 06:14:18.000000,10.15,13.07,12.69
12/01/2019 06:16:18.000000,10.32,14.15,13.01
12/01/2019 06:18:18.000000,9.86,14.0,12.7
12/01/2019 06:20:18.000000,9.79,13.0,12.75
12/01/2019 06:22:18.000000,10.76,14.33,13.54
12/01/2019 06:24:18.000000,10.78,14.22,13.64
12/01/2019 06:26:18.000000,10.13,13.88,13.61
12/01/2019 06:28:17.000000,9.87,13.29,12.83
12/01/2019 06:30:17.000000,10.69,13.14,12.69
12/01/2019 06:32:17.000000,10.38,14.81,13.75
12/01/2019 06:34:17.000000,10.48,13.75,13.36
12/01/2019 06:36:17.000000,10.48,14.07,13.42
12/01/2019 06:38:18.000000,10.09,13.56,13.19
12/01/2019 06:40:17.000000,10.63,14.2,13.61
12/01/2019 06:42:17.000000,9.75,12.64,12.27
12/01/2019 06:44:17.000000,9.91,12.72,12.24
12/01/2019 06:46:17.000000,9.96,12.91,12.39
12/01/2019 06:48:17.000000,10.54,14.0,13.11
12/01/2019 06:50:17.000000,10.12,13.74,13.4
12/01/2019 06:52:17.000000,10.69,14.63,13.94
12/01/2019 06:54:17.000000,10.48,13.66,13.24
12/01/2019 06:56:17.000000,10.1,13.35,12.86
12/01/2019 06:58:17.000000,10.49,13.57,13.49
12/01/2019 07:00:17.000000,10.18,13.22,12.75
12/01/2019 07:02:18.000000,10.39,13.71,13.13
12/01/2019 07:04:18.000000,10.52,14.17,13.83
12/01/2019 07:06:18.000000,10.61,13.94,13.32
12/01/2019 07:08:18.000000,10.61,14.18,13.78
12/01/2019 07:10:17.000000,10.46,13.8,13.49
12/01/2019 07:12:17.000000,10.68,13.48,13.27
12/01/2019 07:14:17.000000,10.73,14.83,13.8
12/01/2019 07:16:18.000000,11.19,15.03,14.25
12/01/2019 07:18:17.000000,10.47,14.26,13.25
12/01/2019 07:20:17.000000,10.11,13.24,12.93
12/01/2019 07:22:17.000000,10.94,14.83,14.3
12/01/2019 07:24:17.000000,10.28,13.97,13.28
12/01/2019 07:26:18.000000,10.35,15.03,14.03
12/01/2019 07:28:18.000000,10.26,13.13,12.79
12/01/2019 07:30:17.000000,10.6,13.7,13.29
12/01/2019 07:32:17.000000,10.68,13.84,13.18
12/01/2019 07:34:18.000000,10.54,13.94,13.35
12/01/2019 07:36:18.000000,10.51,13.69,13.47
12/01/2019 07:38:17.000000,10.94,14.94,13.97
12/01/2019 07:40:17.000000,10.8,14.1,13.72
12/01/2019 07:42:17.000000,10.64,14.37,13.49
12/01/2019 07:44:17.000000,10.7,14.33,14.25
12/01/2019 07:46:17.000000,11.01,15.04,14.51
12/01/2019 07:48:18.000000,11.03,14.49,13.8
12/01/2019 07:50:17.000000,11.49,15.01,14.49
12/01/2019 07:52:17.000000,11.15,14.82,14.09
12/01/2019 07:54:18.000000,11.52,15.2,14.86
12/01/2019 07:56:17.000000,11.39,15.27,14.81
12/01/2019 07:58:17.000000,12.0,17.06,15.67
12/01/2019 08:00:18.000000,11.96,16.73,15.76
12/01/2019 08:02:17.000000,11.73,16.51,15.51
12/01/2019 08:04:18.000000,12.04,17.43,16.36
12/01/2019 08:06:17.000000,12.01,17.12,16.64
12/01/2019 08:08:17.000000,12.41,18.95,17.95
12/01/2019 08:10:17.000000,12.48,17.72,17.39
12/01/2019 08:12:17.000000,12.39,18.46,17.49
12/01/2019 08:14:17.000000,12.64,18.13,17.45
12/01/2019 08:16:17.000000,13.4,18.99,18.28
12/01/2019 08:18:17.000000,13.45,19.58,18.68
12/01/2019 08:20:17.000000,13.56,19.07,18.46
12/01/2019 08:22:17.000000,14.04,19.0,18.26
12/01/2019 08:24:17.000000,13.3,19.27,18.09
12/01/2019 08:26:18.000000,12.82,18.57,17.43
12/01/2019 08:28:17.000000,12.77,18.15,17.52
12/01/2019 08:30:17.000000,13.37,18.94,17.76
12/01/2019 08:32:18.000000,13.99,18.65,18.03
12/01/2019 08:34:17.000000,13.28,18.85,18.0
12/01/2019 08:36:17.000000,12.57,17.96,17.54
12/01/2019 08:38:17.000000,12.6,18.35,17.82
12/01/2019 08:40:17.000000,12.96,18.82,18.09
12/01/2019 08:42:17.000000,13.27,17.66,16.91
12/01/2019 08:44:17.000000,12.99,18.23,17.39
12/01/2019 08:46:17.000000,13.04,18.4,17.19
12/01/2019 08:48:17.000000,13.07,18.56,18.13
12/01/2019 08:50:17.000000,12.67,18.42,17.76
12/01/2019 08:52:17.000000,13.01,18.94,17.91
12/01/2019 08:54:17.000000,12.59,18.71,18.13
12/01/2019 08:56:17.000000,13.38,18.13,17.93
12/01/2019 08:58:17.000000,12.24,17.7,17.05
12/01/2019 09:00:18.000000,13.41,18.6,17.97
12/01/2019 09:02:17.000000,12.62,18.86,17.44
12/01/2019 09:04:18.000000,12.54,18.77,18.09
12/01/2019 09:06:17.000000,13.28,18.19,17.94
12/01/2019 09:08:17.000000,12.9,18.3,17.63
12/01/2019 09:10:17.000000,12.4,18.5,17.82
12/01/2019 09:12:17.000000,12.79,18.51,17.51
12/01/2019 09:14:17.000000,12.61,17.89,17.46
12/01/2019 09:16:17.000000,12.81,17.28,16.94
12/01/2019 09:18:17.000000,12.61,17.66,17.25
12/01/2019 09:20:17.000000,12.79,19.4,18.74
12/01/2019 09:22:17.000000,12.4,18.01,16.64
12/01/2019 09:24:18.000000,12.01,16.96,16.07
12/01/2019 09:26:17.000000,11.51,16.26,15.29
12/01/2019 09:28:17.000000,11.32,16.1,15.09
12/01/2019 09:30:17.000000,12.39,17.36,16.78
12/01/2019 09:32:17.000000,11.97,16.55,15.65
12/01/2019 09:34:17.000000,11.46,16.14,15.65
12/01/2019 09:36:17.000000,11.3,15.9,15.33
12/01/2019 09:38:17.000000,11.29,16.97,16.3
12/01/2019 09:40:17.000000,12.24,17.63,16.73
12/01/2019 09:42:17.000000,11.6,16.28,16.03
12/01/2019 09:44:17.000000,11.04,16.35,15.82
12/01/2019 09:46:17.000000,10.86,15.57,15.07
12/01/2019 09:48:17.000000,11.42,16.58,15.93
12/01/2019 09:50:17.000000,11.44,17.15,16.22
12/01/2019 09:52:17.000000,11.93,17.52,16.09
12/01/2019 09:54:17.000000,11.41,16.85,16.42
12/01/2019 09:56:18.000000,11.9,16.62,15.78
12/01/2019 09:58:17.000000,11.07,15.66,15.49
12/01/2019 10:00:17.000000,11.29,16.06,15.12
12/01/2019 10:02:17.000000,11.27,15.6,14.77
12/01/2019 10:04:18.000000,10.87,14.1,14.07
12/01/2019 10:06:17.000000,11.0,15.77,15.43
12/01/2019 10:08:17.000000,11.34,16.19,15.35
12/01/2019 10:10:17.000000,11.36,15.3,14.97
12/01/2019 10:12:17.000000,11.21,15.86,14.79
12/01/2019 10:14:18.000000,10.96,15.75,15.33
12/01/2019 10:16:17.000000,11.22,16.66,16.09
12/01/2019 10:18:17.000000,10.9,15.44,14.75
12/01/2019 10:20:17.000000,11.23,16.08,14.86
12/01/2019 10:22:17.000000,11.18,15.37,14.97
12/01/2019 10:24:18.000000,10.84,14.81,14.1
12/01/2019 10:26:17.000000,10.8,15.01,14.2
12/01/2019 10:28:17.000000,11.37,16.29,15.34
12/01/2019 10:30:17.000000,10.99,14.44,13.75
12/01/2019 10:32:17.000000,10.35,14.16,13.62
12/01/2019 10:34:17.000000,10.29,15.07,13.51
12/01/2019 10:36:17.000000,10.13,14.86,14.04
12/01/2019 10:38:17.000000,10.03,13.79,13.39
12/01/2019 10:40:17.000000,10.06,13.37,12.96
12/01/2019 10:42:17.000000,10.53,13.65,13.37
12/01/2019 10:44:17.000000,10.09,14.03,12.96
12/01/2019 10:46:17.000000,10.14,13.56,13.06
12/01/2019 10:48:17.000000,10.09,14.13,13.63
12/01/2019 10:50:17.000000,10.16,14.19,12.76
12/01/2019 10:52:17.000000,10.26,14.32,13.2
12/01/2019 10:54:17.000000,9.68,14.0,12.9
12/01/2019 10:56:17.000000,9.55,13.86,12.71
12/01/2019 10:58:17.000000,9.4,13.4,13.01
12/01/2019 11:00:17.000000,9.53,13.24,12.36
12/01/2019 11:02:17.000000,9.49,12.56,11.83
12/01/2019 11:04:18.000000,9.28,12.49,12.0
12/01/2019 11:06:17.000000,10.0,13.52,12.49
12/01/2019 11:08:17.000000,9.91,12.36,12.12
12/01/2019 11:10:17.000000,9.76,13.01,12.46
12/01/2019 11:12:17.000000,9.29,12.71,12.46
12/01/2019 11:14:17.000000,9.22,12.09,11.88
12/01/2019 11:16:17.000000,9.78,13.01,12.7
12/01/2019 11:18:17.000000,9.34,12.93,12.61
12/01/2019 11:20:17.000000,9.63,12.66,12.38
12/01/2019 11:22:17.000000,9.09,12.75,11.82
12/01/2019 11:24:17.000000,9.42,12.58,12.36
12/01/2019 11:26:17.000000,9.2,11.9,11.68
12/01/2019 11:28:17.000000,8.69,12.11,11.26
12/01/2019 11:30:17.000000,9.15,12.19,11.74
12/01/2019 11:32:17.000000,9.34,12.85,11.85
12/01/2019 11:34:17.000000,9.14,12.58,11.7
12/01/2019 11:36:17.000000,9.28,12.64,12.08
12/01/2019 11:38:17.000000,9.19,12.36,12.0
12/01/2019 11:40:17.000000,8.68,11.79,11.32
12/01/2019 11:42:17.000000,9.21,12.67,12.0
12/01/2019 11:44:17.000000,9.07,12.51,11.49
12/01/2019 11:46:17.000000,9.44,12.84,12.27
12/01/2019 11:48:17.000000,8.66,11.71,10.99
12/01/2019 11:50:17.000000,8.85,11.67,11.48
12/01/2019 11:52:17.000000,9.56,12.2,11.56
12/01/2019 11:54:17.000000,9.19,12.47,12.26
12/01/2019 11:56:17.000000,8.63,12.03,11.54
12/01/2019 11:58:17.000000,9.24,12.71,12.15
12/01/2019 12:00:17.000000,8.7,11.35,10.93
12/01/2019 12:02:17.000000,8.73,11.93,11.03
12/01/2019 12:04:18.000000,8.9,11.49,11.32
12/01/2019 12:06:17.000000,9.13,12.66,11.42
12/01/2019 12:08:18.000000,8.54,11.82,11.24
12/01/2019 12:10:17.000000,9.01,12.24,11.86
12/01/2019 12:12:17.000000,8.71,11.81,11.56
12/01/2019 12:14:17.000000,8.82,11.84,11.16
12/01/2019 12:16:17.000000,9.16,12.19,11.96
12/01/2019 12:18:17.000000,8.3,11.34,11.13
12/01/2019 12:20:17.000000,9.09,12.07,11.64
12/01/2019 12:22:17.000000,8.86,12.03,11.68
12/01/2019 12:24:17.000000,8.51,11.45,11.26
12/01/2019 12:26:17.000000,9.32,11.51,11.34
12/01/2019 12:28:17.000000,10.13,13.72,13.1
12/01/2019 12:30:17.000000,12.26,16.88,15.91
12/01/2019 12:32:17.000000,13.06,18.72,17.72
12/01/2019 12:34:17.000000,14.34,19.9,19.38
12/01/2019 12:36:17.000000,15.41,22.74,22.17
12/01/2019 12:38:17.000000,15.79,23.71,22.78
12/01/2019 12:40:17.000000,16.22,23.01,22.43
12/01/2019 12:42:17.000000,16.14,22.93,22.54
12/01/2019 12:44:18.000000,14.17,20.14,19.04
12/01/2019 12:46:17.000000,13.23,17.1,16.7
12/01/2019 12:48:17.000000,11.6,15.52,15.03
12/01/2019 12:50:17.000000,10.46,14.74,13.62
12/01/2019 12:52:17.000000,9.17,12.89,12.03
12/01/2019 12:54:17.000000,9.26,11.59,11.14
12/01/2019 12:56:17.000000,9.27,11.82,11.39
12/01/2019 12:58:17.000000,9.07,11.74,11.3
12/01/2019 13:00:17.000000,8.75,11.54,11.15
12/01/2019 13:02:17.000000,8.68,11.67,11.2
12/01/2019 13:04:18.000000,8.9,11.28,11.13
12/01/2019 13:06:17.000000,8.68,11.68,11.25
12/01/2019 13:08:17.000000,8.26,10.49,10.09
12/01/2019 13:10:17.000000,9.0,11.61,11.25
12/01/2019 13:12:17.000000,8.75,11.0,10.64
12/01/2019 13:14:18.000000,8.46,11.85,11.12
12/01/2019 13:16:17.000000,8.81,11.04,11.01
12/01/2019 13:18:17.000000,8.39,11.46,10.26
12/01/2019 13:20:17.000000,8.61,11.49,10.64
12/01/2019 13:22:17.000000,9.29,11.46,11.21
12/01/2019 13:24:17.000000,8.38,11.35,10.79
12/01/2019 13:26:17.000000,8.61,11.61,11.28
12/01/2019 13:28:17.000000,8.72,11.47,11.19
12/01/2019 13:30:17.000000,8.9,11.66,11.42
12/01/2019 13:32:17.000000,8.89,11.47,11.17
12/01/2019 13:34:17.000000,8.56,11.09,10.71
12/01/2019 13:36:17.000000,8.31,11.27,10.77
12/01/2019 13:38:17.000000,8.9,11.26,11.04
12/01/2019 13:40:17.000000,8.62,11.21,11.16
12/01/2019 13:42:17.000000,7.9,10.25,10.25
12/01/2019 13:44:17.000000,8.54,11.14,10.54
12/01/2019 13:46:17.000000,8.22,10.59,10.29
12/01/2019 13:48:17.000000,8.78,11.31,10.91
12/01/2019 13:50:17.000000,9.29,12.09,11.81
12/01/2019 13:52:17.000000,8.46,11.11,10.47
