InstrumentName, Woods Park B,,
StartTime, 2020-03-01 00:00:00,,
EndTime, 2020-03-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
03/01/2020 00:00:16.000000,0.41,1.4,1.17
03/01/2020 00:02:16.000000,0.18,0.6,0.6
03/01/2020 00:04:16.000000,0.4,1.7,1.04
03/01/2020 00:06:17.000000,0.22,1.34,0.74
03/01/2020 00:08:16.000000,0.66,1.33,1.24
03/01/2020 00:10:16.000000,0.65,1.19,1.19
03/01/2020 00:12:16.000000,0.63,1.13,1.03
03/01/2020 00:14:16.000000,0.74,1.31,1.14
03/01/2020 00:16:16.000000,0.76,1.44,1.21
03/01/2020 00:18:16.000000,0.64,1.27,1.27
03/01/2020 00:20:16.000000,0.72,1.3,1.15
03/01/2020 00:22:16.000000,0.97,1.87,1.53
03/01/2020 00:24:16.000000,1.39,2.46,2.11
03/01/2020 00:26:16.000000,1.59,2.5,2.37
03/01/2020 00:28:16.000000,1.65,2.66,2.37
03/01/2020 00:30:16.000000,1.19,2.19,1.96
03/01/2020 00:32:16.000000,1.7,2.43,2.04
03/01/2020 00:34:16.000000,1.21,2.32,2.0
03/01/2020 00:36:16.000000,1.31,2.4,2.12
03/01/2020 00:38:16.000000,1.74,2.88,2.53
03/01/2020 00:40:16.000000,1.54,2.62,2.14
03/01/2020 00:42:16.000000,1.83,2.91,2.39
03/01/2020 00:44:16.000000,1.93,2.99,2.69
03/01/2020 00:46:16.000000,2.29,3.47,3.24
03/01/2020 00:48:16.000000,2.5,3.96,3.32
03/01/2020 00:50:16.000000,2.16,4.11,2.91
03/01/2020 00:52:16.000000,2.2,2.96,2.64
03/01/2020 00:54:16.000000,2.47,3.37,3.16
03/01/2020 00:56:16.000000,1.88,3.09,2.72
03/01/2020 00:58:16.000000,2.37,2.96,2.91
03/01/2020 01:00:16.000000,1.96,2.85,2.54
03/01/2020 01:02:16.000000,2.49,3.16,3.15
03/01/2020 01:04:16.000000,2.39,3.19,2.84
03/01/2020 01:06:16.000000,2.17,3.29,2.87
03/01/2020 01:08:16.000000,2.83,3.91,3.64
03/01/2020 01:10:16.000000,2.93,3.62,3.54
03/01/2020 01:12:16.000000,2.84,3.88,3.85
03/01/2020 01:14:16.000000,3.52,4.25,4.04
03/01/2020 01:16:16.000000,2.86,3.67,3.43
03/01/2020 01:18:16.000000,2.71,3.77,3.54
03/01/2020 01:20:16.000000,3.24,4.29,4.15
03/01/2020 01:22:16.000000,2.63,3.66,3.49
03/01/2020 01:24:16.000000,2.79,3.35,3.17
03/01/2020 01:26:16.000000,2.59,3.72,3.12
03/01/2020 01:28:16.000000,1.75,2.25,2.24
03/01/2020 01:30:16.000000,2.37,3.46,3.09
03/01/2020 01:32:16.000000,2.3,3.38,3.1
03/01/2020 01:34:16.000000,2.13,3.27,2.94
03/01/2020 01:36:16.000000,2.1,3.15,2.79
03/01/2020 01:38:16.000000,2.32,3.06,2.85
03/01/2020 01:40:16.000000,2.5,3.64,3.3
03/01/2020 01:42:16.000000,2.63,3.71,3.57
03/01/2020 01:44:16.000000,2.35,3.04,3.0
03/01/2020 01:46:16.000000,2.39,3.25,3.25
03/01/2020 01:48:16.000000,2.37,3.29,3.29
03/01/2020 01:50:16.000000,2.61,3.81,3.41
03/01/2020 01:52:16.000000,2.71,3.74,3.5
03/01/2020 01:54:16.000000,2.96,3.64,3.48
03/01/2020 01:56:16.000000,2.59,3.51,3.12
03/01/2020 01:58:16.000000,2.23,3.09,2.83
03/01/2020 02:02:16.000000,2.62,4.4,3.82
03/01/2020 02:04:16.000000,3.31,4.49,4.24
03/01/2020 02:06:16.000000,3.32,4.48,4.3
03/01/2020 02:08:16.000000,2.73,3.76,3.54
03/01/2020 02:10:16.000000,2.7,3.96,3.18
03/01/2020 02:12:16.000000,3.13,3.91,3.78
03/01/2020 02:14:16.000000,2.58,3.54,3.28
03/01/2020 02:16:16.000000,3.18,5.29,4.58
03/01/2020 02:18:16.000000,2.48,3.41,3.12
03/01/2020 02:20:16.000000,2.9,3.48,3.33
03/01/2020 02:22:16.000000,3.57,4.77,4.52
03/01/2020 02:24:16.000000,3.96,5.14,4.97
03/01/2020 02:26:16.000000,3.49,5.22,4.8
03/01/2020 02:28:16.000000,3.45,5.22,4.26
03/01/2020 02:30:16.000000,3.07,4.47,4.03
03/01/2020 02:32:16.000000,3.38,4.35,4.28
03/01/2020 02:34:16.000000,3.24,4.8,4.2
03/01/2020 02:36:16.000000,3.34,5.24,4.41
03/01/2020 02:38:16.000000,3.66,4.76,4.63
03/01/2020 02:40:16.000000,3.97,6.14,5.23
03/01/2020 02:42:16.000000,4.97,6.55,6.18
03/01/2020 02:44:16.000000,5.12,6.96,6.62
03/01/2020 02:46:16.000000,4.51,6.07,5.55
03/01/2020 02:48:16.000000,5.44,7.71,6.71
03/01/2020 02:50:16.000000,5.34,7.77,6.83
03/01/2020 02:52:16.000000,5.9,8.09,7.71
03/01/2020 02:54:16.000000,5.87,7.96,7.73
03/01/2020 02:56:16.000000,6.11,8.42,7.62
03/01/2020 02:58:16.000000,6.71,9.6,8.66
03/01/2020 03:00:16.000000,5.94,8.57,7.75
03/01/2020 03:02:16.000000,6.48,8.67,8.19
03/01/2020 03:04:16.000000,6.74,9.38,8.78
03/01/2020 03:06:16.000000,6.36,10.11,8.9
03/01/2020 03:08:16.000000,7.22,10.14,9.1
03/01/2020 03:10:16.000000,9.74,15.1,13.49
03/01/2020 03:12:16.000000,10.56,17.24,15.38
03/01/2020 03:14:16.000000,9.84,14.79,13.6
03/01/2020 03:16:16.000000,9.59,13.96,13.2
03/01/2020 03:18:16.000000,10.15,16.28,15.01
03/01/2020 03:20:16.000000,10.47,15.06,14.03
03/01/2020 03:22:16.000000,10.13,15.73,13.93
03/01/2020 03:24:16.000000,10.87,16.87,15.27
03/01/2020 03:26:16.000000,12.19,17.53,15.97
03/01/2020 03:28:16.000000,11.75,16.63,16.12
03/01/2020 03:30:16.000000,12.39,17.39,15.91
03/01/2020 03:32:16.000000,11.62,17.46,16.17
03/01/2020 03:34:16.000000,11.03,17.29,16.25
03/01/2020 03:36:16.000000,10.97,15.01,14.28
03/01/2020 03:38:16.000000,11.52,16.42,15.2
03/01/2020 03:40:16.000000,9.54,14.06,13.1
03/01/2020 03:42:16.000000,9.51,13.62,12.16
03/01/2020 03:44:16.000000,9.31,13.6,12.42
03/01/2020 03:46:16.000000,9.09,12.04,11.59
03/01/2020 03:48:16.000000,8.83,12.7,11.26
