InstrumentName, West Denver PA-II B
StartTime, 2020-03-01 00:00:00
EndTime, 2020-03-31 23:59:59
Date,PM2.5
03/01/2020 00:01:02.276000,4.19
03/01/2020 00:03:02.280000,8.2
03/01/2020 00:05:02.293000,15.64
03/01/2020 00:07:02.520000,13.23
03/01/2020 00:09:02.262000,3.76
03/01/2020 00:11:02.275000,1.31
03/01/2020 00:13:02.290000,1.24
03/01/2020 00:15:02.710000,0.84
03/01/2020 00:17:02.282000,1.3
03/01/2020 00:19:02.270000,1.34
03/01/2020 00:21:02.310000,1.31
03/01/2020 00:23:02.284000,0.86
03/01/2020 00:25:02.259000,0.71
03/01/2020 00:27:02.282000,0.93
03/01/2020 00:29:02.294000,1.0
03/01/2020 00:31:02.341000,1.0
03/01/2020 00:33:02.280000,1.09
03/01/2020 00:35:02.284000,1.15
03/01/2020 00:37:02.289000,1.85
03/01/2020 00:39:02.277000,4.0
03/01/2020 00:41:02.272000,5.26
03/01/2020 00:43:02.293000,5.0
03/01/2020 00:45:02.353000,3.67
03/01/2020 00:47:02.285000,1.9
03/01/2020 00:49:02.279000,5.33
03/01/2020 00:51:02.302000,5.95
03/01/2020 00:53:02.299000,6.76
03/01/2020 00:55:02.354000,6.86
03/01/2020 00:57:02.311000,6.06
03/01/2020 00:59:02.420000,6.01
03/01/2020 01:01:02.339000,5.51
03/01/2020 01:03:02.293000,3.9
03/01/2020 01:05:02.284000,3.66
03/01/2020 01:07:02.414000,2.94
03/01/2020 01:09:02.313000,2.74
03/01/2020 01:11:02.283000,2.1
03/01/2020 01:13:02.322000,2.24
03/01/2020 01:15:03.212000,2.31
03/01/2020 01:17:02.279000,1.74
03/01/2020 01:19:02.294000,2.03
03/01/2020 01:21:02.342000,2.07
03/01/2020 01:23:02.310000,1.64
03/01/2020 01:25:02.315000,1.76
03/01/2020 01:27:02.319000,2.23
03/01/2020 01:29:02.292000,2.21
03/01/2020 01:31:02.319000,2.86
03/01/2020 01:33:02.315000,2.31
03/01/2020 01:35:02.353000,3.07
03/01/2020 01:37:02.290000,3.16
03/01/2020 01:39:02.297000,3.01
03/01/2020 01:41:02.283000,4.28
03/01/2020 01:43:02.302000,7.28
03/01/2020 01:45:02.614000,5.69
03/01/2020 01:47:02.308000,5.12
03/01/2020 01:49:02.291000,5.04
03/01/2020 01:51:02.376000,6.84
03/01/2020 01:53:02.439000,8.47
03/01/2020 01:55:02.512000,9.57
03/01/2020 01:57:02.313000,11.41
03/01/2020 02:03:02.296000,9.0
03/01/2020 02:05:02.311000,10.65
03/01/2020 02:07:02.302000,10.94
03/01/2020 02:09:02.360000,11.09
03/01/2020 02:11:02.294000,10.64
03/01/2020 02:13:02.354000,9.96
03/01/2020 02:15:02.642000,9.5
03/01/2020 02:17:02.288000,10.22
03/01/2020 02:19:02.350000,8.59
03/01/2020 02:21:02.298000,9.93
03/01/2020 02:23:02.306000,9.25
03/01/2020 02:25:02.551000,8.94
03/01/2020 02:27:02.302000,10.59
03/01/2020 02:29:02.337000,11.23
03/01/2020 02:31:02.313000,12.17
03/01/2020 02:33:02.297000,12.33
03/01/2020 02:35:03.490000,11.99
03/01/2020 02:37:02.296000,12.04
03/01/2020 02:39:02.311000,11.97
03/01/2020 02:41:02.447000,12.35
03/01/2020 02:43:02.300000,9.97
03/01/2020 02:45:02.314000,9.59
03/01/2020 02:47:02.300000,8.9
03/01/2020 02:49:02.331000,7.96
03/01/2020 02:51:02.329000,9.04
03/01/2020 02:53:02.302000,8.14
03/01/2020 02:55:02.304000,8.74
03/01/2020 02:57:02.331000,7.86
03/01/2020 02:59:02.324000,8.35
03/01/2020 03:01:02.299000,8.59
03/01/2020 03:03:02.343000,7.81
03/01/2020 03:05:02.307000,8.6
03/01/2020 03:07:02.307000,8.93
03/01/2020 03:09:02.309000,8.13
03/01/2020 03:11:02.313000,8.11
03/01/2020 03:13:02.328000,6.99
03/01/2020 03:15:02.723000,6.87
03/01/2020 03:17:02.309000,7.54
03/01/2020 03:19:02.348000,6.68
03/01/2020 03:21:02.338000,8.89
03/01/2020 03:23:02.376000,8.5
03/01/2020 03:25:02.305000,7.63
03/01/2020 03:27:02.533000,7.81
03/01/2020 03:29:02.336000,7.46
03/01/2020 03:31:02.302000,7.53
03/01/2020 03:33:02.309000,7.29
03/01/2020 03:35:02.314000,7.53
03/01/2020 03:37:02.309000,7.44
03/01/2020 03:39:02.308000,7.89
03/01/2020 03:41:02.612000,7.32
03/01/2020 03:43:02.316000,6.84
03/01/2020 03:45:02.440000,6.07
03/01/2020 03:47:02.311000,6.29
03/01/2020 03:49:02.330000,5.82
03/01/2020 03:51:02.317000,6.85
03/01/2020 03:53:02.392000,6.17
03/01/2020 03:55:03.391000,6.19
03/01/2020 03:57:02.318000,6.4
03/01/2020 03:59:02.319000,5.56
03/01/2020 04:01:02.334000,6.07
03/01/2020 04:03:02.394000,5.64
03/01/2020 04:05:02.317000,5.7
03/01/2020 04:07:02.313000,4.78
03/01/2020 04:09:02.340000,5.29
03/01/2020 04:11:02.314000,5.23
03/01/2020 04:13:02.324000,5.06
03/01/2020 04:15:02.752000,4.85
03/01/2020 04:17:02.315000,5.52
03/01/2020 04:19:02.415000,5.21
03/01/2020 04:21:02.318000,5.57
03/01/2020 04:23:02.313000,6.09
03/01/2020 04:25:02.310000,7.38
03/01/2020 04:27:02.319000,7.9
03/01/2020 04:29:02.355000,7.04
03/01/2020 04:31:02.360000,7.6
03/01/2020 04:33:02.857000,7.16
03/01/2020 04:35:02.357000,7.36
03/01/2020 04:37:02.316000,6.97
03/01/2020 04:39:02.332000,7.93
03/01/2020 04:41:02.357000,6.73
03/01/2020 04:43:02.348000,5.8
03/01/2020 04:45:03.081000,6.31
03/01/2020 04:47:02.315000,6.04
03/01/2020 04:49:02.354000,5.34
03/01/2020 04:51:02.322000,5.2
03/01/2020 04:53:02.333000,5.34
03/01/2020 04:55:02.322000,5.01
03/01/2020 04:57:02.353000,4.62
03/01/2020 04:59:02.319000,4.93
03/01/2020 05:01:02.308000,5.86
03/01/2020 05:03:02.354000,5.01
03/01/2020 05:05:02.513000,5.91
03/01/2020 05:07:02.318000,5.97
03/01/2020 05:09:02.396000,5.34
03/01/2020 05:11:02.324000,5.5
03/01/2020 05:13:02.353000,5.44
03/01/2020 05:15:02.698000,4.97
03/01/2020 05:17:02.324000,5.1
03/01/2020 05:19:02.326000,5.34
03/01/2020 05:21:02.326000,4.41
03/01/2020 05:23:02.321000,3.31
