InstrumentName, I-25 Globeville,
StartTime, 2020-03-01 00:00:00,
EndTime, 2020-03-31 23:59:59,
Date,Nitrogen dioxide,PM2.5 - Local Conditions
03/01/2020 00:00:00.000000,12.3,2.65
03/01/2020 00:01:00.000000,20.4,2.255844
03/01/2020 00:02:00.000000,16.65,2.775
03/01/2020 00:03:00.000000,38.883333,2.1
03/01/2020 00:04:00.000000,20.9,2.142857
03/01/2020 00:05:00.000000,16.3,2.666667
03/01/2020 00:06:00.000000,16.05,3.562162
03/01/2020 00:07:00.000000,22.866667,4.770886
03/01/2020 00:08:00.000000,39.783333,4.805263
03/01/2020 00:09:00.000000,35.24,5.921053
03/01/2020 00:10:00.000000,32.84,4.125
03/01/2020 00:11:00.000000,31.8,4.069231
03/01/2020 00:12:00.000000,31.866667,4.372973
03/01/2020 00:13:00.000000,32.816667,4.026582
03/01/2020 00:14:00.000000,32.95,6.15
03/01/2020 00:15:00.000000,38.183333,9.921053
03/01/2020 00:16:00.000000,41.716667,6.357895
03/01/2020 00:17:00.000000,40.766667,4.033766
03/01/2020 00:18:00.000000,34.883333,4.753333
03/01/2020 00:19:00.000000,39.38,3.975
03/01/2020 00:20:00.000000,26.0,5.337705
03/01/2020 00:21:00.000000,22.083333,3.05283
03/01/2020 00:22:00.000000,22.25,3.25
03/01/2020 00:23:00.000000,33.4,4.842029
03/01/2020 00:24:00.000000,34.95,6.254054
03/01/2020 00:25:00.000000,32.016667,4.279032
03/01/2020 00:26:00.000000,38.966667,3.974194
03/01/2020 00:27:00.000000,30.816667,4.966216
03/01/2020 00:28:00.000000,26.95,4.702532
03/01/2020 00:30:00.000000,30.52,4.658974
03/01/2020 00:31:00.000000,38.15,6.594805
03/01/2020 00:32:00.000000,37.683333,11.6
03/01/2020 00:33:00.000000,39.683333,9.1
03/01/2020 00:34:00.000000,38.366667,5.24
03/01/2020 00:35:00.000000,37.066667,5.875
03/01/2020 00:36:00.000000,35.816667,6.825
03/01/2020 00:37:00.000000,34.2,5.661538
03/01/2020 00:38:00.000000,32.85,11.021053
03/01/2020 00:39:00.000000,31.616667,6.625
03/01/2020 00:40:00.000000,43.333333,6.220513
03/01/2020 00:41:00.000000,36.666667,6.325
03/01/2020 00:42:00.000000,36.6,7.35
03/01/2020 00:43:00.000000,36.433333,6.05
03/01/2020 00:44:00.000000,36.3,6.222727
03/01/2020 00:45:00.000000,35.6,3.647458
03/01/2020 00:46:00.000000,33.633333,6.711392
03/01/2020 00:47:00.000000,41.55,7.577922
03/01/2020 00:48:00.000000,38.3,8.918987
03/01/2020 00:49:00.000000,38.733333,5.95
03/01/2020 00:50:00.000000,37.92,9.675
03/01/2020 00:51:00.000000,49.016667,5.69
03/01/2020 00:52:00.000000,35.833333,5.375
03/01/2020 00:53:00.000000,35.3,3.85
03/01/2020 00:54:00.000000,42.1,5.753846
03/01/2020 00:55:00.000000,32.716667,11.041429
03/01/2020 00:56:00.000000,40.22,7.075
03/01/2020 00:57:00.000000,34.933333,5.618919
03/01/2020 00:58:00.000000,35.616667,4.94359
03/01/2020 00:59:00.000000,35.333333,5.60411
03/01/2020 01:00:00.000000,35.9,5.313514
03/01/2020 01:01:00.000000,36.716667,4.675
03/01/2020 01:02:00.000000,36.883333,3.75
03/01/2020 01:03:00.000000,36.916667,6.8
03/01/2020 01:04:00.000000,36.533333,5.9
03/01/2020 01:05:00.000000,45.766667,8.689873
03/01/2020 01:06:00.000000,45.766667,8.125
03/01/2020 01:07:00.000000,44.3,6.925
03/01/2020 01:08:00.000000,42.133333,9.423077
03/01/2020 01:09:00.000000,38.233333,7.075
03/01/2020 01:10:00.000000,36.566667,6.15
03/01/2020 01:11:00.000000,36.05,7.1
03/01/2020 01:12:00.000000,41.0,6.125
03/01/2020 01:13:00.000000,43.533333,5.7
03/01/2020 01:14:00.000000,32.583333,9.166216
03/01/2020 01:15:00.000000,45.4,12.3
03/01/2020 01:16:00.000000,43.416667,8.974684
03/01/2020 01:17:00.000000,43.016667,8.3
03/01/2020 01:18:00.000000,42.066667,8.044304
03/01/2020 01:19:00.000000,37.6,6.968421
03/01/2020 01:20:00.000000,40.0,10.0
03/01/2020 01:21:00.000000,37.366667,7.80137
03/01/2020 01:22:00.000000,32.166667,8.124675
03/01/2020 01:23:00.000000,32.35,6.046154
03/01/2020 01:24:00.000000,38.183333,4.886486
03/01/2020 01:25:00.000000,38.083333,5.7
03/01/2020 01:26:00.000000,36.35,6.884211
03/01/2020 01:27:00.000000,35.716667,6.276923
03/01/2020 01:28:00.000000,35.766667,6.0
03/01/2020 01:29:00.000000,37.066667,8.0625
03/01/2020 01:30:00.000000,45.26,11.443243
03/01/2020 01:31:00.000000,36.2,20.094737
03/01/2020 01:32:00.000000,37.166667,24.15
03/01/2020 01:33:00.000000,37.416667,20.633333
03/01/2020 01:34:00.000000,36.8,18.978481
03/01/2020 01:35:00.000000,85.516667,19.3
03/01/2020 01:36:00.000000,40.75,15.216438
03/01/2020 01:37:00.000000,40.483333,14.2
03/01/2020 01:38:00.000000,41.15,13.375
03/01/2020 01:39:00.000000,40.833333,11.825
03/01/2020 01:40:00.000000,41.2,10.52
03/01/2020 01:41:00.000000,41.066667,8.05
03/01/2020 01:42:00.000000,41.116667,10.565823
03/01/2020 01:43:00.000000,41.733333,9.2
03/01/2020 01:44:00.000000,41.966667,15.039474
03/01/2020 01:45:00.000000,41.816667,15.460274
03/01/2020 01:46:00.000000,44.866667,9.6
03/01/2020 01:47:00.000000,42.783333,9.45
03/01/2020 01:48:00.000000,36.94,8.1
03/01/2020 01:49:00.000000,36.933333,7.9
03/01/2020 01:50:00.000000,37.616667,8.35
03/01/2020 01:51:00.000000,38.133333,8.026582
03/01/2020 01:52:00.000000,38.7,9.692405
03/01/2020 01:53:00.000000,39.0,7.525
03/01/2020 01:54:00.000000,40.9,10.2
03/01/2020 01:55:00.000000,42.983333,14.04
03/01/2020 01:56:00.000000,51.083333,12.975
03/01/2020 01:57:00.000000,55.183333,11.090541
03/01/2020 01:58:00.000000,43.35,10.85
03/01/2020 01:59:00.000000,42.5,26.95
03/01/2020 02:00:00.000000,44.15,11.975
03/01/2020 02:01:00.000000,41.183333,8.65
03/01/2020 02:02:00.000000,41.5,7.55
03/01/2020 02:03:00.000000,41.116667,7.475
03/01/2020 02:04:00.000000,41.1,8.15
03/01/2020 02:05:00.000000,41.183333,6.875
03/01/2020 02:06:00.000000,40.566667,8.95
03/01/2020 02:07:00.000000,40.433333,11.975
