InstrumentName, I-25 Glo Collo (CS2),,,,,,,,,,,,,,,,,,
StartTime, 2018-09-01 00:00:00,,,,,,,,,,,,,,,,,,
EndTime, 2018-09-30 23:59:59,,,,,,,,,,,,,,,,,,
Date,Latitude,Longitude,PM10,PM1_0,RPM10,RPM102,RPM1_0,RPM1_02,RPM2_5,RPM2_52,Uncertainty,flag1,flag3,flag4,flag5,humidity,pm25_r,sig,tempf
09/05/2018 19:08:05.003333,39.789427,-104.984056,17.97,10.88,16.39,19.55,10.24,11.53,15.0,17.68,946.0,0.0,0.0,0.0,0.0,57.3,16.34,25.0,80.42
09/05/2018 19:09:04.980000,39.789427,-104.984056,17.82,11.39,16.87,18.77,10.98,11.8,15.52,16.53,946.0,0.0,0.0,0.0,0.0,57.9,16.02,27.0,79.88
09/05/2018 19:10:04.976666,39.789427,-104.984056,18.94,11.42,18.45,19.43,10.93,11.9,15.77,17.6,946.0,0.0,0.0,0.0,0.0,58.9,16.68,29.0,79.7
09/05/2018 19:11:04.790000,39.789427,-104.984056,17.51,12.22,16.6,18.42,11.32,13.12,16.22,17.87,946.0,0.0,0.0,0.0,0.0,59.5,17.04,30.0,79.88
09/05/2018 19:12:04.586666,39.789427,-104.984056,17.7,11.05,16.85,18.55,10.65,11.45,15.87,16.98,946.0,0.0,0.0,0.0,0.0,58.7,16.42,29.0,80.06
09/05/2018 19:13:07.783333,39.789427,-104.984056,17.92,11.59,17.38,18.47,10.92,12.27,15.92,17.97,946.0,0.0,0.0,0.0,0.0,58.3,16.94,29.0,79.52
09/05/2018 19:14:05.330000,39.789427,-104.984056,18.28,11.93,17.03,19.53,11.48,12.38,15.75,18.08,946.0,0.0,0.0,0.0,0.0,59.3,16.92,30.0,80.24
09/05/2018 19:15:21.010000,39.789427,-104.984056,15.69,9.77,15.58,15.8,9.88,9.67,13.97,14.82,946.0,0.0,0.0,0.0,0.0,58.2,14.39,31.0,80.06
09/05/2018 19:16:04.630000,39.789427,-104.984056,-1.0,-1.0,16.47,17.05,10.02,10.3,14.9,16.27,946.0,1.0,1.0,1.0,0.0,-1.0,-1.0,31.0,-1.0
09/05/2018 19:17:04.786666,39.789427,-104.984056,-1.0,-1.0,17.0,20.0,11.0,12.0,16.0,19.0,946.0,1.0,1.0,1.0,0.0,-1.0,-1.0,29.0,-1.0
09/05/2018 19:18:04.336666,39.789427,-104.984056,-1.0,-1.0,17.0,20.0,11.0,12.0,16.0,19.0,946.0,1.0,1.0,1.0,0.0,-1.0,-1.0,30.0,-1.0
09/05/2018 19:19:05.143333,39.789427,-104.984056,-1.0,-1.0,17.0,20.0,11.0,12.0,16.0,19.0,946.0,1.0,1.0,1.0,0.0,-1.0,-1.0,31.0,-1.0
09/05/2018 21:51:05.006666,39.739045,-105.195146,9.43,5.28,8.11,10.74,4.74,5.81,7.52,9.89,1099.0,0.0,0.0,0.0,0.0,65.9,8.7,4.0,71.24
09/05/2018 21:52:06.113333,39.739045,-105.195146,8.77,6.16,8.32,9.22,5.68,6.63,8.08,9.22,1099.0,0.0,0.0,0.0,0.0,65.6,8.65,4.0,71.42
09/05/2018 21:53:05.846666,39.739045,-105.195146,10.25,6.87,9.28,11.22,6.03,7.7,8.25,10.62,1099.0,0.0,0.0,0.0,0.0,65.1,9.43,4.0,71.6
09/05/2018 21:54:06.553333,39.739045,-105.195146,9.73,6.45,9.25,10.2,6.3,6.6,8.78,9.48,1099.0,0.0,0.0,0.0,0.0,64.7,9.13,4.0,71.96
09/05/2018 21:55:06.443333,39.739045,-105.195146,11.54,7.25,10.87,12.22,6.82,7.68,9.23,11.22,1099.0,0.0,0.0,0.0,0.0,64.4,10.23,3.0,71.96
09/05/2018 21:56:06.183333,39.739045,-105.195146,13.87,9.27,13.22,14.52,8.68,9.85,12.13,13.83,1099.0,0.0,0.0,0.0,0.0,64.5,12.98,4.0,71.96
09/05/2018 21:57:06.150000,39.739045,-105.195146,17.98,11.08,18.02,17.93,10.35,11.8,15.53,16.55,1099.0,0.0,0.0,0.0,0.0,64.2,16.04,3.0,72.14
09/05/2018 21:58:05.806666,39.739045,-105.195146,18.29,10.92,16.87,19.72,9.78,12.05,15.33,17.63,1099.0,0.0,0.0,0.0,0.0,63.9,16.48,2.0,72.32
09/05/2018 21:59:05.353333,39.739045,-105.195146,16.23,10.32,15.83,16.62,9.4,11.25,14.35,15.75,1099.0,0.0,0.0,0.0,0.0,63.3,15.05,4.0,72.5
09/05/2018 22:00:06.483333,39.739045,-105.195146,16.22,10.26,16.07,16.37,9.75,10.77,14.7,14.72,1099.0,0.0,0.0,0.0,0.0,63.0,14.71,4.0,72.68
09/05/2018 22:01:05.963333,39.739045,-105.195146,14.05,9.39,11.75,16.35,7.77,11.02,11.08,14.85,1099.0,0.0,0.0,0.0,0.0,62.6,12.97,4.0,72.86
09/05/2018 22:02:05.530000,39.739045,-105.195146,13.19,9.61,9.83,16.55,6.38,12.83,9.02,15.87,1099.0,0.0,0.0,0.0,0.0,61.6,12.44,5.0,73.04
09/05/2018 22:03:06.083333,39.739045,-105.195146,11.68,8.48,9.72,13.65,6.1,10.87,8.93,13.08,1099.0,0.0,0.0,0.0,0.0,61.0,11.01,4.0,73.04
09/05/2018 22:04:05.536666,39.739045,-105.195146,11.23,7.55,10.03,12.42,6.43,8.67,9.57,11.62,1099.0,0.0,0.0,0.0,0.0,61.1,10.59,5.0,73.4
09/05/2018 22:05:06.300000,39.739045,-105.195146,12.28,7.74,11.57,13.0,7.45,8.03,11.03,12.28,1099.0,0.0,0.0,0.0,0.0,61.0,11.66,4.0,73.4
09/05/2018 22:06:05.983333,39.739045,-105.195146,11.24,8.15,11.07,11.42,8.23,8.07,10.75,10.75,1099.0,0.0,0.0,0.0,0.0,60.2,10.75,1.0,73.58
09/05/2018 22:07:06.020000,39.739045,-105.195146,11.64,7.44,10.88,12.4,6.62,8.27,10.02,11.37,1099.0,0.0,0.0,0.0,0.0,60.0,10.69,3.0,73.58
09/05/2018 22:08:06.006666,39.739045,-105.195146,11.82,7.29,11.82,11.83,7.42,7.17,11.0,10.23,1099.0,0.0,0.0,0.0,0.0,59.8,10.62,2.0,73.76
09/05/2018 22:09:05.486666,39.739045,-105.195146,11.16,7.65,10.47,11.85,6.77,8.53,9.82,10.7,1099.0,0.0,0.0,0.0,0.0,59.6,10.26,4.0,73.94
09/05/2018 22:10:05.983333,39.739045,-105.195146,11.86,7.8,11.18,12.53,6.83,8.77,10.33,11.95,1099.0,0.0,0.0,0.0,0.0,59.3,11.14,1.0,74.12
09/05/2018 22:11:05.296666,39.739045,-105.195146,12.33,8.13,10.62,14.05,7.07,9.18,9.98,12.93,1099.0,0.0,0.0,0.0,0.0,59.3,11.46,3.0,74.3
09/05/2018 22:13:04.690000,39.739045,-105.195146,11.54,7.4,11.43,11.65,7.41,7.39,10.84,10.82,1099.0,0.0,0.0,0.0,0.0,58.9,10.83,3.0,74.48
09/05/2018 22:14:05.666666,39.739045,-105.195146,10.89,6.87,9.7,12.08,6.43,7.32,8.67,10.53,1099.0,0.0,0.0,0.0,0.0,58.6,9.6,3.0,74.48
09/05/2018 22:15:05.170000,39.739045,-105.195146,11.17,7.21,11.32,11.02,6.2,8.22,10.33,10.53,1099.0,0.0,0.0,0.0,0.0,58.2,10.43,2.0,74.48
09/05/2018 22:16:05.603333,39.739045,-105.195146,9.76,7.03,9.43,10.08,6.98,7.08,9.27,9.58,1099.0,0.0,0.0,0.0,0.0,58.1,9.42,3.0,74.66
09/05/2018 22:17:05.140000,39.739045,-105.195146,10.92,7.34,11.25,10.58,7.6,7.08,10.43,9.93,1099.0,0.0,0.0,0.0,0.0,57.9,10.18,3.0,74.84
09/05/2018 22:18:05.606666,39.739045,-105.195146,12.91,7.66,14.45,11.37,8.32,7.0,12.77,10.8,1099.0,0.0,0.0,0.0,0.0,57.9,11.78,3.0,74.84
09/05/2018 22:19:04.973333,39.739045,-105.195146,44.79,22.34,47.35,42.23,24.2,20.48,38.0,33.65,1099.0,0.0,0.0,0.0,0.0,57.9,35.83,3.0,75.02
09/05/2018 22:20:05.396666,39.739045,-105.195146,22.02,15.38,22.37,21.68,15.13,15.62,20.68,20.37,1099.0,0.0,0.0,0.0,0.0,57.5,20.52,3.0,75.02
09/05/2018 22:21:06.510000,39.739045,-105.195146,25.22,17.42,25.43,25.0,17.3,17.55,23.23,23.83,1099.0,0.0,0.0,0.0,0.0,57.6,23.53,2.0,75.2
09/05/2018 22:22:05.440000,39.739045,-105.195146,21.22,15.12,21.68,20.75,15.43,14.8,20.93,19.57,1099.0,0.0,0.0,0.0,0.0,57.3,20.25,3.0,75.2
09/05/2018 22:23:04.930000,39.739045,-105.195146,22.01,15.87,19.32,24.7,14.62,17.12,18.73,22.88,1099.0,0.0,0.0,0.0,0.0,57.3,20.81,7.0,75.38
09/05/2018 22:24:05.610000,39.739045,-105.195146,22.52,16.7,21.42,23.62,16.45,16.95,20.97,22.33,1099.0,0.0,0.0,0.0,0.0,57.3,21.65,5.0,75.2
09/05/2018 22:25:05.046666,39.739045,-105.195146,19.66,14.39,19.25,20.07,13.55,15.23,18.57,19.25,1099.0,0.0,0.0,0.0,0.0,57.2,18.91,4.0,75.38
09/05/2018 22:26:05.643333,39.739045,-105.195146,17.07,12.12,17.43,16.72,11.67,12.57,15.78,15.83,1099.0,0.0,0.0,0.0,0.0,57.3,15.81,4.0,75.56
09/05/2018 22:27:05.583333,39.739045,-105.195146,15.0,9.99,14.73,15.27,9.75,10.23,13.28,14.25,1099.0,0.0,0.0,0.0,0.0,56.8,13.77,5.0,75.56
09/05/2018 22:28:07.340000,39.739045,-105.195146,15.43,10.91,15.82,15.05,11.15,10.67,14.63,13.98,1099.0,0.0,0.0,0.0,0.0,56.9,14.31,5.0,75.74
09/05/2018 22:29:04.986666,39.739045,-105.195146,16.61,11.41,16.3,16.92,10.45,12.37,14.75,16.3,1099.0,0.0,0.0,0.0,0.0,56.7,15.52,5.0,75.74
09/05/2018 22:30:05.626666,39.739045,-105.195146,15.81,11.67,15.0,16.62,10.92,12.42,14.48,16.0,1099.0,0.0,0.0,0.0,0.0,56.5,15.24,4.0,75.74
09/05/2018 22:31:05.146666,39.739045,-105.195146,17.15,12.43,16.35,17.95,11.42,13.43,15.43,17.47,1099.0,0.0,0.0,0.0,0.0,56.3,16.45,4.0,75.74
09/05/2018 22:32:05.716666,39.739045,-105.195146,18.22,12.4,17.75,18.68,12.13,12.67,16.67,17.2,1099.0,0.0,0.0,0.0,0.0,56.3,16.93,4.0,75.92
09/05/2018 22:33:06.560000,39.739045,-105.195146,18.32,14.18,17.8,18.85,13.75,14.6,17.42,18.32,1099.0,0.0,0.0,0.0,0.0,56.1,17.87,4.0,75.92
09/05/2018 22:36:05.623333,39.739045,-105.195146,17.51,12.57,16.08,18.93,11.47,13.67,15.7,17.57,1099.0,0.0,0.0,0.0,0.0,56.2,16.63,3.0,76.1
09/05/2018 22:37:05.206666,39.739045,-105.195146,18.01,13.26,16.42,19.6,11.65,14.87,15.1,18.38,1099.0,0.0,0.0,0.0,0.0,56.1,16.74,3.0,75.92
09/05/2018 22:38:04.986666,39.739045,-105.195146,17.29,12.62,15.95,18.63,11.67,13.57,15.05,17.63,1099.0,0.0,0.0,0.0,0.0,55.8,16.34,2.0,76.1
09/05/2018 22:39:05.826666,39.739045,-105.195146,16.8,12.48,16.65,16.95,11.78,13.17,16.22,16.67,1099.0,0.0,0.0,0.0,0.0,55.7,16.44,3.0,76.28
09/05/2018 22:40:04.666666,39.739045,-105.195146,16.11,12.11,14.98,17.23,11.03,13.18,13.97,16.67,1099.0,0.0,0.0,0.0,0.0,55.5,15.32,3.0,76.28
09/05/2018 22:41:05.353333,39.739045,-105.195146,15.58,11.78,14.17,17.0,10.87,12.7,13.82,15.78,1099.0,0.0,0.0,0.0,0.0,55.3,14.8,3.0,76.28
09/05/2018 22:42:05.243333,39.739045,-105.195146,15.7,11.98,15.13,16.27,11.08,12.88,14.67,16.05,1099.0,0.0,0.0,0.0,0.0,55.1,15.36,3.0,76.28
09/05/2018 22:43:05.023333,39.739045,-105.195146,16.58,11.84,15.95,17.22,11.3,12.38,14.48,16.5,1099.0,0.0,0.0,0.0,0.0,55.2,15.49,2.0,76.28
09/05/2018 22:44:04.780000,39.739045,-105.195146,15.2,12.21,14.82,15.58,11.63,12.78,14.02,15.33,1099.0,0.0,0.0,0.0,0.0,55.1,14.67,3.0,76.46
09/05/2018 22:45:05.440000,39.739045,-105.195146,15.73,11.35,14.63,16.82,10.85,11.85,14.25,15.52,1099.0,0.0,0.0,0.0,0.0,55.1,14.88,2.0,76.46
09/05/2018 22:46:05.343333,39.739045,-105.195146,16.52,12.2,14.77,18.28,10.47,13.93,13.5,17.33,1099.0,0.0,0.0,0.0,0.0,55.0,15.42,2.0,76.28
09/05/2018 22:47:04.336666,39.739045,-105.195146,16.43,12.22,15.0,17.87,10.87,13.57,14.32,17.37,1099.0,0.0,0.0,0.0,0.0,55.0,15.84,2.0,76.46
09/05/2018 22:48:05.156666,39.739045,-105.195146,16.63,11.88,15.32,17.95,11.13,12.62,14.35,16.6,1099.0,0.0,0.0,0.0,0.0,54.9,15.48,2.0,76.64
09/05/2018 22:49:05.083333,39.739045,-105.195146,15.88,11.2,16.92,14.83,11.22,11.18,15.77,14.37,1099.0,0.0,0.0,0.0,0.0,54.8,15.07,3.0,76.46
09/05/2018 22:50:04.626666,39.739045,-105.195146,15.49,11.48,14.3,16.68,10.5,12.45,13.68,15.35,1099.0,0.0,0.0,0.0,0.0,54.7,14.52,2.0,76.64
09/05/2018 22:51:05.323333,39.739045,-105.195146,16.37,11.83,15.18,17.55,10.98,12.67,14.43,16.67,1099.0,0.0,0.0,0.0,0.0,54.7,15.55,2.0,76.64
09/05/2018 22:52:05.116666,39.739045,-105.195146,16.03,11.3,15.53,16.53,10.42,12.18,13.45,15.8,1099.0,0.0,0.0,0.0,0.0,54.7,14.63,3.0,76.64
09/05/2018 22:53:04.720000,39.739045,-105.195146,15.74,11.6,14.97,16.52,11.1,12.1,14.53,15.23,1099.0,0.0,0.0,0.0,0.0,54.6,14.88,3.0,76.64
09/05/2018 22:54:04.353333,39.739045,-105.195146,15.48,11.18,14.88,16.07,10.6,11.77,14.15,15.72,1099.0,0.0,0.0,0.0,0.0,54.6,14.93,2.0,76.64
09/05/2018 22:55:05.640000,39.739045,-105.195146,15.73,11.51,14.38,17.08,9.98,13.03,13.13,16.48,1099.0,0.0,0.0,0.0,0.0,54.5,14.81,2.0,76.64
09/05/2018 22:56:04.506666,39.739045,-105.195146,15.62,11.83,13.65,17.58,10.3,13.35,13.38,17.1,1099.0,0.0,0.0,0.0,0.0,54.3,15.24,3.0,76.64
09/05/2018 22:57:05.160000,39.739045,-105.195146,15.35,11.57,13.25,17.45,9.93,13.2,12.27,16.62,1099.0,0.0,0.0,0.0,0.0,54.3,14.44,3.0,76.82
09/05/2018 22:58:05.130000,39.739045,-105.195146,15.78,11.77,13.47,18.1,9.98,13.57,12.55,16.7,1099.0,0.0,0.0,0.0,0.0,54.2,14.63,2.0,76.82
09/05/2018 22:59:05.166666,39.739045,-105.195146,13.93,10.82,13.12,14.73,9.97,11.67,12.43,14.48,1099.0,0.0,0.0,0.0,0.0,54.3,13.46,3.0,76.82
09/05/2018 23:00:04.883333,39.739045,-105.195146,13.47,10.86,12.48,14.45,9.88,11.83,12.03,14.35,1099.0,0.0,0.0,0.0,0.0,54.4,13.19,3.0,76.82
09/05/2018 23:01:04.560000,39.739045,-105.195146,14.09,10.41,12.72,15.47,9.55,11.27,11.48,14.48,1099.0,0.0,0.0,0.0,0.0,54.5,12.98,3.0,76.82
09/05/2018 23:02:03.566666,39.739045,-105.195146,13.85,9.36,13.0,14.7,8.93,9.78,12.3,13.48,1099.0,0.0,0.0,0.0,0.0,54.6,12.89,3.0,77.0
09/05/2018 23:03:04.410000,39.739045,-105.195146,13.84,10.05,12.78,14.9,9.13,10.97,12.48,14.35,1099.0,0.0,0.0,0.0,0.0,54.7,13.42,3.0,77.0
09/05/2018 23:04:04.966666,39.739045,-105.195146,14.05,10.46,12.87,15.23,9.87,11.05,12.32,14.62,1099.0,0.0,0.0,0.0,0.0,54.7,13.47,3.0,77.0
09/05/2018 23:05:05.203333,39.739045,-105.195146,13.82,10.16,11.83,15.82,8.63,11.68,11.65,15.15,1099.0,0.0,0.0,0.0,0.0,54.7,13.4,3.0,77.0
