InstrumentName, I-25 Globeville,
StartTime, 2020-04-01 00:00:00,
EndTime, 2020-04-30 23:59:59,
Date,Nitrogen dioxide,PM2.5 - Local Conditions
04/01/2020 00:00:00.000000,5.5,3.525
04/01/2020 00:01:00.000000,5.783333,2.2
04/01/2020 00:02:00.000000,6.666667,1.9
04/01/2020 00:03:00.000000,6.95,2.8
04/01/2020 00:04:00.000000,7.133333,3.175
04/01/2020 00:05:00.000000,7.25,2.75
04/01/2020 00:06:00.000000,8.72,5.15
04/01/2020 00:07:00.000000,10.366667,5.7
04/01/2020 00:08:00.000000,5.75,2.525
04/01/2020 00:09:00.000000,4.333333,1.725
04/01/2020 00:10:00.000000,4.02,1.575
04/01/2020 00:11:00.000000,3.7,1.425
04/01/2020 00:12:00.000000,3.383333,2.0
04/01/2020 00:13:00.000000,3.05,1.825
04/01/2020 00:14:00.000000,2.75,2.0
04/01/2020 00:15:00.000000,2.6,3.6
04/01/2020 00:16:00.000000,2.666667,2.375
04/01/2020 00:17:00.000000,2.783333,2.325
04/01/2020 00:18:00.000000,2.833333,2.95
04/01/2020 00:19:00.000000,2.966667,2.575
04/01/2020 00:20:00.000000,3.55,3.45
04/01/2020 00:21:00.000000,4.133333,2.375
04/01/2020 00:22:00.000000,4.8,6.510256
04/01/2020 00:23:00.000000,5.416667,4.05
04/01/2020 00:24:00.000000,5.8,2.475
04/01/2020 00:25:00.000000,6.066667,2.475
04/01/2020 00:26:00.000000,6.2,2.276923
04/01/2020 00:27:00.000000,5.8,2.95
04/01/2020 00:28:00.000000,5.366667,5.198701
04/01/2020 00:29:00.000000,4.616667,3.275
04/01/2020 00:30:00.000000,4.116667,3.075
04/01/2020 00:31:00.000000,4.15,4.125
04/01/2020 00:32:00.000000,4.333333,3.275
04/01/2020 00:33:00.000000,4.3,4.775
04/01/2020 00:34:00.000000,4.2,2.871795
04/01/2020 00:35:00.000000,4.4,2.375
04/01/2020 00:36:00.000000,4.566667,2.266234
04/01/2020 00:37:00.000000,4.45,2.65
04/01/2020 00:38:00.000000,3.85,3.315789
04/01/2020 00:39:00.000000,3.366667,2.23038
04/01/2020 00:40:00.000000,2.983333,2.25
04/01/2020 00:41:00.000000,2.866667,2.4
04/01/2020 00:42:00.000000,2.666667,2.025
04/01/2020 00:43:00.000000,2.866667,3.1
04/01/2020 00:44:00.000000,3.7,3.725
04/01/2020 00:45:00.000000,4.666667,4.322785
04/01/2020 00:46:00.000000,5.616667,3.542105
04/01/2020 00:47:00.000000,6.683333,4.315385
04/01/2020 00:48:00.000000,7.316667,4.325
04/01/2020 00:49:00.000000,7.566667,3.530769
