InstrumentName, NJH
StartTime, 2020-04-01 00:00:00
EndTime, 2020-04-30 23:59:59
Date,PM2.5 - Local Conditions
04/01/2020 00:00:00.000000,3.563016
04/01/2020 00:01:00.000000,3.532472
04/01/2020 00:02:00.000000,3.494688
04/01/2020 00:03:00.000000,3.461735
04/01/2020 00:04:00.000000,3.460577
04/01/2020 00:05:00.000000,3.454418
04/01/2020 00:06:00.000000,3.422254
04/01/2020 00:07:00.000000,3.384142
04/01/2020 00:08:00.000000,3.354663
04/01/2020 00:09:00.000000,3.372561
04/01/2020 00:10:00.000000,3.384405
04/01/2020 00:11:00.000000,3.412515
04/01/2020 00:12:00.000000,3.425044
04/01/2020 00:13:00.000000,3.446574
04/01/2020 00:14:00.000000,3.44031
04/01/2020 00:15:00.000000,3.405935
04/01/2020 00:16:00.000000,3.390827
04/01/2020 00:17:00.000000,3.417832
04/01/2020 00:18:00.000000,3.430097
04/01/2020 00:19:00.000000,3.463998
04/01/2020 00:20:00.000000,3.477158
04/01/2020 00:21:00.000000,3.501847
04/01/2020 00:22:00.000000,3.491266
04/01/2020 00:23:00.000000,3.469894
04/01/2020 00:24:00.000000,3.509322
04/01/2020 00:25:00.000000,3.54496
04/01/2020 00:26:00.000000,3.592759
04/01/2020 00:27:00.000000,3.623764
04/01/2020 00:28:00.000000,3.613552
04/01/2020 00:29:00.000000,3.616763
04/01/2020 00:30:00.000000,3.640188
04/01/2020 00:31:00.000000,3.707674
04/01/2020 00:32:00.000000,3.761368
04/01/2020 00:33:00.000000,3.80327
04/01/2020 00:34:00.000000,3.860123
04/01/2020 00:35:00.000000,3.88497
04/01/2020 00:36:00.000000,3.913975
04/01/2020 00:37:00.000000,3.961141
04/01/2020 00:38:00.000000,3.948771
04/01/2020 00:39:00.000000,3.998043
04/01/2020 00:40:00.000000,4.032786
04/01/2020 00:41:00.000000,4.071846
04/01/2020 00:42:00.000000,4.068108
04/01/2020 00:43:00.000000,4.029312
04/01/2020 00:44:00.000000,4.010203
04/01/2020 00:45:00.000000,3.985883
04/01/2020 00:46:00.000000,3.972249
04/01/2020 00:47:00.000000,4.004149
04/01/2020 00:48:00.000000,4.00357
04/01/2020 00:49:00.000000,4.001359
04/01/2020 00:50:00.000000,3.998464
04/01/2020 00:51:00.000000,4.010676
04/01/2020 00:52:00.000000,3.986935
04/01/2020 00:53:00.000000,4.001149
04/01/2020 00:54:00.000000,4.055053
04/01/2020 00:55:00.000000,4.07274
04/01/2020 00:56:00.000000,4.094534
04/01/2020 00:57:00.000000,4.069003
04/01/2020 00:58:00.000000,4.039471
04/01/2020 00:59:00.000000,4.027943
