InstrumentName, Woods Park,,
StartTime, 2019-02-01 00:00:00,,
EndTime, 2019-02-28 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
02/01/2019 00:02:00.000000,13.91,18.57,17.87
02/01/2019 00:03:20.000000,13.15,17.09,16.48
02/01/2019 00:06:03.000000,12.85,18.28,17.35
02/01/2019 00:08:42.000000,16.72,22.7,22.3
02/01/2019 00:10:02.000000,15.23,21.47,20.74
02/01/2019 00:12:49.000000,14.72,18.98,18.17
02/01/2019 00:14:12.000000,14.54,19.61,18.43
02/01/2019 00:15:32.000000,15.04,19.5,19.2
02/01/2019 00:18:10.000000,14.58,19.69,18.62
02/01/2019 00:19:31.000000,14.2,18.33,17.71
02/01/2019 00:22:10.000000,13.55,17.77,17.17
02/01/2019 00:23:30.000000,14.95,20.7,20.27
02/01/2019 00:26:09.000000,13.7,17.57,17.48
02/01/2019 00:27:34.000000,14.37,18.37,18.15
02/01/2019 00:30:10.000000,14.0,17.87,17.76
02/01/2019 00:32:49.000000,14.19,18.56,17.69
02/01/2019 00:34:09.000000,13.65,18.0,17.04
02/01/2019 00:35:30.000000,13.37,17.74,16.67
02/01/2019 00:38:14.000000,12.73,16.77,16.15
02/01/2019 00:39:30.000000,13.07,16.87,16.22
02/01/2019 00:42:11.000000,13.73,17.82,17.31
02/01/2019 00:43:30.000000,14.53,19.4,18.55
02/01/2019 00:46:09.000000,13.0,17.39,16.65
02/01/2019 00:48:50.000000,12.1,15.92,15.13
02/01/2019 00:50:10.000000,11.91,15.63,14.76
02/01/2019 00:51:30.000000,12.43,15.87,15.33
02/01/2019 00:54:10.000000,12.57,16.35,15.3
02/01/2019 00:56:50.000000,11.83,15.5,15.13
02/01/2019 00:58:09.000000,11.77,15.53,14.77
02/01/2019 00:59:32.000000,11.98,16.11,15.5
02/01/2019 01:02:20.000000,13.4,17.54,17.37
02/01/2019 01:03:49.000000,13.07,18.18,17.18
02/01/2019 01:06:33.000000,13.11,18.07,17.13
02/01/2019 01:07:50.000000,14.49,18.76,18.24
02/01/2019 01:10:31.000000,13.85,18.78,18.2
02/01/2019 01:11:52.000000,14.26,19.09,17.72
02/01/2019 01:13:12.000000,14.6,18.64,18.28
02/01/2019 01:16:12.000000,15.2,19.52,19.16
02/01/2019 01:17:50.000000,15.43,20.29,19.94
02/01/2019 01:19:03.000000,16.13,20.8,19.76
02/01/2019 01:21:59.000000,14.58,21.27,19.87
02/01/2019 01:23:22.000000,13.85,18.4,17.98
02/01/2019 01:26:10.000000,14.8,20.31,19.76
02/01/2019 01:27:53.000000,15.39,20.15,19.38
02/01/2019 01:30:31.000000,14.51,19.13,18.66
02/01/2019 01:31:51.000000,14.8,19.41,18.65
02/01/2019 01:34:33.000000,14.61,20.13,19.13
02/01/2019 01:35:54.000000,15.43,20.19,19.64
02/01/2019 01:39:50.000000,21.55,27.0,26.57
02/01/2019 01:42:39.000000,18.44,24.31,23.42
02/01/2019 01:44:00.000000,17.41,23.04,21.91
02/01/2019 01:46:55.000000,14.85,19.68,18.87
02/01/2019 01:48:10.000000,14.62,19.81,19.02
02/01/2019 01:49:53.000000,14.18,18.18,17.84
02/01/2019 01:52:28.000000,13.45,18.49,17.51
02/01/2019 01:53:41.000000,13.64,17.8,17.41
02/01/2019 01:56:23.000000,12.33,16.42,15.33
02/01/2019 01:57:53.000000,12.06,16.02,15.02
02/01/2019 02:06:42.000000,13.21,17.02,16.42
02/01/2019 02:08:06.000000,13.94,17.53,17.23
02/01/2019 02:09:22.000000,13.28,18.33,17.87
02/01/2019 02:12:21.000000,18.91,25.78,24.58
02/01/2019 02:13:42.000000,17.87,24.91,23.94
02/01/2019 02:16:19.000000,19.45,27.11,26.39
02/01/2019 02:18:13.000000,21.51,28.75,28.21
02/01/2019 02:19:33.000000,29.31,43.73,40.31
02/01/2019 02:22:21.000000,16.93,23.0,21.78
02/01/2019 02:23:32.000000,15.15,20.02,19.43
02/01/2019 02:26:12.000000,16.74,22.93,21.87
02/01/2019 02:27:29.000000,17.11,24.3,23.27
02/01/2019 02:30:20.000000,13.98,18.98,18.34
02/01/2019 02:31:32.000000,14.31,20.82,19.84
02/01/2019 02:33:02.000000,14.37,22.04,20.08
02/01/2019 02:36:26.000000,13.4,18.91,18.19
02/01/2019 02:38:38.000000,13.51,18.46,17.63
02/01/2019 02:40:10.000000,13.07,18.0,16.93
02/01/2019 02:41:43.000000,13.46,19.02,18.05
02/01/2019 02:43:26.000000,12.82,19.54,18.78
02/01/2019 02:46:13.000000,12.3,18.13,17.09
02/01/2019 02:47:50.000000,11.91,18.65,17.5
02/01/2019 02:49:19.000000,11.9,16.87,15.8
02/01/2019 02:52:32.000000,11.83,17.75,16.75
