InstrumentName, Northeast Early (CS10),,,,,,,,,,,,,,,,,,
StartTime, 2019-02-01 00:00:00,,,,,,,,,,,,,,,,,,
EndTime, 2019-02-28 23:59:59,,,,,,,,,,,,,,,,,,
Date,Latitude,Longitude,PM10,PM1_0,RPM10,RPM102,RPM1_0,RPM1_02,RPM2_5,RPM2_52,Uncertainty,flag1,flag3,flag4,flag5,humidity,pm25_r,sig,tempf
02/07/2019 16:27:05.682000,39.741929,-104.987151,0.02,0.0,,0.0,0.0,0.0,,0.0,78.0,0.0,0.0,0.0,0.0,11.9,0.02,12.0,73.76
02/07/2019 16:28:05.717000,39.741929,-104.987151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,73.76
02/07/2019 16:29:06.422000,39.741929,-104.987151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,12.1,0.0,11.0,73.76
02/07/2019 16:30:06.264000,39.741929,-104.987151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,12.1,0.0,11.0,73.76
02/07/2019 16:31:05.878000,39.741929,-104.987151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,12.1,0.0,11.0,73.76
02/07/2019 16:32:05.571000,39.741929,-104.987151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,12.1,0.0,10.0,73.76
02/07/2019 16:33:06.589000,39.741929,-104.987151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,12.1,0.0,11.0,73.76
02/07/2019 16:34:05.385000,39.741929,-104.987151,0.21,0.0,0.42,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,12.1,0.0,11.0,73.76
02/07/2019 16:35:06.352000,39.741929,-104.987151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,12.1,0.0,12.0,73.76
02/07/2019 16:36:05.964000,39.741929,-104.987151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,12.1,0.0,10.0,73.76
02/07/2019 16:37:05.646000,39.741929,-104.987151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,12.1,0.0,11.0,73.94
02/07/2019 16:38:05.167000,39.741929,-104.987151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,73.94
02/07/2019 16:39:05.900000,39.741929,-104.987151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,73.94
02/07/2019 16:40:05.550000,39.741929,-104.987151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,73.94
02/07/2019 16:41:05.208000,39.741929,-104.987151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,73.94
