"","X.1","date","X","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks.x","val.humidity","val.pm10","val.pm25_p","val.pm25_r","val.temperature","flag"
"1",1,"2021-12-31 17:00:00",1001,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,80.4,7.52,6.79,6.39,27.7,0
"2",2,"2021-12-31 17:00:00",1002,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,80.4,7.52,6.79,6.39,27.7,0
"3",3,"2021-12-31 17:00:00",1003,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,80.4,7.52,6.79,6.39,27.7,0
"4",4,"2021-12-31 17:00:00",1004,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,80.4,7.52,6.79,6.39,27.7,0
"5",5,"2021-12-31 17:00:00",1005,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,80.4,7.52,6.79,6.39,27.7,0
"6",6,"2021-12-31 18:00:00",1006,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,77.2,17.6,12.8,15,23.1,0
"7",7,"2021-12-31 18:00:00",1007,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,77.2,17.6,12.8,15,23.1,0
"8",8,"2021-12-31 18:00:00",1008,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,77.2,17.6,12.8,15,23.1,0
"9",9,"2021-12-31 18:00:00",1009,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,77.2,17.6,12.8,15,23.1,0
"10",10,"2021-12-31 18:00:00",1010,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,77.2,17.6,12.8,15,23.1,0
"11",11,"2021-12-31 19:00:00",1011,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,80.5,19.9,14.3,17,20.4,0
"12",12,"2021-12-31 19:00:00",1012,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,80.5,19.9,14.3,17,20.4,0
"13",13,"2021-12-31 19:00:00",1013,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,80.5,19.9,14.3,17,20.4,0
"14",14,"2021-12-31 19:00:00",1014,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,80.5,19.9,14.3,17,20.4,0
"15",15,"2021-12-31 19:00:00",1015,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,80.5,19.9,14.3,17,20.4,0
"16",16,"2021-12-31 20:00:00",1016,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,78.5,20.8,15.1,18.1,20.1,0
"17",17,"2021-12-31 20:00:00",1017,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,78.5,20.8,15.1,18.1,20.1,0
"18",18,"2021-12-31 20:00:00",1018,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,78.5,20.8,15.1,18.1,20.1,0
"19",19,"2021-12-31 20:00:00",1019,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,78.5,20.8,15.1,18.1,20.1,0
"20",20,"2021-12-31 20:00:00",1020,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,78.5,20.8,15.1,18.1,20.1,0
"21",21,"2021-12-31 21:00:00",1021,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,77,18.9,13.8,16.4,19.6,0
"22",22,"2021-12-31 21:00:00",1022,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,77,18.9,13.8,16.4,19.6,0
"23",23,"2021-12-31 21:00:00",1023,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,77,18.9,13.8,16.4,19.6,0
"24",24,"2021-12-31 21:00:00",1024,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,77,18.9,13.8,16.4,19.6,0
"25",25,"2021-12-31 21:00:00",1025,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,77,18.9,13.8,16.4,19.6,0
"26",26,"2021-12-31 22:00:00",1026,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,75.8,18.1,13.3,15.6,19.2,0
"27",27,"2021-12-31 22:00:00",1027,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,75.8,18.1,13.3,15.6,19.2,0
"28",28,"2021-12-31 22:00:00",1028,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,75.8,18.1,13.3,15.6,19.2,0
"29",29,"2021-12-31 22:00:00",1029,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,75.8,18.1,13.3,15.6,19.2,0
"30",30,"2021-12-31 22:00:00",1030,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,75.8,18.1,13.3,15.6,19.2,0
"31",31,"2021-12-31 23:00:00",1031,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,76.6,14.9,11.2,12.7,18.1,0
"32",32,"2021-12-31 23:00:00",1032,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,76.6,14.9,11.2,12.7,18.1,0
"33",33,"2021-12-31 23:00:00",1033,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,76.6,14.9,11.2,12.7,18.1,0
"34",34,"2021-12-31 23:00:00",1034,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,76.6,14.9,11.2,12.7,18.1,0
"35",35,"2021-12-31 23:00:00",1035,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2021-12-31",8,1,76.6,14.9,11.2,12.7,18.1,0
"36",36,"2022-01-01 00:00:00",1036,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,74,14.1,10.4,11.7,16.7,0
"37",37,"2022-01-01 00:00:00",1037,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,74,14.1,10.4,11.7,16.7,0
"38",38,"2022-01-01 00:00:00",1038,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,74,14.1,10.4,11.7,16.7,0
"39",39,"2022-01-01 00:00:00",1039,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,74,14.1,10.4,11.7,16.7,0
"40",40,"2022-01-01 00:00:00",1040,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,74,14.1,10.4,11.7,16.7,0
"41",41,"2022-01-01 01:00:00",1041,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72.2,15.6,11.3,13,13,0
"42",42,"2022-01-01 01:00:00",1042,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72.2,15.6,11.3,13,13,0
"43",43,"2022-01-01 01:00:00",1043,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72.2,15.6,11.3,13,13,0
"44",44,"2022-01-01 01:00:00",1044,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72.2,15.6,11.3,13,13,0
"45",45,"2022-01-01 01:00:00",1045,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72.2,15.6,11.3,13,13,0
"46",46,"2022-01-01 02:00:00",1046,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,71.6,17.3,12.5,14.7,11.8,0
"47",47,"2022-01-01 02:00:00",1047,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,71.6,17.3,12.5,14.7,11.8,0
"48",48,"2022-01-01 02:00:00",1048,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,71.6,17.3,12.5,14.7,11.8,0
"49",49,"2022-01-01 02:00:00",1049,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,71.6,17.3,12.5,14.7,11.8,0
"50",50,"2022-01-01 02:00:00",1050,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,71.6,17.3,12.5,14.7,11.8,0
"51",51,"2022-01-01 03:00:00",1051,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,73.5,18.8,13.3,15.8,11.1,0
"52",52,"2022-01-01 03:00:00",1052,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,73.5,18.8,13.3,15.8,11.1,0
"53",53,"2022-01-01 03:00:00",1053,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,73.5,18.8,13.3,15.8,11.1,0
"54",54,"2022-01-01 03:00:00",1054,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,73.5,18.8,13.3,15.8,11.1,0
"55",55,"2022-01-01 03:00:00",1055,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,73.5,18.8,13.3,15.8,11.1,0
"56",56,"2022-01-01 04:00:00",1056,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,74.6,15.9,11.2,13,9.47,0
"57",57,"2022-01-01 04:00:00",1057,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,74.6,15.9,11.2,13,9.47,0
"58",58,"2022-01-01 04:00:00",1058,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,74.6,15.9,11.2,13,9.47,0
"59",59,"2022-01-01 04:00:00",1059,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,74.6,15.9,11.2,13,9.47,0
"60",60,"2022-01-01 04:00:00",1060,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,74.6,15.9,11.2,13,9.47,0
"61",61,"2022-01-01 05:00:00",1061,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,73.5,10.4,8.02,8.5,9.01,0
"62",62,"2022-01-01 05:00:00",1062,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,73.5,10.4,8.02,8.5,9.01,0
"63",63,"2022-01-01 05:00:00",1063,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,73.5,10.4,8.02,8.5,9.01,0
"64",64,"2022-01-01 05:00:00",1064,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,73.5,10.4,8.02,8.5,9.01,0
"65",65,"2022-01-01 05:00:00",1065,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,73.5,10.4,8.02,8.5,9.01,0
"66",66,"2022-01-01 06:00:00",1066,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72.8,9.14,7.41,7.64,8.72,0
"67",67,"2022-01-01 06:00:00",1067,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72.8,9.14,7.41,7.64,8.72,0
"68",68,"2022-01-01 06:00:00",1068,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72.8,9.14,7.41,7.64,8.72,0
"69",69,"2022-01-01 06:00:00",1069,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72.8,9.14,7.41,7.64,8.72,0
"70",70,"2022-01-01 06:00:00",1070,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72.8,9.14,7.41,7.64,8.72,0
"71",71,"2022-01-01 07:00:00",1071,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72.2,7.97,6.61,6.53,8.13,0
"72",72,"2022-01-01 07:00:00",1072,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72.2,7.97,6.61,6.53,8.13,0
"73",73,"2022-01-01 07:00:00",1073,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72.2,7.97,6.61,6.53,8.13,0
"74",74,"2022-01-01 07:00:00",1074,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72.2,7.97,6.61,6.53,8.13,0
"75",75,"2022-01-01 07:00:00",1075,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72.2,7.97,6.61,6.53,8.13,0
"76",76,"2022-01-01 08:00:00",1076,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,67,6.96,6.04,5.66,9.72,0
"77",77,"2022-01-01 08:00:00",1077,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,67,6.96,6.04,5.66,9.72,0
"78",78,"2022-01-01 08:00:00",1078,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,67,6.96,6.04,5.66,9.72,0
"79",79,"2022-01-01 08:00:00",1079,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,67,6.96,6.04,5.66,9.72,0
"80",80,"2022-01-01 08:00:00",1080,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,67,6.96,6.04,5.66,9.72,0
"81",81,"2022-01-01 09:00:00",1081,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,63.1,9.18,7.54,7.71,11.7,0
"82",82,"2022-01-01 09:00:00",1082,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,63.1,9.18,7.54,7.71,11.7,0
"83",83,"2022-01-01 09:00:00",1083,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,63.1,9.18,7.54,7.71,11.7,0
"84",84,"2022-01-01 09:00:00",1084,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,63.1,9.18,7.54,7.71,11.7,0
"85",85,"2022-01-01 09:00:00",1085,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,63.1,9.18,7.54,7.71,11.7,0
"86",86,"2022-01-01 10:00:00",1086,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,63.4,9.47,7.74,7.98,11.7,0
"87",87,"2022-01-01 10:00:00",1087,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,63.4,9.47,7.74,7.98,11.7,0
"88",88,"2022-01-01 10:00:00",1088,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,63.4,9.47,7.74,7.98,11.7,0
"89",89,"2022-01-01 10:00:00",1089,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,63.4,9.47,7.74,7.98,11.7,0
"90",90,"2022-01-01 10:00:00",1090,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,63.4,9.47,7.74,7.98,11.7,0
"91",91,"2022-01-01 11:00:00",1091,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,55.8,7.44,6.5,6.14,14.6,0
"92",92,"2022-01-01 11:00:00",1092,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,55.8,7.44,6.5,6.14,14.6,0
"93",93,"2022-01-01 11:00:00",1093,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,55.8,7.44,6.5,6.14,14.6,0
"94",94,"2022-01-01 11:00:00",1094,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,55.8,7.44,6.5,6.14,14.6,0
"95",95,"2022-01-01 11:00:00",1095,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,55.8,7.44,6.5,6.14,14.6,0
"96",96,"2022-01-01 12:00:00",1096,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,49.9,9.02,7.66,7.67,17.3,0
"97",97,"2022-01-01 12:00:00",1097,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,49.9,9.02,7.66,7.67,17.3,0
"98",98,"2022-01-01 12:00:00",1098,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,49.9,9.02,7.66,7.67,17.3,0
"99",99,"2022-01-01 12:00:00",1099,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,49.9,9.02,7.66,7.67,17.3,0
"100",100,"2022-01-01 12:00:00",1100,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,49.9,9.02,7.66,7.67,17.3,0
"101",101,"2022-01-01 13:00:00",1101,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,44.7,10.5,8.61,8.91,20.5,0
"102",102,"2022-01-01 13:00:00",1102,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,44.7,10.5,8.61,8.91,20.5,0
"103",103,"2022-01-01 13:00:00",1103,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,44.7,10.5,8.61,8.91,20.5,0
"104",104,"2022-01-01 13:00:00",1104,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,44.7,10.5,8.61,8.91,20.5,0
"105",105,"2022-01-01 13:00:00",1105,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,44.7,10.5,8.61,8.91,20.5,0
"106",106,"2022-01-01 14:00:00",1106,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,37.7,11.3,9.46,9.94,26,0
"107",107,"2022-01-01 14:00:00",1107,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,37.7,11.3,9.46,9.94,26,0
"108",108,"2022-01-01 14:00:00",1108,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,37.7,11.3,9.46,9.94,26,0
"109",109,"2022-01-01 14:00:00",1109,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,37.7,11.3,9.46,9.94,26,0
"110",110,"2022-01-01 14:00:00",1110,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,37.7,11.3,9.46,9.94,26,0
"111",111,"2022-01-01 15:00:00",1111,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,40.3,13.4,10.8,11.9,24.1,0
"112",112,"2022-01-01 15:00:00",1112,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,40.3,13.4,10.8,11.9,24.1,0
"113",113,"2022-01-01 15:00:00",1113,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,40.3,13.4,10.8,11.9,24.1,0
"114",114,"2022-01-01 15:00:00",1114,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,40.3,13.4,10.8,11.9,24.1,0
"115",115,"2022-01-01 15:00:00",1115,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,40.3,13.4,10.8,11.9,24.1,0
"116",116,"2022-01-01 16:00:00",1116,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,45.8,16.3,12.6,14.5,20.7,0
"117",117,"2022-01-01 16:00:00",1117,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,45.8,16.3,12.6,14.5,20.7,0
"118",118,"2022-01-01 16:00:00",1118,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,45.8,16.3,12.6,14.5,20.7,0
"119",119,"2022-01-01 16:00:00",1119,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,45.8,16.3,12.6,14.5,20.7,0
"120",120,"2022-01-01 16:00:00",1120,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,45.8,16.3,12.6,14.5,20.7,0
"121",121,"2022-01-01 17:00:00",1121,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,64.1,22.8,16.3,20,12.2,0
"122",122,"2022-01-01 17:00:00",1122,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,64.1,22.8,16.3,20,12.2,0
"123",123,"2022-01-01 17:00:00",1123,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,64.1,22.8,16.3,20,12.2,0
"124",124,"2022-01-01 17:00:00",1124,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,64.1,22.8,16.3,20,12.2,0
"125",125,"2022-01-01 17:00:00",1125,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,64.1,22.8,16.3,20,12.2,0
"126",126,"2022-01-01 18:00:00",1126,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72,41,26.7,34.7,8.69,0
"127",127,"2022-01-01 18:00:00",1127,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72,41,26.7,34.7,8.69,0
"128",128,"2022-01-01 18:00:00",1128,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72,41,26.7,34.7,8.69,0
"129",129,"2022-01-01 18:00:00",1129,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72,41,26.7,34.7,8.69,0
"130",130,"2022-01-01 18:00:00",1130,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72,41,26.7,34.7,8.69,0
"131",131,"2022-01-01 19:00:00",1131,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,73.4,55,34.2,45.2,7.46,0
"132",132,"2022-01-01 19:00:00",1132,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,73.4,55,34.2,45.2,7.46,0
"133",133,"2022-01-01 19:00:00",1133,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,73.4,55,34.2,45.2,7.46,0
"134",134,"2022-01-01 19:00:00",1134,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,73.4,55,34.2,45.2,7.46,0
"135",135,"2022-01-01 19:00:00",1135,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,73.4,55,34.2,45.2,7.46,0
"136",136,"2022-01-01 20:00:00",1136,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72.3,60.9,36.8,48.8,5.98,0
"137",137,"2022-01-01 20:00:00",1137,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72.3,60.9,36.8,48.8,5.98,0
"138",138,"2022-01-01 20:00:00",1138,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72.3,60.9,36.8,48.8,5.98,0
"139",139,"2022-01-01 20:00:00",1139,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72.3,60.9,36.8,48.8,5.98,0
"140",140,"2022-01-01 20:00:00",1140,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,72.3,60.9,36.8,48.8,5.98,0
"141",141,"2022-01-01 21:00:00",1141,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,71.5,61.2,37.1,49.3,4.24,0
"142",142,"2022-01-01 21:00:00",1142,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,71.5,61.2,37.1,49.3,4.24,0
"143",143,"2022-01-01 21:00:00",1143,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,71.5,61.2,37.1,49.3,4.24,0
"144",144,"2022-01-01 21:00:00",1144,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,71.5,61.2,37.1,49.3,4.24,0
"145",145,"2022-01-01 21:00:00",1145,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,71.5,61.2,37.1,49.3,4.24,0
"146",146,"2022-01-01 22:00:00",1146,"Merrill Middle School (CJ_002)","Lunar",39.68838,-104.9468,"2021-12-23","2022-01-01",9,1,71.5,41.9,27.4,35.8,3.19,0
