"","X.1","date","X","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks.x","val.humidity","val.pm10","val.pm25_p","val.pm25_r","val.temperature","flag"
"1",1,"2021-12-31 17:00:00",2896,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,79,7.12,6.64,6.14,28.9,0
"2",2,"2021-12-31 17:00:00",2897,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,79,7.12,6.64,6.14,28.9,0
"3",3,"2021-12-31 17:00:00",2898,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,79,7.12,6.64,6.14,28.9,0
"4",4,"2021-12-31 17:00:00",2899,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,79,7.12,6.64,6.14,28.9,0
"5",5,"2021-12-31 17:00:00",2900,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,79,7.12,6.64,6.14,28.9,0
"6",6,"2021-12-31 18:00:00",2901,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,75.8,17.9,13.3,15.5,24.9,0
"7",7,"2021-12-31 18:00:00",2902,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,75.8,17.9,13.3,15.5,24.9,0
"8",8,"2021-12-31 18:00:00",2903,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,75.8,17.9,13.3,15.5,24.9,0
"9",9,"2021-12-31 18:00:00",2904,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,75.8,17.9,13.3,15.5,24.9,0
"10",10,"2021-12-31 18:00:00",2905,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,75.8,17.9,13.3,15.5,24.9,0
"11",11,"2021-12-31 19:00:00",2906,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,76.8,19.6,14.2,16.8,22.9,0
"12",12,"2021-12-31 19:00:00",2907,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,76.8,19.6,14.2,16.8,22.9,0
"13",13,"2021-12-31 19:00:00",2908,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,76.8,19.6,14.2,16.8,22.9,0
"14",14,"2021-12-31 19:00:00",2909,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,76.8,19.6,14.2,16.8,22.9,0
"15",15,"2021-12-31 19:00:00",2910,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,76.8,19.6,14.2,16.8,22.9,0
"16",16,"2021-12-31 20:00:00",2911,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,74.9,19.4,14.1,16.7,22.6,0
"17",17,"2021-12-31 20:00:00",2912,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,74.9,19.4,14.1,16.7,22.6,0
"18",18,"2021-12-31 20:00:00",2913,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,74.9,19.4,14.1,16.7,22.6,0
"19",19,"2021-12-31 20:00:00",2914,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,74.9,19.4,14.1,16.7,22.6,0
"20",20,"2021-12-31 20:00:00",2915,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,74.9,19.4,14.1,16.7,22.6,0
"21",21,"2021-12-31 21:00:00",2916,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,72.6,20.4,14.8,17.6,22.3,0
"22",22,"2021-12-31 21:00:00",2917,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,72.6,20.4,14.8,17.6,22.3,0
"23",23,"2021-12-31 21:00:00",2918,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,72.6,20.4,14.8,17.6,22.3,0
"24",24,"2021-12-31 21:00:00",2919,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,72.6,20.4,14.8,17.6,22.3,0
"25",25,"2021-12-31 21:00:00",2920,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,72.6,20.4,14.8,17.6,22.3,0
"26",26,"2021-12-31 22:00:00",2921,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,74.1,18.6,13.5,16,20.4,0
"27",27,"2021-12-31 22:00:00",2922,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,74.1,18.6,13.5,16,20.4,0
"28",28,"2021-12-31 22:00:00",2923,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,74.1,18.6,13.5,16,20.4,0
"29",29,"2021-12-31 22:00:00",2924,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,74.1,18.6,13.5,16,20.4,0
"30",30,"2021-12-31 22:00:00",2925,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,74.1,18.6,13.5,16,20.4,0
"31",31,"2021-12-31 23:00:00",2926,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,73.1,13.7,10.2,11.4,19.4,0
"32",32,"2021-12-31 23:00:00",2927,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,73.1,13.7,10.2,11.4,19.4,0
"33",33,"2021-12-31 23:00:00",2928,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,73.1,13.7,10.2,11.4,19.4,0
"34",34,"2021-12-31 23:00:00",2929,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,73.1,13.7,10.2,11.4,19.4,0
"35",35,"2021-12-31 23:00:00",2930,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2021-12-31",24,3,73.1,13.7,10.2,11.4,19.4,0
"36",36,"2022-01-01 00:00:00",2931,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.9,19.1,13.6,16.1,17.5,0
"37",37,"2022-01-01 00:00:00",2932,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.9,19.1,13.6,16.1,17.5,0
"38",38,"2022-01-01 00:00:00",2933,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.9,19.1,13.6,16.1,17.5,0
"39",39,"2022-01-01 00:00:00",2934,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.9,19.1,13.6,16.1,17.5,0
"40",40,"2022-01-01 00:00:00",2935,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.9,19.1,13.6,16.1,17.5,0
"41",41,"2022-01-01 01:00:00",2936,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,69.9,15.8,11.6,13.4,14.7,0
"42",42,"2022-01-01 01:00:00",2937,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,69.9,15.8,11.6,13.4,14.7,0
"43",43,"2022-01-01 01:00:00",2938,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,69.9,15.8,11.6,13.4,14.7,0
"44",44,"2022-01-01 01:00:00",2939,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,69.9,15.8,11.6,13.4,14.7,0
"45",45,"2022-01-01 01:00:00",2940,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,69.9,15.8,11.6,13.4,14.7,0
"46",46,"2022-01-01 02:00:00",2941,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,68.5,19.5,13.9,16.6,13.6,0
"47",47,"2022-01-01 02:00:00",2942,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,68.5,19.5,13.9,16.6,13.6,0
"48",48,"2022-01-01 02:00:00",2943,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,68.5,19.5,13.9,16.6,13.6,0
"49",49,"2022-01-01 02:00:00",2944,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,68.5,19.5,13.9,16.6,13.6,0
"50",50,"2022-01-01 02:00:00",2945,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,68.5,19.5,13.9,16.6,13.6,0
"51",51,"2022-01-01 03:00:00",2946,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,69.1,23.7,16.4,20.1,12.5,0
"52",52,"2022-01-01 03:00:00",2947,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,69.1,23.7,16.4,20.1,12.5,0
"53",53,"2022-01-01 03:00:00",2948,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,69.1,23.7,16.4,20.1,12.5,0
"54",54,"2022-01-01 03:00:00",2949,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,69.1,23.7,16.4,20.1,12.5,0
"55",55,"2022-01-01 03:00:00",2950,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,69.1,23.7,16.4,20.1,12.5,0
"56",56,"2022-01-01 04:00:00",2951,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.6,27.9,18.5,23.2,11.1,0
"57",57,"2022-01-01 04:00:00",2952,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.6,27.9,18.5,23.2,11.1,0
"58",58,"2022-01-01 04:00:00",2953,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.6,27.9,18.5,23.2,11.1,0
"59",59,"2022-01-01 04:00:00",2954,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.6,27.9,18.5,23.2,11.1,0
"60",60,"2022-01-01 04:00:00",2955,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.6,27.9,18.5,23.2,11.1,0
"61",61,"2022-01-01 05:00:00",2956,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.2,15.3,11,12.7,11,0
"62",62,"2022-01-01 05:00:00",2957,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.2,15.3,11,12.7,11,0
"63",63,"2022-01-01 05:00:00",2958,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.2,15.3,11,12.7,11,0
"64",64,"2022-01-01 05:00:00",2959,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.2,15.3,11,12.7,11,0
"65",65,"2022-01-01 05:00:00",2960,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.2,15.3,11,12.7,11,0
"66",66,"2022-01-01 06:00:00",2961,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70,11.3,8.59,9.26,9.89,0
"67",67,"2022-01-01 06:00:00",2962,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70,11.3,8.59,9.26,9.89,0
"68",68,"2022-01-01 06:00:00",2963,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70,11.3,8.59,9.26,9.89,0
"69",69,"2022-01-01 06:00:00",2964,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70,11.3,8.59,9.26,9.89,0
"70",70,"2022-01-01 06:00:00",2965,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70,11.3,8.59,9.26,9.89,0
"71",71,"2022-01-01 07:00:00",2966,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,68.4,8.72,6.97,7,9.1,0
"72",72,"2022-01-01 07:00:00",2967,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,68.4,8.72,6.97,7,9.1,0
"73",73,"2022-01-01 07:00:00",2968,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,68.4,8.72,6.97,7,9.1,0
"74",74,"2022-01-01 07:00:00",2969,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,68.4,8.72,6.97,7,9.1,0
"75",75,"2022-01-01 07:00:00",2970,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,68.4,8.72,6.97,7,9.1,0
"76",76,"2022-01-01 08:00:00",2971,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,65.7,7.27,6.14,5.78,10.5,0
"77",77,"2022-01-01 08:00:00",2972,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,65.7,7.27,6.14,5.78,10.5,0
"78",78,"2022-01-01 08:00:00",2973,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,65.7,7.27,6.14,5.78,10.5,0
"79",79,"2022-01-01 08:00:00",2974,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,65.7,7.27,6.14,5.78,10.5,0
"80",80,"2022-01-01 08:00:00",2975,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,65.7,7.27,6.14,5.78,10.5,0
"81",81,"2022-01-01 09:00:00",2976,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,60.7,8.68,7.04,6.96,13,0
"82",82,"2022-01-01 09:00:00",2977,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,60.7,8.68,7.04,6.96,13,0
"83",83,"2022-01-01 09:00:00",2978,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,60.7,8.68,7.04,6.96,13,0
"84",84,"2022-01-01 09:00:00",2979,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,60.7,8.68,7.04,6.96,13,0
"85",85,"2022-01-01 09:00:00",2980,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,60.7,8.68,7.04,6.96,13,0
"86",86,"2022-01-01 10:00:00",2981,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,58,8.87,7.42,7.45,14.7,0
"87",87,"2022-01-01 10:00:00",2982,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,58,8.87,7.42,7.45,14.7,0
"88",88,"2022-01-01 10:00:00",2983,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,58,8.87,7.42,7.45,14.7,0
"89",89,"2022-01-01 10:00:00",2984,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,58,8.87,7.42,7.45,14.7,0
"90",90,"2022-01-01 10:00:00",2985,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,58,8.87,7.42,7.45,14.7,0
"91",91,"2022-01-01 11:00:00",2986,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,51.2,8.97,7.65,7.67,17.5,0
"92",92,"2022-01-01 11:00:00",2987,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,51.2,8.97,7.65,7.67,17.5,0
"93",93,"2022-01-01 11:00:00",2988,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,51.2,8.97,7.65,7.67,17.5,0
"94",94,"2022-01-01 11:00:00",2989,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,51.2,8.97,7.65,7.67,17.5,0
"95",95,"2022-01-01 11:00:00",2990,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,51.2,8.97,7.65,7.67,17.5,0
"96",96,"2022-01-01 12:00:00",2991,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,47.5,10.2,8.43,8.7,19.5,0
"97",97,"2022-01-01 12:00:00",2992,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,47.5,10.2,8.43,8.7,19.5,0
"98",98,"2022-01-01 12:00:00",2993,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,47.5,10.2,8.43,8.7,19.5,0
"99",99,"2022-01-01 12:00:00",2994,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,47.5,10.2,8.43,8.7,19.5,0
"100",100,"2022-01-01 12:00:00",2995,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,47.5,10.2,8.43,8.7,19.5,0
"101",101,"2022-01-01 13:00:00",2996,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,41.3,11.4,9.36,9.88,23.1,0
"102",102,"2022-01-01 13:00:00",2997,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,41.3,11.4,9.36,9.88,23.1,0
"103",103,"2022-01-01 13:00:00",2998,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,41.3,11.4,9.36,9.88,23.1,0
"104",104,"2022-01-01 13:00:00",2999,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,41.3,11.4,9.36,9.88,23.1,0
"105",105,"2022-01-01 13:00:00",3000,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,41.3,11.4,9.36,9.88,23.1,0
"106",106,"2022-01-01 14:00:00",3001,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,34.5,12.7,10.5,11.3,27.5,0
"107",107,"2022-01-01 14:00:00",3002,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,34.5,12.7,10.5,11.3,27.5,0
"108",108,"2022-01-01 14:00:00",3003,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,34.5,12.7,10.5,11.3,27.5,0
"109",109,"2022-01-01 14:00:00",3004,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,34.5,12.7,10.5,11.3,27.5,0
"110",110,"2022-01-01 14:00:00",3005,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,34.5,12.7,10.5,11.3,27.5,0
"111",111,"2022-01-01 15:00:00",3006,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,37.4,15.7,12.3,13.9,25.4,0
"112",112,"2022-01-01 15:00:00",3007,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,37.4,15.7,12.3,13.9,25.4,0
"113",113,"2022-01-01 15:00:00",3008,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,37.4,15.7,12.3,13.9,25.4,0
"114",114,"2022-01-01 15:00:00",3009,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,37.4,15.7,12.3,13.9,25.4,0
"115",115,"2022-01-01 15:00:00",3010,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,37.4,15.7,12.3,13.9,25.4,0
"116",116,"2022-01-01 16:00:00",3011,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,49.4,22.8,16.2,19.7,18.5,0
"117",117,"2022-01-01 16:00:00",3012,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,49.4,22.8,16.2,19.7,18.5,0
"118",118,"2022-01-01 16:00:00",3013,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,49.4,22.8,16.2,19.7,18.5,0
"119",119,"2022-01-01 16:00:00",3014,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,49.4,22.8,16.2,19.7,18.5,0
"120",120,"2022-01-01 16:00:00",3015,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,49.4,22.8,16.2,19.7,18.5,0
"121",121,"2022-01-01 17:00:00",3016,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,62.9,40.9,26.4,34.1,11.5,0
"122",122,"2022-01-01 17:00:00",3017,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,62.9,40.9,26.4,34.1,11.5,0
"123",123,"2022-01-01 17:00:00",3018,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,62.9,40.9,26.4,34.1,11.5,0
"124",124,"2022-01-01 17:00:00",3019,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,62.9,40.9,26.4,34.1,11.5,0
"125",125,"2022-01-01 17:00:00",3020,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,62.9,40.9,26.4,34.1,11.5,0
"126",126,"2022-01-01 18:00:00",3021,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.5,65.8,38.6,51.3,9.21,0
"127",127,"2022-01-01 18:00:00",3022,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.5,65.8,38.6,51.3,9.21,0
"128",128,"2022-01-01 18:00:00",3023,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.5,65.8,38.6,51.3,9.21,0
"129",129,"2022-01-01 18:00:00",3024,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.5,65.8,38.6,51.3,9.21,0
"130",130,"2022-01-01 18:00:00",3025,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.5,65.8,38.6,51.3,9.21,0
"131",131,"2022-01-01 19:00:00",3026,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.1,63.4,37.6,50,8.62,0
"132",132,"2022-01-01 19:00:00",3027,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.1,63.4,37.6,50,8.62,0
"133",133,"2022-01-01 19:00:00",3028,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.1,63.4,37.6,50,8.62,0
"134",134,"2022-01-01 19:00:00",3029,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.1,63.4,37.6,50,8.62,0
"135",135,"2022-01-01 19:00:00",3030,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.1,63.4,37.6,50,8.62,0
"136",136,"2022-01-01 20:00:00",3031,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,71.5,61.3,36.7,48.7,7.97,0
"137",137,"2022-01-01 20:00:00",3032,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,71.5,61.3,36.7,48.7,7.97,0
"138",138,"2022-01-01 20:00:00",3033,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,71.5,61.3,36.7,48.7,7.97,0
"139",139,"2022-01-01 20:00:00",3034,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,71.5,61.3,36.7,48.7,7.97,0
"140",140,"2022-01-01 20:00:00",3035,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,71.5,61.3,36.7,48.7,7.97,0
"141",141,"2022-01-01 21:00:00",3036,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.8,44.5,28.5,37.2,8.02,0
"142",142,"2022-01-01 21:00:00",3037,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.8,44.5,28.5,37.2,8.02,0
"143",143,"2022-01-01 21:00:00",3038,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.8,44.5,28.5,37.2,8.02,0
"144",144,"2022-01-01 21:00:00",3039,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.8,44.5,28.5,37.2,8.02,0
"145",145,"2022-01-01 21:00:00",3040,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-01-01",25,3,70.8,44.5,28.5,37.2,8.02,0
