InstrumentName, Canary-CDPHE-6
StartTime, 2021-07-01 00:00:00
EndTime, 2021-07-31 00:00:00
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,Sig,Temp,Time,Uncertainty,datetime,source_device
07/01/2021 00:00:04,0.0,0.0,0.0,13.03,,,4.03,5.03,3.33,4.48,4.03,5.03,-75.0,104.94,,1722.0,,
07/01/2021 00:01:06,0.0,0.0,0.0,12.68,,,4.67,4.18,3.95,3.63,4.67,4.18,-75.0,104.63,,1722.0,,
07/01/2021 00:02:04,0.0,0.0,0.0,13.24,,,4.52,4.83,3.57,4.13,4.22,4.38,-75.0,104.27,,1722.0,,
07/01/2021 00:03:06,0.0,0.0,0.0,13.01,,,4.27,5.08,3.08,4.28,3.97,5.08,-75.0,104.02,,1722.0,,
07/01/2021 00:04:03,0.0,0.0,0.0,13.45,,,4.4,4.62,3.9,4.23,4.4,4.62,-75.0,103.98,,1722.0,,
07/01/2021 00:05:05,0.0,0.0,0.0,13.77,,,4.02,5.7,3.43,4.63,4.02,5.7,-75.0,103.64,,73862.0,,
07/01/2021 00:06:04,0.0,0.0,0.0,13.45,,,3.85,5.33,3.37,4.48,3.85,5.03,-75.0,103.59,,73862.0,,
07/01/2021 00:07:05,0.0,0.0,0.0,13.29,,,4.3,4.93,3.87,4.13,4.3,4.83,-75.0,103.3,,73862.0,,
07/01/2021 00:08:06,0.0,0.0,0.0,14.03,,,4.32,5.63,3.52,4.42,4.02,5.52,-75.0,102.99,,73862.0,,
07/01/2021 00:09:05,0.0,0.0,0.0,13.56,,,5.25,6.1,4.35,5.25,4.9,6.1,-75.0,102.74,,73862.0,,
07/01/2021 00:10:13,0.0,0.0,0.0,13.85,,,4.5,5.97,3.85,4.5,4.5,5.78,-75.0,102.36,,73862.0,,
07/01/2021 00:11:14,0.0,0.0,0.0,13.37,,,3.02,4.77,2.52,4.07,3.02,4.62,-75.0,102.07,,73862.0,,
07/01/2021 00:12:05,0.0,0.0,0.0,13.37,,,3.22,5.12,2.77,4.27,3.22,4.97,-75.0,101.88,,73862.0,,
07/01/2021 00:13:06,0.0,0.0,0.0,13.94,,,3.33,4.25,3.17,3.02,3.33,4.12,-75.0,101.75,,73862.0,,
07/01/2021 00:14:06,0.0,0.0,0.0,13.75,,,3.87,4.37,3.15,3.25,3.8,4.37,-75.0,101.77,,73862.0,,
07/01/2021 00:15:04,0.0,0.0,0.0,13.89,,,4.2,4.58,3.62,4.1,4.15,4.58,-75.0,101.41,,73862.0,,
07/01/2021 00:16:05,0.0,0.0,0.0,13.99,,,4.23,4.78,3.58,3.83,4.23,4.38,-75.0,101.55,,73862.0,,
