InstrumentName, I-25 Glo Collo (CS3),,,,,,,,,,,,,,,,,,
StartTime, 2018-08-01 00:00:00,,,,,,,,,,,,,,,,,,
EndTime, 2018-08-31 23:59:59,,,,,,,,,,,,,,,,,,
Date,Latitude,Longitude,PM10,PM1_0,RPM10,RPM102,RPM1_0,RPM1_02,RPM2_5,RPM2_52,Uncertainty,flag1,flag3,flag4,flag5,humidity,pm25_r,sig,tempf
08/01/2018 13:03:05.120000,39.783685,-104.989792,20.08,14.2,20.76,19.4,14.88,13.52,20.36,17.88,946.0,0.0,0.0,0.0,0.0,50.1,19.12,31.0,66.92
08/01/2018 13:04:05.850000,39.783685,-104.989792,21.95,15.43,21.05,22.85,15.55,15.3,19.92,21.25,946.0,0.0,0.0,0.0,0.0,50.0,20.58,31.0,66.92
08/01/2018 13:05:04.270000,39.783685,-104.989792,19.86,14.06,20.93,18.78,14.02,14.1,19.05,17.9,946.0,0.0,0.0,0.0,0.0,50.0,18.47,31.0,66.92
08/01/2018 13:06:05.286666,39.783685,-104.989792,18.73,12.43,19.87,17.6,12.75,12.12,18.53,16.95,946.0,0.0,0.0,0.0,0.0,49.8,17.74,31.0,67.1
08/01/2018 13:07:05.226666,39.783685,-104.989792,17.42,12.17,18.45,16.38,12.45,11.9,16.8,14.8,946.0,0.0,0.0,0.0,0.0,49.5,15.8,31.0,67.28
08/01/2018 13:08:05.096666,39.783685,-104.989792,19.78,13.54,19.0,20.57,13.7,13.38,17.58,19.63,946.0,0.0,0.0,0.0,0.0,49.4,18.61,31.0,67.46
08/01/2018 13:09:05.776666,39.783685,-104.989792,20.92,15.04,21.45,20.4,15.32,14.77,20.63,19.0,946.0,0.0,0.0,0.0,0.0,49.4,19.82,31.0,67.64
08/01/2018 13:10:04.606666,39.783685,-104.989792,19.98,13.29,22.02,17.95,13.97,12.62,20.35,16.32,946.0,0.0,0.0,0.0,0.0,49.1,18.33,31.0,67.64
08/01/2018 13:11:04.990000,39.783685,-104.989792,21.37,14.92,22.13,20.62,14.85,14.98,19.67,18.97,946.0,0.0,0.0,0.0,0.0,49.0,19.32,30.0,67.64
08/01/2018 13:12:07.766666,39.783685,-104.989792,24.92,17.22,25.22,24.62,17.65,16.78,23.95,22.42,946.0,0.0,0.0,0.0,0.0,48.8,23.18,31.0,67.82
08/01/2018 13:13:05.260000,39.783685,-104.989792,22.3,15.91,22.17,22.43,16.08,15.73,20.8,21.18,946.0,0.0,0.0,0.0,0.0,48.7,20.99,31.0,68.0
08/01/2018 13:14:05.293333,39.783685,-104.989792,20.33,13.77,21.25,19.42,13.88,13.67,19.13,17.5,946.0,0.0,0.0,0.0,0.0,48.6,18.32,31.0,68.18
08/01/2018 13:15:04.056666,39.783685,-104.989792,20.39,15.46,22.45,18.33,15.73,15.18,21.02,18.25,946.0,0.0,0.0,0.0,0.0,48.4,19.63,30.0,68.18
08/01/2018 13:16:04.720000,39.783685,-104.989792,23.67,17.48,24.45,22.88,17.97,16.98,23.3,21.33,946.0,0.0,0.0,0.0,0.0,48.3,22.32,30.0,68.36
08/01/2018 13:17:04.566666,39.783685,-104.989792,18.08,13.36,17.88,18.28,12.68,14.03,16.77,17.35,946.0,0.0,0.0,0.0,0.0,48.1,17.06,31.0,68.36
08/01/2018 13:18:04.893333,39.783685,-104.989792,19.73,13.38,20.07,19.4,13.23,13.53,18.72,18.85,946.0,0.0,0.0,0.0,0.0,47.9,18.78,30.0,68.54
08/01/2018 13:19:04.736666,39.783685,-104.989792,23.76,17.46,23.52,24.0,17.1,17.82,23.02,21.6,946.0,0.0,0.0,0.0,0.0,47.7,22.31,31.0,68.72
08/01/2018 13:20:04.943333,39.783685,-104.989792,18.12,11.87,18.32,17.93,11.7,12.03,17.95,17.5,946.0,0.0,0.0,0.0,0.0,47.4,17.73,31.0,68.72
08/01/2018 13:37:04.240000,39.783685,-104.989792,13.15,9.08,15.31,11.0,10.54,7.62,14.85,10.85,946.0,0.0,0.0,0.0,0.0,45.2,12.85,31.0,69.62
08/01/2018 13:38:05.956666,39.783685,-104.989792,18.97,13.03,18.77,19.18,12.78,13.28,17.97,17.52,946.0,0.0,0.0,0.0,0.0,45.0,17.74,30.0,69.62
08/01/2018 13:39:03.996666,39.783685,-104.989792,16.04,10.65,16.37,15.72,10.68,10.62,15.37,15.05,946.0,0.0,0.0,0.0,0.0,45.2,15.21,30.0,69.62
08/01/2018 13:43:03.676666,39.783685,-104.989792,14.85,9.33,13.05,16.66,8.3,10.36,11.93,13.95,946.0,0.0,0.0,0.0,0.0,45.3,12.94,30.0,69.62
08/01/2018 13:53:02.390000,39.783685,-104.989792,11.75,5.87,13.13,10.38,6.37,5.37,12.25,10.13,946.0,0.0,0.0,0.0,0.0,44.3,11.19,31.0,70.52
08/01/2018 13:55:06.150000,39.783685,-104.989792,17.09,11.72,16.45,17.73,11.27,12.18,14.8,16.37,946.0,0.0,0.0,0.0,0.0,43.5,15.58,30.0,70.88
08/01/2018 13:57:05.726666,39.783685,-104.989792,21.04,13.07,22.25,19.83,13.7,12.43,20.08,17.38,946.0,0.0,0.0,0.0,0.0,42.9,18.73,31.0,71.06
08/01/2018 14:00:06.156666,39.783685,-104.989792,13.69,9.21,14.15,13.23,9.35,9.07,13.23,12.43,946.0,0.0,0.0,0.0,0.0,42.5,12.83,31.0,71.42
08/01/2018 14:01:06.250000,39.783685,-104.989792,12.59,8.93,11.28,13.9,8.28,9.58,10.67,13.05,946.0,0.0,0.0,0.0,0.0,42.3,11.86,31.0,71.6
08/01/2018 14:02:06.423333,39.783685,-104.989792,14.74,9.54,16.05,13.43,9.7,9.38,15.13,12.82,946.0,0.0,0.0,0.0,0.0,42.0,13.98,31.0,71.78
08/01/2018 14:03:05.246666,39.783685,-104.989792,13.35,9.49,14.23,12.47,9.92,9.07,13.32,12.33,946.0,0.0,0.0,0.0,0.0,42.0,12.82,30.0,71.96
08/01/2018 14:04:06.106666,39.783685,-104.989792,15.56,10.68,14.8,16.32,10.57,10.8,14.4,14.92,946.0,0.0,0.0,0.0,0.0,41.9,14.66,31.0,71.96
08/01/2018 14:05:07.176666,39.783685,-104.989792,13.54,9.27,12.68,14.4,8.85,9.7,12.37,12.65,946.0,0.0,0.0,0.0,0.0,41.7,12.51,31.0,72.14
