InstrumentName, Northeast Early (CS10),,,,,,,,,,,,,,,,,,
StartTime, 2018-08-01 00:00:00,,,,,,,,,,,,,,,,,,
EndTime, 2018-08-31 23:59:59,,,,,,,,,,,,,,,,,,
Date,Latitude,Longitude,PM10,PM1_0,RPM10,RPM102,RPM1_0,RPM1_02,RPM2_5,RPM2_52,Uncertainty,flag1,flag3,flag4,flag5,humidity,pm25_r,sig,tempf
08/03/2018 02:29:03.770000,,,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,7768.0,1.0,1.0,1.0,0.0,-1.0,-1.0,15.0,-1.0
08/03/2018 02:30:03.946666,39.74689,-105.222715,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3106.0,1.0,1.0,1.0,0.0,-1.0,-1.0,15.0,-1.0
08/03/2018 02:31:03.886666,39.74689,-105.222715,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3106.0,1.0,1.0,1.0,0.0,-1.0,-1.0,15.0,-1.0
08/03/2018 02:42:04.310000,,,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,7768.0,1.0,1.0,1.0,0.0,-1.0,-1.0,15.0,-1.0
08/03/2018 02:43:23.470000,39.74689,-105.222715,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3106.0,1.0,1.0,1.0,0.0,-1.0,-1.0,16.0,-1.0
08/03/2018 02:44:04.190000,39.74689,-105.222715,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3106.0,1.0,1.0,1.0,0.0,-1.0,-1.0,16.0,-1.0
08/03/2018 02:45:23.370000,39.74689,-105.222715,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3106.0,1.0,1.0,1.0,0.0,-1.0,-1.0,16.0,-1.0
08/03/2018 02:46:05.486666,39.74689,-105.222715,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3106.0,1.0,1.0,1.0,0.0,-1.0,-1.0,16.0,-1.0
08/03/2018 02:47:04.326666,39.74689,-105.222715,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3106.0,1.0,1.0,1.0,0.0,-1.0,-1.0,16.0,-1.0
08/03/2018 02:48:04.606666,39.74689,-105.222715,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3106.0,1.0,1.0,1.0,0.0,-1.0,-1.0,16.0,-1.0
08/03/2018 02:49:04.550000,39.74689,-105.222715,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3106.0,1.0,1.0,1.0,0.0,-1.0,-1.0,16.0,-1.0
08/03/2018 02:50:04.833333,39.74689,-105.222715,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3106.0,1.0,1.0,1.0,0.0,-1.0,-1.0,16.0,-1.0
08/03/2018 02:51:04.766666,39.74689,-105.222715,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3106.0,1.0,1.0,1.0,0.0,-1.0,-1.0,16.0,-1.0
08/03/2018 02:52:04.306666,39.74689,-105.222715,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3106.0,1.0,1.0,1.0,0.0,-1.0,-1.0,16.0,-1.0
08/03/2018 02:53:04.406666,39.74689,-105.222715,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3106.0,1.0,1.0,1.0,0.0,-1.0,-1.0,16.0,-1.0
08/03/2018 02:54:04.446666,39.74689,-105.222715,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3106.0,1.0,1.0,1.0,0.0,-1.0,-1.0,16.0,-1.0
08/03/2018 02:55:04.446666,39.74689,-105.222715,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3106.0,1.0,1.0,1.0,0.0,-1.0,-1.0,16.0,-1.0
08/03/2018 02:56:04.513333,39.74689,-105.222715,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3106.0,1.0,1.0,1.0,0.0,-1.0,-1.0,16.0,-1.0
08/07/2018 15:41:02.503333,,,16.08,9.44,17.41,14.75,10.22,8.66,15.75,13.72,7768.0,0.0,0.0,0.0,0.0,42.7,14.73,12.0,75.2
08/07/2018 15:42:03.596666,39.731897,-105.200637,15.67,9.13,14.97,16.37,8.43,9.82,14.17,15.07,1099.0,0.0,0.0,0.0,0.0,42.4,14.62,11.0,75.38
08/07/2018 15:59:38.756666,39.731897,-105.200637,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0,1.0,1.0,1.0,0.0,-1.0,-1.0,14.0,-1.0
08/07/2018 16:00:04.363333,39.731897,-105.200637,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0,1.0,1.0,1.0,0.0,-1.0,-1.0,13.0,-1.0
08/07/2018 16:01:04.920000,39.731897,-105.200637,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0,1.0,1.0,1.0,0.0,-1.0,-1.0,12.0,-1.0
