InstrumentName, Woods Park,,
StartTime, 2018-08-01 00:00:00,,
EndTime, 2018-08-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
08/01/2018 00:01:10.000000,8.93,13.29,12.9
08/01/2018 00:03:50.000000,8.66,13.24,12.78
08/01/2018 00:05:10.000000,9.12,13.64,13.29
08/01/2018 00:07:50.000000,9.63,14.59,13.8
08/01/2018 00:09:10.000000,9.02,12.81,12.24
08/01/2018 00:11:50.000000,9.44,13.32,13.05
08/01/2018 00:13:10.000000,10.15,15.2,14.44
08/01/2018 00:15:50.000000,9.38,13.9,13.4
08/01/2018 00:17:11.000000,9.61,14.07,13.61
08/01/2018 00:19:50.000000,8.56,13.68,12.8
08/01/2018 00:21:10.000000,9.73,15.61,14.71
08/01/2018 00:23:50.000000,10.24,15.0,14.37
08/01/2018 00:25:10.000000,10.23,15.07,14.18
08/01/2018 00:27:50.000000,10.38,15.79,14.5
08/01/2018 00:29:10.000000,11.98,17.39,16.88
08/01/2018 00:31:50.000000,11.88,16.27,15.59
08/01/2018 00:33:10.000000,11.83,16.62,16.14
08/01/2018 00:35:50.000000,11.2,16.68,16.68
08/01/2018 00:37:10.000000,10.8,16.98,15.85
08/01/2018 00:39:50.000000,11.51,16.54,15.73
08/01/2018 00:41:10.000000,11.78,16.68,16.34
08/01/2018 00:43:50.000000,11.74,18.6,16.95
08/01/2018 00:45:10.000000,12.27,16.98,16.78
08/01/2018 00:47:50.000000,12.29,17.8,16.76
08/01/2018 00:49:10.000000,12.74,18.81,17.6
08/01/2018 00:51:50.000000,12.15,17.29,16.85
08/01/2018 00:53:10.000000,12.24,17.02,16.24
08/01/2018 00:55:50.000000,12.38,17.45,16.4
08/01/2018 00:57:10.000000,12.34,17.73,16.71
08/01/2018 00:59:50.000000,12.27,17.39,16.8
08/01/2018 01:01:10.000000,10.86,16.38,15.6
08/01/2018 01:03:50.000000,11.29,15.48,15.19
08/01/2018 01:05:10.000000,10.39,15.46,15.02
08/01/2018 01:07:50.000000,11.41,16.9,15.95
08/01/2018 01:09:10.000000,11.74,16.1,15.79
08/01/2018 01:11:50.000000,11.17,15.61,15.12
08/01/2018 01:13:10.000000,10.6,15.83,14.95
08/01/2018 01:15:50.000000,10.6,14.93,14.55
08/01/2018 01:17:10.000000,9.65,13.9,13.7
08/01/2018 01:19:50.000000,10.45,14.6,14.19
08/01/2018 01:21:10.000000,10.05,15.1,14.19
08/01/2018 01:23:50.000000,10.26,15.19,14.19
08/01/2018 01:25:10.000000,10.21,15.67,14.45
08/01/2018 01:27:50.000000,10.31,14.33,13.74
08/01/2018 01:29:10.000000,9.83,14.33,13.81
08/01/2018 01:31:50.000000,8.78,13.24,12.12
08/01/2018 01:33:10.000000,9.44,13.9,13.0
08/01/2018 01:35:50.000000,10.02,13.64,13.1
08/01/2018 01:37:10.000000,8.59,12.24,11.61
08/01/2018 01:39:50.000000,8.9,13.0,12.66
08/01/2018 01:41:10.000000,8.83,13.6,12.95
08/01/2018 01:43:50.000000,9.15,13.05,12.44
08/01/2018 01:45:10.000000,8.61,12.61,12.37
08/01/2018 01:47:50.000000,9.29,13.45,13.26
08/01/2018 01:49:10.000000,8.95,14.1,13.22
08/01/2018 01:51:50.000000,9.0,13.61,12.9
08/01/2018 01:53:10.000000,8.63,12.49,12.17
08/01/2018 01:55:50.000000,9.07,13.38,12.93
08/01/2018 01:57:10.000000,9.0,13.2,12.8
08/01/2018 01:59:50.000000,8.67,12.5,12.17
08/01/2018 02:01:10.000000,7.83,12.22,11.54
08/01/2018 02:03:50.000000,8.36,12.79,12.14
08/01/2018 02:05:10.000000,8.95,13.22,12.61
08/01/2018 02:07:50.000000,8.21,12.19,11.4
08/01/2018 02:09:10.000000,7.64,13.14,12.17
08/01/2018 02:11:50.000000,8.12,12.54,11.98
08/01/2018 02:13:10.000000,8.49,11.98,11.73
08/01/2018 02:15:50.000000,7.73,11.29,10.88
08/01/2018 02:17:10.000000,8.02,12.64,12.05
08/01/2018 02:19:50.000000,7.93,11.43,10.79
08/01/2018 02:21:10.000000,7.43,11.81,10.71
08/01/2018 02:23:50.000000,8.82,13.5,13.13
08/01/2018 02:25:10.000000,7.51,11.29,10.63
08/01/2018 02:27:50.000000,7.26,10.36,10.29
08/01/2018 02:29:10.000000,7.29,10.88,10.32
08/01/2018 02:31:50.000000,7.17,10.83,10.39
08/01/2018 02:33:10.000000,6.78,10.39,9.71
08/01/2018 02:35:50.000000,6.45,10.26,9.45
08/01/2018 02:37:10.000000,7.46,10.37,9.8
08/01/2018 02:39:50.000000,6.62,10.07,9.38
08/01/2018 02:41:10.000000,6.39,9.49,8.88
08/01/2018 02:43:50.000000,6.67,9.83,9.21
08/01/2018 02:45:10.000000,6.71,10.29,10.0
08/01/2018 02:47:50.000000,6.86,10.38,9.5
08/01/2018 02:49:10.000000,6.78,10.32,10.12
08/01/2018 02:51:50.000000,6.21,9.88,9.26
08/01/2018 02:53:10.000000,6.1,9.98,9.55
08/01/2018 02:55:50.000000,6.2,9.55,9.1
08/01/2018 02:57:10.000000,6.49,10.22,9.73
08/01/2018 02:59:50.000000,6.71,9.61,9.2
08/01/2018 03:01:10.000000,5.69,9.98,8.98
08/01/2018 03:03:50.000000,4.95,8.64,8.07
08/01/2018 03:05:10.000000,4.95,8.07,7.48
08/01/2018 03:07:50.000000,5.69,9.0,8.36
08/01/2018 03:09:10.000000,5.26,7.71,7.43
08/01/2018 03:11:50.000000,5.49,8.61,8.15
08/01/2018 03:13:10.000000,4.97,8.65,8.07
08/01/2018 03:15:50.000000,6.54,9.51,9.51
08/01/2018 03:17:10.000000,5.07,7.4,7.21
08/01/2018 03:19:50.000000,5.27,8.83,8.39
08/01/2018 03:21:10.000000,5.24,7.98,7.41
08/01/2018 03:23:50.000000,5.93,9.33,9.0
08/01/2018 03:25:10.000000,5.34,8.05,7.51
08/01/2018 03:27:50.000000,5.4,9.07,8.26
08/01/2018 03:29:10.000000,5.22,8.18,8.07
08/01/2018 03:31:50.000000,5.15,7.61,7.07
08/01/2018 03:33:10.000000,4.98,8.05,6.93
08/01/2018 03:35:50.000000,4.83,7.56,6.98
08/01/2018 03:37:10.000000,5.12,7.78,6.93
08/01/2018 03:39:50.000000,5.12,7.6,7.14
08/01/2018 03:41:10.000000,4.46,8.12,7.22
08/01/2018 03:43:50.000000,5.05,6.74,6.4
08/01/2018 03:45:10.000000,4.83,8.19,7.5
08/01/2018 03:47:50.000000,4.83,8.02,7.05
08/01/2018 03:49:10.000000,5.1,7.17,6.66
08/01/2018 03:51:50.000000,4.43,7.31,7.17
08/01/2018 03:53:10.000000,5.4,7.93,7.79
08/01/2018 03:55:50.000000,4.38,6.9,6.43
08/01/2018 03:57:10.000000,4.49,7.17,6.61
08/01/2018 03:59:50.000000,5.22,7.65,7.37
08/01/2018 04:01:10.000000,4.5,7.74,6.97
08/01/2018 04:03:50.000000,5.02,8.48,7.76
08/01/2018 04:05:10.000000,5.49,7.85,7.78
08/01/2018 04:07:50.000000,4.97,8.75,7.87
08/01/2018 04:09:10.000000,4.5,7.02,6.76
08/01/2018 04:11:50.000000,4.71,6.88,6.74
08/01/2018 04:13:10.000000,5.36,8.0,7.43
08/01/2018 04:15:50.000000,4.61,7.05,6.9
08/01/2018 04:17:10.000000,3.97,7.62,6.68
08/01/2018 04:19:50.000000,4.7,6.95,6.81
08/01/2018 04:21:10.000000,4.34,7.05,6.32
08/01/2018 04:23:50.000000,4.49,7.12,6.63
08/01/2018 04:25:10.000000,4.41,6.56,6.02
08/01/2018 04:27:50.000000,4.61,7.68,7.27
08/01/2018 04:29:10.000000,4.98,7.41,6.61
08/01/2018 04:31:50.000000,4.1,6.35,6.18
08/01/2018 04:33:10.000000,4.95,7.3,6.87
08/01/2018 04:35:50.000000,4.52,6.71,6.33
08/01/2018 04:37:10.000000,5.32,8.2,7.78
08/01/2018 04:39:50.000000,3.83,7.1,6.36
08/01/2018 04:41:10.000000,4.45,6.62,6.45
08/01/2018 04:43:50.000000,4.1,6.0,6.0
08/01/2018 04:45:10.000000,4.59,6.39,6.2
08/01/2018 04:47:50.000000,4.5,7.29,6.79
08/01/2018 04:49:10.000000,4.22,6.78,6.24
08/01/2018 04:51:50.000000,3.85,6.15,5.83
08/01/2018 04:53:10.000000,4.38,6.29,6.07
08/01/2018 04:55:50.000000,3.68,5.76,5.41
08/01/2018 04:57:11.000000,4.38,6.64,6.48
08/01/2018 04:59:50.000000,3.9,5.33,5.1
08/01/2018 05:01:10.000000,3.38,5.4,5.02
08/01/2018 05:03:50.000000,4.68,6.51,6.39
08/01/2018 05:05:10.000000,4.5,6.36,6.36
08/01/2018 05:07:50.000000,3.32,5.85,5.73
08/01/2018 05:09:10.000000,3.85,6.9,6.54
08/01/2018 05:11:50.000000,4.0,6.37,5.63
08/01/2018 05:13:10.000000,4.1,6.55,5.74
08/01/2018 05:15:50.000000,3.95,5.68,5.44
08/01/2018 05:17:10.000000,4.43,6.48,6.17
08/01/2018 05:19:50.000000,4.25,6.93,6.45
08/01/2018 05:21:10.000000,4.05,6.88,6.26
