InstrumentName, West Denver PA-II,
StartTime, 2020-11-01 00:00:00,
EndTime, 2020-11-30 23:59:59,
Date,humidity,temp_f
11/01/2020 00:01:15.000000,22.0,66.0
11/01/2020 00:03:15.000000,23.0,66.0
11/01/2020 00:05:15.000000,23.0,66.0
11/01/2020 00:07:15.000000,23.0,66.0
11/01/2020 00:09:15.000000,22.0,66.0
11/01/2020 00:11:15.000000,23.0,66.0
11/01/2020 00:13:15.000000,23.0,66.0
11/01/2020 00:15:15.000000,23.0,66.0
11/01/2020 00:17:15.000000,23.0,65.0
11/01/2020 00:19:15.000000,23.0,65.0
11/01/2020 00:21:15.000000,23.0,65.0
11/01/2020 00:23:15.000000,23.0,65.0
11/01/2020 00:25:15.000000,23.0,65.0
11/01/2020 00:27:15.000000,23.0,65.0
11/01/2020 00:29:15.000000,23.0,65.0
11/01/2020 00:31:15.000000,23.0,65.0
11/01/2020 00:33:15.000000,23.0,64.0
11/01/2020 00:35:15.000000,24.0,64.0
11/01/2020 00:37:15.000000,24.0,64.0
11/01/2020 00:39:15.000000,24.0,64.0
11/01/2020 00:41:15.000000,24.0,64.0
11/01/2020 00:43:15.000000,24.0,64.0
11/01/2020 00:45:15.000000,24.0,64.0
11/01/2020 00:47:15.000000,24.0,64.0
11/01/2020 00:49:15.000000,24.0,63.0
11/01/2020 00:51:15.000000,24.0,63.0
11/01/2020 00:53:15.000000,24.0,63.0
11/01/2020 00:55:15.000000,25.0,63.0
11/01/2020 00:57:15.000000,24.0,63.0
11/01/2020 00:59:15.000000,25.0,63.0
11/01/2020 01:01:15.000000,25.0,63.0
11/01/2020 01:03:15.000000,25.0,63.0
11/01/2020 01:05:15.000000,25.0,63.0
11/01/2020 01:07:15.000000,25.0,63.0
11/01/2020 01:09:15.000000,25.0,63.0
11/01/2020 01:11:15.000000,25.0,63.0
11/01/2020 01:13:15.000000,25.0,62.0
11/01/2020 01:15:16.000000,25.0,62.0
11/01/2020 01:17:15.000000,25.0,62.0
11/01/2020 01:19:15.000000,25.0,62.0
11/01/2020 01:21:15.000000,25.0,62.0
11/01/2020 01:23:15.000000,26.0,62.0
11/01/2020 01:25:15.000000,25.0,62.0
11/01/2020 01:27:15.000000,26.0,62.0
11/01/2020 01:29:15.000000,25.0,62.0
11/01/2020 01:31:15.000000,26.0,62.0
11/01/2020 01:33:15.000000,26.0,61.0
11/01/2020 01:35:15.000000,26.0,61.0
11/01/2020 01:37:15.000000,26.0,61.0
11/01/2020 01:39:15.000000,26.0,61.0
11/01/2020 01:41:15.000000,26.0,61.0
11/01/2020 01:43:15.000000,27.0,61.0
11/01/2020 01:45:15.000000,27.0,61.0
11/01/2020 01:47:15.000000,27.0,61.0
11/01/2020 01:49:15.000000,27.0,61.0
11/01/2020 01:51:15.000000,27.0,61.0
11/01/2020 01:53:15.000000,27.0,60.0
11/01/2020 01:55:15.000000,27.0,60.0
11/01/2020 01:57:15.000000,27.0,60.0
11/01/2020 01:59:15.000000,27.0,60.0
11/01/2020 02:01:15.000000,27.0,60.0
11/01/2020 02:03:15.000000,27.0,60.0
11/01/2020 02:05:15.000000,27.0,60.0
11/01/2020 02:07:15.000000,28.0,60.0
11/01/2020 02:09:15.000000,28.0,60.0
11/01/2020 02:11:15.000000,28.0,60.0
11/01/2020 02:13:15.000000,28.0,59.0
11/01/2020 02:15:15.000000,28.0,59.0
11/01/2020 02:17:15.000000,29.0,59.0
11/01/2020 02:19:15.000000,29.0,59.0
11/01/2020 02:21:15.000000,29.0,59.0
11/01/2020 02:23:15.000000,29.0,59.0
11/01/2020 02:25:15.000000,29.0,59.0
11/01/2020 02:27:15.000000,29.0,59.0
11/01/2020 02:29:15.000000,29.0,59.0
11/01/2020 02:31:15.000000,29.0,59.0
11/01/2020 02:33:15.000000,29.0,58.0
11/01/2020 02:35:15.000000,29.0,58.0
11/01/2020 02:37:15.000000,29.0,58.0
11/01/2020 02:39:15.000000,29.0,58.0
11/01/2020 02:41:15.000000,30.0,58.0
11/01/2020 02:43:15.000000,30.0,58.0
11/01/2020 02:45:15.000000,30.0,58.0
11/01/2020 02:47:15.000000,30.0,58.0
11/01/2020 02:49:15.000000,30.0,58.0
11/01/2020 02:51:15.000000,30.0,57.0
11/01/2020 02:53:15.000000,30.0,57.0
11/01/2020 02:55:15.000000,30.0,57.0
11/01/2020 02:57:15.000000,30.0,57.0
11/01/2020 02:59:15.000000,30.0,57.0
11/01/2020 03:01:15.000000,30.0,57.0
11/01/2020 03:03:15.000000,30.0,57.0
11/01/2020 03:05:15.000000,31.0,57.0
11/01/2020 03:07:15.000000,31.0,57.0
11/01/2020 03:09:15.000000,31.0,57.0
11/01/2020 03:11:15.000000,31.0,57.0
11/01/2020 03:13:15.000000,31.0,57.0
11/01/2020 03:15:15.000000,31.0,57.0
11/01/2020 03:17:15.000000,31.0,56.0
11/01/2020 03:19:15.000000,31.0,56.0
11/01/2020 03:21:15.000000,31.0,56.0
11/01/2020 03:23:15.000000,31.0,56.0
11/01/2020 03:25:15.000000,31.0,56.0
11/01/2020 03:27:15.000000,31.0,56.0
11/01/2020 03:29:15.000000,32.0,56.0
11/01/2020 03:31:15.000000,32.0,56.0
11/01/2020 03:33:15.000000,32.0,56.0
11/01/2020 03:35:15.000000,32.0,56.0
11/01/2020 03:37:15.000000,32.0,56.0
11/01/2020 03:39:15.000000,32.0,56.0
11/01/2020 03:41:15.000000,32.0,56.0
11/01/2020 03:43:15.000000,32.0,56.0
11/01/2020 03:45:15.000000,32.0,56.0
11/01/2020 03:47:15.000000,32.0,55.0
11/01/2020 03:49:15.000000,32.0,55.0
11/01/2020 03:51:15.000000,33.0,55.0
11/01/2020 03:53:15.000000,33.0,55.0
11/01/2020 03:55:15.000000,33.0,55.0
11/01/2020 03:57:15.000000,33.0,55.0
11/01/2020 03:59:15.000000,33.0,55.0
11/01/2020 04:03:15.000000,33.0,55.0
11/01/2020 04:05:15.000000,33.0,55.0
11/01/2020 04:07:15.000000,33.0,54.0
11/01/2020 04:09:15.000000,34.0,54.0
