InstrumentName, Wash Park West,,
StartTime, 2020-11-01 00:00:00,,
EndTime, 2020-11-30 23:59:59,,
Date,PM2.5,humidity,temp_f
11/01/2020 00:00:41.000000,0.6969696969696969,25.0,61.0
11/01/2020 00:02:41.000000,0.8535353535353535,25.0,61.0
11/01/2020 00:04:41.000000,0.8232323232323232,25.0,60.0
11/01/2020 00:06:41.000000,1.090909090909091,25.0,60.0
11/01/2020 00:08:41.000000,1.0,25.0,60.0
11/01/2020 00:10:41.000000,1.3585858585858586,25.0,60.0
11/01/2020 00:12:41.000000,2.0707070707070705,25.0,60.0
11/01/2020 00:14:41.000000,1.797979797979798,25.0,60.0
11/01/2020 00:16:41.000000,1.707070707070707,26.0,60.0
11/01/2020 00:18:41.000000,1.702020202020202,26.0,60.0
11/01/2020 00:20:41.000000,1.6414141414141414,26.0,60.0
11/01/2020 00:22:41.000000,1.8585858585858588,26.0,60.0
11/01/2020 00:24:41.000000,0.6212121212121212,26.0,60.0
11/01/2020 00:26:41.000000,1.0101010101010102,26.0,60.0
11/01/2020 00:28:41.000000,0.9494949494949495,26.0,59.0
11/01/2020 00:30:41.000000,1.1565656565656566,26.0,59.0
11/01/2020 00:32:42.000000,1.4343434343434343,26.0,59.0
11/01/2020 00:34:41.000000,1.297979797979798,27.0,59.0
11/01/2020 00:36:41.000000,1.702020202020202,27.0,59.0
11/01/2020 00:38:41.000000,1.48989898989899,27.0,59.0
11/01/2020 00:40:41.000000,1.297979797979798,27.0,59.0
11/01/2020 00:42:41.000000,1.9494949494949494,27.0,59.0
11/01/2020 00:44:41.000000,2.6818181818181817,27.0,59.0
11/01/2020 00:46:41.000000,2.606060606060606,27.0,59.0
11/01/2020 00:48:41.000000,2.292929292929293,27.0,59.0
11/01/2020 00:50:41.000000,2.3282828282828283,27.0,59.0
11/01/2020 00:52:41.000000,2.893939393939394,27.0,59.0
11/01/2020 00:54:41.000000,2.5757575757575757,27.0,58.0
11/01/2020 00:56:41.000000,3.01010101010101,28.0,58.0
11/01/2020 00:58:41.000000,2.5707070707070705,28.0,58.0
11/01/2020 01:00:42.000000,2.080808080808081,28.0,58.0
11/01/2020 01:02:41.000000,1.9848484848484849,28.0,58.0
11/01/2020 01:04:41.000000,1.974747474747475,28.0,58.0
11/01/2020 01:06:41.000000,2.055555555555556,28.0,58.0
11/01/2020 01:08:41.000000,2.611111111111111,29.0,57.0
11/01/2020 01:10:41.000000,2.7121212121212124,29.0,57.0
11/01/2020 01:12:41.000000,3.2222222222222223,29.0,57.0
11/01/2020 01:14:41.000000,3.474747474747475,29.0,57.0
11/01/2020 01:16:41.000000,3.2121212121212124,29.0,57.0
11/01/2020 01:18:41.000000,2.6363636363636362,29.0,57.0
11/01/2020 01:20:41.000000,3.0303030303030303,29.0,57.0
11/01/2020 01:22:41.000000,2.3838383838383836,29.0,57.0
11/01/2020 01:24:41.000000,1.9595959595959596,29.0,57.0
11/01/2020 01:26:41.000000,2.181818181818182,29.0,57.0
11/01/2020 01:28:41.000000,1.9494949494949494,29.0,57.0
11/01/2020 01:30:41.000000,2.262626262626263,29.0,57.0
11/01/2020 01:32:42.000000,1.8282828282828283,29.0,57.0
11/01/2020 01:34:41.000000,1.621212121212121,29.0,57.0
11/01/2020 01:36:41.000000,1.7373737373737375,29.0,56.0
11/01/2020 01:38:41.000000,1.8080808080808082,29.0,56.0
11/01/2020 01:40:41.000000,1.893939393939394,29.0,56.0
11/01/2020 01:42:41.000000,1.823232323232323,29.0,56.0
11/01/2020 01:44:41.000000,1.4696969696969697,29.0,56.0
11/01/2020 01:46:41.000000,1.621212121212121,29.0,56.0
11/01/2020 01:48:41.000000,1.8181818181818183,29.0,56.0
11/01/2020 01:50:41.000000,1.48989898989899,29.0,56.0
11/01/2020 01:52:41.000000,2.0454545454545454,30.0,56.0
11/01/2020 01:54:41.000000,1.6616161616161615,30.0,56.0
11/01/2020 01:56:41.000000,1.8686868686868687,30.0,56.0
11/01/2020 01:58:42.000000,1.9393939393939394,30.0,56.0
11/01/2020 02:00:41.000000,1.6767676767676767,30.0,56.0
11/01/2020 02:02:41.000000,2.080808080808081,30.0,56.0
11/01/2020 02:04:42.000000,2.5151515151515156,30.0,56.0
11/01/2020 02:06:42.000000,2.5151515151515156,30.0,56.0
11/01/2020 02:08:41.000000,2.782828282828283,31.0,55.0
11/01/2020 02:10:42.000000,2.691919191919192,31.0,55.0
11/01/2020 02:12:42.000000,2.7323232323232323,31.0,55.0
11/01/2020 02:14:41.000000,2.616161616161616,31.0,55.0
11/01/2020 02:16:42.000000,3.1161616161616164,31.0,55.0
11/01/2020 02:18:42.000000,2.707070707070707,31.0,55.0
11/01/2020 02:20:42.000000,3.070707070707071,31.0,55.0
11/01/2020 02:22:42.000000,3.095959595959596,31.0,55.0
11/01/2020 02:24:42.000000,3.257575757575758,32.0,55.0
11/01/2020 02:26:42.000000,3.621212121212121,32.0,54.0
11/01/2020 02:28:42.000000,4.015151515151516,32.0,54.0
11/01/2020 02:30:42.000000,4.111111111111112,32.0,54.0
11/01/2020 02:32:42.000000,4.96969696969697,32.0,54.0
11/01/2020 02:34:42.000000,5.393939393939394,32.0,54.0
11/01/2020 02:36:42.000000,5.505050505050505,32.0,54.0
11/01/2020 02:38:42.000000,6.601010101010101,33.0,54.0
11/01/2020 02:40:42.000000,6.904040404040404,33.0,54.0
11/01/2020 02:42:42.000000,7.1818181818181825,33.0,54.0
11/01/2020 02:44:42.000000,7.661616161616162,33.0,54.0
11/01/2020 02:46:42.000000,7.409090909090909,33.0,53.0
11/01/2020 02:48:42.000000,9.126262626262626,33.0,53.0
11/01/2020 02:50:42.000000,8.126262626262626,33.0,53.0
11/01/2020 02:52:42.000000,8.914141414141413,33.0,53.0
11/01/2020 02:54:42.000000,9.570707070707071,33.0,53.0
11/01/2020 02:56:42.000000,9.055555555555555,34.0,53.0
11/01/2020 02:58:42.000000,9.146464646464647,34.0,53.0
11/01/2020 03:00:42.000000,9.696969696969697,34.0,53.0
11/01/2020 03:02:42.000000,8.525252525252524,34.0,53.0
