InstrumentName, Woods Park B
StartTime, 2021-05-01 00:00:00
EndTime, 2021-05-31 00:00:00
Date,PM1.0,PM10.0,PM2.5
05/01/2021 00:03:13,1.36,2.15,2.15
05/01/2021 00:05:12,1.72,2.05,2.05
05/01/2021 00:07:13,1.7,2.4,2.19
05/01/2021 00:09:12,1.75,2.44,2.3
05/01/2021 00:11:12,1.57,2.33,2.21
05/01/2021 00:13:12,1.46,1.8,1.8
05/01/2021 00:15:13,1.68,2.39,2.39
05/01/2021 00:17:12,1.35,1.81,1.68
05/01/2021 00:19:13,1.28,2.02,1.9
05/01/2021 00:21:14,1.86,2.3,2.07
05/01/2021 00:23:13,1.1,1.66,1.47
05/01/2021 00:25:13,0.86,1.31,1.25
05/01/2021 00:27:13,1.31,1.69,1.64
05/01/2021 00:29:13,0.96,1.7,1.61
05/01/2021 00:31:13,1.05,1.71,1.5
05/01/2021 00:33:13,1.64,1.92,1.83
05/01/2021 00:35:13,1.09,1.79,1.62
05/01/2021 00:37:13,1.12,1.35,1.35
05/01/2021 00:39:13,1.39,2.05,2.04
05/01/2021 00:41:13,1.0,1.29,1.29
05/01/2021 00:43:13,0.8,1.44,1.27
05/01/2021 00:45:13,1.22,1.63,1.63
05/01/2021 00:47:13,1.12,1.65,1.51
05/01/2021 00:49:13,0.88,1.41,1.37
05/01/2021 00:51:13,0.92,1.47,1.3
05/01/2021 00:53:13,1.25,1.37,1.36
05/01/2021 00:55:13,1.19,1.46,1.32
05/01/2021 00:57:13,1.47,1.69,1.69
05/01/2021 00:59:13,1.42,1.71,1.71
05/01/2021 01:01:13,1.5,1.97,1.68
05/01/2021 01:03:13,1.14,1.7,1.7
05/01/2021 01:05:13,1.32,1.39,1.39
05/01/2021 01:07:13,1.08,1.54,1.47
05/01/2021 01:09:13,0.9,1.19,1.19
05/01/2021 01:11:13,1.19,1.59,1.5
05/01/2021 01:13:13,1.03,1.52,1.52
05/01/2021 01:15:13,1.08,1.54,1.46
05/01/2021 01:17:13,1.23,1.65,1.65
05/01/2021 01:19:14,1.22,1.71,1.71
05/01/2021 01:21:14,0.93,1.4,1.28
05/01/2021 01:23:14,0.8,1.12,1.0
05/01/2021 01:25:14,1.09,1.46,1.42
05/01/2021 01:27:14,1.05,1.44,1.35
05/01/2021 01:29:14,0.93,1.22,1.22
05/01/2021 01:31:14,1.44,2.25,2.12
05/01/2021 01:33:14,1.7,2.29,1.95
05/01/2021 01:35:14,1.36,1.98,1.61
05/01/2021 01:37:14,1.86,2.97,2.64
05/01/2021 01:39:14,1.9,2.32,2.08
05/01/2021 01:41:14,1.64,2.53,2.22
05/01/2021 01:43:14,1.4,2.13,2.0
05/01/2021 01:45:14,1.79,2.45,2.16
05/01/2021 01:47:14,1.95,2.67,2.45
05/01/2021 01:49:14,1.23,2.4,2.13
05/01/2021 01:51:14,1.78,2.62,2.53
05/01/2021 01:53:14,2.0,2.56,2.26
05/01/2021 01:55:14,1.46,2.12,2.03
05/01/2021 01:57:14,1.64,2.33,2.33
05/01/2021 01:59:14,1.47,2.25,2.25
05/01/2021 02:01:14,1.71,2.12,1.75
05/01/2021 02:03:14,1.52,2.02,2.02
05/01/2021 02:05:14,1.31,1.83,1.83
05/01/2021 02:07:14,0.93,1.31,1.19
05/01/2021 02:09:14,1.0,1.72,1.58
05/01/2021 02:11:14,1.09,2.05,1.93
05/01/2021 02:13:14,1.77,2.28,2.28
05/01/2021 02:15:14,0.92,1.19,1.19
05/01/2021 02:17:14,1.17,1.58,1.58
05/01/2021 02:19:14,0.86,1.35,1.07
05/01/2021 02:21:14,0.23,0.33,0.33
05/01/2021 02:23:15,0.3,0.71,0.68
05/01/2021 02:25:14,0.92,1.17,1.0
05/01/2021 02:27:15,0.16,0.53,0.53
05/01/2021 02:29:14,0.09,0.21,0.21
05/01/2021 02:31:14,0.34,0.79,0.71
05/01/2021 02:33:14,0.97,1.0,1.0
05/01/2021 02:35:15,0.43,0.72,0.7
05/01/2021 02:37:14,0.79,0.98,0.98
05/01/2021 02:39:14,0.5,0.95,0.84
05/01/2021 02:41:17,0.52,0.79,0.53
05/01/2021 02:43:15,0.55,1.4,1.12
05/01/2021 02:45:14,1.02,1.59,1.28
05/01/2021 02:47:14,0.5,1.23,0.75
05/01/2021 02:49:14,0.95,1.26,1.23
05/01/2021 02:51:14,0.95,1.12,1.08
05/01/2021 02:53:17,0.93,1.62,1.41
05/01/2021 02:55:14,0.89,1.12,1.12
05/01/2021 02:57:14,1.2,1.57,1.57
05/01/2021 02:59:14,0.97,1.25,1.14
05/01/2021 03:03:14,1.36,1.93,1.67
05/01/2021 03:07:17,0.67,1.07,1.07
05/01/2021 03:09:14,1.78,2.56,2.36
05/01/2021 03:11:14,2.14,3.32,2.77
