InstrumentName, Woods Park B,,
StartTime, 2020-05-01 00:00:00,,
EndTime, 2020-05-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
05/01/2020 00:00:33.000000,0.49,1.44,0.91
05/01/2020 00:02:33.000000,0.81,1.77,1.37
05/01/2020 00:04:33.000000,0.34,1.56,0.9
05/01/2020 00:06:33.000000,0.42,1.33,1.12
05/01/2020 00:08:34.000000,0.43,1.25,1.05
05/01/2020 00:10:33.000000,0.41,0.8,0.75
05/01/2020 00:12:33.000000,0.36,1.05,0.69
05/01/2020 00:14:33.000000,0.38,1.23,0.82
05/01/2020 00:16:33.000000,0.51,1.08,0.83
05/01/2020 00:18:33.000000,0.24,1.32,1.0
05/01/2020 00:20:33.000000,0.84,1.78,1.0
05/01/2020 00:22:33.000000,0.59,1.47,1.16
05/01/2020 00:24:33.000000,0.08,1.2,0.78
05/01/2020 00:26:33.000000,0.67,1.32,1.23
05/01/2020 00:28:33.000000,0.14,0.91,0.84
05/01/2020 00:30:33.000000,0.5,1.73,1.02
05/01/2020 00:32:33.000000,0.31,1.6,1.09
05/01/2020 00:34:33.000000,0.81,2.12,1.81
05/01/2020 00:36:33.000000,0.16,0.59,0.57
05/01/2020 00:38:33.000000,0.19,0.6,0.45
05/01/2020 00:40:33.000000,0.49,0.92,0.8
05/01/2020 00:42:33.000000,0.37,0.49,0.49
05/01/2020 00:44:33.000000,0.57,1.61,0.98
05/01/2020 00:46:33.000000,0.29,0.84,0.71
05/01/2020 00:48:33.000000,0.38,1.02,0.6
05/01/2020 00:50:33.000000,0.16,1.21,0.74
05/01/2020 00:52:33.000000,0.28,1.42,1.16
05/01/2020 00:54:33.000000,0.51,1.49,1.09
05/01/2020 00:56:33.000000,0.08,0.38,0.38
05/01/2020 00:58:33.000000,0.39,1.1,0.66
05/01/2020 01:00:33.000000,0.68,1.84,1.21
05/01/2020 01:02:33.000000,0.51,1.14,1.14
05/01/2020 01:04:33.000000,0.6,1.87,1.37
05/01/2020 01:06:33.000000,1.07,1.78,1.56
05/01/2020 01:08:33.000000,0.79,1.88,1.41
05/01/2020 01:10:33.000000,0.81,1.89,1.32
05/01/2020 01:12:33.000000,0.62,1.59,1.05
05/01/2020 01:14:33.000000,0.63,1.37,1.27
05/01/2020 01:16:33.000000,0.68,1.68,1.25
05/01/2020 01:18:33.000000,0.43,1.25,0.95
05/01/2020 01:20:33.000000,0.22,0.95,0.62
05/01/2020 01:22:33.000000,0.6,1.5,1.19
05/01/2020 01:24:33.000000,0.74,1.66,1.14
05/01/2020 01:26:33.000000,0.61,1.68,1.42
05/01/2020 01:28:33.000000,0.68,1.33,1.14
05/01/2020 01:30:33.000000,0.83,2.05,1.8
05/01/2020 01:32:33.000000,0.79,1.69,1.38
05/01/2020 01:34:33.000000,0.79,1.48,1.18
05/01/2020 01:36:33.000000,0.89,1.84,1.57
05/01/2020 01:38:33.000000,0.71,1.63,1.2
05/01/2020 01:40:33.000000,0.38,1.09,1.03
05/01/2020 01:42:33.000000,0.61,1.63,1.09
05/01/2020 01:44:33.000000,0.38,1.2,1.14
05/01/2020 01:46:33.000000,0.21,1.36,0.93
05/01/2020 01:48:33.000000,0.58,1.2,0.76
05/01/2020 01:50:33.000000,0.67,1.5,1.17
05/01/2020 01:52:33.000000,0.77,1.68,1.34
05/01/2020 01:54:33.000000,0.97,2.19,1.95
05/01/2020 01:56:33.000000,0.81,2.05,1.91
05/01/2020 01:58:33.000000,0.76,1.53,1.38
05/01/2020 02:00:33.000000,1.16,2.34,2.14
05/01/2020 02:04:33.000000,1.0,2.42,2.14
05/01/2020 02:06:33.000000,0.62,1.68,1.45
05/01/2020 02:08:33.000000,0.91,2.23,1.57
05/01/2020 02:10:33.000000,0.61,1.79,1.29
05/01/2020 02:12:33.000000,0.12,0.76,0.61
05/01/2020 02:14:33.000000,0.36,1.17,0.84
05/01/2020 02:16:33.000000,0.56,1.89,1.16
05/01/2020 02:18:33.000000,0.66,1.61,1.3
05/01/2020 02:20:33.000000,0.17,1.83,0.83
05/01/2020 02:22:33.000000,0.95,2.1,1.93
05/01/2020 02:24:33.000000,0.53,1.84,1.12
05/01/2020 02:26:33.000000,0.56,1.32,1.14
05/01/2020 02:28:33.000000,0.88,1.47,1.3
05/01/2020 02:30:33.000000,0.82,1.78,1.37
05/01/2020 02:32:33.000000,0.95,1.66,1.66
05/01/2020 02:34:33.000000,1.09,1.89,1.62
05/01/2020 02:36:33.000000,1.0,2.04,1.46
05/01/2020 02:38:33.000000,0.53,1.44,1.05
