InstrumentName, Canary-CDPHE-4
StartTime, 2021-09-01 00:00:00
EndTime, 2021-10-01 00:00:00
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,Sig,Temp,Time,Uncertainty,datetime,source_device
09/01/2021 00:00:04,0.0,0.0,0.0,14.54,,,6.65,6.72,2.95,4.02,5.9,5.52,-65.0,89.65,,1703.0,,
09/01/2021 00:01:04,0.0,0.0,0.0,14.47,,,5.98,7.62,3.98,4.02,5.98,7.07,-65.0,89.64,,1703.0,,
09/01/2021 00:02:05,0.0,0.0,0.0,14.7,,,7.87,6.48,4.45,4.02,7.5,6.0,-65.0,89.64,,1703.0,,
09/01/2021 00:03:07,0.0,0.0,0.0,14.5,,,6.48,7.25,3.73,4.8,6.12,7.02,-65.0,89.53,,1703.0,,
09/01/2021 00:04:06,0.0,0.0,0.0,14.36,,,8.13,5.7,4.78,3.52,7.23,5.57,-65.0,89.49,,1703.0,,
09/01/2021 00:05:06,0.0,0.0,0.0,14.91,,,7.98,5.7,4.63,3.85,7.98,5.7,-65.0,89.51,,1703.0,,
09/01/2021 00:06:07,0.0,0.0,0.0,14.47,,,5.05,6.17,3.48,4.48,5.05,6.17,-65.0,89.47,,1703.0,,
09/01/2021 00:07:06,0.0,0.0,0.0,14.94,,,7.18,7.1,4.22,4.4,6.75,6.55,-65.0,89.46,,1703.0,,
09/01/2021 00:08:04,0.0,0.0,0.0,14.88,,,6.28,6.7,4.05,4.98,6.28,6.7,-65.0,89.46,,1703.0,,
09/01/2021 00:09:06,0.0,0.0,0.0,14.93,,,8.02,7.6,4.45,3.73,8.02,6.72,-65.0,89.38,,1703.0,,
09/01/2021 00:10:06,0.0,0.0,0.0,14.64,,,7.13,5.27,4.43,4.0,7.13,5.27,-65.0,89.31,,1703.0,,
09/01/2021 00:11:05,0.0,0.0,0.0,14.67,,,8.58,6.22,4.68,4.22,7.78,6.22,-65.0,89.24,,1703.0,,
09/01/2021 00:12:06,0.0,0.0,0.0,14.69,,,6.4,8.2,3.7,5.17,6.4,8.2,-65.0,89.15,,1703.0,,
09/01/2021 00:13:06,0.0,0.0,0.0,14.87,,,6.85,8.2,4.22,5.1,6.85,7.23,-65.0,89.04,,1703.0,,
09/01/2021 00:14:06,0.0,0.0,0.0,15.03,,,7.35,8.93,4.2,5.0,6.45,7.43,-65.0,88.86,,1703.0,,
09/01/2021 00:15:05,0.0,0.0,0.0,14.95,,,7.5,6.08,3.43,4.03,7.2,6.08,-65.0,88.75,,1703.0,,
09/01/2021 00:16:04,0.0,0.0,0.0,15.15,,,7.75,5.78,5.15,4.13,7.75,5.78,-65.0,88.72,,1703.0,,
09/01/2021 00:17:04,0.0,0.0,0.0,15.28,,,5.7,8.47,3.57,5.42,5.7,8.35,-65.0,88.65,,1703.0,,
09/01/2021 00:18:05,0.0,0.0,0.0,15.26,,,8.1,7.67,3.82,4.65,7.98,6.45,-65.0,88.48,,1703.0,,
09/01/2021 00:19:04,0.0,0.0,0.0,15.15,,,6.72,7.77,3.78,4.62,5.7,6.97,-65.0,88.36,,1703.0,,
09/01/2021 00:20:04,0.0,0.0,0.0,14.98,,,8.33,6.6,4.7,4.03,7.98,6.23,-65.0,88.25,,1703.0,,
09/01/2021 00:21:07,0.0,0.0,0.0,14.88,,,6.82,6.28,4.15,4.72,6.4,6.1,-65.0,88.16,,1703.0,,
09/01/2021 00:22:06,0.0,0.0,0.0,14.67,,,7.23,7.3,4.53,4.9,7.23,7.3,-65.0,88.05,,1703.0,,
09/01/2021 00:23:03,0.0,0.0,0.0,14.86,,,8.05,8.92,4.18,4.95,6.35,6.93,-67.0,88.0,,1066.0,,
09/01/2021 00:24:05,0.0,0.0,0.0,14.89,,,8.93,7.47,3.85,4.38,7.63,6.42,-67.0,88.09,,1066.0,,
09/01/2021 00:25:06,0.0,0.0,0.0,14.95,,,7.2,7.38,3.95,4.78,7.15,6.93,-67.0,88.07,,1066.0,,
09/01/2021 00:26:05,0.0,0.0,0.0,15.12,,,6.97,7.73,3.75,4.93,6.97,7.73,-69.0,87.96,,1066.0,,
09/01/2021 00:27:06,0.0,0.0,0.0,15.2,,,7.08,7.1,4.5,4.5,6.75,6.6,-69.0,87.87,,1066.0,,
09/01/2021 00:28:06,0.0,0.0,0.0,15.33,,,6.33,6.52,3.8,4.27,6.18,6.52,-69.0,87.78,,1066.0,,
09/01/2021 00:29:06,0.0,0.0,0.0,15.65,,,7.05,8.28,3.87,5.05,6.72,7.52,-69.0,87.66,,1066.0,,
09/01/2021 00:30:13,0.0,0.0,0.0,16.79,,,6.82,8.4,4.0,4.92,6.4,7.8,-67.0,87.37,,1066.0,,
09/01/2021 00:31:04,0.0,0.0,0.0,17.19,,,7.73,6.63,4.83,4.58,7.67,6.63,-67.0,87.12,,1066.0,,
09/01/2021 00:32:06,0.0,0.0,0.0,17.34,,,6.77,7.98,4.17,4.98,6.22,7.53,-67.0,87.06,,1066.0,,
