InstrumentName, Canary-CDPHE-6
StartTime, 2021-09-01 00:00:00
EndTime, 2021-10-01 00:00:00
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,Sig,Temp,Time,Uncertainty,datetime,source_device
09/01/2021 00:00:21,0.0,0.0,0.0,11.26,,,60.2,62.12,27.97,29.25,47.75,48.95,-79.0,95.22,,769.0,,
09/01/2021 00:01:20,0.0,0.0,0.0,11.61,,,58.98,63.13,27.62,29.72,46.98,49.65,-81.0,95.11,,769.0,,
09/01/2021 00:02:22,0.0,0.0,0.0,11.79,,,58.1,61.3,27.4,28.95,46.52,49.02,-81.0,95.0,,769.0,,
09/01/2021 00:03:18,0.0,0.0,0.0,12.11,,,61.43,63.25,27.72,28.95,48.23,49.17,-81.0,94.77,,769.0,,
09/01/2021 00:04:05,0.0,0.0,0.0,11.98,,,62.6,61.73,28.2,29.43,48.8,48.83,-79.0,94.75,,769.0,,
09/01/2021 00:05:05,0.0,0.0,0.0,12.12,,,61.25,62.8,27.92,29.55,47.83,50.05,-79.0,94.64,,769.0,,
09/01/2021 00:06:05,0.0,0.0,0.0,12.14,,,58.62,63.8,27.12,28.9,46.65,49.85,-81.0,94.41,,769.0,,
09/01/2021 00:07:06,0.0,0.0,0.0,12.44,,,59.88,63.43,27.08,29.4,47.05,50.42,-81.0,94.3,,70349.0,,
09/01/2021 00:08:06,0.0,0.0,0.0,12.4,,,61.33,61.97,27.95,29.45,48.48,49.02,-81.0,94.15,,70349.0,,
09/01/2021 00:09:07,0.0,0.0,0.0,12.71,,,61.62,62.17,28.28,29.2,48.73,48.7,-81.0,93.9,,70349.0,,
09/01/2021 00:10:06,0.0,0.0,0.0,12.97,,,58.37,63.13,27.27,29.13,46.9,49.73,-79.0,93.7,,70349.0,,
09/01/2021 00:11:06,0.0,0.0,0.0,13.24,,,58.87,61.3,27.95,28.93,47.45,48.8,-79.0,93.27,,70349.0,,
09/01/2021 00:12:06,0.0,0.0,0.0,13.33,,,61.13,61.55,28.68,28.9,48.13,48.52,-79.0,93.09,,70349.0,,
09/01/2021 00:13:06,0.0,0.0,0.0,13.6,,,58.55,62.32,27.55,29.78,46.52,48.87,-79.0,92.79,,70349.0,,
09/01/2021 00:14:05,0.0,0.0,0.0,13.48,,,59.78,61.98,27.87,29.08,47.88,48.77,-79.0,92.52,,70349.0,,
09/01/2021 00:15:06,0.0,0.0,0.0,13.27,,,58.87,63.13,28.22,29.55,47.35,49.45,-79.0,92.23,,70349.0,,
09/01/2021 00:16:07,0.0,0.0,0.0,13.39,,,58.2,62.68,27.63,29.52,46.32,50.23,-79.0,92.01,,70349.0,,
09/01/2021 00:17:05,0.0,0.0,0.0,13.36,,,59.17,61.82,26.82,28.75,46.75,48.82,-79.0,91.65,,70349.0,,
09/01/2021 00:18:05,0.0,0.0,0.0,13.64,,,60.1,62.38,27.23,28.53,47.3,48.88,-79.0,91.53,,70349.0,,
09/01/2021 00:19:06,0.0,0.0,0.0,13.47,,,58.23,62.5,27.7,28.73,46.63,49.07,-79.0,91.38,,70349.0,,
09/01/2021 00:20:05,0.0,0.0,0.0,13.68,,,60.7,62.25,28.13,29.78,47.53,49.52,-79.0,91.22,,70349.0,,
09/01/2021 00:21:06,0.0,0.0,0.0,13.69,,,58.2,61.45,27.7,28.77,47.1,48.67,-79.0,91.09,,70349.0,,
09/01/2021 00:22:05,0.0,0.0,0.0,13.93,,,57.73,61.85,27.37,28.77,46.2,49.2,-79.0,90.88,,70349.0,,
09/01/2021 00:23:13,0.0,0.0,0.0,13.9,,,59.18,62.77,27.15,29.53,46.97,49.3,-79.0,90.7,,70349.0,,
09/01/2021 00:24:04,0.0,0.0,0.0,14.16,,,58.2,61.93,26.75,28.73,46.33,48.43,-79.0,90.5,,70349.0,,
09/01/2021 00:25:07,0.0,0.0,0.0,14.34,,,59.63,62.63,27.65,28.45,47.23,48.68,-79.0,90.3,,70349.0,,
09/01/2021 00:26:05,0.0,0.0,0.0,14.55,,,60.02,63.4,26.95,28.78,47.43,49.4,-79.0,89.98,,70349.0,,
09/01/2021 00:27:05,0.0,0.0,0.0,14.63,,,59.45,62.62,27.88,28.92,47.53,49.43,-79.0,89.85,,70349.0,,
09/01/2021 00:28:04,0.0,0.0,0.0,14.82,,,58.5,59.98,27.93,28.78,47.27,47.77,-81.0,89.67,,70349.0,,
09/01/2021 00:29:05,0.0,0.0,0.0,15.05,,,59.37,61.62,27.22,28.33,47.18,47.97,-79.0,89.29,,70349.0,,
09/01/2021 00:30:05,0.0,0.0,0.0,15.04,,,58.08,60.68,27.65,28.02,46.52,47.92,-79.0,89.2,,70349.0,,
09/01/2021 00:31:06,0.0,0.0,0.0,15.06,,,59.35,60.73,27.17,27.88,46.7,47.97,-79.0,89.08,,70349.0,,
09/01/2021 00:32:05,0.0,0.0,0.0,15.07,,,59.23,62.4,27.58,28.78,47.05,49.5,-79.0,89.01,,70349.0,,
09/01/2021 00:33:06,0.0,0.0,0.0,15.12,,,58.25,62.28,27.92,28.78,46.33,48.22,-79.0,88.93,,70349.0,,
09/01/2021 00:34:05,0.0,0.0,0.0,15.26,,,58.38,63.25,27.63,28.45,46.87,49.42,-81.0,88.81,,70349.0,,
09/01/2021 00:35:05,0.0,0.0,0.0,15.19,,,58.75,60.1,27.33,27.77,46.92,47.1,-79.0,88.77,,70349.0,,
09/01/2021 00:36:06,0.0,0.0,0.0,15.28,,,58.87,59.8,27.85,27.48,47.27,46.97,-79.0,88.65,,70349.0,,
09/01/2021 00:37:06,0.0,0.0,0.0,15.38,,,57.92,60.02,27.28,28.03,46.57,46.93,-79.0,88.41,,70349.0,,
09/01/2021 00:38:04,0.0,0.0,0.0,15.53,,,59.33,60.58,27.78,28.6,46.87,48.47,-79.0,88.36,,70349.0,,
09/01/2021 00:39:05,0.0,0.0,0.0,15.64,,,60.18,57.98,27.93,28.07,47.55,46.48,-79.0,88.12,,70349.0,,
09/01/2021 00:40:06,0.0,0.0,0.0,15.86,,,60.42,62.18,28.13,28.22,47.38,49.05,-79.0,87.93,,70349.0,,
09/01/2021 00:41:06,0.0,0.0,0.0,15.89,,,57.35,61.02,27.1,27.7,46.35,47.75,-79.0,87.64,,70349.0,,
09/01/2021 00:42:06,0.0,0.0,0.0,15.86,,,57.75,61.7,26.75,28.02,46.2,47.95,-79.0,87.49,,70349.0,,
09/01/2021 00:43:06,0.0,0.0,0.0,15.62,,,60.83,59.82,27.67,28.48,47.63,47.33,-79.0,87.35,,70349.0,,
09/01/2021 00:44:06,0.0,0.0,0.0,15.02,,,58.72,61.75,27.8,28.67,46.48,47.98,-79.0,87.17,,70349.0,,
09/01/2021 00:45:05,0.0,0.0,0.0,14.9,,,59.75,62.07,27.42,28.67,47.27,48.55,-81.0,86.99,,70349.0,,
09/01/2021 00:46:05,0.0,0.0,0.0,14.81,,,56.05,61.9,26.83,28.57,45.62,49.03,-79.0,86.94,,70349.0,,
09/01/2021 00:47:06,0.0,0.0,0.0,14.68,,,57.42,62.82,27.0,29.08,46.27,49.23,-79.0,86.81,,70349.0,,
09/01/2021 00:48:05,0.0,0.0,0.0,14.64,,,58.93,61.7,27.45,28.38,46.8,48.32,-79.0,86.88,,70349.0,,
09/01/2021 00:49:06,0.0,0.0,0.0,14.43,,,57.75,60.95,26.77,28.27,46.03,48.55,-79.0,86.86,,70349.0,,
09/01/2021 00:50:07,0.0,0.0,0.0,14.37,,,57.8,63.78,27.35,28.8,46.62,49.7,-79.0,86.68,,70349.0,,
09/01/2021 00:51:07,0.0,0.0,0.0,14.38,,,58.95,62.37,27.32,28.65,46.85,48.77,-79.0,86.74,,70349.0,,
09/01/2021 00:52:06,0.0,0.0,0.0,14.32,,,57.23,60.18,27.45,27.88,46.22,47.5,-79.0,86.65,,70349.0,,
09/01/2021 00:53:07,0.0,0.0,0.0,14.21,,,59.3,62.28,27.87,28.15,46.68,48.08,-79.0,86.59,,70349.0,,
09/01/2021 00:54:05,0.0,0.0,0.0,14.45,,,56.97,61.15,26.58,28.97,45.3,47.78,-79.0,86.63,,70349.0,,
09/01/2021 00:55:06,0.0,0.0,0.0,14.41,,,58.03,62.28,26.75,28.4,45.78,49.17,-79.0,86.58,,70349.0,,
09/01/2021 00:56:04,0.0,0.0,0.0,14.52,,,56.88,63.47,26.72,28.97,45.08,49.47,-79.0,86.56,,70349.0,,
09/01/2021 00:57:05,0.0,0.0,0.0,14.59,,,58.55,61.98,26.78,28.3,45.9,48.35,-79.0,86.58,,70349.0,,
09/01/2021 00:58:13,0.0,0.0,0.0,14.56,,,57.9,60.63,27.38,28.23,46.6,47.93,-79.0,86.59,,70349.0,,
09/01/2021 00:59:05,0.0,0.0,0.0,14.63,,,56.78,60.62,26.93,28.18,45.32,47.77,-79.0,86.54,,70349.0,,
09/01/2021 01:00:05,0.0,0.0,0.0,14.66,,,56.87,61.72,26.38,28.43,45.73,47.87,-79.0,86.61,,70349.0,,
09/01/2021 01:01:06,0.0,0.0,0.0,14.67,,,59.73,63.2,26.3,28.55,46.25,49.07,-79.0,86.43,,70349.0,,
09/01/2021 01:02:07,0.0,0.0,0.0,14.81,,,58.05,58.15,27.4,28.03,46.28,46.73,-79.0,86.4,,70349.0,,
09/01/2021 01:03:06,0.0,0.0,0.0,14.85,,,58.48,59.27,26.65,28.13,46.18,46.8,-79.0,86.29,,70349.0,,
09/01/2021 01:04:07,0.0,0.0,0.0,15.02,,,57.23,61.1,27.07,28.2,45.53,47.45,-79.0,86.13,,70349.0,,
09/01/2021 01:05:05,0.0,0.0,0.0,15.14,,,58.05,62.33,27.65,28.22,45.9,49.17,-79.0,86.02,,70349.0,,
09/01/2021 01:06:06,0.0,0.0,0.0,15.23,,,57.78,60.98,26.8,27.68,45.78,47.3,-79.0,85.82,,70349.0,,
09/01/2021 01:07:06,0.0,0.0,0.0,15.29,,,56.77,60.92,26.57,27.97,45.75,47.52,-79.0,85.87,,769.0,,
09/01/2021 01:08:05,0.0,0.0,0.0,15.31,,,59.08,60.72,27.42,28.12,47.25,47.28,-79.0,85.95,,769.0,,
09/01/2021 01:09:07,0.0,0.0,0.0,15.36,,,58.25,61.48,26.9,28.48,45.6,48.48,-79.0,85.86,,769.0,,
09/01/2021 01:10:14,0.0,0.0,0.0,15.5,,,56.0,58.38,26.52,28.12,45.63,47.2,-79.0,85.69,,769.0,,
09/01/2021 01:11:07,0.0,0.0,0.0,15.61,,,55.52,58.87,26.55,27.53,45.03,46.67,-79.0,85.55,,769.0,,
09/01/2021 01:12:06,0.0,0.0,0.0,15.69,,,58.28,59.72,26.45,27.5,46.47,46.63,-79.0,85.35,,769.0,,
09/01/2021 01:13:05,0.0,0.0,0.0,15.69,,,57.52,59.17,26.27,27.6,45.53,47.02,-79.0,85.28,,769.0,,
09/01/2021 01:14:07,0.0,0.0,0.0,15.77,,,54.17,61.32,26.72,28.05,43.75,47.45,-79.0,85.05,,769.0,,
