InstrumentName, Canary-CDPHE-7
StartTime, 2021-08-01 00:00:00
EndTime, 2021-09-01 00:00:00
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,Sig,Temp,Time,Uncertainty,datetime,source_device
08/01/2021 00:18:14,0.0,0.0,0.0,38.5,,,50.93,48.82,24.9,24.45,41.45,40.05,0.0,89.24,,5244.0,,
08/01/2021 00:20:26,0.0,0.0,0.0,40.8,,,51.3,48.25,25.7,24.45,41.77,39.63,0.0,86.9,,5244.0,,
08/01/2021 00:20:26,0.0,0.0,0.0,40.8,,,51.27,48.18,25.65,24.42,41.72,39.62,0.0,86.9,,5244.0,,
08/01/2021 00:21:02,0.0,0.0,0.0,41.1,,,51.73,50.82,25.95,25.42,42.27,41.58,1.0,86.9,,5244.0,,
08/01/2021 00:21:05,0.0,0.0,0.0,41.7,,,51.65,50.77,25.93,25.4,42.22,41.57,1.0,86.54,,5244.0,,
08/01/2021 00:21:06,0.0,0.0,0.0,41.7,,,51.57,50.87,25.9,25.45,42.18,41.68,1.0,86.54,,5244.0,,
08/01/2021 00:22:28,0.0,0.0,0.0,41.7,,,51.15,51.58,25.88,25.68,41.8,42.33,0.0,86.54,,5244.0,,
08/01/2021 00:23:09,0.0,0.0,0.0,42.3,,,50.63,49.73,25.63,24.57,41.55,40.33,0.0,86.18,,5244.0,,
08/01/2021 00:24:15,0.0,0.0,0.0,42.8,,,52.83,48.32,25.17,24.42,42.08,39.88,0.0,86.0,,5244.0,,
08/01/2021 00:24:15,0.0,0.0,0.0,43.1,,,52.87,48.38,25.17,24.43,42.07,39.9,0.0,85.46,,5244.0,,
08/01/2021 00:25:09,0.0,0.0,0.0,43.1,,,52.47,48.52,24.87,25.07,41.3,40.0,0.0,85.46,,5244.0,,
08/01/2021 00:25:09,0.0,0.0,0.0,43.1,,,52.38,48.58,24.87,25.08,41.28,40.05,0.0,85.46,,5244.0,,
08/01/2021 00:26:15,0.0,0.0,0.0,43.6,,,53.93,51.03,25.32,24.92,42.57,41.3,0.0,85.28,,5244.0,,
08/01/2021 00:27:08,0.0,0.0,0.0,43.9,,,53.65,48.4,25.13,24.07,42.6,39.93,0.0,84.74,,5244.0,,
08/01/2021 00:29:14,0.0,0.0,0.0,44.0,,,51.1,49.1,25.02,24.8,41.82,40.72,0.0,84.56,,5244.0,,
08/01/2021 00:31:06,0.0,0.0,0.0,45.0,,,49.88,48.77,24.68,24.32,40.67,40.27,0.0,83.84,,5244.0,,
08/01/2021 00:31:06,0.0,0.0,0.0,45.0,,,49.97,48.8,24.7,24.33,40.7,40.28,0.0,83.84,,5244.0,,
08/01/2021 01:04:33,0.0,0.0,0.0,45.5,,,47.77,46.58,24.33,24.0,39.05,38.15,1.0,82.04,,4100000.0,,
08/01/2021 01:04:33,0.0,0.0,0.0,45.5,,,47.7,46.57,24.32,23.98,39.08,38.15,1.0,82.04,,4100000.0,,
08/01/2021 01:04:33,0.0,1.0,1.0,46.5,,,47.7,46.57,24.32,23.98,39.08,38.15,1.0,81.5,,4100000.0,,
08/01/2021 01:05:09,0.0,0.0,0.0,46.5,,,48.53,46.75,24.17,23.33,39.72,38.27,0.0,81.32,,4100000.0,,
08/01/2021 01:05:10,0.0,0.0,0.0,46.5,,,48.6,46.75,24.17,23.3,39.73,38.22,0.0,81.32,,4100000.0,,
08/01/2021 01:06:10,0.0,0.0,0.0,46.7,,,48.75,45.37,24.15,22.57,39.73,37.22,0.0,81.32,,4100000.0,,
08/01/2021 01:06:10,0.0,0.0,0.0,46.7,,,48.63,45.28,24.1,22.52,39.68,37.15,0.0,81.32,,4100000.0,,
08/01/2021 01:07:12,0.0,0.0,0.0,46.8,,,48.37,44.72,23.23,22.7,39.05,37.12,0.0,81.32,,4100000.0,,
08/01/2021 01:08:10,0.0,0.0,0.0,46.8,,,48.68,44.98,23.03,22.75,38.75,37.38,0.0,81.14,,4100000.0,,
08/01/2021 01:09:11,0.0,0.0,0.0,46.9,,,48.07,44.05,23.0,22.5,39.0,36.58,0.0,80.96,,4100000.0,,
08/01/2021 01:10:10,0.0,0.0,0.0,47.5,,,47.27,45.22,23.4,22.92,39.22,37.63,0.0,80.96,,4100000.0,,
08/01/2021 01:10:10,0.0,0.0,0.0,47.5,,,47.3,45.32,23.43,22.95,39.23,37.72,0.0,80.96,,4100000.0,,
08/01/2021 01:11:11,0.0,0.0,0.0,47.8,,,47.12,44.53,23.87,23.48,39.15,37.6,0.0,80.78,,4100000.0,,
08/01/2021 01:12:09,0.0,0.0,0.0,47.7,,,46.88,44.47,23.43,23.28,38.35,37.07,0.0,80.6,,4100000.0,,
08/01/2021 01:12:09,0.0,0.0,0.0,47.7,,,46.88,44.55,23.42,23.27,38.37,37.12,0.0,80.6,,4100000.0,,
08/01/2021 01:13:10,0.0,0.0,0.0,48.1,,,50.22,47.83,23.65,23.63,39.7,38.93,0.0,80.6,,4100000.0,,
08/01/2021 01:13:10,0.0,0.0,0.0,48.1,,,50.28,47.85,23.67,23.65,39.75,38.97,0.0,80.6,,4100000.0,,
08/01/2021 01:14:11,0.0,0.0,0.0,48.2,,,50.52,47.28,24.03,23.67,40.47,38.95,0.0,80.42,,4100000.0,,
08/01/2021 01:15:10,0.0,0.0,0.0,48.2,,,50.4,47.77,24.32,23.8,40.63,39.52,0.0,80.42,,4100000.0,,
08/01/2021 01:15:10,0.0,0.0,0.0,48.5,,,50.48,47.75,24.33,23.78,40.67,39.5,0.0,80.24,,4100000.0,,
08/01/2021 01:16:10,0.0,0.0,0.0,48.5,,,51.18,47.33,24.68,23.67,41.3,39.28,0.0,80.06,,4100000.0,,
08/01/2021 01:16:30,0.0,0.0,0.0,48.5,,,51.22,47.37,24.72,23.63,41.33,39.27,0.0,80.06,,4100000.0,,
08/01/2021 01:17:22,0.0,0.0,0.0,48.5,,,50.32,47.67,24.88,23.55,41.08,39.27,0.0,80.06,,4100000.0,,
08/01/2021 01:18:12,0.0,0.0,0.0,48.9,,,51.72,49.65,24.9,24.33,41.52,40.7,0.0,80.06,,4100000.0,,
08/01/2021 02:19:28,0.0,0.0,0.0,53.7,,,63.1,61.52,29.17,29.97,48.83,48.28,1.0,77.54,,4100000.0,,
08/01/2021 02:23:22,0.0,0.0,0.0,54.2,,,64.53,61.35,30.42,29.73,49.75,48.38,0.0,77.36,,4100000.0,,
08/01/2021 02:59:12,0.0,0.0,0.0,54.5,,,59.62,56.58,27.8,27.87,46.88,45.32,0.0,76.46,,4100000.0,,
08/01/2021 03:00:28,0.0,0.0,0.0,54.9,,,59.4,56.27,28.37,27.93,47.2,45.6,0.0,76.46,,4100000.0,,
08/01/2021 03:01:06,0.0,0.0,0.0,54.7,,,58.85,56.42,28.25,27.77,46.68,45.35,0.0,76.46,,4100000.0,,
08/01/2021 03:07:15,0.0,0.0,0.0,54.9,,,59.95,56.78,28.1,27.62,47.38,45.72,0.0,76.28,,4100000.0,,
08/01/2021 03:07:26,0.0,0.0,0.0,54.9,,,60.03,56.88,28.15,27.65,47.48,45.77,0.0,76.28,,4100000.0,,
08/01/2021 03:18:25,0.0,0.0,0.0,55.0,,,59.93,56.32,27.72,27.6,46.68,45.23,0.0,75.92,,4100000.0,,
08/01/2021 06:16:07,0.0,0.0,0.0,64.8,,,52.35,49.48,24.45,23.75,41.53,40.15,0.0,71.24,,4100000.0,,
08/01/2021 06:16:08,0.0,0.0,0.0,64.8,,,52.37,49.42,24.47,23.78,41.58,40.13,0.0,71.24,,4100000.0,,
08/01/2021 06:17:10,0.0,0.0,0.0,65.0,,,54.02,51.25,25.4,24.83,42.73,41.32,0.0,71.06,,4100000.0,,
08/01/2021 06:17:10,0.0,0.0,0.0,65.0,,,54.12,51.43,25.42,24.87,42.73,41.4,0.0,71.06,,4100000.0,,
08/01/2021 06:18:11,0.0,0.0,0.0,65.1,,,55.6,53.92,25.28,25.38,43.1,42.73,0.0,71.06,,4100000.0,,
08/01/2021 06:19:11,0.0,0.0,0.0,65.4,,,55.68,53.62,25.62,24.93,44.37,42.55,0.0,71.06,,4100000.0,,
08/01/2021 06:20:09,0.0,0.0,0.0,65.3,,,55.03,53.35,26.18,25.3,44.15,42.52,0.0,71.06,,4100000.0,,
08/01/2021 06:20:10,0.0,0.0,0.0,65.3,,,55.0,53.37,26.17,25.32,44.12,42.5,0.0,71.06,,4100000.0,,
08/01/2021 06:21:10,0.0,0.0,0.0,65.4,,,56.1,53.65,26.07,25.53,44.25,42.72,0.0,71.06,,4100000.0,,
08/01/2021 06:21:28,0.0,0.0,0.0,65.4,,,56.15,53.73,26.05,25.55,44.27,42.75,0.0,71.06,,4100000.0,,
08/01/2021 06:22:12,0.0,0.0,0.0,65.6,,,56.52,54.23,25.77,25.83,44.13,43.2,0.0,71.06,,4100000.0,,
08/01/2021 06:23:13,0.0,0.0,0.0,65.5,,,53.65,52.18,25.05,25.07,42.67,42.25,0.0,71.06,,4100000.0,,
08/01/2021 06:24:10,0.0,0.0,0.0,65.4,,,52.97,50.58,25.18,24.13,42.55,41.53,0.0,71.06,,4100000.0,,
08/01/2021 06:25:12,0.0,0.0,0.0,65.5,,,52.17,50.82,25.13,24.52,42.2,41.37,0.0,70.88,,4100000.0,,
08/01/2021 06:26:12,0.0,0.0,0.0,65.5,,,52.2,50.75,24.03,23.83,41.08,40.53,0.0,71.06,,4100000.0,,
08/01/2021 06:27:10,0.0,0.0,0.0,65.5,,,53.87,51.35,24.28,23.87,41.37,40.85,0.0,71.06,,4100000.0,,
08/01/2021 06:28:10,0.0,0.0,0.0,65.3,,,54.08,49.7,24.58,23.8,42.25,40.68,0.0,70.88,,4100000.0,,
08/01/2021 06:28:11,0.0,0.0,0.0,65.3,,,54.08,49.7,24.58,23.85,42.25,40.7,0.0,70.88,,4100000.0,,
08/01/2021 06:29:11,0.0,0.0,0.0,65.5,,,52.03,49.33,24.58,23.87,41.55,40.65,0.0,70.88,,4100000.0,,
08/01/2021 06:30:10,0.0,0.0,0.0,65.5,,,54.0,49.8,25.75,24.27,42.7,41.12,0.0,70.88,,4100000.0,,
08/01/2021 06:30:10,0.0,0.0,0.0,65.5,,,54.05,49.8,25.77,24.32,42.75,41.13,0.0,70.88,,4100000.0,,
08/01/2021 06:31:10,0.0,0.0,0.0,65.6,,,54.7,49.78,25.0,24.85,43.35,41.2,0.0,70.88,,4100000.0,,
08/01/2021 06:31:10,0.0,0.0,0.0,65.6,,,54.67,49.87,24.97,24.85,43.33,41.22,0.0,70.88,,4100000.0,,
08/01/2021 06:32:25,0.0,0.0,0.0,65.7,,,53.8,51.93,24.85,24.82,43.07,41.47,0.0,70.88,,4100000.0,,
08/01/2021 06:34:14,0.0,0.0,0.0,65.8,,,53.37,50.83,23.65,23.95,41.52,40.55,0.0,70.88,,4100000.0,,
08/01/2021 06:35:11,0.0,0.0,0.0,65.6,,,52.68,50.07,24.0,24.07,41.8,40.17,0.0,70.7,,4100000.0,,
08/01/2021 06:36:12,0.0,0.0,0.0,65.7,,,52.42,49.7,24.67,23.8,42.1,40.18,0.0,70.7,,4100000.0,,
08/01/2021 06:37:10,0.0,0.0,0.0,65.7,,,49.22,48.7,23.77,23.38,40.02,39.28,0.0,70.7,,4100000.0,,
08/01/2021 06:38:12,0.0,0.0,0.0,65.5,,,48.55,49.03,23.1,22.95,39.23,39.03,0.0,70.7,,4100000.0,,
08/01/2021 06:39:11,0.0,0.0,0.0,65.5,,,50.3,49.08,23.12,23.25,39.88,39.43,0.0,70.7,,4100000.0,,
08/01/2021 06:40:10,0.0,0.0,0.0,65.6,,,49.6,48.1,23.27,23.05,39.6,38.97,0.0,70.7,,4100000.0,,
08/01/2021 06:41:11,0.0,0.0,0.0,65.5,,,49.33,47.48,22.9,23.05,39.13,38.7,0.0,70.52,,4100000.0,,
08/01/2021 06:42:10,0.0,0.0,0.0,65.8,,,51.52,49.08,24.17,24.2,41.18,40.2,0.0,70.7,,4100000.0,,
