InstrumentName, Woods Park B,,
StartTime, 2022-03-01 00:00:00,,
EndTime, 2022-03-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
03/01/2022 00:00:09.000000,0.0,0.16,0.0
03/01/2022 00:02:09.000000,0.0,0.0,0.0
03/01/2022 00:04:09.000000,0.0,0.1,0.02
03/01/2022 00:06:09.000000,0.0,0.0,0.0
03/01/2022 00:08:09.000000,0.0,0.0,0.0
03/01/2022 00:10:19.000000,0.0,0.0,0.0
03/01/2022 00:14:09.000000,0.0,0.15,0.0
03/01/2022 00:16:09.000000,0.0,0.0,0.0
03/01/2022 00:18:09.000000,0.0,0.14,0.0
03/01/2022 00:20:09.000000,0.0,0.0,0.0
03/01/2022 00:22:09.000000,0.0,0.02,0.0
03/01/2022 00:24:09.000000,0.0,0.08,0.0
03/01/2022 00:26:09.000000,0.0,0.04,0.04
03/01/2022 00:28:09.000000,0.0,0.09,0.09
03/01/2022 00:30:11.000000,0.0,0.0,0.0
03/01/2022 00:32:09.000000,0.0,0.3,0.0
03/01/2022 00:34:09.000000,0.0,0.0,0.0
03/01/2022 00:36:10.000000,0.0,0.13,0.0
03/01/2022 00:38:10.000000,0.0,0.43,0.14
03/01/2022 00:40:11.000000,0.0,0.38,0.11
03/01/2022 00:42:10.000000,0.0,0.22,0.22
03/01/2022 00:46:10.000000,0.0,0.03,0.0
03/01/2022 00:48:10.000000,0.0,0.14,0.0
03/01/2022 00:50:10.000000,0.0,0.09,0.09
03/01/2022 00:52:10.000000,0.0,0.17,0.0
03/01/2022 00:54:10.000000,0.0,0.17,0.08
03/01/2022 00:56:10.000000,0.0,0.0,0.0
03/01/2022 00:58:11.000000,0.05,0.63,0.18
03/01/2022 01:00:12.000000,0.0,0.25,0.03
03/01/2022 01:02:10.000000,0.0,0.15,0.07
03/01/2022 01:06:10.000000,0.0,0.23,0.09
03/01/2022 01:08:10.000000,0.0,0.0,0.0
03/01/2022 01:10:10.000000,0.0,0.1,0.1
03/01/2022 01:12:10.000000,0.1,0.64,0.45
03/01/2022 01:14:10.000000,0.0,0.26,0.18
03/01/2022 01:16:10.000000,0.0,0.12,0.05
03/01/2022 01:18:10.000000,0.0,0.39,0.39
03/01/2022 01:20:10.000000,0.0,0.09,0.09
03/01/2022 01:22:10.000000,0.09,0.28,0.28
03/01/2022 01:24:10.000000,0.0,0.16,0.11
03/01/2022 01:26:10.000000,0.14,0.34,0.34
03/01/2022 01:28:10.000000,0.0,0.0,0.0
03/01/2022 01:30:10.000000,0.0,0.31,0.1
03/01/2022 01:34:10.000000,0.0,0.25,0.08
03/01/2022 01:36:10.000000,0.29,0.64,0.3
03/01/2022 01:38:10.000000,0.08,0.36,0.31
03/01/2022 01:40:10.000000,0.0,0.25,0.14
03/01/2022 01:42:10.000000,0.03,1.02,0.48
03/01/2022 01:44:10.000000,0.07,0.66,0.39
03/01/2022 01:46:11.000000,0.22,0.83,0.67
03/01/2022 01:48:10.000000,0.0,0.29,0.29
03/01/2022 01:50:10.000000,0.02,0.24,0.22
03/01/2022 01:52:10.000000,0.04,0.18,0.11
03/01/2022 01:54:10.000000,0.0,0.0,0.0
03/01/2022 01:56:11.000000,0.0,0.32,0.32
03/01/2022 01:58:10.000000,0.0,0.53,0.4
03/01/2022 02:00:10.000000,0.09,0.75,0.23
03/01/2022 02:02:10.000000,0.04,0.43,0.39
03/01/2022 02:04:10.000000,0.08,0.31,0.2
03/01/2022 02:06:10.000000,0.0,0.32,0.08
03/01/2022 02:08:10.000000,0.02,0.55,0.31
03/01/2022 02:10:11.000000,0.09,0.43,0.21
03/01/2022 02:12:10.000000,0.03,0.95,0.09
03/01/2022 02:14:10.000000,0.0,0.15,0.08
03/01/2022 02:16:10.000000,0.0,0.09,0.09
03/01/2022 02:18:10.000000,0.0,0.14,0.07
03/01/2022 02:20:10.000000,0.0,0.45,0.36
03/01/2022 02:22:10.000000,0.07,0.64,0.47
03/01/2022 02:24:10.000000,0.07,0.49,0.24
03/01/2022 02:26:10.000000,0.0,0.43,0.18
03/01/2022 02:28:10.000000,0.09,0.19,0.19
03/01/2022 02:32:10.000000,0.0,0.73,0.36
03/01/2022 02:34:11.000000,0.0,0.23,0.0
03/01/2022 02:36:11.000000,0.07,0.12,0.12
03/01/2022 02:38:11.000000,0.0,0.14,0.14
03/01/2022 02:40:11.000000,0.32,1.04,0.7
03/01/2022 02:42:11.000000,0.22,0.83,0.64
03/01/2022 02:44:11.000000,0.21,0.69,0.38
03/01/2022 02:46:11.000000,0.0,0.31,0.03
03/01/2022 02:48:11.000000,0.97,1.69,1.4
03/01/2022 02:52:11.000000,5.83,10.0,9.61
03/01/2022 02:54:11.000000,18.08,27.46,24.42
03/01/2022 02:56:11.000000,9.56,13.47,12.25
03/01/2022 02:58:14.000000,5.62,7.33,7.16
03/01/2022 03:00:12.000000,1.78,2.59,2.59
03/01/2022 03:02:11.000000,1.17,2.05,1.72
03/01/2022 03:04:11.000000,2.58,3.37,3.16
03/01/2022 03:06:11.000000,2.86,4.36,4.07
03/01/2022 03:08:11.000000,3.12,4.41,4.29
03/01/2022 03:10:11.000000,0.98,1.59,1.24
03/01/2022 03:12:11.000000,0.9,1.57,1.34
03/01/2022 03:14:11.000000,1.2,1.79,1.61
03/01/2022 03:16:11.000000,0.5,1.38,1.24
03/01/2022 03:18:11.000000,0.39,0.63,0.42
03/01/2022 03:20:11.000000,2.79,4.72,4.22
03/01/2022 03:22:11.000000,1.95,2.98,2.47
03/01/2022 03:24:11.000000,1.69,2.86,2.53
03/01/2022 03:26:13.000000,2.64,4.19,3.56
03/01/2022 03:28:11.000000,2.63,4.19,3.63
03/01/2022 03:30:16.000000,2.51,3.74,3.56
03/01/2022 03:32:11.000000,1.61,2.6,2.32
03/01/2022 03:34:11.000000,1.2,2.02,1.69
03/01/2022 03:36:11.000000,1.44,2.05,2.05
03/01/2022 03:38:11.000000,1.29,2.05,1.93
03/01/2022 03:40:11.000000,2.44,3.14,3.02
03/01/2022 03:42:11.000000,7.72,11.32,10.72
03/01/2022 03:44:11.000000,3.84,6.55,5.71
03/01/2022 03:46:11.000000,7.25,11.46,10.42
03/01/2022 03:48:11.000000,6.78,12.62,10.57
03/01/2022 03:50:11.000000,10.26,18.53,15.47
03/01/2022 03:52:11.000000,6.62,13.2,11.27
03/01/2022 03:54:12.000000,5.48,9.46,7.88
03/01/2022 03:56:12.000000,9.09,15.0,13.12
03/01/2022 03:58:11.000000,5.07,7.92,6.97
03/01/2022 04:00:17.000000,8.5,15.29,13.41
03/01/2022 04:04:11.000000,1.22,2.26,2.12
03/01/2022 04:08:11.000000,1.74,2.67,2.31
