InstrumentName, Hallett Academy (CS29),,,,,,,,,,,,,,
StartTime, 2019-11-01 00:00:00,,,,,,,,,,,,,,
EndTime, 2019-11-30 23:59:59,,,,,,,,,,,,,,
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,Sig,Temp,Uncertainty,pm25_r,pm25_r2
11/01/2019 18:00:31.763000,0.0,0.0,0.0,45.66,39.79425,-104.98146,11.32,8.68,6.75,7.12,-1.0,41.59,-1.0,10.67,8.68
11/01/2019 18:01:04.600000,0.0,0.0,0.0,45.81,39.79425,-104.98146,11.68,8.5,7.4,6.98,-77.0,41.81,-1.0,11.23,8.45
11/01/2019 18:02:04.847000,0.0,0.0,0.0,44.73,39.79425,-104.98146,11.2,10.08,8.02,7.4,-77.0,42.15,-1.0,10.73,9.48
11/01/2019 18:03:05.257000,0.0,0.0,0.0,44.94,39.79425,-104.98146,11.57,8.52,7.32,6.22,-77.0,42.48,-1.0,9.8,8.52
11/01/2019 18:04:06.367000,0.0,0.0,0.0,44.7,39.79425,-104.98146,12.7,9.53,8.6,6.85,-77.0,42.62,-1.0,12.28,9.47
11/01/2019 18:05:05.380000,0.0,0.0,0.0,44.28,39.79425,-104.98146,10.88,10.0,7.72,7.07,-79.0,42.85,-1.0,10.68,9.62
11/01/2019 18:06:06.643000,0.0,0.0,0.0,44.36,39.79425,-104.98146,11.67,8.9,8.07,6.73,-79.0,43.07,-1.0,10.0,8.47
11/01/2019 18:07:06.897000,0.0,0.0,0.0,43.78,39.79425,-104.98146,10.38,9.85,8.32,7.2,-79.0,43.21,-1.0,10.38,9.22
11/01/2019 18:08:05.530000,0.0,0.0,0.0,43.18,39.79425,-104.98146,9.93,9.27,7.55,5.97,-79.0,43.52,-1.0,9.93,8.5
11/01/2019 18:09:06.743000,0.0,0.0,0.0,43.17,39.79425,-104.98146,11.9,9.18,7.5,6.92,-79.0,43.43,-1.0,10.55,8.85
11/01/2019 18:10:06.383000,0.0,0.0,0.0,43.02,39.79425,-104.98146,10.07,9.8,7.22,6.85,-79.0,43.65,-1.0,9.73,9.8
11/01/2019 18:11:06.340000,0.0,0.0,0.0,43.04,39.79425,-104.98146,10.73,9.68,7.82,7.05,-79.0,43.74,-1.0,10.27,9.27
11/01/2019 18:12:04.330000,0.0,0.0,0.0,42.7,39.79425,-104.98146,11.4,11.98,7.98,7.88,-81.0,43.77,-1.0,11.0,10.35
11/01/2019 18:13:13.430000,0.0,0.0,0.0,41.83,39.79425,-104.98146,11.9,9.65,8.05,6.85,-77.0,43.92,-1.0,11.22,9.1
11/01/2019 18:14:05.443000,0.0,0.0,0.0,42.49,39.79425,-104.98146,10.75,9.6,8.32,7.37,-77.0,43.9,-1.0,10.68,9.27
11/01/2019 18:15:06.297000,0.0,0.0,0.0,42.78,39.79425,-104.98146,11.83,7.87,8.37,6.0,-77.0,43.92,-1.0,11.47,7.82
11/01/2019 18:16:07.120000,0.0,0.0,0.0,42.44,39.79425,-104.98146,15.45,9.85,8.88,7.82,-77.0,43.99,-1.0,13.6,9.48
11/01/2019 18:17:07.757000,0.0,0.0,0.0,42.04,39.79425,-104.98146,11.48,8.77,7.67,6.33,-77.0,43.92,-1.0,10.82,8.42
11/01/2019 18:18:06.953000,0.0,0.0,0.0,42.86,39.79425,-104.98146,10.03,11.08,6.57,7.68,-77.0,43.36,-1.0,10.03,10.3
11/01/2019 18:19:21.773000,0.0,0.0,0.0,43.01,39.79425,-104.98146,12.53,10.88,7.72,7.47,-77.0,43.38,-1.0,10.95,10.27
11/01/2019 18:20:07.077000,0.0,0.0,0.0,43.06,39.79425,-104.98146,12.57,10.78,8.47,7.32,-77.0,43.66,-1.0,11.8,10.1
11/01/2019 18:21:07.030000,0.0,0.0,0.0,42.19,39.79425,-104.98146,11.52,11.83,7.97,7.02,-77.0,43.83,-1.0,11.38,11.33
11/01/2019 18:22:06.453000,0.0,0.0,0.0,42.65,39.79425,-104.98146,11.5,9.45,7.67,6.93,-77.0,43.65,-1.0,10.82,9.1
