InstrumentName, Melody-Catalpa B
StartTime, 2019-11-01 00:00:00
EndTime, 2019-11-30 23:59:59
Date,PM2.5
11/01/2019 00:00:01.236000,14.1
11/01/2019 00:02:01.315000,12.77
11/01/2019 00:04:01.598000,12.59
11/01/2019 00:06:01.346000,15.84
11/01/2019 00:08:01.374000,16.07
11/01/2019 00:10:01.036000,17.69
11/01/2019 00:12:01.328000,17.06
11/01/2019 00:14:01.253000,16.68
11/01/2019 00:16:01.073000,15.51
11/01/2019 00:18:01.324000,16.44
11/01/2019 00:20:01.248000,16.59
11/01/2019 00:22:01.350000,16.24
11/01/2019 00:24:01.224000,16.07
11/01/2019 00:26:01.225000,17.43
11/01/2019 00:28:01.231000,16.77
11/01/2019 00:30:01.226000,16.01
11/01/2019 00:32:01.059000,16.15
11/01/2019 00:34:01.317000,16.49
11/01/2019 00:36:01.060000,17.89
11/01/2019 00:38:01.291000,18.71
11/01/2019 00:40:01.228000,17.25
11/01/2019 00:42:01.022000,19.52
11/01/2019 00:44:01.316000,21.03
11/01/2019 00:46:01.898000,20.06
11/01/2019 00:48:01.373000,20.03
11/01/2019 00:50:01.353000,19.96
11/01/2019 00:52:01.493000,20.49
11/01/2019 00:54:01.313000,19.24
11/01/2019 00:56:01.383000,18.79
11/01/2019 00:58:01.397000,19.78
11/01/2019 01:00:01.430000,18.36
11/01/2019 01:02:01.426000,19.9
11/01/2019 01:04:01.463000,20.13
11/01/2019 01:06:01.319000,18.64
11/01/2019 01:08:02.095000,21.07
11/01/2019 01:10:01.462000,21.28
11/01/2019 01:12:01.002000,20.65
11/01/2019 01:14:01.466000,22.04
11/01/2019 01:16:01.393000,21.41
11/01/2019 01:18:01.389000,22.8
11/01/2019 01:20:01.313000,24.8
11/01/2019 01:22:01.415000,24.72
11/01/2019 01:24:01.407000,27.72
11/01/2019 01:26:01.370000,27.16
11/01/2019 01:28:01.018000,25.33
11/01/2019 01:30:00.996000,28.47
11/01/2019 01:32:01.324000,27.71
11/01/2019 01:34:01.335000,29.73
11/01/2019 01:36:01.404000,30.54
11/01/2019 01:38:01.564000,31.39
11/01/2019 01:40:01.206000,30.28
11/01/2019 01:42:01.000000,32.27
11/01/2019 01:44:01.370000,30.68
11/01/2019 01:46:01.379000,33.4
11/01/2019 01:48:01.003000,34.28
11/01/2019 01:50:01.446000,39.13
11/01/2019 01:52:01.314000,39.59
11/01/2019 01:54:01.321000,38.73
11/01/2019 01:56:01.314000,39.65
11/01/2019 01:58:01.310000,42.62
11/01/2019 02:02:01.349000,41.72
11/01/2019 02:04:01.310000,41.92
11/01/2019 02:06:01.410000,42.71
11/01/2019 02:08:00.997000,40.91
11/01/2019 02:10:01.308000,44.56
11/01/2019 02:12:01.212000,43.1
11/01/2019 02:14:01.055000,46.71
11/01/2019 02:16:01.235000,40.83
11/01/2019 02:18:01.248000,34.66
11/01/2019 02:20:01.445000,36.84
11/01/2019 02:22:01.315000,36.51
11/01/2019 02:24:01.331000,36.49
11/01/2019 02:26:01.395000,40.85
11/01/2019 02:28:00.990000,40.44
11/01/2019 02:30:01.317000,37.54
11/01/2019 02:32:01.236000,41.31
11/01/2019 02:34:01.324000,42.49
11/01/2019 02:36:01.318000,39.21
11/01/2019 02:38:01.227000,38.72
11/01/2019 02:40:01.455000,37.93
11/01/2019 02:42:01.363000,36.37
11/01/2019 02:44:01.415000,39.1
11/01/2019 02:46:01.593000,40.53
11/01/2019 02:48:01.237000,39.1
11/01/2019 02:50:00.985000,35.41
11/01/2019 02:52:01.423000,39.93
11/01/2019 02:54:01.261000,39.26
11/01/2019 02:56:01.007000,43.31
11/01/2019 02:58:01.302000,42.16
11/01/2019 03:00:01.214000,42.38
11/01/2019 03:02:01.228000,45.13
11/01/2019 03:04:01.240000,44.57
11/01/2019 03:06:01.209000,41.4
11/01/2019 03:08:01.055000,38.77
11/01/2019 03:10:00.988000,40.13
11/01/2019 03:14:01.257000,39.5
11/01/2019 03:16:01.155000,36.94
11/01/2019 03:18:01.399000,39.32
11/01/2019 03:20:01.201000,37.25
11/01/2019 03:22:01.361000,35.79
11/01/2019 03:24:01.309000,36.5
11/01/2019 03:26:01.399000,43.87
11/01/2019 03:28:01.216000,40.12
11/01/2019 03:30:01.003000,45.85
11/01/2019 03:32:01.335000,37.89
11/01/2019 03:34:01.322000,40.77
11/01/2019 03:36:01.413000,42.49
11/01/2019 03:38:01.213000,52.58
11/01/2019 03:40:01.353000,54.57
11/01/2019 03:42:01.364000,47.28
11/01/2019 03:44:00.998000,40.62
11/01/2019 03:46:01.525000,37.27
11/01/2019 03:48:01.415000,26.87
11/01/2019 03:50:01.419000,24.61
11/01/2019 03:52:01.374000,30.59
11/01/2019 03:54:01.473000,29.6
11/01/2019 03:56:01.409000,23.27
11/01/2019 03:58:01.227000,19.83
11/01/2019 04:00:01.330000,20.94
11/01/2019 04:02:01.452000,20.82
11/01/2019 04:04:01.322000,21.72
11/01/2019 04:06:00.975000,18.09
11/01/2019 04:08:01.297000,18.17
11/01/2019 04:10:00.973000,19.01
11/01/2019 04:14:01.302000,22.25
11/01/2019 04:16:01.295000,18.64
11/01/2019 04:18:00.986000,18.09
11/01/2019 04:20:01.419000,18.54
11/01/2019 04:22:00.984000,17.13
11/01/2019 04:24:00.965000,17.0
11/01/2019 04:26:01.298000,15.96
11/01/2019 04:28:01.350000,14.43
11/01/2019 04:30:01.372000,16.42
11/01/2019 04:32:01.425000,15.74
11/01/2019 04:34:01.248000,15.55
11/01/2019 04:36:01.241000,16.17
11/01/2019 04:38:01.366000,15.87
11/01/2019 04:40:00.984000,16.03
11/01/2019 04:42:01.000000,15.57
11/01/2019 04:44:01.373000,16.69
11/01/2019 04:46:01.846000,16.81
11/01/2019 04:48:01.200000,17.13
11/01/2019 04:50:01.278000,19.21
11/01/2019 04:52:01.363000,26.43
11/01/2019 04:54:00.993000,25.74
11/01/2019 04:56:01.279000,20.36
11/01/2019 04:58:01.353000,21.01
11/01/2019 05:00:01.456000,22.14
11/01/2019 05:02:01.329000,24.72
11/01/2019 05:04:01.206000,25.33
11/01/2019 05:06:01.365000,27.75
11/01/2019 05:08:01.201000,27.18
11/01/2019 05:10:01.376000,28.04
11/01/2019 05:12:01.267000,28.8
11/01/2019 05:14:01.208000,24.86
11/01/2019 05:16:01.061000,28.82
11/01/2019 05:18:00.971000,24.6
11/01/2019 05:20:01.374000,23.69
11/01/2019 05:22:01.430000,21.15
11/01/2019 05:24:01.421000,23.0
11/01/2019 05:26:01.200000,18.47
11/01/2019 05:28:01.006000,16.59
11/01/2019 05:30:01.296000,17.09
11/01/2019 05:32:00.972000,17.56
11/01/2019 05:34:01.404000,16.91
11/01/2019 05:36:01.287000,15.95
11/01/2019 05:38:00.958000,15.93
11/01/2019 05:40:01.304000,15.13
11/01/2019 05:42:01.450000,15.2
11/01/2019 05:46:01.610000,15.64
11/01/2019 05:48:01.370000,15.58
11/01/2019 05:50:01.369000,15.69
11/01/2019 05:52:01.901000,15.09
11/01/2019 05:54:01.463000,16.56
11/01/2019 05:56:00.970000,16.43
11/01/2019 05:58:01.335000,16.26
11/01/2019 06:00:00.987000,14.1
11/01/2019 06:02:01.318000,17.09
11/01/2019 06:04:01.364000,14.7
11/01/2019 06:06:00.970000,14.63
11/01/2019 06:08:01.270000,13.08
11/01/2019 06:10:01.198000,12.99
11/01/2019 06:14:01.459000,10.37
11/01/2019 06:16:00.968000,12.1
11/01/2019 06:18:01.375000,11.75
11/01/2019 06:20:00.968000,11.13
11/01/2019 06:22:01.236000,9.81
11/01/2019 06:24:01.392000,9.99
11/01/2019 06:26:01.364000,11.03
11/01/2019 06:28:00.968000,11.01
11/01/2019 06:30:00.949000,7.07
11/01/2019 06:32:01.328000,7.39
11/01/2019 06:34:01.197000,7.26
11/01/2019 06:36:01.291000,8.56
11/01/2019 06:38:01.332000,8.42
11/01/2019 06:40:01.273000,9.41
11/01/2019 06:42:00.963000,8.91
11/01/2019 06:44:01.272000,8.14
11/01/2019 06:46:01.634000,9.28
11/01/2019 06:48:01.288000,9.94
11/01/2019 06:50:01.117000,8.59
11/01/2019 06:52:01.215000,9.3
11/01/2019 06:54:01.348000,9.49
11/01/2019 06:56:01.349000,10.12
11/01/2019 06:58:01.273000,9.65
11/01/2019 07:00:01.363000,10.06
11/01/2019 07:02:01.400000,10.14
11/01/2019 07:04:01.170000,11.14
11/01/2019 07:06:01.233000,10.73
11/01/2019 07:08:01.175000,11.62
11/01/2019 07:10:00.981000,11.21
11/01/2019 07:12:01.274000,10.25
11/01/2019 07:14:01.283000,10.13
11/01/2019 07:16:00.952000,10.46
11/01/2019 07:18:00.971000,11.92
11/01/2019 07:20:01.290000,9.86
11/01/2019 07:22:01.363000,11.01
11/01/2019 07:24:01.381000,11.9
11/01/2019 07:26:01.273000,10.1
11/01/2019 07:28:00.937000,12.36
11/01/2019 07:30:01.315000,12.49
11/01/2019 07:32:01.547000,11.97
11/01/2019 07:34:01.176000,12.85
11/01/2019 07:36:01.461000,12.07
11/01/2019 07:38:01.372000,13.32
11/01/2019 07:40:01.520000,12.97
11/01/2019 07:42:01.333000,12.9
11/01/2019 07:44:01.432000,12.57
11/01/2019 07:46:01.359000,13.06
11/01/2019 07:48:01.270000,12.9
11/01/2019 07:50:01.318000,12.74
11/01/2019 07:52:01.346000,13.88
11/01/2019 07:54:01.173000,14.65
11/01/2019 07:56:00.942000,15.01
11/01/2019 07:58:01.427000,13.53
11/01/2019 08:00:01.332000,13.9
11/01/2019 08:02:00.958000,15.03
11/01/2019 08:04:01.378000,14.36
11/01/2019 08:06:01.001000,16.38
11/01/2019 08:08:01.178000,15.03
11/01/2019 08:10:00.965000,14.31
11/01/2019 08:12:01.464000,14.82
11/01/2019 08:14:00.936000,15.22
11/01/2019 08:16:01.317000,17.5
11/01/2019 08:18:01.412000,18.9
11/01/2019 08:20:01.412000,17.18
11/01/2019 08:22:01.378000,15.81
11/01/2019 08:24:01.343000,16.37
11/01/2019 08:26:00.953000,17.31
11/01/2019 08:28:01.166000,18.0
11/01/2019 08:30:01.186000,17.56
11/01/2019 08:32:00.937000,17.03
11/01/2019 08:34:01.180000,14.36
11/01/2019 08:36:01.461000,13.12
11/01/2019 08:38:01.309000,11.71
11/01/2019 08:40:01.172000,12.03
11/01/2019 08:42:01.348000,11.87
11/01/2019 08:44:01.277000,12.67
11/01/2019 08:46:01.479000,12.1
11/01/2019 08:48:01.259000,10.94
11/01/2019 08:50:01.152000,9.43
11/01/2019 08:52:00.949000,8.71
11/01/2019 08:54:01.261000,8.55
11/01/2019 08:56:01.251000,9.1
11/01/2019 08:58:01.261000,8.58
11/01/2019 09:00:01.262000,7.99
11/01/2019 09:02:01.372000,6.51
11/01/2019 09:04:01.334000,6.34
11/01/2019 09:06:00.940000,5.21
11/01/2019 09:08:01.299000,4.91
11/01/2019 09:10:00.937000,5.34
11/01/2019 09:12:01.263000,4.73
