InstrumentName, Woods Park,,
StartTime, 2019-11-01 00:00:00,,
EndTime, 2019-11-30 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
11/01/2019 00:01:50.000000,21.01,26.96,26.14
11/01/2019 00:03:50.000000,19.87,26.04,24.54
11/01/2019 00:05:50.000000,22.73,30.87,29.91
11/01/2019 00:07:50.000000,22.65,28.86,28.03
11/01/2019 00:09:50.000000,23.57,30.14,29.34
11/01/2019 00:11:50.000000,23.0,29.5,28.59
11/01/2019 00:13:50.000000,24.59,31.22,30.44
11/01/2019 00:15:50.000000,26.29,34.03,33.38
11/01/2019 00:17:50.000000,26.31,34.63,33.53
11/01/2019 00:19:50.000000,24.2,31.51,30.3
11/01/2019 00:21:50.000000,23.88,30.94,30.4
11/01/2019 00:23:50.000000,22.97,29.86,28.88
11/01/2019 00:25:50.000000,24.25,31.13,30.21
11/01/2019 00:27:50.000000,22.24,29.46,28.61
11/01/2019 00:29:50.000000,22.97,29.63,29.16
11/01/2019 00:31:50.000000,24.06,30.37,30.04
11/01/2019 00:33:50.000000,22.56,28.72,28.3
11/01/2019 00:35:50.000000,21.83,28.72,27.7
11/01/2019 00:37:50.000000,21.75,28.67,27.18
11/01/2019 00:39:50.000000,21.33,27.84,27.1
11/01/2019 00:41:50.000000,22.03,28.44,27.61
11/01/2019 00:43:50.000000,21.86,28.36,27.57
11/01/2019 00:45:50.000000,21.13,27.49,26.28
11/01/2019 00:47:50.000000,20.4,27.51,26.65
11/01/2019 00:49:50.000000,20.09,26.16,25.49
11/01/2019 00:51:50.000000,20.72,26.77,26.55
11/01/2019 00:53:50.000000,20.86,26.86,26.63
11/01/2019 00:55:50.000000,20.93,26.28,25.85
11/01/2019 00:57:50.000000,20.57,27.01,25.97
11/01/2019 00:59:50.000000,20.38,26.2,25.62
11/01/2019 01:01:50.000000,22.14,29.31,28.14
11/01/2019 01:03:50.000000,22.12,28.74,27.99
11/01/2019 01:05:50.000000,21.6,28.72,27.21
11/01/2019 01:07:50.000000,21.46,27.07,26.56
11/01/2019 01:09:50.000000,21.94,28.39,27.36
11/01/2019 01:11:50.000000,22.61,29.74,28.77
11/01/2019 01:13:50.000000,22.25,28.49,28.09
11/01/2019 01:15:50.000000,22.4,29.21,28.54
11/01/2019 01:17:50.000000,23.03,30.03,28.74
11/01/2019 01:19:50.000000,22.85,29.85,28.72
11/01/2019 01:21:50.000000,22.28,28.82,27.9
11/01/2019 01:23:50.000000,22.67,31.14,28.7
11/01/2019 01:25:50.000000,22.26,28.84,27.69
11/01/2019 01:27:50.000000,23.24,30.06,29.06
11/01/2019 01:29:50.000000,22.49,29.96,29.06
11/01/2019 01:31:50.000000,22.87,29.73,28.81
11/01/2019 01:33:50.000000,22.23,29.21,28.27
11/01/2019 01:35:50.000000,22.8,30.43,28.84
11/01/2019 01:37:50.000000,23.03,29.61,29.28
11/01/2019 01:39:50.000000,22.79,29.32,29.1
11/01/2019 01:41:50.000000,22.7,29.27,28.83
11/01/2019 01:43:50.000000,23.45,31.06,30.31
11/01/2019 01:45:50.000000,23.93,31.07,30.4
11/01/2019 01:47:50.000000,23.46,29.52,29.04
11/01/2019 01:49:50.000000,23.0,30.83,29.41
11/01/2019 01:51:50.000000,22.22,29.75,28.87
11/01/2019 01:53:50.000000,21.54,28.09,26.93
11/01/2019 01:55:50.000000,20.52,27.4,26.21
11/01/2019 01:57:50.000000,20.0,25.92,25.55
11/01/2019 01:59:50.000000,19.66,25.91,24.71
11/01/2019 02:01:50.000000,20.3,26.16,25.17
11/01/2019 02:03:50.000000,19.01,24.71,24.19
11/01/2019 02:05:50.000000,19.07,24.72,24.35
11/01/2019 02:07:50.000000,18.31,23.59,22.57
11/01/2019 02:09:50.000000,17.96,22.97,21.96
11/01/2019 02:11:50.000000,17.91,23.58,22.61
11/01/2019 02:13:50.000000,17.04,22.68,21.83
11/01/2019 02:15:50.000000,17.41,22.59,21.67
11/01/2019 02:17:50.000000,17.16,21.74,21.31
11/01/2019 02:19:50.000000,18.07,23.57,23.16
11/01/2019 02:21:50.000000,17.09,22.42,21.64
11/01/2019 02:23:50.000000,17.48,21.62,21.17
11/01/2019 02:25:50.000000,16.55,21.3,20.63
11/01/2019 02:27:50.000000,17.84,22.36,21.94
11/01/2019 02:29:50.000000,18.07,23.66,22.37
11/01/2019 02:31:50.000000,17.94,22.73,22.39
11/01/2019 02:33:50.000000,18.59,24.36,23.41
11/01/2019 02:35:50.000000,18.84,25.12,24.0
11/01/2019 02:37:50.000000,18.53,24.31,23.41
11/01/2019 02:39:50.000000,17.76,23.03,22.09
11/01/2019 02:41:50.000000,18.51,24.86,23.72
11/01/2019 02:43:50.000000,18.93,24.81,24.27
11/01/2019 02:45:50.000000,19.03,25.07,24.07
11/01/2019 02:47:50.000000,19.69,24.6,24.16
11/01/2019 02:49:50.000000,19.59,25.24,24.27
11/01/2019 02:51:50.000000,19.63,24.93,24.36
11/01/2019 02:53:50.000000,20.15,25.39,24.69
11/01/2019 02:55:50.000000,19.87,25.12,24.53
11/01/2019 02:57:50.000000,20.04,26.41,25.06
11/01/2019 02:59:50.000000,19.21,25.41,24.07
11/01/2019 03:01:50.000000,20.47,27.22,26.25
11/01/2019 03:03:50.000000,21.96,28.16,26.87
11/01/2019 03:05:50.000000,22.07,29.83,28.74
11/01/2019 03:07:50.000000,21.52,28.79,27.42
11/01/2019 03:09:50.000000,21.87,29.87,28.37
11/01/2019 03:13:50.000000,23.44,34.13,31.65
11/01/2019 03:15:50.000000,27.69,39.66,37.83
11/01/2019 03:17:50.000000,26.97,39.93,37.96
11/01/2019 03:19:50.000000,29.99,43.04,41.16
11/01/2019 03:21:50.000000,26.46,36.14,34.99
11/01/2019 03:23:50.000000,25.71,34.07,32.59
11/01/2019 03:25:50.000000,24.91,32.96,31.77
11/01/2019 03:27:50.000000,25.14,34.42,32.7
11/01/2019 03:29:50.000000,25.74,33.46,32.29
11/01/2019 03:31:50.000000,27.11,36.66,35.32
11/01/2019 03:33:50.000000,27.76,35.59,34.8
11/01/2019 03:35:50.000000,27.22,36.12,34.66
11/01/2019 03:37:50.000000,27.6,36.24,35.38
11/01/2019 03:39:50.000000,28.13,36.03,35.24
11/01/2019 03:41:50.000000,27.96,37.9,36.38
11/01/2019 03:43:50.000000,28.26,36.83,35.43
11/01/2019 03:45:50.000000,27.87,36.54,35.01
11/01/2019 03:47:50.000000,25.64,34.75,33.72
11/01/2019 03:49:50.000000,26.04,35.24,34.43
11/01/2019 03:51:50.000000,25.51,33.3,32.64
11/01/2019 03:53:50.000000,25.01,32.76,32.01
11/01/2019 03:55:50.000000,24.58,32.67,31.7
11/01/2019 03:57:50.000000,24.34,33.76,32.21
11/01/2019 03:59:50.000000,24.46,33.5,31.99
11/01/2019 04:01:50.000000,24.22,33.0,32.18
11/01/2019 04:03:50.000000,23.87,32.69,32.01
11/01/2019 04:05:50.000000,24.66,33.49,31.83
11/01/2019 04:07:50.000000,23.6,31.66,30.59
11/01/2019 04:09:50.000000,23.18,31.18,30.03
11/01/2019 04:13:50.000000,22.17,28.96,27.91
11/01/2019 04:15:50.000000,22.15,29.39,28.51
11/01/2019 04:17:50.000000,22.57,30.49,29.38
11/01/2019 04:19:50.000000,25.68,33.18,32.46
11/01/2019 04:21:50.000000,27.66,36.97,36.04
11/01/2019 04:23:50.000000,29.39,38.79,37.33
11/01/2019 04:25:50.000000,28.93,38.31,36.99
11/01/2019 04:27:50.000000,28.86,38.05,36.71
11/01/2019 04:29:50.000000,28.38,38.28,36.9
11/01/2019 04:31:50.000000,28.6,38.0,36.66
11/01/2019 04:33:50.000000,28.07,36.75,35.84
11/01/2019 04:35:50.000000,26.41,35.06,34.15
11/01/2019 04:37:50.000000,27.2,34.95,33.95
11/01/2019 04:39:50.000000,27.07,36.41,34.83
11/01/2019 04:41:50.000000,26.92,35.58,35.01
11/01/2019 04:43:50.000000,27.27,37.26,36.26
11/01/2019 04:45:50.000000,27.01,36.34,35.27
11/01/2019 04:47:50.000000,25.61,34.48,33.39
11/01/2019 04:49:50.000000,26.21,35.41,33.83
11/01/2019 04:51:50.000000,25.91,34.78,33.23
11/01/2019 04:53:50.000000,25.88,34.55,33.69
11/01/2019 04:55:50.000000,26.12,33.66,32.53
11/01/2019 04:57:50.000000,25.23,33.14,32.37
11/01/2019 04:59:50.000000,24.0,31.83,30.83
11/01/2019 05:01:50.000000,24.61,32.82,31.2
11/01/2019 05:03:50.000000,24.22,31.94,31.2
11/01/2019 05:05:50.000000,24.68,32.23,31.48
11/01/2019 05:07:50.000000,23.64,31.46,30.64
11/01/2019 05:09:50.000000,23.46,31.81,30.88
11/01/2019 05:11:50.000000,22.67,30.16,28.88
11/01/2019 05:13:50.000000,21.54,29.33,28.07
11/01/2019 05:15:50.000000,21.39,29.04,27.75
11/01/2019 05:17:50.000000,21.46,27.99,26.73
11/01/2019 05:19:50.000000,21.55,28.55,27.97
11/01/2019 05:21:50.000000,21.94,27.68,27.33
11/01/2019 05:23:50.000000,20.56,27.84,26.74
11/01/2019 05:25:50.000000,20.83,27.7,26.57
11/01/2019 05:27:50.000000,19.22,25.51,24.34
11/01/2019 05:29:50.000000,19.72,25.61,25.07
11/01/2019 05:31:50.000000,18.94,25.52,24.55
11/01/2019 05:33:50.000000,19.16,24.74,24.34
11/01/2019 05:35:50.000000,19.1,25.63,24.16
11/01/2019 05:37:50.000000,17.97,24.13,23.32
11/01/2019 05:39:50.000000,17.21,23.17,22.23
11/01/2019 05:43:50.000000,15.69,20.51,19.81
11/01/2019 05:45:50.000000,16.03,21.22,20.03
11/01/2019 05:47:50.000000,15.73,20.66,20.1
11/01/2019 05:49:50.000000,16.67,21.6,21.01
11/01/2019 05:51:50.000000,15.58,20.52,19.42
11/01/2019 05:53:50.000000,15.72,20.07,19.99
11/01/2019 05:55:50.000000,14.99,20.13,19.35
11/01/2019 05:57:50.000000,15.69,20.59,19.67
11/01/2019 05:59:50.000000,14.58,19.99,18.96
11/01/2019 06:01:50.000000,15.11,19.95,19.42
11/01/2019 06:03:50.000000,15.37,20.28,19.53
11/01/2019 06:05:50.000000,15.75,20.37,19.92
11/01/2019 06:07:50.000000,14.35,19.71,18.58
11/01/2019 06:09:50.000000,15.51,19.63,19.19
11/01/2019 06:13:50.000000,15.39,20.73,19.8
11/01/2019 06:15:50.000000,15.99,21.44,20.61
11/01/2019 06:17:50.000000,15.51,20.51,19.66
11/01/2019 06:19:50.000000,14.95,20.08,19.58
11/01/2019 06:21:50.000000,15.65,20.82,19.79
11/01/2019 06:23:50.000000,15.7,20.76,20.3
11/01/2019 06:25:50.000000,14.71,20.38,19.23
11/01/2019 06:27:50.000000,14.94,19.1,18.88
11/01/2019 06:29:50.000000,14.07,18.31,17.99
11/01/2019 06:31:50.000000,14.15,18.1,17.85
11/01/2019 06:33:50.000000,13.28,17.61,17.38
