InstrumentName, La Casa NCORE,,,,
StartTime, 2019-11-01 00:00:00,,,,
EndTime, 2019-11-30 23:59:59,,,,
Date,Carbon monoxide,Nitrogen dioxide,Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions
11/01/2019 00:00:00.000000,0.776657,65.45143,0.001667,69.270717,26.027113
11/01/2019 00:01:00.000000,0.742112,65.735699,0.001917,67.722411,25.904842
11/01/2019 00:02:00.000000,0.729788,66.952274,0.001717,66.48441,25.718234
11/01/2019 00:03:00.000000,0.72786,68.275479,0.001433,66.067162,25.574485
11/01/2019 00:04:00.000000,0.713056,67.923647,0.001567,66.167682,25.376896
11/01/2019 00:05:00.000000,0.709309,66.868449,0.001483,63.40691,25.187728
11/01/2019 00:06:00.000000,0.719626,67.768778,0.000933,60.853941,25.046718
11/01/2019 00:07:00.000000,0.760277,67.23108,0.001433,60.764291,24.985776
11/01/2019 00:08:00.000000,0.725934,65.422732,0.001567,61.4728,24.92748
11/01/2019 00:09:00.000000,0.684011,64.733688,0.00195,58.718315,24.765073
11/01/2019 00:10:00.000000,0.67848,65.040741,0.001417,57.126377,24.630842
11/01/2019 00:11:00.000000,0.641029,66.013041,0.000717,54.561479,24.508648
11/01/2019 00:12:00.000000,0.646751,65.757245,0.000483,54.417254,24.486184
11/01/2019 00:13:00.000000,0.668285,65.750177,0.000733,55.143385,24.456954
11/01/2019 00:14:00.000000,0.68472,65.840464,0.000667,54.965479,24.412968
11/01/2019 00:15:00.000000,0.698104,65.656625,0.001017,53.757601,24.431406
11/01/2019 00:16:00.000000,0.71429,66.519863,0.00135,54.784921,24.512254
11/01/2019 00:17:00.000000,0.713362,66.534228,0.00115,56.261518,24.534672
11/01/2019 00:18:00.000000,0.72093,66.381196,0.000833,55.35991,24.458174
11/01/2019 00:19:00.000000,0.710631,65.946357,0.000917,54.179864,24.414688
11/01/2019 00:20:00.000000,0.710984,65.350725,0.00045,53.299274,24.47559
11/01/2019 00:21:00.000000,0.695478,64.667787,0.000133,51.734049,24.411914
11/01/2019 00:22:00.000000,0.66536,64.18995,0.0005,51.629434,24.355116
11/01/2019 00:23:00.000000,0.80348,63.735956,0.000633,51.596738,24.214895
11/01/2019 00:24:00.000000,0.962553,62.918002,0.000883,50.583046,24.106291
11/01/2019 00:25:00.000000,0.875546,60.831822,0.000917,49.400801,23.840271
11/01/2019 00:26:00.000000,0.67076,59.712682,0.00045,49.453865,23.516954
11/01/2019 00:27:00.000000,0.711166,59.146242,0.000733,48.25106,23.224365
11/01/2019 00:28:00.000000,0.724631,58.627631,0.00155,46.296271,22.849964
11/01/2019 00:29:00.000000,0.633875,57.38789,0.002283,45.88964,22.481274
11/01/2019 00:30:00.000000,0.584037,57.565176,0.002133,46.430078,22.187521
11/01/2019 00:31:00.000000,0.532845,58.558594,0.0017,45.508002,21.778113
11/01/2019 00:32:00.000000,0.554175,61.583497,0.001467,47.213354,21.47233
11/01/2019 00:33:00.000000,0.597741,62.819577,0.000633,47.927415,21.211766
11/01/2019 00:34:00.000000,0.628808,62.742987,0.000283,48.066148,21.119843
11/01/2019 00:35:00.000000,0.655096,62.589006,0.000217,47.912466,21.078126
11/01/2019 00:36:00.000000,0.662164,62.053288,-9999.0,48.858857,21.240811
11/01/2019 00:37:00.000000,0.673795,61.93477,-9999.0,48.861435,21.512876
11/01/2019 00:38:00.000000,0.669076,61.850877,0.0,48.424709,21.731129
11/01/2019 00:39:00.000000,0.663345,61.798685,-9999.0,49.625706,22.012523
11/01/2019 00:40:00.000000,0.695275,62.099396,0.000867,50.765636,22.325967
11/01/2019 00:41:00.000000,0.7618,62.161658,0.001233,51.961011,22.629537
11/01/2019 00:42:00.000000,0.741923,62.553361,0.000617,52.436374,22.947308
11/01/2019 00:43:00.000000,0.725805,62.923361,0.000867,51.583354,23.278834
11/01/2019 00:44:00.000000,0.729543,62.804868,0.000883,51.088642,23.544411
11/01/2019 00:45:00.000000,0.718114,62.269788,0.00075,50.961325,23.663442
11/01/2019 00:46:00.000000,0.691217,61.569452,3.3e-05,52.194651,23.645582
11/01/2019 00:47:00.000000,0.677339,61.243582,0.000433,52.588401,23.639072
11/01/2019 00:48:00.000000,0.677546,61.493945,0.000683,52.660988,23.826196
11/01/2019 00:49:00.000000,0.646288,61.196344,0.00125,53.374682,24.018712
11/01/2019 00:50:00.000000,0.622529,61.160797,0.0013,54.3145,24.167357
11/01/2019 00:51:00.000000,0.643293,61.239188,0.001017,54.642741,24.199012
11/01/2019 00:52:00.000000,0.656508,61.905385,0.001033,53.495155,24.247842
11/01/2019 00:53:00.000000,0.664825,61.973613,0.00075,54.220911,24.310834
11/01/2019 00:54:00.000000,0.673332,61.360792,0.00155,54.028212,24.285838
11/01/2019 00:55:00.000000,0.669228,61.140183,0.001333,54.538876,24.224208
11/01/2019 00:56:00.000000,0.687452,60.871461,0.00045,53.400845,24.248342
11/01/2019 00:57:00.000000,0.688564,60.097435,0.000383,52.716276,24.366264
11/01/2019 00:58:00.000000,0.663587,59.76463,0.000283,51.810719,24.392723
11/01/2019 00:59:00.000000,0.655331,59.577379,0.00085,51.434885,24.123541
11/01/2019 01:00:00.000000,0.655502,59.372804,0.0008,50.607115,23.823076
11/01/2019 01:01:00.000000,0.683816,59.877915,0.000467,50.444069,23.665273
11/01/2019 01:02:00.000000,0.671821,59.15958,0.0003,48.854431,23.544299
11/01/2019 01:03:00.000000,0.67393,58.661661,0.0008,49.507781,23.381781
11/01/2019 01:04:00.000000,0.673842,58.992225,-9999.0,49.688143,23.11443
11/01/2019 01:05:00.000000,0.687601,59.622534,-9999.0,49.916757,22.943203
11/01/2019 01:06:00.000000,0.702267,59.424623,0.000517,51.038437,22.814243
11/01/2019 01:07:00.000000,0.717306,59.066763,0.001183,51.103139,22.649545
11/01/2019 01:08:00.000000,0.716659,58.74365,0.0008,51.247891,22.492423
11/01/2019 01:09:00.000000,0.688603,58.180209,0.000333,52.02447,22.286973
11/01/2019 01:10:00.000000,0.653924,57.777664,0.000383,51.647369,22.127506
11/01/2019 01:11:00.000000,0.649737,57.477601,0.0002,52.588467,21.994607
11/01/2019 01:12:00.000000,0.648802,57.424358,0.000633,53.392573,21.759704
11/01/2019 01:13:00.000000,0.641927,57.329662,0.000833,53.230251,21.536028
11/01/2019 01:14:00.000000,0.600826,56.79367,0.00035,52.510229,21.457213
11/01/2019 01:15:00.000000,0.605829,56.828416,0.001283,51.527164,21.450459
11/01/2019 01:16:00.000000,0.614784,57.030319,0.002233,50.186778,21.357197
11/01/2019 01:17:00.000000,0.603814,56.678843,0.0018,49.726297,21.295889
11/01/2019 01:18:00.000000,0.605821,56.486774,0.001467,50.561552,21.284851
11/01/2019 01:19:00.000000,0.594703,56.370521,0.0013,49.438587,21.314692
11/01/2019 01:20:00.000000,0.577286,56.180049,0.000983,48.618464,21.404161
11/01/2019 01:21:00.000000,0.564844,56.000772,0.0011,47.950662,21.474604
11/01/2019 01:22:00.000000,0.57258,55.873603,0.001283,47.006418,21.542052
11/01/2019 01:23:00.000000,0.573891,55.755743,0.001033,46.352235,21.643667
11/01/2019 01:24:00.000000,0.588119,55.325064,0.001017,48.743432,21.764363
11/01/2019 01:25:00.000000,0.594842,55.0154,0.0007,49.508164,21.779007
11/01/2019 01:26:00.000000,0.550668,54.917131,0.00065,48.675964,21.719047
11/01/2019 01:27:00.000000,0.565909,54.904635,0.00095,48.724851,21.692755
11/01/2019 01:28:00.000000,0.594578,55.055883,0.000833,47.052328,21.663414
11/01/2019 01:29:00.000000,0.617226,55.040296,0.00055,44.939396,21.528511
11/01/2019 01:30:00.000000,0.588107,54.634689,0.000483,45.383378,21.345421
11/01/2019 01:31:00.000000,0.568458,54.409841,0.001167,45.418485,21.161614
11/01/2019 01:32:00.000000,0.584084,54.223829,0.00115,46.303485,20.969639
11/01/2019 01:33:00.000000,0.572057,54.12711,0.000483,47.318598,20.824459
11/01/2019 01:34:00.000000,0.581241,54.176071,0.0004,46.824694,20.714164
11/01/2019 01:35:00.000000,0.611878,54.06358,-9999.0,45.245271,20.623129
11/01/2019 01:36:00.000000,0.616198,53.650804,-9999.0,44.981536,20.535215
11/01/2019 01:37:00.000000,0.627536,53.524156,-9999.0,45.127402,20.4468
11/01/2019 01:38:00.000000,0.624278,54.179866,0.000683,45.087519,20.366484
11/01/2019 01:39:00.000000,0.632923,54.849115,0.001,46.325595,20.283062
11/01/2019 01:40:00.000000,0.63552,54.582331,0.00055,46.821954,20.226263
11/01/2019 01:41:00.000000,0.61774,54.599108,0.00065,46.307031,20.188656
11/01/2019 01:42:00.000000,0.612336,54.72178,0.000967,46.349189,20.108008
11/01/2019 01:43:00.000000,0.599807,54.70262,0.000783,44.766305,20.046605
11/01/2019 01:44:00.000000,0.591213,54.553915,1.7e-05,44.624092,19.982764
11/01/2019 01:45:00.000000,0.585671,54.403104,0.000117,44.770988,19.868984
11/01/2019 01:46:00.000000,0.598801,54.974712,0.0003,43.115766,19.829778
11/01/2019 01:47:00.000000,0.57647,54.786439,0.000283,43.215577,19.732871
11/01/2019 01:48:00.000000,0.567948,53.782128,0.00055,42.597791,19.587669
11/01/2019 01:49:00.000000,0.615444,53.515803,0.000517,,
11/01/2019 01:50:00.000000,0.699645,53.099451,0.000483,41.956855,19.454496
11/01/2019 01:51:00.000000,0.731829,52.984913,0.0004,41.595133,19.426817
11/01/2019 01:52:00.000000,0.725466,52.930735,0.00015,42.4932,19.330305
11/01/2019 01:53:00.000000,0.702103,52.782358,0.000467,42.090051,19.287873
11/01/2019 01:54:00.000000,0.80563,53.257175,0.001067,41.875477,19.190251
11/01/2019 01:55:00.000000,1.06113,52.760147,0.001167,41.616398,19.145156
11/01/2019 01:56:00.000000,0.827739,52.663805,0.0007,40.286105,19.12186
11/01/2019 01:57:00.000000,0.772842,52.498073,0.0009,40.175024,19.065894
11/01/2019 01:58:00.000000,0.900721,52.885646,0.0009,39.29898,19.000054
11/01/2019 01:59:00.000000,0.98691,53.418108,0.0014,38.669938,19.053913
11/01/2019 02:00:00.000000,0.925406,53.020744,0.0013,38.546612,19.033335
11/01/2019 02:01:00.000000,0.875832,52.77373,0.0013,37.619997,18.981584
11/01/2019 02:02:00.000000,0.916663,52.554585,0.001617,37.327002,18.91813
11/01/2019 02:03:00.000000,0.910529,52.480268,0.001883,36.493272,18.962281
11/01/2019 02:04:00.000000,0.830769,52.272594,0.00275,36.259094,19.094045
11/01/2019 02:05:00.000000,0.739155,52.216553,0.003433,36.637854,19.161643
11/01/2019 02:06:00.000000,0.694653,52.926716,0.003133,36.692921,19.285522
11/01/2019 02:07:00.000000,0.670769,53.165489,0.004483,36.829597,19.437673
11/01/2019 02:08:00.000000,0.667661,52.995702,0.00575,36.649044,19.556056
11/01/2019 02:09:00.000000,0.689906,52.825126,0.005033,37.255682,19.727615
11/01/2019 02:10:00.000000,0.704961,52.87611,0.004683,37.826426,19.899452
