InstrumentName, I25 Denver,,
StartTime, 2019-11-01 00:00:00,,
EndTime, 2019-11-30 23:59:59,,
Date,Carbon monoxide,Nitrogen dioxide,PM2.5 - Local Conditions
11/01/2019 00:00:00.000000,1.352173,81.926758,25.233333
11/01/2019 00:01:00.000000,1.243578,80.23454,25.333333
11/01/2019 00:02:00.000000,1.132827,80.364511,24.633333
11/01/2019 00:03:00.000000,1.0977,80.729746,24.466667
11/01/2019 00:04:00.000000,1.101041,81.395634,23.3
11/01/2019 00:05:00.000000,1.000573,81.964401,24.933333
11/01/2019 00:06:00.000000,0.920691,82.109534,25.633333
11/01/2019 00:07:00.000000,0.91052,82.48888,23.333333
11/01/2019 00:08:00.000000,0.922891,82.445907,20.366667
11/01/2019 00:09:00.000000,0.880218,82.691872,
11/01/2019 00:10:00.000000,0.863045,82.601695,21.066667
11/01/2019 00:11:00.000000,0.860746,82.18637,19.633333
11/01/2019 00:12:00.000000,0.85079,81.647191,20.0
11/01/2019 00:13:00.000000,0.837452,81.179703,20.766667
11/01/2019 00:14:00.000000,0.84843,80.979371,19.933333
11/01/2019 00:15:00.000000,0.867238,80.216222,18.8
11/01/2019 00:16:00.000000,0.946265,79.859009,19.566667
11/01/2019 00:17:00.000000,0.956847,78.808592,19.966667
11/01/2019 00:18:00.000000,0.989352,65.313986,19.5
11/01/2019 00:19:00.000000,1.195864,80.150951,21.233333
11/01/2019 00:20:00.000000,1.13746,78.811577,17.866667
11/01/2019 00:21:00.000000,0.893338,76.719948,18.233333
11/01/2019 00:22:00.000000,0.785329,76.008297,18.566667
11/01/2019 00:23:00.000000,0.778481,75.749825,16.5
11/01/2019 00:24:00.000000,0.810219,75.504276,17.3
11/01/2019 00:25:00.000000,0.829008,75.351162,17.833333
11/01/2019 00:26:00.000000,0.880444,74.438757,16.233333
11/01/2019 00:27:00.000000,0.984142,80.649464,17.5
11/01/2019 00:28:00.000000,0.910729,77.134119,16.7
11/01/2019 00:29:00.000000,0.801125,76.844313,17.133333
11/01/2019 00:30:00.000000,1.127231,76.803868,18.066667
11/01/2019 00:31:00.000000,1.878181,76.334209,16.533333
11/01/2019 00:32:00.000000,1.296862,76.076971,17.5
11/01/2019 00:33:00.000000,0.968402,76.176486,17.733333
11/01/2019 00:34:00.000000,1.148476,76.163263,17.066667
11/01/2019 00:35:00.000000,0.992669,75.915387,16.833333
11/01/2019 00:36:00.000000,0.949457,74.660961,16.933333
11/01/2019 00:37:00.000000,1.132075,78.786922,18.066667
11/01/2019 00:38:00.000000,1.170232,80.669562,17.133333
11/01/2019 00:39:00.000000,0.995095,75.622861,15.8
11/01/2019 00:40:00.000000,0.894414,75.950951,15.233333
11/01/2019 00:41:00.000000,0.880814,76.276207,16.233333
11/01/2019 00:42:00.000000,0.8747,76.694518,16.933333
11/01/2019 00:43:00.000000,0.869357,77.218149,16.2
11/01/2019 00:44:00.000000,0.86487,77.599824,15.533333
11/01/2019 00:45:00.000000,0.992164,77.723668,15.466667
11/01/2019 00:46:00.000000,1.0875,77.859961,14.966667
11/01/2019 00:47:00.000000,0.915332,77.954556,15.833333
11/01/2019 00:48:00.000000,0.80814,78.119292,14.533333
11/01/2019 00:49:00.000000,0.758242,77.848647,14.266667
11/01/2019 00:50:00.000000,0.734799,77.754843,17.0
11/01/2019 00:51:00.000000,0.746427,77.738645,15.466667
11/01/2019 00:52:00.000000,0.752308,77.696539,15.3
11/01/2019 00:53:00.000000,0.748114,77.356305,14.9
11/01/2019 00:54:00.000000,0.742391,76.986475,14.266667
11/01/2019 00:55:00.000000,0.779715,76.845998,13.533333
11/01/2019 00:56:00.000000,0.78167,76.749449,13.8
11/01/2019 00:57:00.000000,0.734812,76.415048,14.766667
11/01/2019 00:58:00.000000,0.727127,75.999219,16.566667
11/01/2019 00:59:00.000000,0.732861,75.434911,17.366667
11/01/2019 01:00:00.000000,0.739898,74.934848,15.866667
11/01/2019 01:01:00.000000,0.734106,74.153239,14.166667
11/01/2019 01:02:00.000000,0.699372,73.231514,13.833333
11/01/2019 01:03:00.000000,0.696603,72.463936,13.1
11/01/2019 01:04:00.000000,0.648653,71.738327,14.3
11/01/2019 01:05:00.000000,0.706666,70.862036,13.833333
11/01/2019 01:06:00.000000,0.843731,70.558023,13.2
11/01/2019 01:07:00.000000,0.758904,70.154781,13.333333
11/01/2019 01:08:00.000000,0.645474,69.876556,13.466667
11/01/2019 01:09:00.000000,0.641244,69.683877,13.033333
11/01/2019 01:10:00.000000,0.619133,69.301848,13.2
11/01/2019 01:11:00.000000,0.642462,69.325237,13.733333
11/01/2019 01:12:00.000000,0.695152,69.161664,13.3
11/01/2019 01:13:00.000000,0.724226,68.933314,14.0
11/01/2019 01:14:00.000000,0.766345,69.101514,12.7
11/01/2019 01:15:00.000000,0.784763,68.886702,11.6
11/01/2019 01:16:00.000000,0.796379,69.469948,12.966667
11/01/2019 01:17:00.000000,0.942953,68.686209,11.9
11/01/2019 01:18:00.000000,1.096588,73.397266,11.2
11/01/2019 01:19:00.000000,1.120024,73.818634,11.633333
11/01/2019 01:20:00.000000,1.009619,63.129291,12.2
11/01/2019 01:21:00.000000,0.733945,63.17342,12.0
11/01/2019 01:22:00.000000,0.633416,63.29798,12.133333
11/01/2019 01:23:00.000000,0.620426,63.642795,11.1
11/01/2019 01:24:00.000000,0.615058,63.688827,11.1
11/01/2019 01:25:00.000000,0.612622,61.793319,12.533333
11/01/2019 01:26:00.000000,0.854351,76.980239,13.166667
11/01/2019 01:27:00.000000,1.042419,69.19846,11.333333
11/01/2019 01:28:00.000000,0.871916,67.535244,10.8
11/01/2019 01:29:00.000000,0.826646,67.073175,11.266667
11/01/2019 01:30:00.000000,0.749436,66.199428,12.066667
11/01/2019 01:31:00.000000,0.620647,65.211755,11.6
11/01/2019 01:32:00.000000,0.622432,64.008877,10.666667
11/01/2019 01:33:00.000000,0.745677,66.108362,11.2
11/01/2019 01:34:00.000000,0.942384,61.742712,11.266667
11/01/2019 01:35:00.000000,0.79762,58.869256,10.433333
11/01/2019 01:36:00.000000,0.614228,56.62726,9.833333
11/01/2019 01:37:00.000000,0.666409,61.45723,10.7
11/01/2019 01:38:00.000000,0.979556,63.43776,13.333333
11/01/2019 01:39:00.000000,1.154575,79.124013,12.333333
11/01/2019 01:40:00.000000,0.967613,74.849939,13.366667
11/01/2019 01:41:00.000000,0.898539,69.846449,12.933333
11/01/2019 01:42:00.000000,1.046055,70.631352,12.466667
11/01/2019 01:43:00.000000,1.157883,62.053385,13.4
11/01/2019 01:44:00.000000,1.201471,73.924363,14.066667
11/01/2019 01:45:00.000000,1.133203,66.65208,13.4
11/01/2019 01:46:00.000000,1.099804,69.105387,14.0
11/01/2019 01:47:00.000000,1.043376,67.271436,13.1
11/01/2019 01:48:00.000000,0.887657,63.201218,15.533333
11/01/2019 01:49:00.000000,1.003174,69.874841,14.9
11/01/2019 01:50:00.000000,1.255843,72.753494,14.133333
11/01/2019 01:51:00.000000,1.169458,70.223341,13.566667
11/01/2019 01:52:00.000000,1.122115,69.861736,13.6
11/01/2019 01:53:00.000000,1.324953,69.523323,12.933333
11/01/2019 01:54:00.000000,1.056672,68.5873,13.766667
11/01/2019 01:55:00.000000,0.831026,68.416471,14.466667
11/01/2019 01:56:00.000000,0.723512,67.69702,14.5
11/01/2019 01:57:00.000000,0.683784,66.928426,14.5
11/01/2019 01:58:00.000000,0.761986,68.252785,14.966667
11/01/2019 01:59:00.000000,1.233175,71.586534,14.666667
11/01/2019 02:00:00.000000,1.733288,62.677047,14.6
11/01/2019 02:01:00.000000,1.327843,64.747318,14.366667
11/01/2019 02:02:00.000000,1.483886,67.097496,16.133333
11/01/2019 02:03:00.000000,0.986775,66.708784,14.966667
11/01/2019 02:04:00.000000,0.786808,60.702133,16.566667
11/01/2019 02:05:00.000000,0.815582,63.369996,17.3
11/01/2019 02:06:00.000000,0.944492,66.85281,15.533333
11/01/2019 02:07:00.000000,0.96559,62.566105,15.8
11/01/2019 02:08:00.000000,0.906133,63.555017,15.3
11/01/2019 02:09:00.000000,0.833667,62.340905,14.733333
11/01/2019 02:10:00.000000,0.770928,64.837243,16.566667
11/01/2019 02:11:00.000000,0.725202,64.524699,15.5
11/01/2019 02:12:00.000000,0.704191,64.268697,15.566667
11/01/2019 02:13:00.000000,0.68641,63.907198,14.766667
11/01/2019 02:14:00.000000,0.707708,63.379335,16.5
11/01/2019 02:15:00.000000,0.931131,63.25279,15.766667
11/01/2019 02:16:00.000000,1.202074,63.48448,13.933333
11/01/2019 02:17:00.000000,0.943823,62.980946,15.766667
11/01/2019 02:18:00.000000,0.732418,62.95848,14.7
11/01/2019 02:19:00.000000,0.758884,62.988654,14.133333
11/01/2019 02:20:00.000000,0.731008,62.780313,14.4
11/01/2019 02:21:00.000000,0.80204,62.778727,15.533333
11/01/2019 02:22:00.000000,0.874557,62.263909,16.166667
11/01/2019 02:23:00.000000,0.899414,56.928485,14.133333
11/01/2019 02:24:00.000000,0.857065,64.949055,13.1
11/01/2019 02:25:00.000000,0.89179,58.711139,14.966667
11/01/2019 02:26:00.000000,0.970537,59.551232,14.233333
11/01/2019 02:27:00.000000,0.921688,60.235487,13.4
11/01/2019 02:28:00.000000,0.873686,61.000511,14.0
11/01/2019 02:29:00.000000,0.824472,61.509966,16.7
11/01/2019 02:30:00.000000,0.775798,62.148546,15.5
11/01/2019 02:31:00.000000,0.760753,62.676466,13.5
11/01/2019 02:32:00.000000,0.811498,62.604074,13.9
11/01/2019 02:33:00.000000,0.818798,62.302123,14.233333
11/01/2019 02:34:00.000000,0.839139,62.062802,14.333333
11/01/2019 02:35:00.000000,0.876924,61.87817,14.266667
11/01/2019 02:36:00.000000,1.04437,62.014854,14.533333
11/01/2019 02:37:00.000000,1.083277,61.584764,14.433333
11/01/2019 02:38:00.000000,1.178295,61.523499,13.366667
11/01/2019 02:39:00.000000,1.116844,61.522358,14.966667
11/01/2019 02:40:00.000000,0.974124,61.64752,16.2
11/01/2019 02:41:00.000000,0.869483,61.70263,17.033333
11/01/2019 02:42:00.000000,0.818121,61.809047,18.066667
11/01/2019 02:43:00.000000,0.853843,62.576075,15.733333
11/01/2019 02:44:00.000000,0.993979,64.370747,16.6
11/01/2019 02:45:00.000000,0.984446,68.216028,17.3
11/01/2019 02:46:00.000000,0.916371,67.86972,16.5
11/01/2019 02:47:00.000000,0.906341,66.989793,16.8
11/01/2019 02:48:00.000000,0.887671,66.111299,18.166667
11/01/2019 02:49:00.000000,0.916847,65.055188,16.566667
11/01/2019 02:50:00.000000,0.895543,64.276122,16.433333
11/01/2019 02:51:00.000000,0.902113,63.46713,15.7
11/01/2019 02:52:00.000000,0.879126,63.261651,16.9
11/01/2019 02:53:00.000000,0.866717,63.018888,18.266667
11/01/2019 02:54:00.000000,0.854097,63.268897,17.633333
11/01/2019 02:55:00.000000,0.86309,63.296912,16.666667
