InstrumentName, Denver Montessori High (CS27),,,,,,,,,,,,,,
StartTime, 2019-10-01 00:00:00,,,,,,,,,,,,,,
EndTime, 2019-10-31 23:59:59,,,,,,,,,,,,,,
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,Sig,Temp,Uncertainty,pm25_r,pm25_r2
10/15/2019 01:19:09.370000,0.0,0.0,0.0,11.24,0.0,0.0,0.4,0.73,0.0,0.0,-99.0,81.07,20000000.0,0.4,0.73
10/15/2019 01:20:09.530000,0.0,0.0,0.0,11.14,0.0,0.0,0.57,0.57,0.1,0.0,-99.0,81.19,20000000.0,0.47,0.57
10/15/2019 01:21:09.873000,0.0,0.0,0.0,11.08,0.0,0.0,0.5,0.82,0.23,0.45,-99.0,81.27,20000000.0,0.45,0.82
10/15/2019 01:22:07.287000,0.0,0.0,0.0,11.05,0.0,0.0,0.58,0.5,0.0,0.17,-103.0,81.28,20000000.0,0.58,0.5
10/15/2019 01:23:07.960000,0.0,0.0,0.0,11.01,0.0,0.0,0.55,1.17,0.0,0.05,-103.0,81.3,20000000.0,0.23,0.57
10/15/2019 01:24:09.967000,0.0,0.0,0.0,11.0,0.0,0.0,0.87,0.65,0.1,0.1,-103.0,81.3,20000000.0,0.28,0.65
10/15/2019 01:25:07.487000,0.0,0.0,0.0,10.98,0.0,0.0,0.28,0.08,0.0,0.0,-103.0,81.27,20000000.0,0.28,0.08
10/15/2019 01:26:08.443000,0.0,0.0,0.0,10.96,0.0,0.0,0.62,0.17,0.07,0.0,-103.0,81.25,20000000.0,0.62,0.17
10/15/2019 01:27:08.897000,0.0,0.0,0.0,10.92,0.0,0.0,0.8,0.3,0.58,0.02,-103.0,81.23,20000000.0,0.73,0.3
10/15/2019 01:28:09.480000,0.0,0.0,0.0,10.9,0.0,0.0,1.03,0.48,0.15,0.1,-103.0,81.21,20000000.0,0.6,0.48
10/15/2019 01:29:07.560000,0.0,0.0,0.0,10.86,0.0,0.0,0.6,1.05,0.0,0.1,-103.0,81.18,20000000.0,0.6,1.05
10/15/2019 01:30:10.050000,0.0,0.0,0.0,10.91,0.0,0.0,0.9,0.63,0.12,0.03,-103.0,81.18,20000000.0,0.9,0.63
10/15/2019 01:31:08.810000,0.0,0.0,0.0,10.92,0.0,0.0,0.18,0.0,0.0,0.0,-103.0,81.12,20000000.0,0.18,0.0
