InstrumentName, I25 Denver,,
StartTime, 2018-04-01 00:00:00,,
EndTime, 2018-04-30 23:59:59,,
Date,Carbon monoxide,Nitrogen dioxide,PM2.5 Total Atmospheric
04/01/2018 00:00:00.000000,,3.475899,5.1
04/01/2018 00:01:00.000000,,3.516907,4.933333
04/01/2018 00:02:00.000000,,3.602086,5.266667
04/01/2018 00:03:00.000000,,3.482676,7.3
04/01/2018 00:04:00.000000,,3.461814,6.666667
04/01/2018 00:05:00.000000,,3.460485,5.7
04/01/2018 00:06:00.000000,,3.328938,5.933333
04/01/2018 00:07:00.000000,,3.199166,5.5
04/01/2018 00:08:00.000000,,3.187388,5.733333
04/01/2018 00:09:00.000000,,3.119109,5.8
04/01/2018 00:10:00.000000,,3.11873,5.366667
04/01/2018 00:11:00.000000,,2.871195,6.4
04/01/2018 00:12:00.000000,,2.742788,6.266667
04/01/2018 00:13:00.000000,,3.036267,5.433333
04/01/2018 00:14:00.000000,,3.150053,5.333333
04/01/2018 00:15:00.000000,,3.489785,5.466667
04/01/2018 00:16:00.000000,,3.978177,5.366667
04/01/2018 00:17:00.000000,,4.263743,5.1
04/01/2018 00:18:00.000000,,4.376309,5.333333
04/01/2018 00:19:00.000000,,4.286507,5.433333
04/01/2018 00:20:00.000000,,2.317963,5.333333
04/01/2018 00:21:00.000000,,4.652421,5.166667
04/01/2018 00:22:00.000000,,1.110542,5.3
04/01/2018 00:23:00.000000,,1.32643,5.333333
04/01/2018 00:24:00.000000,,2.214146,5.1
04/01/2018 00:25:00.000000,,2.914805,5.066667
04/01/2018 00:26:00.000000,,3.340301,5.366667
04/01/2018 00:27:00.000000,,4.190187,5.7
04/01/2018 00:28:00.000000,,4.809932,5.466667
04/01/2018 00:29:00.000000,,5.181848,5.233333
04/01/2018 00:30:00.000000,,4.87643,5.0
04/01/2018 00:31:00.000000,,4.671607,5.033333
04/01/2018 00:32:00.000000,,4.610591,5.233333
04/01/2018 00:33:00.000000,,4.994435,5.166667
04/01/2018 00:34:00.000000,,5.128599,5.7
04/01/2018 00:35:00.000000,,5.536981,5.533333
04/01/2018 00:36:00.000000,,5.623808,5.166667
04/01/2018 00:37:00.000000,,5.928056,5.433333
04/01/2018 00:38:00.000000,,6.519562,5.133333
04/01/2018 00:39:00.000000,,7.004707,5.1
04/01/2018 00:40:00.000000,,7.0221,5.2
04/01/2018 00:41:00.000000,,5.197361,5.266667
04/01/2018 00:42:00.000000,,9.354669,5.166667
04/01/2018 00:43:00.000000,,4.181792,5.166667
04/01/2018 00:44:00.000000,,4.16282,5.4
