InstrumentName, Woods Park B,,
StartTime, 2018-04-01 00:00:00,,
EndTime, 2018-04-30 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
04/01/2018 00:02:26.000000,2.07,3.79,3.48
04/01/2018 00:05:06.000000,2.44,3.8,3.44
04/01/2018 00:07:46.000000,1.44,2.67,2.6
04/01/2018 00:11:46.000000,2.07,3.93,3.21
04/01/2018 00:14:26.000000,2.81,5.14,4.14
04/01/2018 00:17:07.000000,3.23,4.47,4.0
04/01/2018 00:19:46.000000,3.54,5.32,4.8
04/01/2018 00:23:46.000000,2.71,3.93,3.66
04/01/2018 00:26:26.000000,3.16,4.26,4.14
04/01/2018 00:29:06.000000,2.43,3.81,3.5
04/01/2018 00:31:46.000000,3.1,3.93,3.71
04/01/2018 00:35:46.000000,3.51,4.79,4.42
04/01/2018 00:38:26.000000,4.02,5.49,5.05
04/01/2018 00:41:06.000000,3.88,5.44,4.9
04/01/2018 00:43:46.000000,3.91,6.09,5.49
04/01/2018 00:47:46.000000,3.79,4.72,4.42
04/01/2018 00:50:26.000000,3.32,4.9,4.24
04/01/2018 00:53:06.000000,3.49,4.81,4.4
04/01/2018 00:55:46.000000,3.16,4.63,4.12
04/01/2018 00:59:46.000000,2.24,3.12,3.12
04/01/2018 01:02:26.000000,2.58,4.37,3.81
04/01/2018 01:05:08.000000,2.7,3.3,3.22
04/01/2018 01:07:46.000000,2.07,3.17,2.88
04/01/2018 01:11:46.000000,3.0,4.48,3.95
04/01/2018 01:14:26.000000,2.81,3.69,3.36
04/01/2018 01:17:06.000000,2.77,4.42,3.63
04/01/2018 01:19:46.000000,3.0,3.61,3.2
04/01/2018 01:23:46.000000,2.19,3.57,3.31
04/01/2018 01:26:26.000000,3.59,4.98,4.68
04/01/2018 01:29:06.000000,7.49,10.49,9.41
04/01/2018 01:31:46.000000,7.83,10.31,10.14
04/01/2018 01:35:46.000000,7.93,10.65,10.05
04/01/2018 01:38:26.000000,7.7,10.49,9.79
04/01/2018 01:41:06.000000,7.45,9.95,9.67
04/01/2018 01:43:46.000000,7.63,10.09,9.51
04/01/2018 01:47:46.000000,8.48,11.0,10.62
04/01/2018 01:50:26.000000,8.63,12.17,11.59
04/01/2018 01:53:06.000000,8.55,12.71,12.07
04/01/2018 01:55:46.000000,8.76,12.2,11.32
04/01/2018 01:59:46.000000,8.37,11.6,10.81
04/01/2018 02:02:26.000000,7.28,10.75,9.65
04/01/2018 02:05:06.000000,7.87,10.18,10.02
04/01/2018 02:07:46.000000,8.21,11.42,10.4
