InstrumentName, Melody-Catalpa B
StartTime, 2020-10-01 00:00:00
EndTime, 2020-10-31 23:59:59
Date,PM2.5
10/01/2020 00:00:03.000000,10.38
10/01/2020 00:02:03.000000,10.09
10/01/2020 00:06:03.000000,9.98
10/01/2020 00:08:03.000000,10.31
10/01/2020 00:10:03.000000,10.55
10/01/2020 00:12:03.000000,10.48
10/01/2020 00:14:03.000000,10.75
10/01/2020 00:16:03.000000,10.79
10/01/2020 00:18:03.000000,10.09
10/01/2020 00:20:09.000000,11.29
10/01/2020 00:22:03.000000,11.89
10/01/2020 00:24:03.000000,11.47
10/01/2020 00:26:03.000000,15.12
10/01/2020 00:28:03.000000,18.91
10/01/2020 00:30:03.000000,17.95
10/01/2020 00:32:03.000000,17.37
10/01/2020 00:34:03.000000,16.17
10/01/2020 00:36:03.000000,16.25
10/01/2020 00:38:03.000000,14.98
10/01/2020 00:40:03.000000,12.43
10/01/2020 00:42:03.000000,12.66
10/01/2020 00:44:03.000000,11.68
10/01/2020 00:46:03.000000,11.93
10/01/2020 00:48:03.000000,12.12
10/01/2020 00:50:03.000000,12.43
10/01/2020 00:52:03.000000,11.05
10/01/2020 00:54:03.000000,11.25
10/01/2020 00:56:03.000000,11.8
10/01/2020 00:58:03.000000,12.44
10/01/2020 01:00:04.000000,12.05
10/01/2020 01:02:03.000000,13.32
10/01/2020 01:04:03.000000,13.42
10/01/2020 01:06:03.000000,13.75
10/01/2020 01:08:03.000000,14.0
10/01/2020 01:10:03.000000,13.08
10/01/2020 01:12:03.000000,12.5
10/01/2020 01:14:03.000000,12.96
10/01/2020 01:16:03.000000,13.4
10/01/2020 01:18:03.000000,14.22
10/01/2020 01:20:03.000000,13.86
10/01/2020 01:24:03.000000,15.5
10/01/2020 01:26:03.000000,15.15
10/01/2020 01:28:03.000000,14.78
10/01/2020 01:30:03.000000,14.79
10/01/2020 01:32:03.000000,14.27
10/01/2020 01:34:03.000000,15.88
10/01/2020 01:36:03.000000,15.47
10/01/2020 01:38:03.000000,15.86
10/01/2020 01:40:03.000000,15.25
10/01/2020 01:42:03.000000,15.45
10/01/2020 01:44:03.000000,16.07
10/01/2020 01:46:03.000000,16.0
10/01/2020 01:48:03.000000,14.59
10/01/2020 01:50:03.000000,15.98
10/01/2020 01:52:03.000000,15.62
10/01/2020 01:54:03.000000,16.76
10/01/2020 01:56:03.000000,17.11
10/01/2020 01:58:03.000000,18.02
10/01/2020 02:00:03.000000,16.8
10/01/2020 02:02:03.000000,18.59
10/01/2020 02:06:03.000000,19.25
10/01/2020 02:08:03.000000,20.12
10/01/2020 02:10:03.000000,19.05
10/01/2020 02:12:03.000000,18.21
10/01/2020 02:14:03.000000,17.37
10/01/2020 02:16:03.000000,17.25
10/01/2020 02:18:03.000000,16.86
10/01/2020 02:20:03.000000,15.84
10/01/2020 02:22:03.000000,14.93
10/01/2020 02:24:03.000000,14.21
10/01/2020 02:26:03.000000,14.41
10/01/2020 02:28:03.000000,14.74
10/01/2020 02:30:03.000000,14.41
10/01/2020 02:32:03.000000,13.97
10/01/2020 02:34:03.000000,14.16
10/01/2020 02:36:03.000000,14.22
10/01/2020 02:38:03.000000,13.16
10/01/2020 02:40:03.000000,13.7
10/01/2020 02:42:03.000000,13.44
10/01/2020 02:44:03.000000,13.92
10/01/2020 02:46:03.000000,13.45
10/01/2020 02:48:03.000000,13.98
10/01/2020 02:50:03.000000,13.73
10/01/2020 02:52:03.000000,13.44
10/01/2020 02:54:03.000000,13.66
10/01/2020 02:56:03.000000,12.61
10/01/2020 02:58:03.000000,13.26
10/01/2020 03:00:03.000000,13.76
10/01/2020 03:02:03.000000,13.88
10/01/2020 03:04:03.000000,14.91
10/01/2020 03:06:03.000000,14.35
10/01/2020 03:08:03.000000,14.24
10/01/2020 03:10:03.000000,14.19
10/01/2020 03:12:03.000000,15.29
10/01/2020 03:14:03.000000,14.07
10/01/2020 03:18:03.000000,15.15
10/01/2020 03:20:03.000000,14.11
10/01/2020 03:22:03.000000,13.85
10/01/2020 03:24:03.000000,14.66
10/01/2020 03:26:03.000000,15.29
10/01/2020 03:28:03.000000,15.09
10/01/2020 03:30:03.000000,15.17
10/01/2020 03:32:03.000000,15.48
10/01/2020 03:34:03.000000,15.66
10/01/2020 03:36:03.000000,16.02
10/01/2020 03:38:03.000000,16.22
10/01/2020 03:40:03.000000,16.93
10/01/2020 03:42:03.000000,17.2
10/01/2020 03:46:03.000000,17.32
10/01/2020 03:48:03.000000,17.27
10/01/2020 03:50:03.000000,16.22
10/01/2020 03:52:03.000000,16.64
10/01/2020 03:54:03.000000,16.64
10/01/2020 03:56:03.000000,16.86
10/01/2020 03:58:03.000000,16.9
10/01/2020 04:00:03.000000,16.37
10/01/2020 04:02:03.000000,15.78
10/01/2020 04:04:03.000000,16.57
10/01/2020 04:06:03.000000,15.22
10/01/2020 04:08:03.000000,16.66
10/01/2020 04:10:03.000000,15.26
10/01/2020 04:12:03.000000,15.57
10/01/2020 04:14:03.000000,16.02
10/01/2020 04:16:03.000000,16.14
10/01/2020 04:18:03.000000,16.16
10/01/2020 04:20:03.000000,14.6
10/01/2020 04:22:03.000000,15.59
10/01/2020 04:24:03.000000,16.64
10/01/2020 04:26:03.000000,15.14
10/01/2020 04:28:03.000000,15.91
10/01/2020 04:30:03.000000,15.37
10/01/2020 04:32:03.000000,15.54
10/01/2020 04:34:03.000000,13.97
10/01/2020 04:36:03.000000,13.21
10/01/2020 04:38:03.000000,14.95
10/01/2020 04:40:03.000000,14.23
10/01/2020 04:42:03.000000,13.97
10/01/2020 04:44:03.000000,14.0
10/01/2020 04:46:03.000000,13.91
10/01/2020 04:50:03.000000,13.93
10/01/2020 04:52:03.000000,12.88
10/01/2020 04:54:03.000000,13.35
10/01/2020 04:56:03.000000,12.74
10/01/2020 04:58:03.000000,12.57
10/01/2020 05:00:03.000000,13.34
10/01/2020 05:02:03.000000,12.53
10/01/2020 05:04:03.000000,11.89
10/01/2020 05:06:03.000000,11.98
