InstrumentName, Wash Park West B
StartTime, 2020-10-01 00:00:00
EndTime, 2020-10-31 23:59:59
Date,PM2.5
10/01/2020 00:01:29.000000,11.74
10/01/2020 00:03:28.000000,10.88
10/01/2020 00:05:29.000000,10.62
10/01/2020 00:07:29.000000,10.69
10/01/2020 00:09:28.000000,10.57
10/01/2020 00:11:28.000000,10.74
10/01/2020 00:13:29.000000,11.69
10/01/2020 00:15:28.000000,10.76
10/01/2020 00:17:29.000000,10.97
10/01/2020 00:19:29.000000,12.1
10/01/2020 00:21:28.000000,12.25
10/01/2020 00:23:29.000000,12.07
10/01/2020 00:25:29.000000,10.19
10/01/2020 00:27:28.000000,11.37
10/01/2020 00:29:29.000000,11.96
10/01/2020 00:31:29.000000,11.11
10/01/2020 00:33:29.000000,11.44
10/01/2020 00:35:28.000000,12.02
10/01/2020 00:37:29.000000,10.95
10/01/2020 00:39:29.000000,11.62
10/01/2020 00:41:29.000000,10.58
10/01/2020 00:43:29.000000,11.47
10/01/2020 00:45:29.000000,11.97
10/01/2020 00:47:29.000000,10.82
10/01/2020 00:49:29.000000,11.38
10/01/2020 00:51:31.000000,11.47
10/01/2020 00:53:31.000000,10.59
10/01/2020 00:55:29.000000,12.11
10/01/2020 00:57:29.000000,11.62
10/01/2020 00:59:29.000000,11.74
10/01/2020 01:01:29.000000,10.8
10/01/2020 01:03:29.000000,11.11
10/01/2020 01:05:29.000000,11.35
10/01/2020 01:07:29.000000,11.34
10/01/2020 01:09:29.000000,11.42
10/01/2020 01:11:29.000000,10.85
10/01/2020 01:13:29.000000,11.58
10/01/2020 01:15:29.000000,11.16
10/01/2020 01:17:29.000000,11.36
10/01/2020 01:19:29.000000,11.88
10/01/2020 01:23:29.000000,11.09
10/01/2020 01:25:29.000000,11.47
10/01/2020 01:27:29.000000,10.58
10/01/2020 01:29:29.000000,11.57
10/01/2020 01:31:29.000000,10.61
10/01/2020 01:33:29.000000,11.29
10/01/2020 01:35:29.000000,10.91
10/01/2020 01:37:29.000000,11.53
10/01/2020 01:39:29.000000,11.73
10/01/2020 01:41:29.000000,12.47
10/01/2020 01:43:29.000000,11.75
10/01/2020 01:45:29.000000,11.07
10/01/2020 01:47:31.000000,11.21
10/01/2020 01:49:29.000000,12.37
10/01/2020 01:51:29.000000,11.41
10/01/2020 01:53:29.000000,11.63
10/01/2020 01:55:29.000000,12.48
10/01/2020 01:57:29.000000,11.65
10/01/2020 01:59:29.000000,13.32
10/01/2020 02:01:29.000000,12.9
10/01/2020 02:05:29.000000,13.95
10/01/2020 02:07:29.000000,11.8
10/01/2020 02:09:29.000000,12.17
10/01/2020 02:11:29.000000,12.93
10/01/2020 02:13:29.000000,14.41
10/01/2020 02:15:29.000000,13.29
10/01/2020 02:17:29.000000,13.0
10/01/2020 02:19:29.000000,12.59
10/01/2020 02:21:29.000000,12.11
10/01/2020 02:23:30.000000,13.33
10/01/2020 02:25:28.000000,13.84
10/01/2020 02:27:29.000000,13.19
10/01/2020 02:29:29.000000,11.91
10/01/2020 02:31:29.000000,16.07
10/01/2020 02:33:29.000000,20.83
10/01/2020 02:35:29.000000,22.84
10/01/2020 02:37:29.000000,27.16
10/01/2020 02:39:29.000000,24.65
10/01/2020 02:41:29.000000,25.64
10/01/2020 02:43:29.000000,37.07
10/01/2020 02:45:29.000000,35.05
10/01/2020 02:47:29.000000,32.21
10/01/2020 02:49:29.000000,30.11
10/01/2020 02:51:29.000000,22.36
10/01/2020 02:53:29.000000,22.02
10/01/2020 02:55:33.000000,23.53
10/01/2020 02:57:32.000000,21.64
10/01/2020 02:59:29.000000,24.15
10/01/2020 03:01:29.000000,23.56
10/01/2020 03:03:29.000000,20.67
10/01/2020 03:05:29.000000,19.07
10/01/2020 03:07:29.000000,18.75
10/01/2020 03:09:29.000000,16.55
10/01/2020 03:11:29.000000,15.39
10/01/2020 03:13:29.000000,18.43
10/01/2020 03:15:29.000000,16.19
10/01/2020 03:17:29.000000,19.81
10/01/2020 03:19:29.000000,21.38
10/01/2020 03:21:30.000000,18.83
10/01/2020 03:23:29.000000,17.84
10/01/2020 03:25:29.000000,16.66
10/01/2020 03:27:29.000000,15.36
10/01/2020 03:29:29.000000,13.33
10/01/2020 03:31:29.000000,11.98
10/01/2020 03:33:30.000000,10.72
10/01/2020 03:35:29.000000,10.91
10/01/2020 03:37:29.000000,10.36
10/01/2020 03:39:29.000000,11.38
10/01/2020 03:41:29.000000,10.47
10/01/2020 03:45:29.000000,9.57
10/01/2020 03:47:29.000000,10.67
10/01/2020 03:49:29.000000,11.91
10/01/2020 03:51:29.000000,12.0
10/01/2020 03:53:29.000000,11.86
10/01/2020 03:55:29.000000,11.62
10/01/2020 03:57:29.000000,10.5
10/01/2020 03:59:32.000000,10.22
10/01/2020 04:01:29.000000,10.98
10/01/2020 04:03:29.000000,9.59
10/01/2020 04:05:29.000000,10.11
10/01/2020 04:07:29.000000,10.25
10/01/2020 04:09:29.000000,8.95
10/01/2020 04:11:29.000000,10.49
10/01/2020 04:13:29.000000,9.77
10/01/2020 04:15:29.000000,9.74
10/01/2020 04:17:29.000000,9.78
10/01/2020 04:19:29.000000,9.52
10/01/2020 04:21:30.000000,10.88
10/01/2020 04:23:29.000000,8.48
10/01/2020 04:25:29.000000,8.61
10/01/2020 04:27:29.000000,9.57
10/01/2020 04:29:29.000000,9.4
10/01/2020 04:31:30.000000,8.76
10/01/2020 04:33:29.000000,9.02
10/01/2020 04:35:29.000000,8.59
10/01/2020 04:37:29.000000,8.25
10/01/2020 04:39:29.000000,8.55
10/01/2020 04:41:29.000000,8.84
10/01/2020 04:43:30.000000,9.14
10/01/2020 04:45:29.000000,8.25
10/01/2020 04:47:29.000000,9.23
10/01/2020 04:49:29.000000,8.75
10/01/2020 04:51:29.000000,9.12
10/01/2020 04:53:29.000000,8.37
10/01/2020 04:55:29.000000,8.93
10/01/2020 04:57:29.000000,8.85
10/01/2020 04:59:29.000000,7.85
10/01/2020 05:01:29.000000,9.3
