InstrumentName, West Denver PA-II B
StartTime, 2020-06-01 00:00:00
EndTime, 2020-06-30 23:59:59
Date,PM2.5
06/01/2020 00:00:34.000000,1.38
06/01/2020 00:02:34.000000,1.49
06/01/2020 00:04:34.000000,1.17
06/01/2020 00:06:34.000000,1.43
06/01/2020 00:08:34.000000,2.08
06/01/2020 00:10:34.000000,1.7
06/01/2020 00:12:34.000000,1.47
06/01/2020 00:14:34.000000,1.27
06/01/2020 00:16:34.000000,1.53
06/01/2020 00:18:34.000000,1.75
06/01/2020 00:20:34.000000,4.3
06/01/2020 00:22:34.000000,4.4
06/01/2020 00:24:34.000000,1.6
06/01/2020 00:26:34.000000,0.81
06/01/2020 00:28:34.000000,0.57
06/01/2020 00:30:34.000000,1.59
06/01/2020 00:32:34.000000,1.05
06/01/2020 00:34:34.000000,0.81
06/01/2020 00:36:34.000000,0.64
06/01/2020 00:38:34.000000,0.93
06/01/2020 00:40:34.000000,1.97
06/01/2020 00:42:34.000000,3.03
06/01/2020 00:44:34.000000,2.58
06/01/2020 00:46:35.000000,2.25
06/01/2020 00:48:34.000000,0.8
06/01/2020 00:50:34.000000,0.66
06/01/2020 00:52:34.000000,0.88
06/01/2020 00:54:34.000000,14.04
06/01/2020 00:56:34.000000,23.91
06/01/2020 00:58:34.000000,2.59
06/01/2020 01:00:34.000000,0.91
06/01/2020 01:02:34.000000,3.04
06/01/2020 01:04:34.000000,2.4
06/01/2020 01:06:34.000000,0.57
06/01/2020 01:08:34.000000,1.43
06/01/2020 01:10:34.000000,1.29
06/01/2020 01:12:34.000000,1.81
06/01/2020 01:14:34.000000,2.1
06/01/2020 01:16:34.000000,2.12
06/01/2020 01:18:34.000000,1.47
06/01/2020 01:20:34.000000,0.75
06/01/2020 01:22:34.000000,1.2
06/01/2020 01:24:34.000000,1.18
06/01/2020 01:26:34.000000,0.66
06/01/2020 01:28:35.000000,1.29
06/01/2020 01:30:34.000000,1.32
06/01/2020 01:32:35.000000,1.6
06/01/2020 01:34:34.000000,1.07
06/01/2020 01:36:34.000000,1.27
06/01/2020 01:38:34.000000,1.27
06/01/2020 01:40:34.000000,0.92
06/01/2020 01:42:34.000000,0.29
06/01/2020 01:44:34.000000,0.82
06/01/2020 01:46:35.000000,0.76
06/01/2020 01:48:34.000000,1.52
06/01/2020 01:50:34.000000,1.38
06/01/2020 01:52:35.000000,0.75
06/01/2020 01:54:34.000000,0.54
06/01/2020 01:56:34.000000,1.83
06/01/2020 01:58:34.000000,1.08
06/01/2020 02:00:34.000000,1.35
06/01/2020 02:02:34.000000,1.18
06/01/2020 02:04:37.000000,1.12
06/01/2020 02:06:34.000000,1.12
06/01/2020 02:08:34.000000,1.45
06/01/2020 02:16:35.000000,1.24
06/01/2020 02:18:34.000000,0.77
06/01/2020 02:20:34.000000,1.34
06/01/2020 02:22:34.000000,1.49
06/01/2020 02:24:34.000000,1.47
06/01/2020 02:26:34.000000,1.53
06/01/2020 02:28:35.000000,1.44
06/01/2020 02:30:34.000000,1.42
06/01/2020 02:32:34.000000,1.42
06/01/2020 02:34:34.000000,1.82
06/01/2020 02:36:34.000000,2.04
06/01/2020 02:38:34.000000,1.54
06/01/2020 02:40:34.000000,2.03
06/01/2020 02:42:34.000000,1.64
06/01/2020 02:44:34.000000,1.54
06/01/2020 02:46:35.000000,1.91
06/01/2020 02:48:34.000000,2.02
06/01/2020 02:50:34.000000,2.22
06/01/2020 02:52:34.000000,2.41
06/01/2020 02:54:34.000000,1.79
06/01/2020 02:56:34.000000,1.98
06/01/2020 02:58:34.000000,1.31
06/01/2020 03:00:34.000000,1.46
06/01/2020 03:02:34.000000,1.88
06/01/2020 03:04:34.000000,1.33
06/01/2020 03:06:34.000000,1.78
06/01/2020 03:08:34.000000,1.91
06/01/2020 03:10:34.000000,2.39
06/01/2020 03:12:34.000000,2.1
06/01/2020 03:14:34.000000,1.4
06/01/2020 03:16:34.000000,1.7
06/01/2020 03:18:34.000000,1.77
06/01/2020 03:20:34.000000,1.78
06/01/2020 03:22:34.000000,1.66
06/01/2020 03:24:34.000000,1.83
06/01/2020 03:26:34.000000,1.86
06/01/2020 03:28:35.000000,1.67
