InstrumentName, Wash Park West B
StartTime, 2020-06-01 00:00:00
EndTime, 2020-06-30 23:59:59
Date,PM2.5
06/01/2020 00:00:29.000000,0.36
06/01/2020 00:02:29.000000,0.93
06/01/2020 00:04:29.000000,0.97
06/01/2020 00:06:29.000000,1.08
06/01/2020 00:08:29.000000,1.07
06/01/2020 00:10:29.000000,1.04
06/01/2020 00:12:29.000000,1.46
06/01/2020 00:14:29.000000,1.1
06/01/2020 00:16:29.000000,1.61
06/01/2020 00:18:29.000000,1.25
06/01/2020 00:20:29.000000,0.78
06/01/2020 00:22:29.000000,1.59
06/01/2020 00:24:29.000000,1.11
06/01/2020 00:26:29.000000,1.46
06/01/2020 00:28:29.000000,1.17
06/01/2020 00:30:29.000000,1.29
06/01/2020 00:32:29.000000,1.39
06/01/2020 00:34:29.000000,1.05
06/01/2020 00:36:29.000000,0.52
06/01/2020 00:38:29.000000,0.86
06/01/2020 00:40:29.000000,1.19
06/01/2020 00:42:29.000000,0.62
06/01/2020 00:44:29.000000,0.64
06/01/2020 00:46:29.000000,0.88
06/01/2020 00:48:29.000000,0.83
06/01/2020 00:50:29.000000,1.16
06/01/2020 00:52:29.000000,1.02
06/01/2020 00:54:29.000000,1.34
06/01/2020 00:56:29.000000,1.36
06/01/2020 00:58:29.000000,0.75
06/01/2020 01:00:29.000000,1.0
06/01/2020 01:02:29.000000,0.79
06/01/2020 01:04:29.000000,0.83
06/01/2020 01:06:29.000000,1.0
06/01/2020 01:08:29.000000,1.07
06/01/2020 01:10:29.000000,0.5
06/01/2020 01:12:29.000000,1.09
06/01/2020 01:14:29.000000,1.07
06/01/2020 01:16:29.000000,1.34
06/01/2020 01:18:29.000000,0.9
06/01/2020 01:20:29.000000,1.36
06/01/2020 01:22:29.000000,1.09
06/01/2020 01:24:29.000000,1.24
06/01/2020 01:26:29.000000,1.61
06/01/2020 01:28:29.000000,2.12
06/01/2020 01:30:29.000000,1.49
06/01/2020 01:32:29.000000,1.8
06/01/2020 01:34:29.000000,1.11
06/01/2020 01:36:29.000000,0.95
06/01/2020 01:38:29.000000,1.15
06/01/2020 01:40:31.000000,1.7
06/01/2020 01:42:29.000000,1.55
06/01/2020 01:44:29.000000,1.97
06/01/2020 01:46:29.000000,1.4
06/01/2020 01:48:29.000000,1.55
06/01/2020 01:50:29.000000,1.4
06/01/2020 01:52:29.000000,0.97
06/01/2020 01:54:29.000000,1.2
06/01/2020 01:56:29.000000,1.05
06/01/2020 01:58:29.000000,1.0
06/01/2020 02:00:29.000000,0.64
06/01/2020 02:02:29.000000,0.98
06/01/2020 02:04:29.000000,1.3
06/01/2020 02:08:29.000000,1.07
06/01/2020 02:16:29.000000,0.41
06/01/2020 02:18:29.000000,3.43
06/01/2020 02:20:29.000000,2.21
06/01/2020 02:22:29.000000,0.77
06/01/2020 02:24:29.000000,0.39
06/01/2020 02:26:29.000000,0.88
06/01/2020 02:28:29.000000,0.63
06/01/2020 02:30:29.000000,1.35
06/01/2020 02:32:29.000000,0.95
06/01/2020 02:34:29.000000,0.86
06/01/2020 02:36:29.000000,0.57
06/01/2020 02:38:29.000000,0.5
06/01/2020 02:40:29.000000,0.82
06/01/2020 02:42:29.000000,0.82
06/01/2020 02:44:29.000000,0.88
06/01/2020 02:46:29.000000,0.88
06/01/2020 02:48:29.000000,1.02
06/01/2020 02:50:29.000000,0.95
06/01/2020 02:52:29.000000,1.29
06/01/2020 02:56:29.000000,1.33
06/01/2020 02:58:29.000000,1.44
06/01/2020 03:00:29.000000,0.98
06/01/2020 03:02:29.000000,1.0
06/01/2020 03:04:29.000000,1.29
06/01/2020 03:06:29.000000,1.24
06/01/2020 03:08:29.000000,1.36
06/01/2020 03:10:29.000000,0.4
06/01/2020 03:12:29.000000,1.08
06/01/2020 03:14:29.000000,1.23
06/01/2020 03:16:29.000000,0.82
06/01/2020 03:18:29.000000,0.61
06/01/2020 03:20:29.000000,0.97
06/01/2020 03:22:29.000000,1.12
06/01/2020 03:24:29.000000,1.05
06/01/2020 03:26:29.000000,0.76
06/01/2020 03:28:29.000000,1.54
06/01/2020 03:30:29.000000,0.84
06/01/2020 03:32:29.000000,0.85
