InstrumentName, Melody-Catalpa B
StartTime, 2020-06-01 00:00:00
EndTime, 2020-06-30 23:59:59
Date,PM2.5
06/01/2020 00:01:19.000000,1.89
06/01/2020 00:03:19.000000,1.71
06/01/2020 00:05:19.000000,1.59
06/01/2020 00:07:19.000000,1.75
06/01/2020 00:09:19.000000,1.54
06/01/2020 00:11:19.000000,1.5
06/01/2020 00:13:19.000000,1.53
06/01/2020 00:15:19.000000,1.86
06/01/2020 00:17:19.000000,0.95
06/01/2020 00:19:19.000000,1.39
06/01/2020 00:21:19.000000,1.22
06/01/2020 00:23:18.000000,1.22
06/01/2020 00:25:19.000000,0.82
06/01/2020 00:27:18.000000,1.19
06/01/2020 00:29:18.000000,0.66
06/01/2020 00:31:19.000000,1.17
06/01/2020 00:33:19.000000,1.76
06/01/2020 00:35:19.000000,1.79
06/01/2020 00:37:19.000000,0.76
06/01/2020 00:39:19.000000,1.05
06/01/2020 00:41:19.000000,0.79
06/01/2020 00:43:19.000000,0.65
06/01/2020 00:45:19.000000,1.12
06/01/2020 00:47:19.000000,0.55
06/01/2020 00:49:19.000000,0.47
06/01/2020 00:51:19.000000,2.2
06/01/2020 00:53:19.000000,1.56
06/01/2020 00:55:19.000000,2.17
06/01/2020 00:57:19.000000,1.65
06/01/2020 00:59:19.000000,1.2
06/01/2020 01:01:19.000000,1.23
06/01/2020 01:03:19.000000,1.36
06/01/2020 01:05:19.000000,1.19
06/01/2020 01:07:19.000000,0.98
06/01/2020 01:09:19.000000,0.93
06/01/2020 01:11:18.000000,1.19
06/01/2020 01:13:19.000000,1.64
06/01/2020 01:15:19.000000,1.35
06/01/2020 01:17:18.000000,1.11
06/01/2020 01:19:19.000000,1.05
06/01/2020 01:21:19.000000,1.2
06/01/2020 01:23:19.000000,1.51
06/01/2020 01:25:19.000000,1.13
06/01/2020 01:27:19.000000,1.14
06/01/2020 01:29:18.000000,1.72
06/01/2020 01:31:19.000000,1.63
06/01/2020 01:33:19.000000,1.47
06/01/2020 01:35:19.000000,1.21
06/01/2020 01:37:19.000000,1.5
06/01/2020 01:39:19.000000,1.45
06/01/2020 01:41:19.000000,1.32
06/01/2020 01:43:19.000000,1.25
06/01/2020 01:45:19.000000,1.43
06/01/2020 01:47:19.000000,1.22
06/01/2020 01:49:19.000000,0.81
06/01/2020 01:51:18.000000,1.16
06/01/2020 01:53:18.000000,1.95
06/01/2020 01:55:19.000000,1.03
06/01/2020 01:57:19.000000,1.45
06/01/2020 01:59:19.000000,1.68
06/01/2020 02:01:19.000000,1.34
06/01/2020 02:03:19.000000,1.43
06/01/2020 02:05:19.000000,2.08
06/01/2020 02:07:19.000000,1.71
06/01/2020 02:09:18.000000,1.54
06/01/2020 02:17:19.000000,1.77
06/01/2020 02:19:19.000000,2.28
06/01/2020 02:21:19.000000,2.17
06/01/2020 02:23:18.000000,1.93
06/01/2020 02:25:18.000000,1.98
06/01/2020 02:27:19.000000,1.6
06/01/2020 02:29:19.000000,1.43
06/01/2020 02:31:19.000000,1.83
06/01/2020 02:33:18.000000,2.18
06/01/2020 02:35:18.000000,1.44
06/01/2020 02:37:19.000000,1.51
06/01/2020 02:39:19.000000,1.13
06/01/2020 02:41:19.000000,1.46
06/01/2020 02:43:19.000000,1.91
06/01/2020 02:45:19.000000,1.85
06/01/2020 02:47:18.000000,2.08
06/01/2020 02:49:19.000000,2.09
06/01/2020 02:51:18.000000,1.93
06/01/2020 02:53:19.000000,2.03
06/01/2020 02:55:19.000000,1.72
06/01/2020 02:57:19.000000,2.45
06/01/2020 02:59:19.000000,2.16
06/01/2020 03:01:19.000000,1.88
06/01/2020 03:03:19.000000,1.42
06/01/2020 03:05:19.000000,2.02
06/01/2020 03:07:19.000000,1.95
06/01/2020 03:09:19.000000,2.33
06/01/2020 03:11:19.000000,2.0
06/01/2020 03:13:19.000000,2.29
06/01/2020 03:15:19.000000,1.91
06/01/2020 03:17:19.000000,2.31
06/01/2020 03:19:19.000000,1.62
06/01/2020 03:21:18.000000,1.38
06/01/2020 03:23:18.000000,1.67
06/01/2020 03:25:19.000000,1.88
06/01/2020 03:27:19.000000,1.4
06/01/2020 03:29:19.000000,1.32
