InstrumentName, JFK High School (AKLZ678D_3.2)
StartTime, 2021-10-01 00:00:00
EndTime, 2021-11-01 00:00:00
Date,no2Conc,pm10ConcMass,pm10ConcNum,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcMass_p,pm2_5ConcNum,relHumid,temperature
10/01/2021 00:02:21,16.033516,24.38554,29.257589,17.108433,27.860239,23.86747,18.248,29.201565,80.737007,14.222553
10/01/2021 00:07:48,4.386518,26.666668,29.482857,17.000002,28.010477,25.952383,19.326,29.401907,79.871826,14.166477
10/01/2021 00:11:25,13.142795,26.714287,29.900478,17.333334,28.532383,25.238096,19.018,29.838097,80.703438,14.024948
10/01/2021 00:15:11,13.082789,26.190477,30.022858,17.761906,28.648573,25.428574,19.143,29.906666,80.703438,13.955521
10/01/2021 00:18:47,6.318971,26.764706,31.299999,17.882353,29.771765,26.235294,19.562,31.215881,79.739067,13.955521
10/01/2021 00:22:24,8.913497,28.759035,31.079519,17.481928,29.537106,27.51807,20.222,30.951563,80.297554,13.886093
10/01/2021 00:26:10,3.535849,27.647058,32.138824,18.470589,30.728235,27.117647,20.072,32.071762,79.600212,13.80064
10/01/2021 00:29:57,17.714134,24.764706,30.049414,17.058823,28.617649,24.529411,18.769,29.990587,80.425728,13.80064
10/01/2021 00:33:43,15.648866,24.17647,30.370588,16.882353,29.129412,24.117647,18.577,30.282352,80.721748,13.757915
10/01/2021 00:37:22,10.849758,25.058823,29.019413,17.235294,27.655294,24.82353,18.914,28.955296,81.176468,13.773937
10/01/2021 00:40:59,13.511927,26.117647,30.264116,16.764706,28.712942,25.352942,19.195,30.178825,80.883499,13.744564
10/01/2021 00:44:42,14.07724,26.529411,29.192942,17.17647,27.790588,25.058823,19.106,29.080002,81.570152,13.587013
10/01/2021 00:48:29,14.241508,24.523811,28.290953,15.523809,27.076195,23.047621,18.115,28.176666,81.34127,13.573662
10/01/2021 00:52:15,7.80025,25.168673,27.683855,15.481927,26.290844,24.168674,18.678,27.562166,81.029984,13.573662
10/01/2021 00:56:01,16.613708,24.647058,26.703531,14.823529,25.401176,23.411764,18.299,26.590588,81.142899,13.573662
10/01/2021 00:59:48,14.337287,23.235294,25.545883,14.117647,24.33412,22.0,17.583,25.462355,81.225296,13.600365
10/01/2021 01:03:34,14.492911,21.190477,26.380003,15.238096,25.408571,20.190477,16.666,26.328573,81.733421,13.616386
10/01/2021 01:07:13,11.937495,23.662649,27.596266,15.554217,26.290842,23.385542,18.272,27.484818,80.872818,13.616386
10/01/2021 01:10:49,15.974051,23.235294,27.240002,14.882353,25.888235,22.294117,17.718,27.188236,81.930267,13.600365
10/01/2021 01:14:26,14.687323,24.047621,28.065716,15.571429,26.657145,23.761906,18.488,27.982382,81.42672,13.530937
10/01/2021 01:18:12,14.670319,23.285717,26.974287,15.095239,25.774286,22.523809,17.879,26.850002,81.698326,13.501564
10/01/2021 01:38:47,11.653517,21.09524,24.114765,13.52381,22.980001,20.57143,16.887,24.020954,81.382469,13.56031
10/01/2021 01:42:26,12.252929,19.17647,21.490589,11.764706,20.342354,18.941177,16.078,21.425293,81.586937,13.544289
10/01/2021 01:46:03,10.987967,18.82353,22.09059,12.294118,21.037645,18.588236,15.922,22.031176,81.524376,13.501564
10/01/2021 01:49:39,12.066525,20.17647,22.588821,12.823529,21.403528,18.705883,16.008,22.520588,81.75174,13.432137
10/01/2021 01:53:16,11.314486,21.650602,22.784096,12.759036,21.628914,20.92771,17.121,22.673132,81.67086,13.418785
10/01/2021 01:56:53,11.831695,20.235294,22.663528,12.764706,21.517649,19.0,16.171,22.584118,81.42672,13.405434
10/01/2021 02:00:29,11.162607,18.647058,21.95647,12.235294,20.911764,18.117647,15.726,21.885292,81.446556,13.418785
10/01/2021 02:04:06,12.09859,18.82353,22.274118,12.235294,21.145882,18.588236,15.961,22.212355,81.719688,13.405434
10/01/2021 02:07:43,10.559879,19.058823,21.479412,12.0,20.498823,17.82353,15.578,21.37706,81.506065,13.418785
10/01/2021 02:11:21,12.274068,19.705883,23.865881,13.588235,22.757648,18.941177,16.125,23.821764,81.716637,13.432137
10/01/2021 02:14:58,12.880304,19.235294,21.832352,12.294118,20.714119,18.0,15.679,21.762354,81.826508,13.37606
10/01/2021 02:22:28,11.459165,17.82353,21.829411,11.823529,20.700001,17.588236,15.477,21.791765,81.300072,13.389412
10/01/2021 02:33:36,7.947344,20.523809,21.15143,12.285714,20.006668,19.571428,16.387,21.04619,79.382011,13.643093
10/01/2021 02:39:10,8.631536,19.529411,20.608232,11.705882,19.589411,18.764706,16.053,20.524117,77.187759,13.573662
10/01/2021 02:42:47,6.455462,20.857143,22.485714,12.476192,21.375238,19.428572,16.446,22.408573,75.747307,13.488213
10/01/2021 02:46:24,6.750074,19.882353,22.379999,12.235294,21.152941,19.588236,16.537,22.310001,74.757004,13.501564
10/01/2021 02:50:01,5.910923,18.190477,21.183811,12.190477,20.200003,17.666666,15.624,21.114286,72.855728,13.474861
10/01/2021 02:53:37,4.6071,21.761906,23.286192,12.285714,22.067146,20.523809,17.072,23.136669,72.169067,13.445488
10/01/2021 02:57:24,6.096021,20.882353,23.241177,13.235294,21.979998,20.411764,17.013,23.17647,72.677193,13.432137
10/01/2021 03:01:10,10.440466,21.190477,22.829048,12.571429,21.700001,19.761906,16.667,22.715239,72.562752,13.488213
10/01/2021 03:04:46,9.704145,20.09524,22.705715,12.523809,21.463812,19.809525,16.672,22.611429,71.763184,13.56031
