InstrumentName, West Denver PA-II B
StartTime, 2021-10-01 00:00:00
EndTime, 2021-11-01 00:00:00
Date,PM2.5,humidity,temp_f
10/01/2021 00:00:35,11.85,,
10/01/2021 00:02:35,10.8,,
10/01/2021 00:04:35,11.21,,
10/01/2021 00:08:35,11.0,,
10/01/2021 00:10:35,11.78,,
10/01/2021 00:12:35,11.42,,
10/01/2021 00:14:35,10.84,,
10/01/2021 00:16:35,11.71,,
10/01/2021 00:18:35,13.12,,
10/01/2021 00:20:35,11.97,,
10/01/2021 00:22:35,11.77,,
10/01/2021 00:24:35,11.32,,
10/01/2021 00:26:35,11.22,,
10/01/2021 00:28:35,11.63,,
10/01/2021 00:30:35,10.96,,
10/01/2021 00:32:35,12.4,,
10/01/2021 00:34:35,12.9,,
10/01/2021 00:36:35,12.48,,
10/01/2021 00:38:35,12.19,,
10/01/2021 00:40:35,12.76,,
10/01/2021 00:42:35,11.9,,
10/01/2021 00:44:35,12.37,,
10/01/2021 00:46:35,13.19,,
10/01/2021 00:48:35,14.0,,
10/01/2021 00:50:36,12.53,,
10/01/2021 00:52:36,11.41,,
10/01/2021 00:54:36,12.3,,
10/01/2021 00:56:36,13.51,,
10/01/2021 00:58:36,13.66,,
10/01/2021 01:00:36,13.64,,
10/01/2021 01:02:36,12.75,,
10/01/2021 01:06:36,14.72,,
10/01/2021 01:08:36,13.25,,
10/01/2021 01:12:36,14.29,,
10/01/2021 01:14:36,14.82,,
10/01/2021 01:18:36,15.5,,
10/01/2021 01:20:36,14.54,,
10/01/2021 01:22:36,15.71,,
10/01/2021 01:24:36,14.75,,
10/01/2021 01:26:36,14.7,,
10/01/2021 01:28:36,14.33,,
10/01/2021 01:30:36,15.59,,
10/01/2021 01:34:36,14.21,,
10/01/2021 01:36:36,16.42,,
10/01/2021 01:38:36,15.34,,
10/01/2021 01:40:36,17.0,,
10/01/2021 01:42:36,15.07,,
10/01/2021 01:44:36,16.35,,
10/01/2021 01:46:36,17.03,,
10/01/2021 01:48:36,16.9,,
10/01/2021 01:50:36,16.48,,
10/01/2021 01:52:36,17.13,,
10/01/2021 01:54:36,16.98,,
10/01/2021 01:56:36,16.04,,
10/01/2021 01:58:36,15.63,,
10/01/2021 02:00:36,16.54,,
10/01/2021 02:02:36,17.17,,
10/01/2021 02:04:36,16.27,,
10/01/2021 02:06:36,17.09,,
10/01/2021 02:08:36,17.63,,
10/01/2021 02:10:36,16.81,,
10/01/2021 02:12:37,16.12,,
10/01/2021 02:14:36,15.93,,
10/01/2021 02:16:36,16.62,,
10/01/2021 02:18:36,17.73,,
10/01/2021 02:20:36,16.21,,
10/01/2021 02:22:36,15.02,,
10/01/2021 02:24:36,17.31,,
10/01/2021 02:26:36,16.14,,
10/01/2021 02:28:36,15.5,,
10/01/2021 02:30:36,15.2,,
10/01/2021 02:32:36,16.04,,
10/01/2021 02:34:36,15.22,,
10/01/2021 02:36:36,15.15,,
10/01/2021 02:38:37,15.84,,
10/01/2021 02:40:37,15.34,,
10/01/2021 02:42:37,16.18,,
10/01/2021 02:44:37,15.14,,
10/01/2021 02:46:38,14.07,,
10/01/2021 02:48:37,15.13,,
10/01/2021 02:50:38,13.9,,
10/01/2021 02:52:38,13.39,,
10/01/2021 02:54:38,13.71,,
10/01/2021 02:56:39,13.19,,
10/01/2021 02:58:37,12.07,,
10/01/2021 03:00:38,11.81,,
10/01/2021 03:02:38,13.11,,
10/01/2021 03:04:38,12.38,,
10/01/2021 03:06:38,12.9,,
10/01/2021 03:08:38,12.63,,
10/01/2021 03:10:38,11.62,,
10/01/2021 03:12:38,13.36,,
10/01/2021 03:14:38,12.68,,
10/01/2021 03:16:37,13.9,,
10/01/2021 03:18:38,24.69,,
10/01/2021 03:20:38,15.22,,
10/01/2021 03:22:38,13.27,,
10/01/2021 03:24:38,12.26,,
10/01/2021 03:26:38,12.55,,
10/01/2021 03:28:38,13.18,,
10/01/2021 03:30:38,15.03,,
10/01/2021 03:32:38,13.77,,
10/01/2021 03:34:37,13.98,,
10/01/2021 03:36:38,13.66,,
10/01/2021 03:38:38,12.25,,
10/01/2021 03:40:38,11.75,,
10/01/2021 03:42:38,11.84,,
10/01/2021 03:44:38,11.89,,
10/01/2021 03:46:38,11.29,,
10/01/2021 03:48:38,10.93,,
10/01/2021 03:50:38,11.44,,
10/01/2021 03:52:38,10.93,,
10/01/2021 03:54:38,10.47,,
10/01/2021 03:56:38,11.43,,
10/01/2021 03:58:38,11.98,,
10/01/2021 04:00:38,11.22,,
10/01/2021 04:04:41,11.34,,
10/01/2021 04:06:38,10.33,,
10/01/2021 04:08:38,10.66,,
10/01/2021 04:10:38,11.24,,
10/01/2021 04:12:38,11.48,,
10/01/2021 04:14:38,10.16,,
10/01/2021 04:16:38,11.32,,
10/01/2021 04:18:38,11.27,,
10/01/2021 04:20:38,12.3,,
10/01/2021 04:22:38,11.59,,
10/01/2021 04:24:38,10.09,,
10/01/2021 04:26:38,11.86,,
10/01/2021 04:28:38,10.19,,
10/01/2021 04:32:38,11.11,,
10/01/2021 04:34:38,10.45,,
10/01/2021 04:36:38,10.83,,
10/01/2021 04:38:38,10.63,,
10/01/2021 04:40:38,10.86,,
10/01/2021 04:42:38,11.34,,
10/01/2021 04:44:38,11.48,,
10/01/2021 04:46:38,11.0,,
10/01/2021 04:48:38,9.58,,
10/01/2021 04:50:39,10.12,,
10/01/2021 04:52:39,9.64,,
10/01/2021 04:54:39,9.68,,
10/01/2021 04:56:39,9.67,,
10/01/2021 04:58:39,9.53,,
10/01/2021 05:00:39,9.54,,
10/01/2021 05:02:39,9.63,,
10/01/2021 05:06:39,9.27,,
10/01/2021 05:08:39,9.98,,
10/01/2021 05:10:39,9.66,,
10/01/2021 05:12:39,8.71,,
10/01/2021 05:14:39,9.29,,
10/01/2021 05:16:39,9.53,,
10/01/2021 05:18:39,9.12,,
10/01/2021 05:20:39,9.47,,
10/01/2021 05:22:39,10.52,,
10/01/2021 05:24:39,10.07,,
10/01/2021 05:26:39,9.25,,
10/01/2021 05:28:39,8.86,,
10/01/2021 05:30:39,9.58,,
10/01/2021 05:32:39,9.78,,
10/01/2021 05:34:39,9.79,,
10/01/2021 05:36:39,9.02,,
10/01/2021 05:38:39,10.09,,
10/01/2021 05:40:39,8.93,,
10/01/2021 05:42:39,8.62,,
10/01/2021 05:44:39,10.32,,
10/01/2021 05:46:39,8.53,,
10/01/2021 05:48:39,8.86,,
10/01/2021 05:50:39,9.63,,
10/01/2021 05:52:39,8.92,,
10/01/2021 05:54:39,8.83,,
10/01/2021 05:56:39,9.25,,
10/01/2021 05:58:39,8.32,,
10/01/2021 06:00:39,9.61,,
10/01/2021 06:02:39,10.05,,
10/01/2021 06:04:39,10.6,,
10/01/2021 06:06:39,11.34,,
10/01/2021 06:08:39,11.18,,
10/01/2021 06:10:39,11.83,,
10/01/2021 06:12:39,10.71,,
10/01/2021 06:14:39,11.65,,
10/01/2021 06:16:39,12.14,,
10/01/2021 06:18:39,10.78,,
10/01/2021 06:20:39,9.79,,
10/01/2021 06:22:39,11.35,,
10/01/2021 06:24:39,10.51,,
10/01/2021 06:26:39,10.37,,
10/01/2021 06:28:39,9.92,,
10/01/2021 06:32:39,10.64,,
10/01/2021 06:34:39,10.81,,
10/01/2021 06:36:39,9.1,,
10/01/2021 06:38:39,9.86,,
10/01/2021 06:40:39,9.12,,
10/01/2021 06:42:39,10.4,,
10/01/2021 06:44:39,9.87,,
10/01/2021 06:46:39,11.47,,
10/01/2021 06:48:39,10.63,,
10/01/2021 06:50:40,10.0,,
10/01/2021 06:52:40,10.25,,
10/01/2021 06:54:40,10.53,,
10/01/2021 06:56:40,10.47,,
10/01/2021 06:58:40,10.51,,
10/01/2021 07:00:40,11.21,,
10/01/2021 07:02:40,10.27,,
10/01/2021 07:04:40,9.95,,
10/01/2021 07:06:40,9.84,,
10/01/2021 07:08:40,10.37,,
10/01/2021 07:10:40,9.91,,
10/01/2021 07:12:40,10.93,,
10/01/2021 07:14:40,10.6,,
10/01/2021 07:16:40,12.03,,
10/01/2021 07:18:40,11.11,,
10/01/2021 07:20:40,10.67,,
10/01/2021 07:22:40,11.9,,
10/01/2021 07:24:40,11.29,,
10/01/2021 07:26:40,10.91,,
10/01/2021 07:28:40,11.16,,
10/01/2021 07:30:40,11.07,,
10/01/2021 07:34:40,11.36,,
10/01/2021 07:36:40,10.16,,
