InstrumentName, West Denver PA-II
StartTime, 2021-10-01 00:00:00
EndTime, 2021-11-01 00:00:00
Date,PM2.5,humidity,temp_f
10/01/2021 00:00:35,,36.0,68.0
10/01/2021 00:02:35,,36.0,68.0
10/01/2021 00:04:35,,36.0,68.0
10/01/2021 00:08:35,,36.0,68.0
10/01/2021 00:10:35,,36.0,68.0
10/01/2021 00:12:35,,36.0,68.0
10/01/2021 00:14:35,,36.0,68.0
10/01/2021 00:16:35,,36.0,68.0
10/01/2021 00:18:35,,37.0,68.0
10/01/2021 00:20:35,,37.0,68.0
10/01/2021 00:22:35,,37.0,68.0
10/01/2021 00:24:35,,37.0,68.0
10/01/2021 00:26:35,,37.0,68.0
10/01/2021 00:28:35,,37.0,68.0
10/01/2021 00:30:35,,37.0,68.0
10/01/2021 00:32:35,,37.0,68.0
10/01/2021 00:34:35,,37.0,68.0
10/01/2021 00:36:35,,37.0,68.0
10/01/2021 00:38:35,,37.0,68.0
10/01/2021 00:40:35,,38.0,68.0
10/01/2021 00:42:35,,38.0,68.0
10/01/2021 00:44:35,,38.0,68.0
10/01/2021 00:46:35,,37.0,68.0
10/01/2021 00:48:35,,38.0,68.0
10/01/2021 00:50:36,,37.0,68.0
10/01/2021 00:52:36,,37.0,68.0
10/01/2021 00:54:36,,37.0,68.0
10/01/2021 00:56:36,,38.0,68.0
10/01/2021 00:58:36,,38.0,67.0
10/01/2021 01:00:36,,38.0,68.0
10/01/2021 01:02:36,,38.0,67.0
10/01/2021 01:06:36,,38.0,67.0
10/01/2021 01:08:36,,38.0,67.0
10/01/2021 01:12:36,,38.0,67.0
10/01/2021 01:14:36,,38.0,67.0
10/01/2021 01:18:36,,39.0,67.0
10/01/2021 01:20:36,,39.0,67.0
10/01/2021 01:22:36,,39.0,67.0
10/01/2021 01:24:36,,39.0,67.0
10/01/2021 01:26:36,,38.0,67.0
10/01/2021 01:28:36,,39.0,67.0
10/01/2021 01:30:36,,39.0,67.0
10/01/2021 01:34:36,,39.0,67.0
10/01/2021 01:36:36,,39.0,67.0
10/01/2021 01:38:36,,39.0,67.0
10/01/2021 01:40:36,,39.0,67.0
10/01/2021 01:42:36,,39.0,67.0
10/01/2021 01:44:36,,39.0,67.0
10/01/2021 01:46:36,,39.0,67.0
10/01/2021 01:48:36,,39.0,67.0
10/01/2021 01:50:36,,39.0,67.0
10/01/2021 01:52:36,,39.0,67.0
10/01/2021 01:54:36,,39.0,67.0
10/01/2021 01:56:36,,39.0,67.0
10/01/2021 01:58:36,,39.0,67.0
10/01/2021 02:00:36,,39.0,67.0
10/01/2021 02:02:36,,39.0,67.0
10/01/2021 02:04:36,,39.0,67.0
10/01/2021 02:06:36,,39.0,67.0
10/01/2021 02:08:36,,39.0,67.0
10/01/2021 02:10:36,,39.0,67.0
10/01/2021 02:12:37,,39.0,67.0
10/01/2021 02:14:36,,39.0,67.0
10/01/2021 02:16:36,,39.0,67.0
10/01/2021 02:18:36,,39.0,67.0
10/01/2021 02:20:36,,39.0,67.0
10/01/2021 02:22:36,,39.0,67.0
10/01/2021 02:24:36,,39.0,67.0
10/01/2021 02:26:36,,39.0,67.0
10/01/2021 02:28:36,,40.0,67.0
10/01/2021 02:30:36,,39.0,67.0
10/01/2021 02:32:36,,40.0,67.0
10/01/2021 02:34:36,,40.0,67.0
10/01/2021 02:36:36,,39.0,67.0
10/01/2021 02:38:37,,39.0,67.0
