InstrumentName, CAMP Collo (CS13),,,,,,,,,,,,,,
StartTime, 2018-12-01 00:00:00,,,,,,,,,,,,,,
EndTime, 2018-12-31 23:59:59,,,,,,,,,,,,,,
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,Sig,Temp,Uncertainty,pm25_r,pm25_r2
12/01/2018 00:00:05.683333,0.0,1.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,11.0,79.7,922.0,0.0,0.0
12/01/2018 00:01:09.060000,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,10.0,79.7,922.0,0.0,0.0
12/01/2018 00:02:08.903333,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,10.0,79.7,922.0,0.0,0.0
12/01/2018 00:03:07.093333,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,11.0,79.7,922.0,0.0,0.0
12/01/2018 00:04:06.970000,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,10.0,79.7,922.0,0.0,0.0
12/01/2018 00:05:07.346666,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,9.0,79.7,922.0,0.0,0.0
12/01/2018 00:06:07.176666,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,9.0,79.7,922.0,0.0,0.0
12/01/2018 00:07:09.350000,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,9.0,79.7,922.0,0.0,0.0
12/01/2018 00:08:07.493333,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,10.0,79.7,922.0,0.0,0.0
12/01/2018 00:09:07.103333,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,11.0,79.52,922.0,0.0,0.0
12/01/2018 00:10:07.153333,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,10.0,79.7,922.0,0.0,0.0
12/01/2018 00:11:06.890000,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,11.0,79.7,922.0,0.0,0.0
12/01/2018 00:12:08.016666,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,11.0,79.52,922.0,0.0,0.0
12/01/2018 00:13:06.986666,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.07,0.0,0.0,11.0,79.7,922.0,0.0,0.0
12/01/2018 00:14:07.583333,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.07,0.0,0.0,11.0,79.7,922.0,0.0,0.0
12/01/2018 00:15:08.570000,0.0,0.0,0.0,21.1,39.741817,-104.996964,0.0,0.0,0.0,0.0,10.0,79.7,922.0,0.0,0.0
12/01/2018 00:16:07.853333,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,10.0,79.52,922.0,0.0,0.0
12/01/2018 00:17:06.760000,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,11.0,79.7,922.0,0.0,0.0
12/01/2018 00:18:07.230000,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,11.0,79.52,922.0,0.0,0.0
12/01/2018 00:19:07.046666,0.0,0.0,0.0,21.1,39.741817,-104.996964,0.0,0.0,0.0,0.0,10.0,79.7,922.0,0.0,0.0
12/01/2018 00:20:08.826666,0.0,0.0,1.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,8.0,79.52,922.0,0.0,0.0
12/01/2018 00:21:06.750000,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,9.0,79.52,922.0,0.0,0.0
12/01/2018 00:22:06.970000,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,11.0,79.52,922.0,0.0,0.0
12/01/2018 00:23:07.536666,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,11.0,79.52,922.0,0.0,0.0
12/01/2018 00:24:07.490000,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,10.0,79.52,922.0,0.0,0.0
12/01/2018 00:25:08.443333,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,11.0,79.52,922.0,0.0,0.0
12/01/2018 00:26:06.633333,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,11.0,79.52,922.0,0.0,0.0
12/01/2018 00:27:08.433333,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,10.0,79.52,922.0,0.0,0.0
12/01/2018 00:28:08.620000,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,10.0,79.52,922.0,0.0,0.0
12/01/2018 00:29:07.560000,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,9.0,79.52,922.0,0.0,0.0
12/01/2018 00:30:10.170000,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,9.0,79.52,922.0,0.0,0.0
12/01/2018 00:31:08.126666,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,10.0,79.52,922.0,0.0,0.0
12/01/2018 00:32:06.596666,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,11.0,79.52,922.0,0.0,0.0
12/01/2018 00:33:07.456666,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,11.0,79.52,922.0,0.0,0.0
12/01/2018 00:34:06.613333,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,11.0,79.52,922.0,0.0,0.0
12/01/2018 00:35:06.680000,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,9.0,79.52,922.0,0.0,0.0
12/01/2018 00:36:08.353333,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,10.0,79.52,922.0,0.0,0.0
12/01/2018 00:37:06.090000,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,11.0,79.52,922.0,0.0,0.0
12/01/2018 00:38:08.700000,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,9.0,79.52,922.0,0.0,0.0
12/01/2018 00:39:07.873333,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,10.0,79.52,922.0,0.0,0.0
12/01/2018 00:40:09.110000,0.0,0.0,0.0,21.1,39.741817,-104.996964,0.0,0.0,0.0,0.0,11.0,79.52,922.0,0.0,0.0
12/01/2018 00:41:07.593333,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,11.0,79.52,922.0,0.0,0.0
12/01/2018 00:42:07.470000,0.0,0.0,0.0,21.1,39.741817,-104.996964,0.0,0.0,0.0,0.0,10.0,79.52,922.0,0.0,0.0
12/01/2018 00:43:05.896666,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,9.0,79.52,922.0,0.0,0.0
12/01/2018 00:44:07.260000,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,11.0,79.52,922.0,0.0,0.0
12/01/2018 00:45:06.060000,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,11.0,79.52,922.0,0.0,0.0
12/01/2018 00:46:07.640000,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,11.0,79.52,922.0,0.0,0.0
12/01/2018 00:47:07.406666,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,10.0,79.52,922.0,0.0,0.0
12/01/2018 00:48:05.660000,0.0,0.0,0.0,21.0,39.741817,-104.996964,0.0,0.0,0.0,0.0,10.0,79.52,922.0,0.0,0.0
12/01/2018 00:49:08.770000,0.0,0.0,0.0,21.1,39.741817,-104.996964,0.0,0.0,0.0,0.0,10.0,79.52,922.0,0.0,0.0
12/01/2018 00:50:09.540000,0.0,0.0,0.0,21.1,39.741817,-104.996964,0.0,0.0,0.0,0.0,9.0,79.52,922.0,0.0,0.0
12/01/2018 00:51:06.620000,0.0,0.0,0.0,21.1,39.741817,-104.996964,0.0,0.0,0.0,0.0,11.0,79.52,922.0,0.0,0.0
12/01/2018 00:52:06.060000,0.0,0.0,0.0,21.1,39.741817,-104.996964,0.0,0.0,0.0,0.0,11.0,79.52,922.0,0.0,0.0
12/01/2018 00:53:07.936666,0.0,0.0,0.0,21.1,39.741817,-104.996964,0.0,0.0,0.0,0.0,11.0,79.52,922.0,0.0,0.0
12/01/2018 00:54:22.313333,0.0,0.0,0.0,21.1,39.741817,-104.996964,0.0,0.0,0.0,0.0,10.0,79.52,922.0,0.0,0.0
