InstrumentName, CAMP Collo (CS13),,,,,,,,,,,,,,
StartTime, 2019-07-01 00:00:00,,,,,,,,,,,,,,
EndTime, 2019-07-31 23:59:59,,,,,,,,,,,,,,
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,Sig,Temp,Uncertainty,pm25_r,pm25_r2
07/02/2019 00:41:08.670000,0.0,0.0,0.0,51.2,-1.0,-1.0,2.56,2.56,1.19,1.19,11.0,77.36,4540.0,2.56,2.56
07/02/2019 00:42:09.270000,0.0,0.0,0.0,42.4,39.731045,-105.205902,2.7,2.64,1.79,1.7,11.0,77.36,390.0,2.7,2.62
07/02/2019 00:43:08.440000,0.0,0.0,0.0,42.3,39.731045,-105.205902,2.38,2.33,2.02,1.63,12.0,77.36,390.0,2.33,2.3
07/02/2019 00:44:07.700000,0.0,0.0,0.0,42.2,39.731045,-105.205902,2.95,1.28,1.95,1.1,13.0,77.36,390.0,2.95,1.28
07/02/2019 00:45:09.393000,0.0,0.0,0.0,42.3,39.731045,-105.205902,2.22,2.5,1.58,1.73,12.0,77.36,390.0,2.22,2.22
07/02/2019 00:46:08.377000,0.0,0.0,0.0,42.8,39.731045,-105.205902,2.53,1.85,1.57,1.63,12.0,77.36,390.0,2.53,1.85
07/02/2019 00:47:09.500000,0.0,0.0,0.0,42.4,39.731045,-105.205902,2.12,2.28,1.47,1.5,12.0,77.36,390.0,2.12,2.18
07/02/2019 00:48:09.457000,0.0,0.0,1.0,42.2,39.731045,-105.205902,3.33,2.53,2.65,1.85,12.0,77.36,390.0,3.33,2.2
07/02/2019 00:49:09.147000,0.0,0.0,0.0,42.2,39.731045,-105.205902,3.2,2.43,2.43,1.82,12.0,77.36,390.0,3.2,2.37
07/02/2019 00:50:09.643000,0.0,0.0,0.0,42.4,39.731045,-105.205902,2.3,2.05,1.58,1.53,12.0,77.36,390.0,2.3,2.05
07/02/2019 01:59:09.613000,0.0,0.0,0.0,46.2,-1.0,-1.0,2.38,2.48,1.95,2.29,12.0,77.0,4660.0,2.38,2.48
07/02/2019 02:00:08.410000,0.0,0.0,0.0,43.2,-1.0,-1.0,2.0,1.72,1.38,1.4,12.0,77.0,4680.0,2.0,1.64
07/02/2019 02:01:05.833000,0.0,0.0,0.0,43.1,-1.0,-1.0,1.97,1.73,1.15,1.15,12.0,77.0,4060.0,1.97,1.55
07/02/2019 02:02:07.650000,0.0,0.0,0.0,43.1,39.75145,-105.217979,2.58,2.12,1.53,1.22,12.0,77.0,966.0,2.53,1.92
07/03/2019 15:30:09.400000,0.0,0.0,0.0,36.8,39.740646,-105.201355,0.11,,0.0,0.0,10.0,78.44,397.0,0.11,
07/03/2019 15:31:08.103000,0.0,0.0,0.0,37.4,39.740646,-105.201355,0.43,0.13,0.23,,7.0,78.26,397.0,0.43,0.13
07/03/2019 15:32:07.123000,0.0,0.0,0.0,37.4,39.740646,-105.201355,0.17,,0.0,,7.0,78.44,397.0,0.17,
07/03/2019 15:33:07.580000,0.0,0.0,1.0,37.3,39.740646,-105.201355,0.78,0.55,0.55,,6.0,78.44,397.0,0.78,0.3
07/03/2019 15:34:07.060000,0.0,0.0,0.0,37.2,39.740646,-105.201355,0.13,0.3,0.02,0.0,7.0,78.62,397.0,0.13,0.28
07/03/2019 15:35:08.823000,0.0,0.0,1.0,37.1,39.740646,-105.201355,0.13,,,0.02,6.0,78.62,397.0,0.13,
07/03/2019 15:36:08.153000,0.0,0.0,0.0,37.1,39.740646,-105.201355,0.32,0.12,0.18,0.02,6.0,78.62,397.0,0.32,
07/03/2019 20:24:10.350000,0.0,0.0,0.0,18.1,39.772778,-104.970337,1.72,1.91,1.31,0.94,22.0,98.24,2643.0,1.72,1.91
07/03/2019 20:25:11.283000,0.0,0.0,0.0,16.9,39.772778,-104.970337,1.8,2.12,1.3,1.12,24.0,96.98,2643.0,1.8,2.12
07/03/2019 20:26:09.360000,0.0,0.0,0.0,17.3,39.772778,-104.970337,1.52,1.77,1.13,1.03,24.0,96.8,2643.0,1.52,1.77
07/03/2019 20:27:10.897000,0.0,0.0,0.0,17.3,39.772778,-104.970337,1.48,1.5,1.07,1.07,23.0,96.8,2643.0,1.32,1.48
07/03/2019 20:28:10.090000,0.0,0.0,0.0,17.2,39.772778,-104.970337,1.42,1.42,1.18,1.2,21.0,96.62,2643.0,1.37,1.42
07/03/2019 20:29:11.027000,0.0,0.0,0.0,17.4,39.772778,-104.970337,1.97,1.65,1.15,1.17,19.0,96.62,2643.0,1.78,1.62
07/03/2019 20:30:11.440000,0.0,0.0,0.0,17.1,39.772778,-104.970337,2.32,1.73,1.6,1.33,24.0,96.62,2643.0,2.13,1.7
07/03/2019 20:31:11.667000,0.0,0.0,0.0,16.9,39.772778,-104.970337,2.22,1.78,1.75,1.53,19.0,96.44,2643.0,2.22,1.78
07/03/2019 20:32:10.177000,0.0,0.0,0.0,17.0,39.772778,-104.970337,2.58,1.97,1.38,1.15,23.0,96.26,2643.0,2.58,1.83
07/03/2019 20:33:11.177000,0.0,0.0,0.0,16.8,39.772778,-104.970337,2.62,1.83,1.33,1.15,23.0,96.08,2643.0,2.62,1.7
07/03/2019 20:34:11.383000,0.0,0.0,0.0,16.9,39.772778,-104.970337,2.33,2.13,1.8,1.68,23.0,95.9,2643.0,2.33,2.07
07/03/2019 20:35:11.550000,0.0,0.0,0.0,16.9,39.772778,-104.970337,2.43,2.28,1.95,1.63,23.0,95.54,2643.0,2.43,2.22
