InstrumentName, Woods Park,,
StartTime, 2019-07-01 00:00:00,,
EndTime, 2019-07-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
07/01/2019 00:00:29.000000,4.38,5.96,5.67
07/01/2019 00:02:30.000000,4.61,5.67,5.67
07/01/2019 00:04:29.000000,4.67,6.23,6.0
07/01/2019 00:06:29.000000,4.54,6.13,6.06
07/01/2019 00:08:29.000000,4.4,5.76,5.66
07/01/2019 00:10:29.000000,3.82,5.0,5.0
07/01/2019 00:12:29.000000,4.47,6.23,5.8
07/01/2019 00:14:29.000000,4.27,5.87,5.45
07/01/2019 00:16:29.000000,4.24,5.48,5.22
07/01/2019 00:18:29.000000,4.19,5.27,5.27
07/01/2019 00:20:29.000000,4.68,5.59,5.51
07/01/2019 00:22:30.000000,4.55,5.88,5.88
07/01/2019 00:24:29.000000,3.93,5.41,5.41
07/01/2019 00:26:29.000000,4.0,5.43,5.27
07/01/2019 00:28:29.000000,3.41,4.85,4.35
07/01/2019 00:30:29.000000,3.7,5.13,4.88
07/01/2019 00:32:29.000000,3.18,4.72,4.72
07/01/2019 00:34:29.000000,3.82,4.87,4.85
07/01/2019 00:36:29.000000,4.56,5.63,5.63
07/01/2019 00:38:29.000000,3.32,4.79,4.6
07/01/2019 00:40:29.000000,2.97,4.41,4.16
07/01/2019 00:42:29.000000,3.66,4.94,4.94
07/01/2019 00:44:29.000000,3.51,4.77,4.55
07/01/2019 00:46:29.000000,3.77,4.74,4.61
07/01/2019 00:48:29.000000,3.96,4.9,4.7
07/01/2019 00:50:29.000000,3.84,4.84,4.75
07/01/2019 00:52:29.000000,3.5,4.47,4.43
07/01/2019 00:54:29.000000,3.16,4.03,3.94
07/01/2019 00:56:29.000000,3.06,4.12,4.0
07/01/2019 00:58:29.000000,2.64,4.12,3.78
07/01/2019 01:00:29.000000,3.1,4.14,4.1
07/01/2019 01:02:29.000000,3.26,4.29,3.94
07/01/2019 01:04:29.000000,3.28,4.41,4.2
07/01/2019 01:06:29.000000,3.21,4.59,4.21
07/01/2019 01:08:29.000000,3.83,5.04,5.04
07/01/2019 01:10:29.000000,3.2,4.29,4.0
07/01/2019 01:12:29.000000,3.17,4.06,3.99
07/01/2019 01:14:29.000000,3.32,4.22,4.16
07/01/2019 01:16:29.000000,3.29,4.74,4.47
07/01/2019 01:18:29.000000,3.01,3.79,3.79
07/01/2019 01:20:29.000000,2.86,3.56,3.48
07/01/2019 01:22:29.000000,3.1,4.28,4.04
07/01/2019 01:24:29.000000,3.25,4.34,4.21
07/01/2019 01:26:29.000000,3.17,4.33,3.99
07/01/2019 01:28:29.000000,3.11,3.96,3.82
07/01/2019 01:30:29.000000,3.17,4.64,4.29
07/01/2019 01:32:29.000000,3.18,4.32,4.07
07/01/2019 01:34:29.000000,2.8,3.7,3.57
07/01/2019 01:36:29.000000,3.34,4.37,4.13
07/01/2019 01:38:29.000000,3.22,4.46,4.12
07/01/2019 01:40:29.000000,2.94,3.79,3.79
07/01/2019 01:42:29.000000,3.39,4.29,4.22
07/01/2019 01:44:29.000000,2.99,3.54,3.48
07/01/2019 01:46:29.000000,2.3,3.09,2.91
07/01/2019 01:48:29.000000,2.71,3.87,3.62
07/01/2019 01:50:29.000000,3.01,3.99,3.81
07/01/2019 01:52:29.000000,3.24,4.13,3.99
07/01/2019 01:54:29.000000,2.65,3.26,3.14
07/01/2019 01:56:29.000000,2.86,3.88,3.88
07/01/2019 01:58:29.000000,3.15,4.13,3.79
07/01/2019 02:00:29.000000,2.83,3.49,3.49
07/01/2019 02:04:29.000000,2.12,3.0,3.0
07/01/2019 02:06:29.000000,2.96,3.5,3.5
07/01/2019 02:08:29.000000,2.7,3.61,3.3
07/01/2019 02:10:29.000000,3.31,4.07,4.07
07/01/2019 02:12:29.000000,2.93,3.78,3.57
07/01/2019 02:14:29.000000,3.15,3.88,3.76
07/01/2019 02:16:29.000000,3.13,3.93,3.93
07/01/2019 02:18:29.000000,2.76,3.23,3.23
07/01/2019 02:20:29.000000,2.76,3.57,3.57
07/01/2019 02:22:29.000000,2.81,3.66,3.49
07/01/2019 02:24:29.000000,3.23,4.19,4.09
07/01/2019 02:26:29.000000,3.0,3.93,3.54
07/01/2019 02:28:29.000000,2.54,3.48,3.35
07/01/2019 02:30:29.000000,3.1,3.61,3.61
07/01/2019 02:32:29.000000,2.93,3.81,3.81
07/01/2019 02:34:29.000000,2.57,3.64,3.51
07/01/2019 02:36:29.000000,2.86,4.06,3.97
07/01/2019 02:38:29.000000,2.78,3.94,3.54
07/01/2019 02:40:29.000000,2.87,4.01,3.85
07/01/2019 02:42:29.000000,2.85,4.14,3.85
07/01/2019 02:44:29.000000,3.7,4.55,4.55
07/01/2019 02:46:29.000000,3.61,4.57,4.53
07/01/2019 02:48:29.000000,3.19,4.27,4.27
07/01/2019 02:50:29.000000,3.32,4.52,4.39
07/01/2019 02:52:29.000000,3.23,4.3,4.1
07/01/2019 02:54:29.000000,2.99,4.15,3.87
07/01/2019 02:56:29.000000,3.01,3.94,3.67
07/01/2019 02:58:29.000000,3.26,4.16,4.01
07/01/2019 03:00:29.000000,3.26,4.25,4.25
07/01/2019 03:02:29.000000,2.81,4.03,3.83
07/01/2019 03:04:29.000000,3.36,4.03,3.97
07/01/2019 03:06:29.000000,3.29,4.29,4.14
07/01/2019 03:08:29.000000,2.93,3.79,3.59
07/01/2019 03:10:29.000000,3.06,3.89,3.89
07/01/2019 03:12:29.000000,3.33,4.25,4.25
07/01/2019 03:14:29.000000,3.41,4.56,4.29
07/01/2019 03:16:29.000000,2.8,3.59,3.5
07/01/2019 03:18:29.000000,3.26,4.36,4.29
07/01/2019 03:20:29.000000,3.56,4.93,4.36
07/01/2019 03:22:29.000000,3.04,3.67,3.67
07/01/2019 03:24:29.000000,3.17,3.86,3.86
07/01/2019 03:26:29.000000,3.39,4.09,4.09
07/01/2019 03:30:29.000000,3.0,4.1,4.07
07/01/2019 03:32:29.000000,3.29,4.54,4.38
07/01/2019 03:34:29.000000,3.03,4.43,4.26
07/01/2019 03:36:29.000000,2.77,3.78,3.71
07/01/2019 03:38:29.000000,3.6,4.56,4.56
07/01/2019 03:40:29.000000,3.22,4.14,4.14
07/01/2019 03:42:29.000000,3.9,4.69,4.69
07/01/2019 03:44:29.000000,4.2,5.6,5.47
07/01/2019 03:46:29.000000,5.48,6.64,6.61
07/01/2019 03:48:29.000000,5.3,6.45,6.37
07/01/2019 03:50:29.000000,4.58,6.04,5.8
07/01/2019 03:52:29.000000,4.06,5.33,5.13
07/01/2019 03:54:29.000000,4.07,5.59,5.19
07/01/2019 03:56:29.000000,3.85,4.99,4.88
07/01/2019 04:00:29.000000,3.67,5.22,4.88
07/01/2019 04:02:29.000000,3.71,4.62,4.62
07/01/2019 04:04:31.000000,3.9,5.12,4.9
07/01/2019 04:06:29.000000,3.62,4.45,4.45
07/01/2019 04:08:29.000000,3.72,4.66,4.62
07/01/2019 04:10:29.000000,3.34,4.41,4.33
07/01/2019 04:12:29.000000,3.52,4.66,4.36
07/01/2019 04:14:29.000000,4.07,5.41,5.15
07/01/2019 04:16:29.000000,3.94,5.07,5.01
07/01/2019 04:18:29.000000,3.33,4.51,4.26
07/01/2019 04:20:29.000000,3.16,4.21,4.19
07/01/2019 04:22:29.000000,3.6,4.78,4.58
07/01/2019 04:24:29.000000,3.69,5.04,4.5
07/01/2019 04:26:29.000000,3.25,4.45,4.25
07/01/2019 04:28:29.000000,3.57,4.52,4.52
07/01/2019 04:30:29.000000,3.04,4.15,4.06
07/01/2019 04:32:29.000000,3.52,5.01,4.32
07/01/2019 04:34:29.000000,4.48,5.99,5.41
07/01/2019 04:36:29.000000,3.89,4.91,4.83
07/01/2019 04:38:29.000000,4.01,5.81,5.62
07/01/2019 04:40:29.000000,3.78,4.36,4.36
07/01/2019 04:42:29.000000,4.36,5.84,5.6
07/01/2019 04:44:29.000000,4.21,5.23,5.21
07/01/2019 04:46:29.000000,3.81,5.34,5.19
07/01/2019 04:48:29.000000,4.09,5.6,5.32
07/01/2019 04:50:29.000000,4.17,5.08,5.0
07/01/2019 04:52:29.000000,4.24,5.39,5.31
07/01/2019 04:54:29.000000,3.42,4.94,4.62
07/01/2019 04:56:29.000000,3.9,5.33,5.09
07/01/2019 04:58:29.000000,4.42,5.78,5.64
07/01/2019 05:00:29.000000,4.61,5.87,5.7
07/01/2019 05:02:29.000000,4.47,5.71,5.54
07/01/2019 05:04:29.000000,4.38,6.07,5.79
07/01/2019 05:06:29.000000,4.44,5.71,5.62
07/01/2019 05:08:29.000000,4.32,5.88,5.6
07/01/2019 05:10:29.000000,5.0,5.87,5.81
07/01/2019 05:12:29.000000,4.46,5.49,5.25
07/01/2019 05:14:29.000000,3.74,4.61,4.46
07/01/2019 05:16:29.000000,4.27,5.69,5.54
07/01/2019 05:18:29.000000,4.51,5.87,5.87
07/01/2019 05:20:29.000000,4.32,5.84,5.84
07/01/2019 05:22:29.000000,4.25,5.78,5.74
07/01/2019 05:24:29.000000,4.62,6.13,5.87
07/01/2019 05:26:29.000000,5.14,6.61,6.25
07/01/2019 05:28:29.000000,4.55,5.87,5.49
07/01/2019 05:30:29.000000,4.57,6.17,6.0
07/01/2019 05:32:29.000000,5.25,6.97,6.75
07/01/2019 05:36:29.000000,4.68,5.65,5.6
07/01/2019 05:38:29.000000,5.12,6.45,6.28
07/01/2019 05:40:29.000000,5.0,6.62,6.28
